PERMNO,date,TICKER,PERMCO,PRC,VOL,RET,vwretd,sprtrn
91005,02/11/2010,KBE,39147,22.43000,1692000,-0.002224,0.009053,0.007759
91005,03/11/2010,KBE,39147,22.85000,5430900,0.018725,0.003439,0.003678
91005,04/11/2010,KBE,39147,23.62000,14312600,0.033698,0.019913,0.019283
91005,05/11/2010,KBE,39147,24.19000,23093400,0.024132,0.004019,0.003923
91005,08/11/2010,KBE,39147,24.05000,7436500,-0.005788,-0.000910,-0.002121
91005,09/11/2010,KBE,39147,23.63000,6223700,-0.017464,-0.008463,-0.008052
91005,10/11/2010,KBE,39147,24.01750,12428900,0.016399,0.005389,0.004376
91005,11/11/2010,KBE,39147,23.87500,2186000,-0.005933,-0.003605,-0.004242
91005,12/11/2010,KBE,39147,23.35000,5380900,-0.021990,-0.013391,-0.011808
91005,15/11/2010,KBE,39147,23.50000,4442700,0.006424,-0.001330,-0.001217
91005,16/11/2010,KBE,39147,23.11000,10654100,-0.016596,-0.016850,-0.016205
91005,17/11/2010,KBE,39147,22.72000,3384800,-0.016876,0.001622,0.000212
91005,18/11/2010,KBE,39147,22.88000,7680200,0.007042,0.015558,0.015357
91005,19/11/2010,KBE,39147,22.88000,2247000,0.000000,0.003742,0.002540
91005,22/11/2010,KBE,39147,22.49000,2401900,-0.017045,-0.000273,-0.001575
91005,23/11/2010,KBE,39147,22.10000,7945400,-0.017341,-0.014121,-0.014284
91005,24/11/2010,KBE,39147,22.35000,6116400,0.011312,0.015679,0.014923
91005,26/11/2010,KBE,39147,22.15000,620600,-0.008949,-0.006877,-0.007469
91005,29/11/2010,KBE,39147,22.41000,2395800,0.011738,-0.000917,-0.001379
91005,30/11/2010,KBE,39147,22.26000,1000100,-0.006693,-0.005788,-0.006070
91005,01/12/2010,KBE,39147,22.76000,7002300,0.022462,0.020817,0.021617
91005,02/12/2010,KBE,39147,23.65000,14382900,0.039104,0.012228,0.012818
91005,03/12/2010,KBE,39147,23.89000,13800200,0.010148,0.003962,0.002603
91005,06/12/2010,KBE,39147,23.78000,5211600,-0.004604,0.000025,-0.001298
91005,07/12/2010,KBE,39147,23.79000,7978000,0.000421,0.000191,0.000515
91005,08/12/2010,KBE,39147,24.44000,9839400,0.027322,0.001544,0.003702
91005,09/12/2010,KBE,39147,25.05000,7948600,0.024959,0.003574,0.003843
91005,10/12/2010,KBE,39147,25.31000,5518200,0.010379,0.006422,0.006002
91005,13/12/2010,KBE,39147,25.20000,12446100,-0.004346,0.000182,0.000048
91005,14/12/2010,KBE,39147,24.81000,7078700,-0.015476,0.000271,0.000911
91005,15/12/2010,KBE,39147,24.54000,12893200,-0.010883,-0.005256,-0.005122
91005,16/12/2010,KBE,39147,24.59000,12411500,0.002037,0.005846,0.006185
91005,17/12/2010,KBE,39147,24.88000,6281400,0.013222,0.001571,0.000837
91005,20/12/2010,KBE,39147,25.00000,4018100,0.004823,0.001818,0.002548
91005,21/12/2010,KBE,39147,25.49000,11747200,0.019600,0.007205,0.006030
91005,22/12/2010,KBE,39147,26.06710,5681100,0.022640,0.003135,0.003380
91005,23/12/2010,KBE,39147,25.70000,3181100,-0.014083,-0.001198,-0.001644
91005,27/12/2010,KBE,39147,25.97000,1461200,0.010506,0.000668,0.000613
91005,28/12/2010,KBE,39147,26.10000,1872500,0.005006,0.000786,0.000771
91005,29/12/2010,KBE,39147,26.01000,1901800,-0.003448,0.002732,0.001009
91005,30/12/2010,KBE,39147,25.93000,2341000,-0.003076,-0.000803,-0.001508
91005,31/12/2010,KBE,39147,25.91000,2595800,-0.000771,-0.000232,-0.000191
91005,03/01/2011,KBE,39147,26.50000,8371800,0.022771,0.011212,0.011315
91005,04/01/2011,KBE,39147,26.42250,3689400,-0.002925,-0.003895,-0.001313
91005,05/01/2011,KBE,39147,26.81000,8571200,0.014665,0.005382,0.005007
91005,06/01/2011,KBE,39147,26.48000,12943100,-0.012309,-0.002515,-0.002123
91005,07/01/2011,KBE,39147,26.23000,13756200,-0.009441,-0.001949,-0.001845
91005,10/01/2011,KBE,39147,26.19000,10004400,-0.001525,-0.000709,-0.001376
91005,11/01/2011,KBE,39147,26.32000,3978500,0.004964,0.005048,0.003725
91005,12/01/2011,KBE,39147,26.72250,4503100,0.015293,0.009014,0.009008
91005,13/01/2011,KBE,39147,26.55000,20673800,-0.006455,-0.001889,-0.001711
91005,14/01/2011,KBE,39147,27.14000,8954800,0.022222,0.006630,0.007385
91005,18/01/2011,KBE,39147,26.89000,4757700,-0.009211,0.002176,0.001376
91005,19/01/2011,KBE,39147,26.22000,16703100,-0.024916,-0.012250,-0.010116
91005,20/01/2011,KBE,39147,26.18000,12062000,-0.001526,-0.003837,-0.001295
91005,21/01/2011,KBE,39147,26.61000,8263700,0.016425,0.001261,0.002414
91005,24/01/2011,KBE,39147,26.34000,5504600,-0.010147,0.006289,0.005836
91005,25/01/2011,KBE,39147,26.30750,4551300,-0.001234,-0.000428,0.000263
91005,26/01/2011,KBE,39147,26.16000,3787000,-0.005607,0.007332,0.004221
91005,27/01/2011,KBE,39147,26.46000,3606700,0.011468,0.002133,0.002244
91005,28/01/2011,KBE,39147,26.04000,10537400,-0.015873,-0.017202,-0.017852
91005,31/01/2011,KBE,39147,26.32000,2803700,0.010753,0.007617,0.007663
91005,01/02/2011,KBE,39147,26.96000,3502100,0.024316,0.017025,0.016694
91005,02/02/2011,KBE,39147,26.80750,1944900,-0.005656,-0.002229,-0.002723
91005,03/02/2011,KBE,39147,26.89750,3017600,0.003357,0.002924,0.002354
91005,04/02/2011,KBE,39147,26.90500,2601500,0.000279,0.002176,0.002884
91005,07/02/2011,KBE,39147,27.28500,2572900,0.014124,0.006123,0.006240
91005,08/02/2011,KBE,39147,27.49750,4555400,0.007788,0.004549,0.004185
91005,09/02/2011,KBE,39147,27.19000,8483600,-0.011183,-0.003443,-0.002786
91005,10/02/2011,KBE,39147,27.08000,2765800,-0.004046,0.001336,0.000750
91005,11/02/2011,KBE,39147,27.61750,9769100,0.019849,0.006111,0.005507
91005,14/02/2011,KBE,39147,27.62000,2892100,0.000091,0.003401,0.002385
91005,15/02/2011,KBE,39147,27.52000,2909600,-0.003621,-0.003182,-0.003235
91005,16/02/2011,KBE,39147,27.62000,2026400,0.003634,0.007533,0.006257
91005,17/02/2011,KBE,39147,27.38000,5481500,-0.008689,0.003947,0.003076
91005,18/02/2011,KBE,39147,27.41500,3373400,0.001278,0.001222,0.001925
91005,22/02/2011,KBE,39147,26.47000,10060100,-0.034470,-0.021060,-0.020529
91005,23/02/2011,KBE,39147,26.42000,5880700,-0.001889,-0.006562,-0.006112
91005,24/02/2011,KBE,39147,26.24500,6554100,-0.006624,-0.000133,-0.000994
91005,25/02/2011,KBE,39147,26.63000,3615100,0.014669,0.012937,0.010550
91005,28/02/2011,KBE,39147,26.50000,3932900,-0.004882,0.005329,0.005561
91005,01/03/2011,KBE,39147,25.92000,8858000,-0.021887,-0.014899,-0.015740
91005,02/03/2011,KBE,39147,25.87000,4496700,-0.001929,0.002852,0.001615
91005,03/03/2011,KBE,39147,26.37500,3456100,0.019521,0.016096,0.017219
91005,04/03/2011,KBE,39147,25.98000,6085100,-0.014976,-0.005901,-0.007378
91005,07/03/2011,KBE,39147,25.78000,3752800,-0.007698,-0.009407,-0.008341
91005,08/03/2011,KBE,39147,26.48000,4125800,0.027153,0.008080,0.008923
91005,09/03/2011,KBE,39147,26.49000,3857900,0.000378,-0.002434,-0.001362
91005,10/03/2011,KBE,39147,25.88000,8798700,-0.023028,-0.019788,-0.018871
91005,11/03/2011,KBE,39147,26.12000,3586300,0.009274,0.006951,0.007080
91005,14/03/2011,KBE,39147,25.90000,5538700,-0.008423,-0.005489,-0.006049
91005,15/03/2011,KBE,39147,25.69000,6918500,-0.008108,-0.011151,-0.011200
91005,16/03/2011,KBE,39147,25.30000,5602700,-0.015181,-0.016642,-0.019495
91005,17/03/2011,KBE,39147,25.65000,4777900,0.013834,0.012213,0.013398
91005,18/03/2011,KBE,39147,25.81000,10647400,0.008034,0.004860,0.004302
91005,21/03/2011,KBE,39147,25.81500,5548900,0.000194,0.016440,0.014994
91005,22/03/2011,KBE,39147,25.68000,2374300,-0.005230,-0.003234,-0.003551
91005,23/03/2011,KBE,39147,25.52000,3972700,-0.006231,0.002876,0.002914
91005,24/03/2011,KBE,39147,25.60000,3450400,0.003135,0.008544,0.009341
91005,25/03/2011,KBE,39147,25.71000,4716500,0.004297,0.003113,0.003161
91005,28/03/2011,KBE,39147,25.63000,1420200,-0.003112,-0.003335,-0.002748
91005,29/03/2011,KBE,39147,25.69000,2572600,0.002341,0.007160,0.007060
91005,30/03/2011,KBE,39147,25.90000,4227900,0.008174,0.008218,0.006685
91005,31/03/2011,KBE,39147,25.82000,2468100,-0.003089,-0.000593,-0.001829
91005,01/04/2011,KBE,39147,26.04000,4116600,0.008521,0.005433,0.004963
91005,04/04/2011,KBE,39147,26.03000,2245200,-0.000384,0.001160,0.000345
91005,05/04/2011,KBE,39147,26.03000,2235400,0.000000,0.001326,-0.000180
91005,06/04/2011,KBE,39147,26.43000,6141400,0.015367,0.001737,0.002184
91005,07/04/2011,KBE,39147,26.30000,2679400,-0.004919,-0.002252,-0.001520
91005,08/04/2011,KBE,39147,26.08000,3494200,-0.008365,-0.003389,-0.004004
91005,11/04/2011,KBE,39147,26.02500,1751400,-0.002109,-0.004734,-0.002793
91005,12/04/2011,KBE,39147,25.99000,4463800,-0.001345,-0.009253,-0.007777
91005,13/04/2011,KBE,39147,25.70000,6602400,-0.011158,0.001298,0.000190
91005,14/04/2011,KBE,39147,25.46000,4674000,-0.009339,0.000539,0.000084
91005,15/04/2011,KBE,39147,25.40000,4298400,-0.002357,0.003973,0.003925
91005,18/04/2011,KBE,39147,25.10000,5483100,-0.011811,-0.011622,-0.011018
91005,19/04/2011,KBE,39147,25.11000,9350700,0.000398,0.005708,0.005731
91005,20/04/2011,KBE,39147,24.99000,6026300,-0.004779,0.014273,0.013515
91005,21/04/2011,KBE,39147,25.09000,5503900,0.004002,0.005889,0.005277
91005,25/04/2011,KBE,39147,25.10000,1679800,0.000399,-0.001856,-0.001593
91005,26/04/2011,KBE,39147,25.30000,4783300,0.007968,0.008145,0.008980
91005,27/04/2011,KBE,39147,25.56000,3864600,0.010277,0.006150,0.006250
91005,28/04/2011,KBE,39147,25.68000,3285300,0.004695,0.002931,0.003555
91005,29/04/2011,KBE,39147,25.61000,3449200,-0.002726,0.003119,0.002301
91005,02/05/2011,KBE,39147,25.54000,2348400,-0.002733,-0.003556,-0.001753
91005,03/05/2011,KBE,39147,25.75000,4734900,0.008222,-0.006647,-0.003379
91005,04/05/2011,KBE,39147,25.55000,4446200,-0.007767,-0.007976,-0.006855
91005,05/05/2011,KBE,39147,25.19000,4496700,-0.014090,-0.009455,-0.009070
91005,06/05/2011,KBE,39147,25.21000,5057600,0.000794,0.004607,0.003820
91005,09/05/2011,KBE,39147,25.16000,4474000,-0.001983,0.006152,0.004544
91005,10/05/2011,KBE,39147,25.38000,4092000,0.008744,0.008462,0.008074
91005,11/05/2011,KBE,39147,25.15000,4967100,-0.009062,-0.012229,-0.011111
91005,12/05/2011,KBE,39147,25.08000,5246900,-0.002783,0.004040,0.004895
91005,13/05/2011,KBE,39147,24.63000,4590000,-0.017943,-0.008906,-0.008067
91005,16/05/2011,KBE,39147,24.66900,4030500,0.001583,-0.006959,-0.006204
91005,17/05/2011,KBE,39147,25.07000,6401700,0.016255,-0.000647,-0.000369
91005,18/05/2011,KBE,39147,25.14000,2294000,0.002792,0.010749,0.008804
91005,19/05/2011,KBE,39147,25.16000,1934100,0.000796,0.002334,0.002178
91005,20/05/2011,KBE,39147,24.75000,3682200,-0.016296,-0.006774,-0.007688
91005,23/05/2011,KBE,39147,24.38000,3746800,-0.014950,-0.013016,-0.011926
91005,24/05/2011,KBE,39147,24.35000,3004500,-0.001230,-0.000403,-0.000827
91005,25/05/2011,KBE,39147,24.33500,3108900,-0.000616,0.005078,0.003183
91005,26/05/2011,KBE,39147,24.42000,3937700,0.003493,0.005337,0.003953
91005,27/05/2011,KBE,39147,24.77000,1503900,0.014333,0.005110,0.004081
91005,31/05/2011,KBE,39147,24.95000,2733000,0.007267,0.010293,0.010593
91005,01/06/2011,KBE,39147,23.93000,3389400,-0.040882,-0.023082,-0.022785
91005,02/06/2011,KBE,39147,23.97000,6272800,0.001672,-0.000631,-0.001225
91005,03/06/2011,KBE,39147,23.75000,4321400,-0.009178,-0.009298,-0.009734
91005,06/06/2011,KBE,39147,23.26000,4581000,-0.020632,-0.012456,-0.010760
91005,07/06/2011,KBE,39147,23.23500,2556600,-0.001075,0.000287,-0.000956
91005,08/06/2011,KBE,39147,23.10000,3611800,-0.005810,-0.005975,-0.004187
91005,09/06/2011,KBE,39147,23.38000,4780100,0.012121,0.007456,0.007378
91005,10/06/2011,KBE,39147,23.28000,5243400,-0.004277,-0.014079,-0.013980
91005,13/06/2011,KBE,39147,23.52000,5468600,0.010309,-0.000908,0.000669
91005,14/06/2011,KBE,39147,23.65000,4694200,0.005527,0.013866,0.012612
91005,15/06/2011,KBE,39147,23.27000,6866000,-0.016068,-0.017302,-0.017432
91005,16/06/2011,KBE,39147,23.37000,4484000,0.004297,-0.000117,0.001754
91005,17/06/2011,KBE,39147,23.56000,5351400,0.011803,0.002157,0.003045
91005,20/06/2011,KBE,39147,23.43000,4204100,-0.005518,0.005343,0.005395
91005,21/06/2011,KBE,39147,23.69000,4467800,0.011097,0.015899,0.013423
91005,22/06/2011,KBE,39147,23.48000,4312400,-0.008865,-0.005482,-0.006468
91005,23/06/2011,KBE,39147,23.24000,12865200,-0.010221,-0.002590,-0.002828
91005,24/06/2011,KBE,39147,22.99000,5906300,-0.010757,-0.010575,-0.011726
91005,27/06/2011,KBE,39147,23.32000,6303600,0.014354,0.008070,0.009184
91005,28/06/2011,KBE,39147,23.36000,4660300,0.001715,0.013694,0.012944
91005,29/06/2011,KBE,39147,23.94000,13072400,0.024829,0.008738,0.008283
91005,30/06/2011,KBE,39147,23.99000,4580600,0.002089,0.009702,0.010119
91005,01/07/2011,KBE,39147,24.44000,3142400,0.018758,0.013475,0.014410
91005,05/07/2011,KBE,39147,24.17000,4544200,-0.011047,-0.000024,-0.001336
91005,06/07/2011,KBE,39147,24.00000,6765900,-0.007034,0.001143,0.001002
91005,07/07/2011,KBE,39147,24.40000,5836600,0.016667,0.010635,0.010454
91005,08/07/2011,KBE,39147,24.03000,2517700,-0.015164,-0.006343,-0.006961
91005,11/07/2011,KBE,39147,23.34000,4307800,-0.028714,-0.019356,-0.018090
91005,12/07/2011,KBE,39147,23.28500,3101600,-0.002356,-0.003812,-0.004434
91005,13/07/2011,KBE,39147,23.35000,6425500,0.002792,0.005006,0.003106
