trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,combo_trade_id,liquidation
1761,229177096,2022-09-14 18:39:09,2,0.0175,0.01767156,72.63,BTC-30DEC22-35000-C,19945.6,sell,0.1,,,,
1762,229177097,2022-09-14 18:39:09,3,0.0175,0.01767156,72.63,BTC-30DEC22-35000-C,19945.6,sell,0.1,,,,
1763,229177098,2022-09-14 18:39:10,3,0.0175,0.01766129,72.63,BTC-30DEC22-35000-C,19945.6,sell,0.2,,,,
1764,229177099,2022-09-14 18:39:10,3,0.0175,0.01766129,72.63,BTC-30DEC22-35000-C,19945.6,sell,0.1,,,,
1765,229177100,2022-09-14 18:39:10,3,0.0175,0.01766129,72.63,BTC-30DEC22-35000-C,19945.6,sell,0.1,,,,
1766,229177101,2022-09-14 18:39:13,3,0.0175,0.01765485,72.64,BTC-30DEC22-35000-C,19944.17,sell,0.1,,,,
1767,229177103,2022-09-14 18:39:13,3,0.0175,0.01765485,72.64,BTC-30DEC22-35000-C,19944.17,sell,0.1,,,,
1768,229177104,2022-09-14 18:39:13,3,0.0175,0.01765485,72.64,BTC-30DEC22-35000-C,19944.17,sell,0.1,,,,
1769,229177105,2022-09-14 18:39:14,3,0.0175,0.01763679,72.65,BTC-30DEC22-35000-C,19940.49,sell,0.1,,,,
1770,229177945,2022-09-14 18:50:51,3,0.0175,0.01720269,72.92,BTC-30DEC22-35000-C,19890.43,sell,1.0,,,,
1771,229177946,2022-09-14 18:50:54,3,0.0175,0.01720653,72.9,BTC-30DEC22-35000-C,19894.46,sell,1.0,,,,
1772,229177947,2022-09-14 18:50:55,3,0.0175,0.01722092,72.9,BTC-30DEC22-35000-C,19894.41,sell,1.0,,,,
1773,229177948,2022-09-14 18:50:56,3,0.0175,0.01722349,72.9,BTC-30DEC22-35000-C,19894.72,sell,1.0,,,,
1774,229177949,2022-09-14 18:50:57,3,0.0175,0.01723784,72.88,BTC-30DEC22-35000-C,19897.76,sell,1.0,,,,
1775,229178418,2022-09-14 18:55:09,2,0.017,0.01677269,72.92,BTC-30DEC22-35000-C,19773.7,sell,0.1,,,,
1776,229178471,2022-09-14 18:55:16,3,0.017,0.01681107,72.92,BTC-30DEC22-35000-C,19773.92,sell,0.1,,,,
1777,229178472,2022-09-14 18:55:16,3,0.017,0.01681107,72.92,BTC-30DEC22-35000-C,19773.92,sell,0.2,,,,
1778,229178473,2022-09-14 18:55:16,3,0.017,0.01681107,72.92,BTC-30DEC22-35000-C,19773.92,sell,0.1,,,,
1779,229178478,2022-09-14 18:55:19,3,0.017,0.01677878,72.92,BTC-30DEC22-35000-C,19775.54,sell,0.1,,,,
1780,229178479,2022-09-14 18:55:19,3,0.017,0.01677878,72.92,BTC-30DEC22-35000-C,19775.54,sell,0.1,,,,
1781,229178480,2022-09-14 18:55:19,3,0.017,0.01677878,72.92,BTC-30DEC22-35000-C,19775.54,sell,0.1,,,,
1782,229178483,2022-09-14 18:55:20,3,0.017,0.01677878,72.96,BTC-30DEC22-35000-C,19765.75,sell,0.2,,,,
1783,229178755,2022-09-14 18:59:42,3,0.017,0.01684014,72.85,BTC-30DEC22-35000-C,19794.53,sell,0.2,,,,
1784,229178756,2022-09-14 18:59:42,3,0.017,0.01684014,72.85,BTC-30DEC22-35000-C,19793.21,sell,0.2,,,,
1785,229178757,2022-09-14 18:59:42,3,0.017,0.01684014,72.85,BTC-30DEC22-35000-C,19793.21,sell,0.1,,,,
1786,229178758,2022-09-14 18:59:42,3,0.017,0.01684014,72.85,BTC-30DEC22-35000-C,19793.21,sell,0.1,,,,
1787,229178759,2022-09-14 18:59:42,3,0.017,0.01684014,72.85,BTC-30DEC22-35000-C,19793.21,sell,0.1,,,,
1788,229178765,2022-09-14 18:59:50,3,0.017,0.01682682,72.87,BTC-30DEC22-35000-C,19787.65,sell,0.1,,,,
1789,229178766,2022-09-14 18:59:50,3,0.017,0.01682682,72.87,BTC-30DEC22-35000-C,19787.65,sell,0.1,,,,
1790,229178767,2022-09-14 18:59:50,3,0.017,0.01682682,72.87,BTC-30DEC22-35000-C,19787.65,sell,0.1,,,,
1791,229178773,2022-09-14 18:59:51,3,0.017,0.01682626,72.87,BTC-30DEC22-35000-C,19782.1,sell,0.1,,,,
1792,229178774,2022-09-14 18:59:55,3,0.017,0.01680038,72.89,BTC-30DEC22-35000-C,19781.57,sell,0.1,,,,
1793,229178778,2022-09-14 19:00:01,3,0.017,0.0168048,72.89,BTC-30DEC22-35000-C,19780.89,sell,0.2,,,,
1794,229178779,2022-09-14 19:00:01,3,0.017,0.0168048,72.89,BTC-30DEC22-35000-C,19780.89,sell,0.2,,,,
1795,229178780,2022-09-14 19:00:02,3,0.017,0.01680717,72.9,BTC-30DEC22-35000-C,19779.94,sell,0.1,,,,
1796,229178781,2022-09-14 19:00:02,3,0.017,0.01680717,72.9,BTC-30DEC22-35000-C,19779.94,sell,0.1,,,,
1797,229178782,2022-09-14 19:00:02,3,0.017,0.01680717,72.9,BTC-30DEC22-35000-C,19779.94,sell,0.1,,,,
1798,229178783,2022-09-14 19:00:02,3,0.017,0.01680717,72.9,BTC-30DEC22-35000-C,19779.94,sell,0.1,,,,
1799,229178958,2022-09-14 19:02:40,0,0.0175,0.0170419,73.17,BTC-30DEC22-35000-C,19830.64,buy,1.0,,,,
1800,229178959,2022-09-14 19:02:41,1,0.0175,0.0170201,73.19,BTC-30DEC22-35000-C,19825.51,buy,1.0,,,,
1801,229179058,2022-09-14 19:04:07,2,0.017,0.01689681,72.84,BTC-30DEC22-35000-C,19788.89,sell,0.1,,,,
1802,229179059,2022-09-14 19:04:07,3,0.017,0.01689681,72.84,BTC-30DEC22-35000-C,19788.89,sell,0.1,,,,
1803,229179060,2022-09-14 19:04:07,3,0.017,0.01689681,72.84,BTC-30DEC22-35000-C,19788.89,sell,0.1,,,,
1804,229179061,2022-09-14 19:04:07,3,0.017,0.01689681,72.84,BTC-30DEC22-35000-C,19788.89,sell,0.1,,,,
1805,229179064,2022-09-14 19:04:07,3,0.017,0.01689681,72.84,BTC-30DEC22-35000-C,19788.89,sell,0.1,,,,
1806,229179070,2022-09-14 19:04:19,3,0.017,0.01689652,72.84,BTC-30DEC22-35000-C,19788.41,sell,0.1,,,,
1807,229179222,2022-09-14 19:08:00,0,0.0175,0.01715797,73.04,BTC-30DEC22-35000-C,19864.17,buy,1.0,,,,
1808,229179233,2022-09-14 19:08:08,1,0.0175,0.01716568,73.05,BTC-30DEC22-35000-C,19863.33,buy,0.4,,,,
1809,229179255,2022-09-14 19:08:57,1,0.0175,0.01708919,73.11,BTC-30DEC22-35000-C,19839.3,buy,1.0,,,,
1810,229179256,2022-09-14 19:08:58,1,0.0175,0.01708769,73.11,BTC-30DEC22-35000-C,19840.0,buy,1.0,,,,
1811,229179257,2022-09-14 19:08:59,1,0.0175,0.01709058,73.11,BTC-30DEC22-35000-C,19839.33,buy,1.0,,,,
1812,229179264,2022-09-14 19:09:03,1,0.0175,0.01708732,73.11,BTC-30DEC22-35000-C,19839.53,buy,0.4,,,,
1813,229179265,2022-09-14 19:09:03,1,0.0175,0.01708732,73.11,BTC-30DEC22-35000-C,19839.53,buy,0.6,,,,
1814,229179428,2022-09-14 19:13:48,1,0.0175,0.01718115,73.13,BTC-30DEC22-35000-C,19841.15,sell,1.0,,,,
1815,229179430,2022-09-14 19:14:11,1,0.0175,0.01717023,73.15,BTC-30DEC22-35000-C,19839.0,sell,1.0,,,,
1816,229179447,2022-09-14 19:14:54,1,0.0175,0.01711913,73.22,BTC-30DEC22-35000-C,19819.6,sell,1.0,,,,
1817,229179448,2022-09-14 19:14:57,1,0.0175,0.01711766,73.23,BTC-30DEC22-35000-C,19818.67,sell,1.0,,,,
1818,229179462,2022-09-14 19:15:17,2,0.017,0.01705426,72.8,BTC-30DEC22-35000-C,19802.52,sell,0.1,,,,
1819,229179463,2022-09-14 19:15:18,3,0.017,0.01705426,72.8,BTC-30DEC22-35000-C,19802.52,sell,0.1,,,,
1820,229179466,2022-09-14 19:15:18,3,0.017,0.01705162,72.8,BTC-30DEC22-35000-C,19801.9,sell,0.1,,,,
1821,229179467,2022-09-14 19:15:19,3,0.017,0.01705195,72.8,BTC-30DEC22-35000-C,19802.59,sell,0.1,,,,
1822,229179468,2022-09-14 19:15:19,3,0.017,0.01705195,72.8,BTC-30DEC22-35000-C,19802.59,sell,0.1,,,,
1823,229179469,2022-09-14 19:15:19,3,0.017,0.01705195,72.8,BTC-30DEC22-35000-C,19802.59,sell,0.1,,,,
1824,229179481,2022-09-14 19:15:26,3,0.017,0.01706636,72.79,BTC-30DEC22-35000-C,19804.51,sell,0.1,,,,
1825,229179490,2022-09-14 19:15:28,3,0.017,0.017043,72.81,BTC-30DEC22-35000-C,19799.45,sell,0.2,,,,
1826,229179495,2022-09-14 19:15:35,3,0.017,0.01704071,72.82,BTC-30DEC22-35000-C,19797.96,sell,0.1,,,,
1827,229181425,2022-09-14 19:42:25,0,0.0175,0.01746655,72.88,BTC-30DEC22-35000-C,19894.18,sell,1.0,,,,
1828,229184621,2022-09-14 21:34:45,1,0.0175,0.01707288,72.54,BTC-30DEC22-35000-C,19987.33,buy,5.8,,,,
1829,229184622,2022-09-14 21:34:45,1,0.0175,0.01707288,72.54,BTC-30DEC22-35000-C,19987.33,buy,4.2,,,,
1830,229186401,2022-09-14 21:53:51,0,0.0185,0.01829319,72.53,BTC-30DEC22-35000-C,20182.45,sell,1.0,,,,
1831,229186414,2022-09-14 21:53:55,1,0.0185,0.0182797,72.54,BTC-30DEC22-35000-C,20179.41,sell,1.0,,,,
1832,229186415,2022-09-14 21:53:56,1,0.0185,0.01828202,72.54,BTC-30DEC22-35000-C,20179.62,sell,1.0,,,,
1833,229186418,2022-09-14 21:53:57,1,0.0185,0.01827548,72.55,BTC-30DEC22-35000-C,20178.11,sell,1.0,,,,
1834,229186430,2022-09-14 21:54:33,1,0.0185,0.01827688,72.55,BTC-30DEC22-35000-C,20177.05,sell,1.0,,,,
1835,229186431,2022-09-14 21:54:35,1,0.0185,0.01827721,72.55,BTC-30DEC22-35000-C,20177.16,sell,1.0,,,,
1836,229186446,2022-09-14 21:54:49,1,0.0185,0.01830439,72.53,BTC-30DEC22-35000-C,20181.48,sell,1.0,,,,
1837,229186479,2022-09-14 21:55:45,1,0.0185,0.0183046,72.54,BTC-30DEC22-35000-C,20180.83,sell,1.0,,,,
1838,229193105,2022-09-15 00:01:43,1,0.0185,0.01851253,72.39,BTC-30DEC22-35000-C,20227.83,sell,4.5,,,,
1839,229249192,2022-09-15 14:47:44,2,0.016,0.0159849,71.64,BTC-30DEC22-35000-C,19866.57,sell,5.1,,,,
1840,229254187,2022-09-15 15:15:53,2,0.0155,0.01503028,72.15,BTC-30DEC22-35000-C,19653.36,buy,3.6,,,,
1841,229254188,2022-09-15 15:15:53,3,0.0155,0.01503028,72.15,BTC-30DEC22-35000-C,19653.36,buy,8.0,,,,
1842,229257233,2022-09-15 15:24:30,0,0.016,0.01599206,72.2,BTC-30DEC22-35000-C,19756.06,sell,0.1,,,,
1843,229257234,2022-09-15 15:24:30,1,0.016,0.01599206,72.2,BTC-30DEC22-35000-C,19756.06,sell,0.1,,,,
1844,229257244,2022-09-15 15:24:34,1,0.016,0.01598393,72.21,BTC-30DEC22-35000-C,19752.71,sell,0.1,,,,
1845,229257245,2022-09-15 15:24:34,1,0.016,0.01598393,72.21,BTC-30DEC22-35000-C,19752.71,sell,0.1,,,,
1846,229257246,2022-09-15 15:24:34,1,0.016,0.01598393,72.21,BTC-30DEC22-35000-C,19752.71,sell,0.1,,,,
1847,229257247,2022-09-15 15:24:34,1,0.016,0.01598393,72.21,BTC-30DEC22-35000-C,19752.71,sell,0.1,,,,
1848,229257252,2022-09-15 15:24:35,1,0.016,0.01597582,72.22,BTC-30DEC22-35000-C,19750.43,sell,0.1,,,,
1849,229257253,2022-09-15 15:24:35,1,0.016,0.01597582,72.22,BTC-30DEC22-35000-C,19750.43,sell,0.2,,,,
1850,229257254,2022-09-15 15:24:35,1,0.016,0.01597582,72.22,BTC-30DEC22-35000-C,19750.43,sell,0.2,,,,
1851,229257255,2022-09-15 15:24:35,1,0.016,0.01597582,72.22,BTC-30DEC22-35000-C,19750.43,sell,0.1,,,,
1852,229257258,2022-09-15 15:24:36,1,0.016,0.01595869,72.24,BTC-30DEC22-35000-C,19746.14,sell,0.1,,,,
1853,229257259,2022-09-15 15:24:36,1,0.016,0.01595869,72.24,BTC-30DEC22-35000-C,19746.14,sell,0.1,,,,
1854,229257260,2022-09-15 15:24:36,1,0.016,0.01595869,72.24,BTC-30DEC22-35000-C,19746.14,sell,0.1,,,,
1855,229257263,2022-09-15 15:24:36,1,0.016,0.01595869,72.24,BTC-30DEC22-35000-C,19746.14,sell,0.1,,,,
1856,229257264,2022-09-15 15:24:36,1,0.016,0.01595869,72.24,BTC-30DEC22-35000-C,19746.14,sell,0.1,,,,
1857,229257288,2022-09-15 15:24:37,1,0.016,0.0159556,72.25,BTC-30DEC22-35000-C,19745.06,sell,0.2,,,,
1858,229257289,2022-09-15 15:24:37,1,0.016,0.0159556,72.25,BTC-30DEC22-35000-C,19745.06,sell,0.1,,,,
1859,229257290,2022-09-15 15:24:37,1,0.016,0.0159556,72.25,BTC-30DEC22-35000-C,19745.06,sell,0.2,,,,
1860,229257291,2022-09-15 15:24:37,1,0.016,0.0159556,72.25,BTC-30DEC22-35000-C,19745.06,sell,0.2,,,,
1861,229257293,2022-09-15 15:24:37,1,0.016,0.0159556,72.25,BTC-30DEC22-35000-C,19745.06,sell,0.1,,,,
1862,229257294,2022-09-15 15:24:37,1,0.016,0.0159556,72.25,BTC-30DEC22-35000-C,19745.06,sell,0.1,,,,
1863,229257295,2022-09-15 15:24:37,1,0.016,0.0159556,72.25,BTC-30DEC22-35000-C,19745.06,sell,0.1,,,,
1864,229257359,2022-09-15 15:25:08,1,0.016,0.01590419,72.33,BTC-30DEC22-35000-C,19721.23,sell,0.1,,,,
1865,229257361,2022-09-15 15:25:09,1,0.016,0.01588071,72.36,BTC-30DEC22-35000-C,19715.38,sell,0.2,,,,
1866,229257362,2022-09-15 15:25:09,1,0.016,0.01588071,72.36,BTC-30DEC22-35000-C,19715.38,sell,0.1,,,,
1867,229257363,2022-09-15 15:25:09,1,0.016,0.01588071,72.36,BTC-30DEC22-35000-C,19715.38,sell,0.1,,,,
1868,229257364,2022-09-15 15:25:09,1,0.016,0.01588071,72.36,BTC-30DEC22-35000-C,19715.38,sell,0.1,,,,
1869,229259196,2022-09-15 15:50:28,1,0.016,0.01629545,72.26,BTC-30DEC22-35000-C,19745.08,sell,0.1,,,,
1870,229259200,2022-09-15 15:50:38,1,0.016,0.01627904,72.28,BTC-30DEC22-35000-C,19741.87,sell,0.1,,,,
1871,229259201,2022-09-15 15:50:39,1,0.016,0.01627887,72.28,BTC-30DEC22-35000-C,19741.09,sell,0.2,,,,
1872,229259202,2022-09-15 15:50:40,1,0.016,0.01627887,72.28,BTC-30DEC22-35000-C,19741.09,sell,0.1,,,,
1873,229259203,2022-09-15 15:50:40,1,0.016,0.01627887,72.28,BTC-30DEC22-35000-C,19741.09,sell,0.1,,,,
1874,229259204,2022-09-15 15:50:40,1,0.016,0.01627597,72.28,BTC-30DEC22-35000-C,19741.09,sell,0.2,,,,
1875,229259205,2022-09-15 15:50:40,1,0.016,0.01627597,72.28,BTC-30DEC22-35000-C,19741.09,sell,0.1,,,,
1876,229259206,2022-09-15 15:50:40,1,0.016,0.01627597,72.28,BTC-30DEC22-35000-C,19741.09,sell,0.1,,,,
1877,229259207,2022-09-15 15:50:40,1,0.016,0.01627597,72.28,BTC-30DEC22-35000-C,19741.09,sell,0.1,,,,
1878,229259211,2022-09-15 15:50:53,1,0.016,0.01623912,72.32,BTC-30DEC22-35000-C,19732.92,sell,0.1,,,,
1879,229259215,2022-09-15 15:50:54,1,0.016,0.01623256,72.33,BTC-30DEC22-35000-C,19731.26,sell,0.2,,,,
1880,229259216,2022-09-15 15:50:54,1,0.016,0.01623256,72.33,BTC-30DEC22-35000-C,19731.26,sell,0.2,,,,
1881,229259217,2022-09-15 15:50:54,1,0.016,0.01623256,72.33,BTC-30DEC22-35000-C,19731.26,sell,0.1,,,,
1882,229259218,2022-09-15 15:50:54,1,0.016,0.01623256,72.33,BTC-30DEC22-35000-C,19731.26,sell,0.2,,,,
1883,229259219,2022-09-15 15:50:54,1,0.016,0.01623256,72.33,BTC-30DEC22-35000-C,19731.26,sell,0.1,,,,
1884,229259220,2022-09-15 15:50:54,1,0.016,0.01623256,72.33,BTC-30DEC22-35000-C,19731.26,sell,0.1,,,,
1885,229259221,2022-09-15 15:50:54,1,0.016,0.01623256,72.33,BTC-30DEC22-35000-C,19731.26,sell,0.1,,,,
1886,229355633,2022-09-17 02:30:17,2,0.0125,0.01287279,68.23,BTC-30DEC22-35000-C,19897.73,sell,5.6,,,,
1887,229355634,2022-09-17 02:30:17,3,0.0125,0.01287279,68.23,BTC-30DEC22-35000-C,19897.73,buy,4.4,,,,
1888,229377592,2022-09-17 17:20:36,0,0.0135,0.01266227,68.66,BTC-30DEC22-35000-C,20107.12,buy,2.0,,,,
1889,229379690,2022-09-17 19:09:53,1,0.0135,0.01257144,69.19,BTC-30DEC22-35000-C,19991.85,buy,1.8,,,,
1890,229410760,2022-09-18 16:37:33,2,0.012,0.01265187,68.87,BTC-30DEC22-35000-C,19730.71,sell,0.1,,,,
1891,229529712,2022-09-19 14:57:31,2,0.0109,0.01137962,69.73,BTC-30DEC22-35000-C,19297.81,sell,25.0,BTC-RR-30DEC22-17000_35000,49726,,
1892,229530545,2022-09-19 15:09:54,0,0.011,0.01137945,69.93,BTC-30DEC22-35000-C,19281.04,sell,0.8,,,,
1893,229581467,2022-09-20 02:13:06,0,0.012,0.01135285,70.69,BTC-30DEC22-35000-C,19432.26,buy,3.0,,,,
1894,229582855,2022-09-20 03:16:16,2,0.0115,0.01190438,70.06,BTC-30DEC22-35000-C,19432.39,sell,0.1,,,,
1895,229582856,2022-09-20 03:16:16,3,0.0115,0.01190438,70.06,BTC-30DEC22-35000-C,19432.39,sell,0.1,,,,
1896,229630032,2022-09-20 13:43:38,2,0.0095,0.00914964,70.29,BTC-30DEC22-35000-C,18792.93,buy,4.3,,,,
1897,229630033,2022-09-20 13:43:38,3,0.0095,0.00914964,70.29,BTC-30DEC22-35000-C,18792.93,buy,4.0,,,,
1898,229630042,2022-09-20 13:43:41,0,0.01,0.00916701,70.98,BTC-30DEC22-35000-C,18797.92,buy,4.3,,,,
1899,229630043,2022-09-20 13:43:41,1,0.01,0.00916701,70.98,BTC-30DEC22-35000-C,18797.92,buy,3.6,,,,
1900,229630044,2022-09-20 13:43:41,1,0.01,0.00916701,70.98,BTC-30DEC22-35000-C,18797.92,buy,5.0,,,,
1901,229631006,2022-09-20 13:48:04,1,0.01,0.00966742,70.41,BTC-30DEC22-35000-C,18922.6,buy,50.0,BTC-CS-30DEC22-25000_35000,49823,,
1902,229635557,2022-09-20 14:49:36,1,0.01,0.0102514,69.98,BTC-30DEC22-35000-C,19030.29,sell,6.0,,,,
1903,229644677,2022-09-20 16:46:37,1,0.01,0.01014956,69.62,BTC-30DEC22-35000-C,19119.45,buy,4.0,,,,
1904,229644888,2022-09-20 16:51:59,1,0.01,0.0100482,69.65,BTC-30DEC22-35000-C,19106.72,buy,4.0,,,,
1905,229660959,2022-09-20 20:27:59,1,0.01,0.00998335,69.99,BTC-30DEC22-35000-C,19047.1,sell,45.5,BTC-CS-30DEC22-25000_35000,49855,,
1906,229664389,2022-09-20 21:44:30,2,0.0095,0.00976668,69.8,BTC-30DEC22-35000-C,18927.42,sell,0.1,,,,
1907,229667134,2022-09-20 22:22:32,3,0.0095,0.00999037,69.96,BTC-30DEC22-35000-C,18901.73,sell,0.1,,,,
1908,229703488,2022-09-21 10:16:16,3,0.0095,0.01001348,69.65,BTC-30DEC22-35000-C,19007.31,sell,6.4,,,,
1909,229703492,2022-09-21 10:16:16,3,0.0095,0.01001314,69.65,BTC-30DEC22-35000-C,19007.31,buy,4.0,,,,
1910,229703494,2022-09-21 10:16:17,3,0.0095,0.01001314,69.65,BTC-30DEC22-35000-C,19007.91,sell,5.9,,,,
1911,229834804,2022-09-21 21:17:10,3,0.0095,0.0084182,71.68,BTC-30DEC22-35000-C,18606.21,buy,6.8,,,,
1912,229834805,2022-09-21 21:17:10,3,0.0095,0.0084182,71.68,BTC-30DEC22-35000-C,18606.21,buy,0.9,,,,
1913,229834806,2022-09-21 21:17:10,3,0.0095,0.0084182,71.68,BTC-30DEC22-35000-C,18606.21,buy,0.8,,,,
1914,229922372,2022-09-22 14:34:44,3,0.0095,0.00967882,70.17,BTC-30DEC22-35000-C,18985.54,sell,100.0,,50057,,
1915,229994477,2022-09-23 09:40:13,2,0.0085,0.00822697,68.91,BTC-30DEC22-35000-C,19005.46,buy,5.6,,,,
1916,229994478,2022-09-23 09:40:13,3,0.0085,0.00822697,68.9,BTC-30DEC22-35000-C,19007.12,buy,5.2,,,,
1917,230066286,2022-09-23 23:17:48,2,0.008,0.00825214,66.71,BTC-30DEC22-35000-C,19344.93,sell,0.3,,,,
1918,230271759,2022-09-26 23:18:39,0,0.0085,0.00832903,69.45,BTC-30DEC22-35000-C,19173.88,buy,10.0,,,,
1919,230325470,2022-09-27 06:36:22,0,0.0105,0.01045759,67.64,BTC-30DEC22-35000-C,20237.67,buy,1.0,,,,
1920,230327935,2022-09-27 07:12:21,2,0.01,0.01042398,67.21,BTC-30DEC22-35000-C,20181.79,sell,2.5,,,,
1921,230327937,2022-09-27 07:12:24,3,0.01,0.010422,67.21,BTC-30DEC22-35000-C,20182.89,sell,2.5,,,,
1922,230331065,2022-09-27 07:51:44,0,0.0104,0.01040057,67.52,BTC-30DEC22-35000-C,20234.23,sell,25.0,,50475,,
1923,230333020,2022-09-27 08:08:36,2,0.01,0.01025077,67.14,BTC-30DEC22-35000-C,20201.25,sell,0.6,,,,
1924,230436451,2022-09-28 01:59:23,2,0.008,0.00798803,69.8,BTC-30DEC22-35000-C,18999.48,buy,0.5,,,,
1925,230497994,2022-09-28 10:50:17,0,0.0095,0.00952897,72.22,BTC-30DEC22-35000-C,19017.94,sell,16.4,,,,
1926,230498996,2022-09-28 11:01:08,1,0.0095,0.00967965,72.25,BTC-30DEC22-35000-C,19010.81,sell,19.8,,,,
1927,230499070,2022-09-28 11:02:14,1,0.0095,0.00966294,72.3,BTC-30DEC22-35000-C,18998.17,sell,19.8,,,,
1928,230499071,2022-09-28 11:02:14,1,0.0095,0.00966294,72.3,BTC-30DEC22-35000-C,18998.17,sell,20.4,,,,
1929,230499189,2022-09-28 11:02:47,1,0.0095,0.00963988,72.34,BTC-30DEC22-35000-C,18991.49,sell,50.0,,,,
1930,230499470,2022-09-28 11:04:28,1,0.0095,0.00953691,72.54,BTC-30DEC22-35000-C,18948.32,sell,20.0,,,,
1931,230499475,2022-09-28 11:04:35,1,0.0095,0.00950339,72.59,BTC-30DEC22-35000-C,18937.33,sell,20.0,,,,
1932,230499488,2022-09-28 11:04:40,1,0.0095,0.00951179,72.59,BTC-30DEC22-35000-C,18937.15,sell,20.0,,,,
1933,230499491,2022-09-28 11:04:46,1,0.0095,0.00950661,72.6,BTC-30DEC22-35000-C,18933.72,sell,20.0,,,,
1934,230499509,2022-09-28 11:04:52,1,0.0095,0.00948459,72.63,BTC-30DEC22-35000-C,18926.9,sell,20.0,,,,
1935,230499576,2022-09-28 11:05:01,1,0.0095,0.00944131,72.7,BTC-30DEC22-35000-C,18911.63,sell,23.6,,,,
1936,230502417,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,buy,5.0,,,,
1937,230502418,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,buy,15.0,,,,
1938,230502419,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,buy,4.0,,,,
1939,230502420,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,buy,11.8,,,,
1940,230502421,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,buy,2.0,,,,
1941,230502422,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,buy,0.9,,,,
1942,230502423,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,sell,32.1,,,,
1943,230502424,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,sell,19.9,,,,
1944,230502426,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,sell,3.8,,,,
1945,230502427,2022-09-28 11:26:37,1,0.0095,0.00909235,72.67,BTC-30DEC22-35000-C,18925.55,sell,5.0,,,,
1946,230502428,2022-09-28 11:26:37,1,0.0095,0.00909266,72.67,BTC-30DEC22-35000-C,18925.55,sell,0.5,,,,
1947,230502500,2022-09-28 11:27:38,1,0.0095,0.00906369,72.7,BTC-30DEC22-35000-C,18920.93,buy,11.8,,,,
1948,230541598,2022-09-28 15:44:41,2,0.0093,0.009455,70.29,BTC-30DEC22-35000-C,19391.85,sell,1000.0,BTC-CBUT-30DEC22-30000_35000_40000,50844,,
1949,230541831,2022-09-28 15:47:29,3,0.0093,0.00953538,70.17,BTC-30DEC22-35000-C,19424.49,sell,500.0,BTC-CBUT-30DEC22-30000_35000_40000,50845,,
1950,230587222,2022-09-29 01:09:19,0,0.01,0.0101867,71.2,BTC-30DEC22-35000-C,19452.14,buy,0.1,,,,
1951,230606885,2022-09-29 06:36:22,1,0.01,0.01049161,71.81,BTC-30DEC22-35000-C,19341.84,sell,2.5,,,,
1952,230606886,2022-09-29 06:36:24,1,0.01,0.01049276,71.81,BTC-30DEC22-35000-C,19341.76,sell,2.5,,,,
1953,230655792,2022-09-29 15:37:47,2,0.0088,0.00896628,70.5,BTC-30DEC22-35000-C,19256.8,sell,500.0,BTC-CBUT-30DEC22-30000_35000_40000,50991,,
1954,230655872,2022-09-29 15:39:56,3,0.0088,0.00898938,70.46,BTC-30DEC22-35000-C,19269.15,sell,500.0,BTC-CBUT-30DEC22-30000_35000_40000,50992,,
1955,230655942,2022-09-29 15:42:25,3,0.0088,0.00899972,70.44,BTC-30DEC22-35000-C,19273.68,sell,500.0,BTC-CBUT-30DEC22-30000_35000_40000,50993,,
1956,230794576,2022-09-30 15:25:03,2,0.0085,0.00893722,66.52,BTC-30DEC22-35000-C,20090.04,sell,0.1,,,,
1957,230815398,2022-09-30 17:05:22,2,0.0077,0.00795274,67.02,BTC-30DEC22-35000-C,19704.74,sell,500.0,BTC-CBUT-30DEC22-30000_35000_40000,51210,,
1958,230815842,2022-09-30 17:12:28,0,0.0085,0.00815395,68.1,BTC-30DEC22-35000-C,19755.49,sell,0.3,,,,
1959,230958641,2022-10-03 02:14:16,2,0.007,0.00757514,69.03,BTC-30DEC22-35000-C,19194.62,sell,4.9,,,,
1960,230958642,2022-10-03 02:14:16,3,0.007,0.00757514,69.03,BTC-30DEC22-35000-C,19194.62,sell,1.2,,,,
1961,230994922,2022-10-03 13:22:19,0,0.0072,0.00743036,69.21,BTC-30DEC22-35000-C,19271.87,sell,500.0,BTC-CBUT-30DEC22-30000_35000_40000,51344,,
1962,231078213,2022-10-04 08:36:38,0,0.0087,0.00845821,68.97,BTC-30DEC22-35000-C,19939.23,buy,1000.0,BTC-CBUT-30DEC22-25000_30000_35000,51459,,
