trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_id,combo_id,liquidation,combo_trade_id
811,270981867,2023-11-13 08:49:40,2,0.178,0.17818192,60.26,BTC-28JUN24-40000-C,37023.35,sell,,0.8,,,,
812,270983921,2023-11-13 09:42:51,0,0.179,0.17841297,60.66,BTC-28JUN24-40000-C,36997.79,buy,,0.4,,,,
813,270999293,2023-11-13 14:20:52,2,0.1775,0.17748009,60.37,BTC-28JUN24-40000-C,36915.44,sell,,0.4,,,,
814,271007447,2023-11-13 15:09:43,2,0.1745,0.17504645,59.9,BTC-28JUN24-40000-C,36778.4,sell,,0.6,,,,
815,271011693,2023-11-13 15:56:24,3,0.1745,0.17563311,59.6,BTC-28JUN24-40000-C,36832.05,sell,,1.8,,,,
816,271011694,2023-11-13 15:56:24,3,0.1745,0.17563311,59.6,BTC-28JUN24-40000-C,36832.05,buy,,4.0,,,,
817,271011695,2023-11-13 15:56:24,3,0.1745,0.17563311,59.6,BTC-28JUN24-40000-C,36832.05,buy,,4.0,,,,
818,271011697,2023-11-13 15:56:24,3,0.1745,0.17563311,59.6,BTC-28JUN24-40000-C,36832.05,buy,,0.2,,,,
819,271012781,2023-11-13 16:05:00,0,0.176,0.17605583,59.97,BTC-28JUN24-40000-C,36884.13,sell,,0.4,,,,
820,271115688,2023-11-14 11:14:31,2,0.169,0.169049,59.57,BTC-28JUN24-40000-C,36389.65,buy,,1.0,,,,
821,271208104,2023-11-14 18:53:42,2,0.1585,0.15825934,59.89,BTC-28JUN24-40000-C,35280.72,sell,,0.5,,,,
822,271241452,2023-11-14 20:25:35,0,0.1625,0.16190067,60.78,BTC-28JUN24-40000-C,35417.94,sell,,0.1,,,,
823,271241456,2023-11-14 20:25:35,1,0.1625,0.16190067,60.79,BTC-28JUN24-40000-C,35414.78,sell,,0.1,,,,
824,271241458,2023-11-14 20:25:35,1,0.1625,0.16190067,60.79,BTC-28JUN24-40000-C,35414.78,sell,,0.1,,,,
825,271241461,2023-11-14 20:25:35,1,0.1625,0.16190067,60.79,BTC-28JUN24-40000-C,35414.78,sell,,0.1,,,,
826,271241462,2023-11-14 20:25:35,1,0.1625,0.16187272,60.79,BTC-28JUN24-40000-C,35414.78,sell,,0.1,,,,
827,271241466,2023-11-14 20:25:35,1,0.1625,0.16187272,60.79,BTC-28JUN24-40000-C,35414.78,sell,,0.1,,,,
828,271241467,2023-11-14 20:25:35,1,0.1625,0.16187272,60.79,BTC-28JUN24-40000-C,35414.78,sell,,0.4,,,,
829,271293559,2023-11-15 09:44:55,0,0.165,0.16407828,60.25,BTC-28JUN24-40000-C,35839.24,sell,,1.4,,,,
830,271296049,2023-11-15 10:48:53,2,0.163,0.16386123,59.63,BTC-28JUN24-40000-C,35837.16,buy,,0.1,,,,
831,271296070,2023-11-15 10:49:08,0,0.1635,0.16381153,59.8,BTC-28JUN24-40000-C,35835.58,buy,,0.1,,,,
832,271296094,2023-11-15 10:49:49,2,0.163,0.16374979,59.65,BTC-28JUN24-40000-C,35832.38,buy,,0.1,,,,
833,271418384,2023-11-15 20:39:33,0,0.1847,0.18354357,61.3,BTC-28JUN24-40000-C,37372.02,buy,,1.0,,BTC-CS-28JUN24-40000_60000,,271418383
834,271494455,2023-11-16 09:13:25,2,0.18,0.1808887,60.0,BTC-28JUN24-40000-C,37329.55,buy,,0.1,,,,
835,271494498,2023-11-16 09:13:45,0,0.1815,0.1809383,60.46,BTC-28JUN24-40000-C,37338.47,buy,,1.0,,,,
836,271507207,2023-11-16 11:46:21,0,0.182,0.18081373,60.71,BTC-28JUN24-40000-C,37347.01,buy,,1.1,,,,
837,271507208,2023-11-16 11:46:21,1,0.182,0.18081373,60.71,BTC-28JUN24-40000-C,37347.01,buy,,1.4,,,,
838,271507243,2023-11-16 11:46:31,1,0.182,0.18074648,60.73,BTC-28JUN24-40000-C,37341.86,buy,,0.6,,,,
839,271734111,2023-11-17 10:58:32,2,0.168,0.16887256,60.18,BTC-28JUN24-40000-C,36358.79,sell,,0.6,,,,
840,271734112,2023-11-17 10:58:32,3,0.168,0.16887256,60.18,BTC-28JUN24-40000-C,36358.79,sell,,1.7,,,,
841,271794932,2023-11-17 17:21:40,0,0.1685,0.16811039,60.47,BTC-28JUN24-40000-C,36335.02,sell,,0.7,,,,
842,271884433,2023-11-19 07:33:57,2,0.167,0.16737623,59.55,BTC-28JUN24-40000-C,36624.11,buy,,2.0,,,M,
843,271899347,2023-11-19 15:22:57,0,0.169,0.16593317,60.64,BTC-28JUN24-40000-C,36539.66,sell,,0.1,,,,
844,271957839,2023-11-20 08:09:02,0,0.1755,0.17560192,60.29,BTC-28JUN24-40000-C,37201.59,sell,,1.0,,,,
845,272060964,2023-11-20 20:37:54,0,0.18,0.1802424,60.84,BTC-28JUN24-40000-C,37507.31,sell,,0.1,,,,
846,272090059,2023-11-21 03:15:20,0,0.183,0.18091355,61.66,BTC-28JUN24-40000-C,37537.96,buy,,0.5,,,,
847,272090154,2023-11-21 03:16:27,2,0.1825,0.18055119,61.62,BTC-28JUN24-40000-C,37506.43,buy,,0.4,,,,
848,272090327,2023-11-21 03:19:09,0,0.183,0.18091672,61.67,BTC-28JUN24-40000-C,37540.75,buy,,0.6,,,,
849,272112250,2023-11-21 10:18:48,2,0.178,0.17681956,60.66,BTC-28JUN24-40000-C,37366.53,buy,,1.3,,,,
850,272112251,2023-11-21 10:18:48,3,0.178,0.17681956,60.66,BTC-28JUN24-40000-C,37366.53,buy,,1.5,,,,
851,272112515,2023-11-21 10:24:29,0,0.1785,0.17803844,60.72,BTC-28JUN24-40000-C,37397.05,sell,,0.1,,,,
852,272112519,2023-11-21 10:24:40,1,0.1785,0.17803728,60.72,BTC-28JUN24-40000-C,37395.69,sell,,0.1,,,,
853,272112530,2023-11-21 10:25:26,1,0.1785,0.17814574,60.71,BTC-28JUN24-40000-C,37398.8,sell,,0.2,,,,
854,272112559,2023-11-21 10:26:16,1,0.1785,0.17817518,60.72,BTC-28JUN24-40000-C,37393.99,sell,,0.1,,,,
855,272112590,2023-11-21 10:26:48,1,0.1785,0.17817208,60.73,BTC-28JUN24-40000-C,37391.75,sell,,0.1,,,,
856,272112616,2023-11-21 10:28:00,1,0.1785,0.17830452,60.72,BTC-28JUN24-40000-C,37392.32,sell,,0.2,,,,
857,272114235,2023-11-21 10:50:46,1,0.1785,0.17875313,60.68,BTC-28JUN24-40000-C,37390.41,sell,,5.0,,,,
858,272114236,2023-11-21 10:50:46,1,0.1785,0.17875313,60.68,BTC-28JUN24-40000-C,37390.41,sell,,4.2,,,,
859,272114237,2023-11-21 10:50:46,1,0.1785,0.17875313,60.68,BTC-28JUN24-40000-C,37390.41,sell,,0.8,,,,
860,272114336,2023-11-21 10:51:31,1,0.1785,0.17869917,60.71,BTC-28JUN24-40000-C,37381.16,sell,,2.0,,,,
861,272114337,2023-11-21 10:51:31,1,0.1785,0.17869917,60.71,BTC-28JUN24-40000-C,37381.16,sell,,0.4,,,,
862,272114375,2023-11-21 10:51:53,1,0.1785,0.17871353,60.7,BTC-28JUN24-40000-C,37379.89,sell,,5.0,,,,
863,272114390,2023-11-21 10:51:54,1,0.1785,0.17871353,60.7,BTC-28JUN24-40000-C,37379.89,sell,,2.0,,,,
864,272114391,2023-11-21 10:51:54,1,0.1785,0.17871353,60.7,BTC-28JUN24-40000-C,37379.89,sell,,0.4,,,,
865,272114395,2023-11-21 10:51:55,1,0.1785,0.17871386,60.7,BTC-28JUN24-40000-C,37379.93,sell,,5.0,,,,
866,272114424,2023-11-21 10:52:06,1,0.1785,0.17876417,60.69,BTC-28JUN24-40000-C,37383.82,sell,,1.6,,,,
867,272141385,2023-11-21 14:44:02,2,0.1699,0.17046004,60.24,BTC-28JUN24-40000-C,36786.65,sell,,35.0,111167,BTC-CS-28JUN24-40000_55000,,
868,272293926,2023-11-22 00:24:56,2,0.161,0.16132086,60.27,BTC-28JUN24-40000-C,36072.14,sell,,0.5,,,,
869,272329291,2023-11-22 09:11:30,0,0.1675,0.16771851,60.46,BTC-28JUN24-40000-C,36572.93,sell,,0.4,,,,
870,272329362,2023-11-22 09:12:33,1,0.1675,0.16783547,60.45,BTC-28JUN24-40000-C,36575.62,sell,,0.4,,,,
871,272329783,2023-11-22 09:17:38,1,0.1675,0.1675867,60.57,BTC-28JUN24-40000-C,36539.59,sell,,15.0,111413,BTC-CS-28JUN24-40000_75000,,
872,272359167,2023-11-22 16:00:11,2,0.1645,0.16588564,59.8,BTC-28JUN24-40000-C,36484.07,sell,,0.1,,,,
873,272396536,2023-11-22 19:43:54,0,0.1745,0.17432804,60.38,BTC-28JUN24-40000-C,37225.92,sell,,0.1,,,,
874,272396593,2023-11-22 19:44:13,1,0.1745,0.17440318,60.34,BTC-28JUN24-40000-C,37234.54,sell,,0.1,,,,
875,272396670,2023-11-22 19:45:03,1,0.1745,0.17434864,60.37,BTC-28JUN24-40000-C,37229.61,sell,,0.1,,,,
876,272396698,2023-11-22 19:45:15,1,0.1745,0.17450147,60.31,BTC-28JUN24-40000-C,37246.0,sell,,0.1,,,,
877,272396779,2023-11-22 19:46:28,2,0.174,0.17419613,60.26,BTC-28JUN24-40000-C,37212.09,sell,,0.1,,,,
878,272453398,2023-11-23 08:07:07,0,0.1775,0.17605293,60.6,BTC-28JUN24-40000-C,37405.11,buy,,0.1,,,,
879,272457401,2023-11-23 09:04:45,1,0.1775,0.1766227,60.26,BTC-28JUN24-40000-C,37481.69,buy,,0.9,,,,
880,272495921,2023-11-23 15:57:56,2,0.1715,0.17102458,60.26,BTC-28JUN24-40000-C,36953.09,buy,,0.7,,,,
881,272595359,2023-11-24 13:04:00,0,0.1795,0.17932565,60.06,BTC-28JUN24-40000-C,37704.69,sell,,0.2,,,,
882,272637145,2023-11-24 15:58:41,0,0.185,0.18521855,59.85,BTC-28JUN24-40000-C,38203.82,buy,,0.1,,,,
883,272689617,2023-11-24 23:26:07,2,0.18,0.1800797,60.32,BTC-28JUN24-40000-C,37707.23,sell,,3.0,,,,
884,272689646,2023-11-24 23:26:51,3,0.18,0.18006932,60.33,BTC-28JUN24-40000-C,37704.25,sell,,3.0,,,,
885,272718759,2023-11-25 15:09:34,2,0.173,0.17676226,58.08,BTC-28JUN24-40000-C,37701.92,sell,,0.1,,,,
886,272721121,2023-11-25 16:36:00,0,0.179,0.17889724,59.88,BTC-28JUN24-40000-C,37753.91,sell,,0.1,,,,
887,272743413,2023-11-26 11:56:54,2,0.1785,0.17960987,59.91,BTC-28JUN24-40000-C,37704.38,sell,,0.1,,,,
888,272776027,2023-11-26 18:28:40,2,0.174,0.17448824,60.13,BTC-28JUN24-40000-C,37240.81,sell,,0.1,,,,
889,272781980,2023-11-26 20:42:53,2,0.1735,0.17297759,59.13,BTC-28JUN24-40000-C,37474.81,sell,,12.7,,,,
890,272781995,2023-11-26 20:42:53,3,0.1735,0.17297759,59.13,BTC-28JUN24-40000-C,37474.81,sell,,0.2,,,,
891,272782023,2023-11-26 20:43:03,0,0.174,0.17321123,59.28,BTC-28JUN24-40000-C,37477.46,sell,,2.4,,,,
892,272782119,2023-11-26 20:43:18,1,0.174,0.17358973,59.26,BTC-28JUN24-40000-C,37483.98,sell,,6.1,,,,
893,272782120,2023-11-26 20:43:18,1,0.174,0.17358973,59.26,BTC-28JUN24-40000-C,37483.98,sell,,1.3,,,,
894,272782129,2023-11-26 20:43:20,1,0.174,0.1736337,59.27,BTC-28JUN24-40000-C,37482.96,sell,,6.2,,,,
895,272782130,2023-11-26 20:43:20,1,0.174,0.1736337,59.27,BTC-28JUN24-40000-C,37482.96,sell,,1.1,,,,
896,272794282,2023-11-26 23:01:48,0,0.176,0.17609272,59.29,BTC-28JUN24-40000-C,37620.26,sell,,0.1,,,,
897,272831728,2023-11-27 10:04:50,2,0.173,0.17296614,59.66,BTC-28JUN24-40000-C,37347.06,sell,,0.5,,,,
898,272834296,2023-11-27 10:39:28,2,0.171,0.17133944,59.83,BTC-28JUN24-40000-C,37118.34,sell,,0.4,,,,
899,272889923,2023-11-27 18:10:55,2,0.1695,0.16856486,60.09,BTC-28JUN24-40000-C,36982.09,buy,,0.1,,,,
900,272889925,2023-11-27 18:11:00,3,0.1695,0.16859922,60.08,BTC-28JUN24-40000-C,36985.08,buy,,0.1,,,,
901,272920347,2023-11-28 03:47:35,2,0.168,0.16846927,59.02,BTC-28JUN24-40000-C,37130.01,sell,,0.1,,,,
902,272937909,2023-11-28 09:41:13,2,0.1673,0.16761728,58.87,BTC-28JUN24-40000-C,37106.56,buy,,159.4,112352,,,
903,273015749,2023-11-28 20:23:01,0,0.1805,0.17937801,59.43,BTC-28JUN24-40000-C,38145.81,buy,,0.4,,,,
904,273019619,2023-11-28 21:02:14,2,0.18,0.17949023,59.2,BTC-28JUN24-40000-C,38190.57,buy,,0.5,,,,
905,273089044,2023-11-29 13:06:36,0,0.182,0.18139883,59.65,BTC-28JUN24-40000-C,38248.48,buy,,0.8,,,,
906,273094672,2023-11-29 14:33:00,2,0.18,0.17962445,59.95,BTC-28JUN24-40000-C,37999.17,sell,,0.1,,,,
907,273136246,2023-11-30 00:03:59,2,0.1785,0.1765542,60.23,BTC-28JUN24-40000-C,37838.81,buy,,1.0,,,,
908,273168227,2023-11-30 11:10:54,2,0.1752,0.17586296,59.71,BTC-28JUN24-40000-C,37681.48,sell,,25.0,112823,BTC-CS-28JUN24-40000_60000,,
909,273198209,2023-11-30 16:10:57,2,0.173,0.1733565,59.37,BTC-28JUN24-40000-C,37602.14,buy,,1.0,,,,
910,273338735,2023-12-01 16:19:38,0,0.183,0.18360191,58.93,BTC-28JUN24-40000-C,38603.74,buy,,0.1,,,,
911,273484029,2023-12-03 03:12:55,0,0.193,0.19283302,59.7,BTC-28JUN24-40000-C,39299.2,sell,,0.1,,,,
912,273495247,2023-12-03 09:51:32,2,0.1925,0.19320301,59.11,BTC-28JUN24-40000-C,39443.14,sell,,0.1,,,,
913,273650237,2023-12-04 08:00:38,0,0.2148,0.21367418,58.95,BTC-28JUN24-40000-C,41481.72,buy,,25.0,113583,BTC-STRD-28JUN24-40000,,
914,273716626,2023-12-04 14:20:47,0,0.2195,0.21626912,60.19,BTC-28JUN24-40000-C,41658.69,sell,,1.0,,,,
915,273759464,2023-12-04 18:53:57,2,0.2185,0.21760136,59.79,BTC-28JUN24-40000-C,41749.07,sell,,0.1,,,,
916,273759471,2023-12-04 18:54:01,3,0.2185,0.21760569,59.78,BTC-28JUN24-40000-C,41751.33,sell,,0.1,,,,
917,273759478,2023-12-04 18:54:28,3,0.2185,0.21766143,59.77,BTC-28JUN24-40000-C,41755.01,sell,,0.1,,,,
918,273765442,2023-12-04 19:38:39,3,0.2185,0.21863184,59.11,BTC-28JUN24-40000-C,41898.74,buy,,0.5,,,,
919,273765886,2023-12-04 19:44:30,3,0.2185,0.21834744,59.24,BTC-28JUN24-40000-C,41867.22,buy,,2.1,,,,
920,273765887,2023-12-04 19:44:30,3,0.2185,0.21834744,59.24,BTC-28JUN24-40000-C,41867.22,buy,,0.3,,,,
921,273768049,2023-12-04 19:59:03,0,0.2195,0.21936451,59.26,BTC-28JUN24-40000-C,41948.9,buy,,0.2,,,,
922,273768566,2023-12-04 20:02:03,1,0.2195,0.21950304,59.23,BTC-28JUN24-40000-C,41956.12,buy,,0.1,,,,
923,273847706,2023-12-05 13:06:35,2,0.2185,0.21733335,59.19,BTC-28JUN24-40000-C,41889.15,sell,,0.1,,,,
924,273847709,2023-12-05 13:06:40,3,0.2185,0.21739373,59.19,BTC-28JUN24-40000-C,41889.56,sell,,0.1,,,,
925,273847721,2023-12-05 13:06:44,3,0.2185,0.21747572,59.16,BTC-28JUN24-40000-C,41896.14,sell,,0.1,,,,
926,273873214,2023-12-05 15:48:30,0,0.222,0.22211357,59.15,BTC-28JUN24-40000-C,42257.2,sell,,0.2,,,,
927,273998269,2023-12-05 21:01:08,0,0.235,0.23701815,57.92,BTC-28JUN24-40000-C,43786.41,buy,,6.0,,,,
928,274005627,2023-12-05 21:47:02,0,0.24,0.2400715,58.44,BTC-28JUN24-40000-C,44163.3,buy,,0.5,,,,
929,274008835,2023-12-05 21:56:53,2,0.238,0.23911466,57.97,BTC-28JUN24-40000-C,44062.38,buy,,4.0,,,,
930,274008836,2023-12-05 21:56:53,3,0.238,0.23911466,57.97,BTC-28JUN24-40000-C,44062.38,buy,,1.0,,,,
931,274021294,2023-12-05 22:36:21,0,0.242,0.24422446,58.19,BTC-28JUN24-40000-C,44394.06,buy,,0.1,,,,
932,274204646,2023-12-07 04:53:32,2,0.238,0.23729168,58.84,BTC-28JUN24-40000-C,43991.2,sell,,1.0,,,,
933,274205609,2023-12-07 05:16:45,2,0.2365,0.23668405,58.29,BTC-28JUN24-40000-C,43994.1,sell,,2.0,,,,
934,274488081,2023-12-08 20:54:56,0,0.238,0.23818571,57.61,BTC-28JUN24-40000-C,44339.88,buy,,3.1,,,,
935,274488322,2023-12-08 20:54:58,1,0.238,0.23840581,57.52,BTC-28JUN24-40000-C,44353.75,buy,,3.9,,,,
936,274509769,2023-12-08 22:51:21,0,0.24,0.23982772,57.98,BTC-28JUN24-40000-C,44397.3,sell,,0.1,,,,
937,274638616,2023-12-10 21:42:11,2,0.2315,0.23274101,57.42,BTC-28JUN24-40000-C,43803.86,sell,,0.5,,,,
938,274673973,2023-12-11 02:12:12,2,0.21,0.21401755,56.23,BTC-28JUN24-40000-C,42168.97,buy,,0.1,,,,
939,274683830,2023-12-11 02:13:23,2,0.197,0.19437495,58.79,BTC-28JUN24-40000-C,40484.85,buy,,0.1,,,,
940,274873283,2023-12-11 18:11:08,0,0.2005,0.20118885,57.07,BTC-28JUN24-40000-C,41064.84,buy,,0.6,,,,
941,274873374,2023-12-11 18:11:17,1,0.2005,0.20128517,57.03,BTC-28JUN24-40000-C,41070.42,buy,,0.4,,,,
942,275150137,2023-12-13 06:47:02,2,0.1975,0.19824476,56.32,BTC-28JUN24-40000-C,40932.47,buy,1.0,1.0,,,,
943,275323929,2023-12-14 13:26:09,0,0.221,0.22064368,57.29,BTC-28JUN24-40000-C,42846.05,sell,1.7,1.7,,,,
944,275406842,2023-12-14 18:09:59,2,0.2205,0.22142767,56.39,BTC-28JUN24-40000-C,43051.92,buy,0.1,0.1,,,,
945,275418147,2023-12-14 20:17:22,2,0.22,0.22044865,56.65,BTC-28JUN24-40000-C,42926.8,sell,5.0,5.0,,,,
946,275626971,2023-12-16 16:40:22,2,0.216,0.21649038,56.33,BTC-28JUN24-40000-C,42654.16,buy,1.0,1.0,,,,
947,275848374,2023-12-18 17:18:26,2,0.202,0.20205395,56.28,BTC-28JUN24-40000-C,41523.22,buy,0.1,0.1,,,,
948,276071263,2023-12-20 11:03:54,0,0.209,0.21931265,53.37,BTC-28JUN24-40000-C,42834.34,buy,59.4,59.4,116976,,,
949,276092479,2023-12-20 13:43:28,0,0.2256,0.22571244,57.53,BTC-28JUN24-40000-C,43391.63,sell,12.5,12.5,117014,BTC-CS-28JUN24-40000_42000,,
950,276106884,2023-12-20 14:14:42,0,0.2287,0.22930455,57.58,BTC-28JUN24-40000-C,43679.8,sell,500.0,500.0,117039,BTC-CBUT-28JUN24-40000_55000_80000,,
951,276137598,2023-12-20 16:35:05,0,0.234,0.23376426,58.25,BTC-28JUN24-40000-C,43963.85,sell,1.0,1.0,,,,
952,276268307,2023-12-21 14:16:57,2,0.233,0.23255867,58.44,BTC-28JUN24-40000-C,43752.52,sell,3.0,3.0,,,,
953,276268390,2023-12-21 14:16:58,3,0.233,0.2325596,58.44,BTC-28JUN24-40000-C,43739.06,sell,2.0,2.0,,,,
954,276519860,2023-12-24 04:49:54,0,0.234,0.23478573,58.66,BTC-28JUN24-40000-C,43814.72,sell,0.1,0.1,,,,
955,276680364,2023-12-26 06:54:53,2,0.217,0.21750256,57.32,BTC-28JUN24-40000-C,42694.8,buy,1.0,1.0,,,,
956,276851578,2023-12-27 17:07:57,0,0.229,0.22835694,59.91,BTC-28JUN24-40000-C,43102.01,sell,0.4,0.4,,,,
957,276881247,2023-12-27 23:01:54,0,0.232,0.23236394,59.72,BTC-28JUN24-40000-C,43405.9,buy,1.0,1.0,,,,
958,276960068,2023-12-28 10:53:30,2,0.229,0.22967104,59.45,BTC-28JUN24-40000-C,43162.84,buy,1.0,1.0,,,,
959,277187483,2023-12-29 17:07:01,2,0.216,0.21627273,59.73,BTC-28JUN24-40000-C,41914.77,sell,1.0,1.0,,,,
960,277205103,2023-12-29 20:13:57,0,0.2185,0.21949141,59.99,BTC-28JUN24-40000-C,42048.29,buy,1.0,1.0,,,,
961,277283328,2023-12-30 16:14:26,0,0.225,0.22641642,59.6,BTC-28JUN24-40000-C,42525.45,buy,0.1,0.1,,,,
962,277393423,2024-01-01 08:55:09,0,0.2295,0.23034672,60.87,BTC-28JUN24-40000-C,42536.35,buy,1.0,1.0,,,,
963,277398494,2024-01-01 11:00:49,0,0.2315,0.23153221,60.82,BTC-28JUN24-40000-C,42698.97,buy,430.0,430.0,119045,,,
964,277401814,2024-01-01 12:08:38,1,0.2315,0.23097719,61.11,BTC-28JUN24-40000-C,42637.6,sell,1.0,1.0,,,,
965,277553489,2024-01-02 06:57:56,0,0.265,0.26418598,62.02,BTC-28JUN24-40000-C,45283.19,sell,2.0,2.0,,,,
966,277581192,2024-01-02 09:12:17,0,0.271,0.271692,62.1,BTC-28JUN24-40000-C,45763.21,buy,1.0,1.0,,,,
967,277589340,2024-01-02 10:23:14,0,0.2725,0.27049074,63.45,BTC-28JUN24-40000-C,45691.28,sell,5.0,5.0,,,,
968,277589961,2024-01-02 10:28:39,1,0.2725,0.27098566,63.36,BTC-28JUN24-40000-C,45690.4,sell,5.0,5.0,,,,
969,277590197,2024-01-02 10:31:35,2,0.2715,0.27103665,62.87,BTC-28JUN24-40000-C,45693.28,sell,8.1,8.1,,,,
970,277710555,2024-01-03 00:11:35,2,0.26,0.25956633,61.83,BTC-28JUN24-40000-C,45037.06,sell,3.0,3.0,,,,
971,277889680,2024-01-03 13:41:46,2,0.23,0.22847415,61.67,BTC-28JUN24-40000-C,42700.95,sell,0.1,0.1,,,,
972,277889858,2024-01-03 13:42:15,2,0.229,0.22813155,61.32,BTC-28JUN24-40000-C,42688.76,sell,0.4,0.4,,,,
973,277889948,2024-01-03 13:42:38,2,0.228,0.22823859,60.9,BTC-28JUN24-40000-C,42677.5,sell,0.3,0.3,,,,
974,277889987,2024-01-03 13:42:50,3,0.228,0.22796562,61.01,BTC-28JUN24-40000-C,42661.94,sell,0.2,0.2,,,,
975,277890190,2024-01-03 13:43:39,3,0.228,0.22750361,61.19,BTC-28JUN24-40000-C,42634.39,sell,0.5,0.5,,,,
976,278053792,2024-01-04 08:22:47,0,0.231,0.23118951,61.32,BTC-28JUN24-40000-C,42973.39,buy,1.0,1.0,,,,
977,278056321,2024-01-04 08:47:40,2,0.23,0.23031956,61.46,BTC-28JUN24-40000-C,42854.78,buy,1.0,1.0,,,,
978,278107573,2024-01-04 15:46:15,0,0.2455,0.24517475,62.45,BTC-28JUN24-40000-C,44101.01,sell,12.5,12.5,119662,BTC-CS-28JUN24-40000_45000,,
979,278457037,2024-01-06 13:35:41,2,0.237,0.23678757,63.77,BTC-28JUN24-40000-C,43691.89,sell,0.5,0.5,,,,
980,278497786,2024-01-07 07:27:22,0,0.244,0.24319998,64.84,BTC-28JUN24-40000-C,44066.19,sell,5.0,5.0,,,,
981,278538479,2024-01-07 18:11:50,1,0.244,0.24499606,64.19,BTC-28JUN24-40000-C,44123.74,buy,0.1,0.1,,,,
982,278538480,2024-01-07 18:11:50,1,0.244,0.24499606,64.19,BTC-28JUN24-40000-C,44123.74,buy,0.1,0.1,,,,
983,278538481,2024-01-07 18:11:50,1,0.244,0.24499606,64.19,BTC-28JUN24-40000-C,44123.74,buy,0.1,0.1,,,,
984,278538482,2024-01-07 18:11:50,1,0.244,0.24499606,64.19,BTC-28JUN24-40000-C,44123.74,buy,0.1,0.1,,,,
985,278579968,2024-01-08 04:23:15,2,0.233,0.23406253,62.92,BTC-28JUN24-40000-C,43470.92,buy,0.4,0.4,,,,
986,278603415,2024-01-08 07:34:24,0,0.239,0.2383948,63.71,BTC-28JUN24-40000-C,43875.09,sell,0.5,0.5,,,,
987,278603444,2024-01-08 07:34:39,1,0.239,0.23832309,63.74,BTC-28JUN24-40000-C,43871.9,sell,0.5,0.5,,,,
988,278705601,2024-01-08 17:40:43,0,0.2555,0.25528972,63.92,BTC-28JUN24-40000-C,45381.91,sell,0.1,0.1,,,,
989,278706785,2024-01-08 17:46:22,1,0.2555,0.25543474,63.86,BTC-28JUN24-40000-C,45399.35,sell,0.2,0.2,,,,
990,278707577,2024-01-08 17:49:05,0,0.2567,0.25630494,64.01,BTC-28JUN24-40000-C,45470.8,buy,50.0,50.0,120257,BTC-CS-28JUN24-40000_60000,,
991,278770086,2024-01-08 20:34:22,0,0.269,0.2693509,62.29,BTC-28JUN24-40000-C,47061.89,buy,0.2,0.2,,,,
992,278770368,2024-01-08 20:36:05,1,0.269,0.26990106,62.0,BTC-28JUN24-40000-C,47120.92,buy,0.3,0.3,,,,
993,278771758,2024-01-08 20:44:43,1,0.269,0.26738864,63.06,BTC-28JUN24-40000-C,46914.63,sell,15.0,15.0,120353,BTC-CBUT-28JUN24-40000_55000_70000,,
994,278803452,2024-01-09 00:54:57,2,0.266,0.26670313,62.47,BTC-28JUN24-40000-C,46711.72,buy,1.0,1.0,,,,
995,278803923,2024-01-09 00:57:11,0,0.268,0.26778873,62.92,BTC-28JUN24-40000-C,46811.37,buy,0.2,0.2,,,,
996,278857847,2024-01-09 10:20:05,2,0.261,0.2641517,59.89,BTC-28JUN24-40000-C,46657.16,sell,1.0,1.0,,,,
997,278874131,2024-01-09 12:56:38,2,0.2555,0.26006356,59.81,BTC-28JUN24-40000-C,46106.95,sell,0.7,0.7,,,,
998,278908290,2024-01-09 14:51:51,0,0.266,0.26320019,62.65,BTC-28JUN24-40000-C,46681.01,buy,0.6,0.6,,,,
999,278908291,2024-01-09 14:51:51,0,0.2675,0.26320019,63.36,BTC-28JUN24-40000-C,46681.01,buy,0.4,0.4,,,,
1000,278924647,2024-01-09 16:32:12,2,0.265,0.26432008,62.0,BTC-28JUN24-40000-C,46763.69,sell,0.1,0.1,,,,
1001,278925154,2024-01-09 16:37:11,0,0.266,0.26580023,61.83,BTC-28JUN24-40000-C,46883.76,sell,0.9,0.9,,,,
1002,279098988,2024-01-10 12:24:58,2,0.246,0.24577883,61.05,BTC-28JUN24-40000-C,45347.87,buy,0.1,0.1,,,,
1003,279098989,2024-01-10 12:24:58,3,0.246,0.24577883,61.05,BTC-28JUN24-40000-C,45347.87,buy,0.1,0.1,,,,
1004,279123418,2024-01-10 13:02:17,2,0.237,0.23715352,61.02,BTC-28JUN24-40000-C,44559.53,buy,5.0,5.0,,,,
1005,279238179,2024-01-10 19:41:10,0,0.261,0.26002801,63.65,BTC-28JUN24-40000-C,46249.11,sell,5.0,5.0,,,,
1006,279405517,2024-01-10 23:55:39,0,0.2615,0.26143819,61.91,BTC-28JUN24-40000-C,46605.57,sell,0.2,0.2,,,,
1007,279524687,2024-01-11 14:04:31,0,0.27,0.26937399,60.96,BTC-28JUN24-40000-C,47647.3,buy,4.0,4.0,,,,
1008,279524688,2024-01-11 14:04:31,1,0.27,0.26937399,60.96,BTC-28JUN24-40000-C,47647.3,buy,1.0,1.0,,,,
1009,279564301,2024-01-11 14:54:00,0,0.28,0.28076397,60.87,BTC-28JUN24-40000-C,48695.7,sell,2.0,2.0,,,,
