trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id,combo_trade_id
1,337043923,2024-12-26 11:47:08,1,0.033,0.03280997,57.85,BTC-17JAN25-102000-C,95553.12,buy,0.2,0.2,,,
2,337097014,2024-12-26 15:42:52,1,0.033,0.03318616,57.29,BTC-17JAN25-102000-C,95846.82,buy,0.1,0.1,,,
3,337192529,2024-12-26 21:15:59,2,0.031,0.03083487,57.65,BTC-17JAN25-102000-C,95248.37,sell,0.2,0.2,,,
4,337215657,2024-12-26 23:21:36,0,0.032,0.03192864,57.53,BTC-17JAN25-102000-C,95638.93,buy,0.1,0.1,,,
5,337247509,2024-12-27 01:49:11,1,0.032,0.03241155,56.76,BTC-17JAN25-102000-C,95857.76,sell,0.1,0.1,,,
6,337273902,2024-12-27 03:22:48,0,0.034,0.03363905,57.56,BTC-17JAN25-102000-C,96204.61,buy,0.9,0.9,,,
7,337273926,2024-12-27 03:22:48,1,0.034,0.03363456,57.56,BTC-17JAN25-102000-C,96205.01,sell,1.4,1.4,,,
8,337273999,2024-12-27 03:23:15,0,0.0345,0.03376874,58.09,BTC-17JAN25-102000-C,96208.53,buy,1.3,1.3,,,
9,337365639,2024-12-27 08:00:53,2,0.0305,0.03130825,57.63,BTC-17JAN25-102000-C,95206.43,sell,0.2,0.2,,,
10,337368753,2024-12-27 08:04:04,0,0.0315,0.03163648,58.25,BTC-17JAN25-102000-C,95323.84,buy,0.3,0.3,,,
11,337369794,2024-12-27 08:05:11,0,0.032,0.03187074,58.59,BTC-17JAN25-102000-C,95392.4,sell,0.1,0.1,,,
12,337376228,2024-12-27 08:12:59,0,0.033,0.03320983,58.03,BTC-17JAN25-102000-C,95819.74,sell,0.1,0.1,,,
13,337473247,2024-12-27 15:03:20,2,0.029,0.02918296,56.19,BTC-17JAN25-102000-C,95324.29,buy,0.3,0.3,,,
14,337475314,2024-12-27 15:11:46,3,0.029,0.02886373,56.56,BTC-17JAN25-102000-C,95255.5,buy,0.1,0.1,,,
15,337478735,2024-12-27 15:19:03,2,0.027,0.02704967,56.4,BTC-17JAN25-102000-C,94661.46,sell,0.3,0.3,,,
16,337540662,2024-12-27 20:37:26,2,0.0265,0.02654585,56.98,BTC-17JAN25-102000-C,94498.93,buy,0.1,0.1,,,
17,337627939,2024-12-28 22:48:40,2,0.026,0.02669633,55.85,BTC-17JAN25-102000-C,95067.02,sell,0.1,0.1,,,
18,337648479,2024-12-29 08:01:48,0,0.0262,0.02629029,56.73,BTC-17JAN25-102000-C,95060.16,sell,200.0,200.0,,175198,
19,337653568,2024-12-29 11:14:27,2,0.0255,0.02543063,56.44,BTC-17JAN25-102000-C,94949.8,buy,0.1,0.1,,,
20,337672389,2024-12-29 16:16:58,2,0.0225,0.02266708,56.69,BTC-17JAN25-102000-C,93991.31,buy,1.0,1.0,BTC-CS-17JAN25-98000_102000,,337672388
21,337698582,2024-12-29 22:11:07,2,0.02,0.02032129,56.84,BTC-17JAN25-102000-C,93134.59,sell,0.1,0.1,,,
22,337752354,2024-12-30 08:04:25,0,0.0205,0.02098042,56.29,BTC-17JAN25-102000-C,93620.14,sell,3.0,3.0,,,
23,337788545,2024-12-30 14:27:01,2,0.018,0.01810575,56.67,BTC-17JAN25-102000-C,92736.58,buy,0.1,0.1,,,
24,337848417,2024-12-30 17:50:16,0,0.021,0.02101477,57.21,BTC-17JAN25-102000-C,93808.95,buy,0.1,0.1,,,
25,337946169,2024-12-31 02:31:01,2,0.017,0.01725406,56.69,BTC-17JAN25-102000-C,92484.9,buy,0.1,0.1,,,
26,337947510,2024-12-31 03:00:07,2,0.0165,0.01682419,56.66,BTC-17JAN25-102000-C,92305.38,buy,0.1,0.1,,,
27,337948304,2024-12-31 03:12:19,2,0.016,0.01632822,56.41,BTC-17JAN25-102000-C,92179.92,sell,0.2,0.2,,,
28,337973045,2024-12-31 08:17:02,0,0.0175,0.01769927,56.42,BTC-17JAN25-102000-C,92893.35,sell,0.1,0.1,,,
29,337973149,2024-12-31 08:17:10,1,0.0175,0.0178807,56.2,BTC-17JAN25-102000-C,92951.01,sell,0.1,0.1,,,
30,337974876,2024-12-31 08:21:58,0,0.0185,0.0185708,56.61,BTC-17JAN25-102000-C,93200.24,buy,0.1,0.1,,,
31,337977867,2024-12-31 08:27:51,0,0.02,0.02026499,56.39,BTC-17JAN25-102000-C,93789.34,sell,0.1,0.1,,,
32,337978177,2024-12-31 08:28:49,1,0.02,0.02027594,56.42,BTC-17JAN25-102000-C,93786.7,sell,0.1,0.1,,,
33,337990787,2024-12-31 09:13:34,0,0.0205,0.02043635,56.95,BTC-17JAN25-102000-C,93870.53,buy,0.1,0.1,,,
34,338008023,2024-12-31 12:24:28,0,0.022,0.02212813,56.69,BTC-17JAN25-102000-C,94498.22,buy,1.5,1.5,,,
35,338008841,2024-12-31 12:30:43,0,0.0225,0.02248561,56.79,BTC-17JAN25-102000-C,94653.16,buy,1.5,1.5,,,
36,338008842,2024-12-31 12:30:43,1,0.0225,0.02248561,56.79,BTC-17JAN25-102000-C,94653.16,buy,2.7,2.7,,,
37,338014061,2024-12-31 13:10:28,0,0.023,0.02311007,56.96,BTC-17JAN25-102000-C,94785.88,buy,1.5,1.5,,,
38,338014297,2024-12-31 13:11:50,0,0.0235,0.02320729,57.45,BTC-17JAN25-102000-C,94822.89,buy,1.5,1.5,,,
39,338100482,2024-12-31 20:48:43,2,0.019,0.01896519,56.85,BTC-17JAN25-102000-C,93546.09,buy,0.3,0.3,,,
40,338100553,2024-12-31 20:49:34,3,0.019,0.01910355,56.62,BTC-17JAN25-102000-C,93587.43,buy,0.5,0.5,,,
41,338119595,2025-01-01 01:21:43,0,0.0195,0.01900276,56.96,BTC-17JAN25-102000-C,93799.04,buy,0.1,0.1,,,
42,338166498,2025-01-01 16:54:44,2,0.0175,0.01776293,55.06,BTC-17JAN25-102000-C,93757.29,buy,0.1,0.1,,,
43,338166617,2025-01-01 16:59:50,3,0.0175,0.01795169,54.68,BTC-17JAN25-102000-C,93863.78,sell,0.1,0.1,,,
44,338166619,2025-01-01 16:59:56,3,0.0175,0.01794968,54.67,BTC-17JAN25-102000-C,93863.5,sell,0.1,0.1,,,
45,338166621,2025-01-01 17:00:03,3,0.0175,0.01793892,54.69,BTC-17JAN25-102000-C,93861.07,sell,0.1,0.1,,,
46,338166642,2025-01-01 17:00:12,3,0.0175,0.01793608,54.71,BTC-17JAN25-102000-C,93860.79,sell,0.1,0.1,,,
47,338166695,2025-01-01 17:01:13,3,0.0175,0.01796532,54.54,BTC-17JAN25-102000-C,93863.54,sell,0.1,0.1,,,
48,338166715,2025-01-01 17:02:13,3,0.0175,0.01785074,54.82,BTC-17JAN25-102000-C,93838.15,sell,0.1,0.1,,,
49,338166716,2025-01-01 17:02:20,3,0.0175,0.01785425,54.81,BTC-17JAN25-102000-C,93839.03,sell,0.1,0.1,,,
50,338166726,2025-01-01 17:02:27,3,0.0175,0.01784796,54.82,BTC-17JAN25-102000-C,93833.32,sell,0.1,0.1,,,
51,338166727,2025-01-01 17:02:31,3,0.0175,0.01782784,54.85,BTC-17JAN25-102000-C,93831.3,sell,0.1,0.1,,,
52,338171167,2025-01-01 18:54:56,0,0.0185,0.01804648,55.76,BTC-17JAN25-102000-C,94008.94,buy,0.1,0.1,,,
53,338175494,2025-01-01 19:49:29,0,0.02,0.01992316,55.52,BTC-17JAN25-102000-C,94589.03,buy,1.5,1.5,,,
54,338182800,2025-01-01 21:23:34,0,0.021,0.02119584,55.97,BTC-17JAN25-102000-C,94822.3,buy,1.5,1.5,,,
55,338201208,2025-01-02 00:45:11,0,0.0215,0.02207635,56.7,BTC-17JAN25-102000-C,94885.12,sell,0.1,0.1,,,
56,338212414,2025-01-02 02:12:39,0,0.0225,0.02207896,58.38,BTC-17JAN25-102000-C,94874.49,buy,0.1,0.1,,,
57,338242761,2025-01-02 08:09:40,0,0.0245,0.02408786,57.82,BTC-17JAN25-102000-C,95725.22,buy,0.1,0.1,,,
58,338250792,2025-01-02 09:05:41,0,0.025,0.02495747,57.11,BTC-17JAN25-102000-C,96058.78,buy,0.1,0.1,,,
59,338250839,2025-01-02 09:05:58,1,0.025,0.02486707,57.23,BTC-17JAN25-102000-C,96029.48,buy,0.1,0.1,,,
60,338250859,2025-01-02 09:06:19,1,0.025,0.02488528,57.21,BTC-17JAN25-102000-C,96033.84,buy,0.1,0.1,,,
61,338251645,2025-01-02 09:16:50,1,0.025,0.02507055,56.93,BTC-17JAN25-102000-C,96095.08,buy,0.2,0.2,,,
62,338281841,2025-01-02 13:09:14,0,0.0285,0.02813649,58.7,BTC-17JAN25-102000-C,96751.08,buy,0.1,0.1,,,
63,338305220,2025-01-02 14:56:15,0,0.0295,0.02915222,58.33,BTC-17JAN25-102000-C,97146.55,buy,0.1,0.1,,,
64,338385119,2025-01-02 23:08:32,2,0.0255,0.02520285,55.88,BTC-17JAN25-102000-C,96758.34,buy,0.9,0.9,,,
65,338385123,2025-01-02 23:08:32,3,0.0255,0.02520285,55.88,BTC-17JAN25-102000-C,96758.34,sell,0.1,0.1,,,
66,338393378,2025-01-03 02:13:13,2,0.025,0.02520172,54.33,BTC-17JAN25-102000-C,96971.76,buy,0.1,0.1,,,
67,338399674,2025-01-03 03:57:52,2,0.0245,0.02496326,53.99,BTC-17JAN25-102000-C,96960.05,sell,0.1,0.1,,,
68,338427540,2025-01-03 08:04:41,2,0.022,0.02247167,53.89,BTC-17JAN25-102000-C,96302.74,sell,0.1,0.1,,,
69,338428370,2025-01-03 08:07:44,3,0.022,0.02252081,53.74,BTC-17JAN25-102000-C,96323.21,sell,0.1,0.1,,,
70,338430753,2025-01-03 08:28:29,2,0.0215,0.02201076,53.23,BTC-17JAN25-102000-C,96302.43,sell,0.1,0.1,,,
71,338430766,2025-01-03 08:29:09,3,0.0215,0.02198138,53.26,BTC-17JAN25-102000-C,96299.27,sell,0.7,0.7,,,
72,338442470,2025-01-03 10:19:54,2,0.021,0.02183414,52.04,BTC-17JAN25-102000-C,96426.18,sell,0.1,0.1,,,
73,338462648,2025-01-03 14:31:31,0,0.0235,0.02331163,53.72,BTC-17JAN25-102000-C,96968.02,buy,0.7,0.7,,,
74,338476010,2025-01-03 15:13:28,2,0.023,0.02369507,52.52,BTC-17JAN25-102000-C,97069.8,sell,1.0,1.0,,,
75,338477752,2025-01-03 15:20:18,3,0.023,0.02304888,53.52,BTC-17JAN25-102000-C,96874.76,sell,0.1,0.1,,,
76,338478074,2025-01-03 15:21:17,2,0.0225,0.02262087,53.33,BTC-17JAN25-102000-C,96754.99,buy,0.7,0.7,,,
77,338483378,2025-01-03 15:47:08,0,0.0245,0.02462849,52.76,BTC-17JAN25-102000-C,97467.99,sell,0.2,0.2,,,
78,338493082,2025-01-03 16:27:21,0,0.027,0.02698874,52.31,BTC-17JAN25-102000-C,98270.26,sell,0.2,0.2,,,
79,338498319,2025-01-03 16:53:02,2,0.025,0.02526357,52.09,BTC-17JAN25-102000-C,97769.06,sell,3.0,3.0,,,
80,338539453,2025-01-04 00:08:11,3,0.025,0.02499634,51.13,BTC-17JAN25-102000-C,98084.48,sell,1.0,1.0,,,
81,338547257,2025-01-04 02:22:51,2,0.0245,0.02414873,51.69,BTC-17JAN25-102000-C,97885.31,buy,0.2,0.2,,,
82,338550320,2025-01-04 03:09:52,2,0.024,0.02472191,50.22,BTC-17JAN25-102000-C,98109.68,sell,0.1,0.1,,,
83,338574019,2025-01-04 11:43:05,2,0.0225,0.02297148,50.27,BTC-17JAN25-102000-C,97788.73,sell,0.1,0.1,,,
84,338579614,2025-01-04 13:53:50,0,0.024,0.02414057,51.59,BTC-17JAN25-102000-C,97969.76,buy,2.0,2.0,,,
85,338615339,2025-01-04 23:23:48,1,0.024,0.02459357,51.3,BTC-17JAN25-102000-C,98208.9,sell,0.1,0.1,,,
86,338624974,2025-01-05 05:06:07,0,0.0255,0.02504427,53.32,BTC-17JAN25-102000-C,98333.27,buy,0.1,0.1,,,
87,338635014,2025-01-05 08:06:27,2,0.0225,0.02300645,51.44,BTC-17JAN25-102000-C,97977.4,sell,0.1,0.1,,,
88,338647678,2025-01-05 12:19:25,2,0.0215,0.02167622,50.98,BTC-17JAN25-102000-C,97848.55,buy,8.3,8.3,,,
89,338656571,2025-01-05 14:46:45,3,0.0215,0.02145952,51.54,BTC-17JAN25-102000-C,97789.51,buy,5.0,5.0,,,
90,338700088,2025-01-06 01:19:50,3,0.0215,0.02141099,51.51,BTC-17JAN25-102000-C,97982.9,sell,0.1,0.1,,,
91,338701842,2025-01-06 01:52:31,0,0.0225,0.02266085,51.18,BTC-17JAN25-102000-C,98329.82,buy,0.1,0.1,,,
92,338721625,2025-01-06 04:06:33,0,0.0265,0.02595146,53.01,BTC-17JAN25-102000-C,99144.8,buy,0.1,0.1,,,
93,338807987,2025-01-06 14:50:54,0,0.03,0.02986589,51.35,BTC-17JAN25-102000-C,100429.71,sell,0.3,0.3,,,
94,338818491,2025-01-06 15:02:24,0,0.032,0.03190269,51.41,BTC-17JAN25-102000-C,100852.24,buy,0.1,0.1,,,
95,338820447,2025-01-06 15:06:12,0,0.0325,0.03227967,51.79,BTC-17JAN25-102000-C,100913.83,buy,0.1,0.1,,,
96,338821626,2025-01-06 15:08:42,0,0.0338,0.03286405,52.53,BTC-17JAN25-102000-C,101063.75,buy,400.0,400.0,BTC-CDIAG-17JAN25_10JAN25-102000_99000,175869,
97,338835364,2025-01-06 15:39:30,0,0.0365,0.03635515,51.79,BTC-17JAN25-102000-C,101789.94,sell,0.1,0.1,,,
98,338835365,2025-01-06 15:39:30,1,0.0365,0.03635515,51.79,BTC-17JAN25-102000-C,101789.94,sell,0.1,0.1,,,
99,338835366,2025-01-06 15:39:30,1,0.0365,0.03635515,51.79,BTC-17JAN25-102000-C,101789.94,sell,0.1,0.1,,,
100,338835374,2025-01-06 15:39:32,1,0.0365,0.03627557,51.85,BTC-17JAN25-102000-C,101781.49,sell,0.1,0.1,,,
101,338835375,2025-01-06 15:39:32,1,0.0365,0.03627557,51.85,BTC-17JAN25-102000-C,101781.49,sell,0.2,0.2,,,
102,338835376,2025-01-06 15:39:32,1,0.0365,0.03627557,51.85,BTC-17JAN25-102000-C,101781.49,sell,0.1,0.1,,,
103,338835402,2025-01-06 15:39:32,1,0.0365,0.03627557,51.85,BTC-17JAN25-102000-C,101781.49,sell,0.3,0.3,,,
104,338835418,2025-01-06 15:39:32,1,0.0365,0.03627557,51.85,BTC-17JAN25-102000-C,101781.49,sell,0.4,0.4,,,
105,338835428,2025-01-06 15:39:32,1,0.0365,0.03627557,51.87,BTC-17JAN25-102000-C,101778.31,sell,0.4,0.4,,,
106,338835429,2025-01-06 15:39:33,1,0.0365,0.03627557,51.87,BTC-17JAN25-102000-C,101778.31,sell,0.1,0.1,,,
107,338835430,2025-01-06 15:39:33,1,0.0365,0.03627557,51.87,BTC-17JAN25-102000-C,101778.31,sell,0.1,0.1,,,
108,338835431,2025-01-06 15:39:33,1,0.0365,0.03627557,51.87,BTC-17JAN25-102000-C,101778.31,sell,0.1,0.1,,,
109,338835438,2025-01-06 15:39:33,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.2,0.2,,,
110,338835439,2025-01-06 15:39:33,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.1,0.1,,,
111,338835440,2025-01-06 15:39:33,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.4,0.4,,,
112,338835442,2025-01-06 15:39:34,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.2,0.2,,,
113,338835443,2025-01-06 15:39:34,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.2,0.2,,,
114,338835444,2025-01-06 15:39:34,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.1,0.1,,,
115,338835445,2025-01-06 15:39:34,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.1,0.1,,,
116,338835447,2025-01-06 15:39:34,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.2,0.2,,,
117,338835448,2025-01-06 15:39:34,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.4,0.4,,,
118,338835449,2025-01-06 15:39:34,1,0.0365,0.03627557,52.02,BTC-17JAN25-102000-C,101758.2,sell,0.2,0.2,,,
119,338836266,2025-01-06 15:41:52,1,0.0365,0.03660384,51.5,BTC-17JAN25-102000-C,101820.42,sell,1.4,1.4,,,
120,338836268,2025-01-06 15:41:52,1,0.0365,0.03660384,51.5,BTC-17JAN25-102000-C,101820.42,sell,0.5,0.5,,,
121,338836271,2025-01-06 15:41:52,1,0.0365,0.03660384,51.5,BTC-17JAN25-102000-C,101820.42,sell,0.1,0.1,,,
122,338836274,2025-01-06 15:41:52,1,0.0365,0.03660384,51.5,BTC-17JAN25-102000-C,101820.42,sell,0.2,0.2,,,
123,338836276,2025-01-06 15:41:52,1,0.0365,0.03660384,51.5,BTC-17JAN25-102000-C,101820.42,sell,0.2,0.2,,,
124,338836286,2025-01-06 15:41:52,1,0.0365,0.03660384,51.5,BTC-17JAN25-102000-C,101820.42,sell,0.1,0.1,,,
125,338836287,2025-01-06 15:41:52,1,0.0365,0.03660384,51.5,BTC-17JAN25-102000-C,101820.42,sell,0.1,0.1,,,
126,338836289,2025-01-06 15:41:52,1,0.0365,0.03660384,51.5,BTC-17JAN25-102000-C,101820.42,sell,0.1,0.1,,,
127,338836292,2025-01-06 15:41:53,1,0.0365,0.03660384,51.56,BTC-17JAN25-102000-C,101811.34,sell,0.3,0.3,,,
128,338837073,2025-01-06 15:43:40,0,0.037,0.0372081,51.46,BTC-17JAN25-102000-C,101927.64,sell,1.5,1.5,,,
129,338837076,2025-01-06 15:43:40,1,0.037,0.0372081,51.46,BTC-17JAN25-102000-C,101927.64,sell,0.4,0.4,,,
130,338837077,2025-01-06 15:43:40,1,0.037,0.0372081,51.46,BTC-17JAN25-102000-C,101927.64,sell,0.1,0.1,,,
131,338837078,2025-01-06 15:43:40,1,0.037,0.0372081,51.46,BTC-17JAN25-102000-C,101927.64,sell,0.1,0.1,,,
132,338837081,2025-01-06 15:43:40,1,0.037,0.0372081,51.46,BTC-17JAN25-102000-C,101927.64,sell,0.1,0.1,,,
133,338837082,2025-01-06 15:43:41,1,0.037,0.0372081,51.46,BTC-17JAN25-102000-C,101927.64,sell,0.7,0.7,,,
134,338837084,2025-01-06 15:43:41,1,0.037,0.03716034,51.49,BTC-17JAN25-102000-C,101924.15,sell,0.3,0.3,,,
135,338837087,2025-01-06 15:43:41,1,0.037,0.03716034,51.49,BTC-17JAN25-102000-C,101924.15,sell,0.1,0.1,,,
136,338837088,2025-01-06 15:43:41,1,0.037,0.03716034,51.49,BTC-17JAN25-102000-C,101924.15,sell,0.1,0.1,,,
137,338837089,2025-01-06 15:43:41,1,0.037,0.03716034,51.49,BTC-17JAN25-102000-C,101924.15,sell,0.2,0.2,,,
138,338837090,2025-01-06 15:43:41,1,0.037,0.03716034,51.49,BTC-17JAN25-102000-C,101924.15,sell,0.1,0.1,,,
139,338837091,2025-01-06 15:43:41,1,0.037,0.03716034,51.49,BTC-17JAN25-102000-C,101924.15,sell,0.1,0.1,,,
140,338837092,2025-01-06 15:43:41,1,0.037,0.03716034,51.49,BTC-17JAN25-102000-C,101924.15,sell,0.1,0.1,,,
141,338837093,2025-01-06 15:43:41,1,0.037,0.03716034,51.49,BTC-17JAN25-102000-C,101924.15,sell,0.5,0.5,,,
142,338837094,2025-01-06 15:43:41,1,0.037,0.03716034,51.49,BTC-17JAN25-102000-C,101924.15,sell,0.2,0.2,,,
143,338837232,2025-01-06 15:43:52,1,0.037,0.0371223,51.39,BTC-17JAN25-102000-C,101937.64,sell,10.0,10.0,,,
144,338839056,2025-01-06 15:46:17,0,0.039,0.03851375,52.37,BTC-17JAN25-102000-C,102206.78,buy,0.2,0.2,,,
145,338843954,2025-01-06 15:55:09,0,0.0395,0.03944394,52.2,BTC-17JAN25-102000-C,102321.58,sell,0.1,0.1,,,
146,338852079,2025-01-06 16:09:57,1,0.0395,0.03906782,52.39,BTC-17JAN25-102000-C,102269.16,buy,1.0,1.0,,,
147,338852095,2025-01-06 16:09:57,1,0.0395,0.03906782,52.39,BTC-17JAN25-102000-C,102269.16,buy,0.9,0.9,,,
148,338870238,2025-01-06 16:58:40,2,0.038,0.03800644,51.1,BTC-17JAN25-102000-C,102167.16,buy,0.1,0.1,,,
149,338875406,2025-01-06 17:19:19,2,0.036,0.03619132,50.7,BTC-17JAN25-102000-C,101831.83,sell,1.0,1.0,,,
150,338878891,2025-01-06 17:37:30,2,0.0355,0.0357511,50.68,BTC-17JAN25-102000-C,101734.93,sell,1.0,1.0,,,
151,338885337,2025-01-06 17:58:02,0,0.036,0.03588781,50.99,BTC-17JAN25-102000-C,101807.0,sell,0.1,0.1,,,
152,338885681,2025-01-06 18:00:56,1,0.036,0.03597396,50.81,BTC-17JAN25-102000-C,101826.14,sell,0.1,0.1,,,
153,338885682,2025-01-06 18:00:56,1,0.036,0.03597396,50.81,BTC-17JAN25-102000-C,101826.14,sell,0.1,0.1,,,
154,338885955,2025-01-06 18:01:40,2,0.0355,0.035501,50.96,BTC-17JAN25-102000-C,101710.59,sell,0.1,0.1,,,
155,338886079,2025-01-06 18:02:05,3,0.0355,0.03535382,51.26,BTC-17JAN25-102000-C,101667.85,buy,0.1,0.1,,,
156,338886220,2025-01-06 18:02:30,2,0.0345,0.03510452,49.89,BTC-17JAN25-102000-C,101650.65,sell,0.1,0.1,,,
157,338886234,2025-01-06 18:02:30,0,0.035,0.03510452,50.62,BTC-17JAN25-102000-C,101650.65,buy,0.2,0.2,,,
158,338887801,2025-01-06 18:11:12,0,0.0365,0.03636913,50.96,BTC-17JAN25-102000-C,101935.63,sell,0.3,0.3,,,
159,338894208,2025-01-06 19:02:10,2,0.0345,0.03466023,49.99,BTC-17JAN25-102000-C,101681.74,sell,0.1,0.1,,,
160,338894297,2025-01-06 19:02:43,0,0.035,0.03489935,50.43,BTC-17JAN25-102000-C,101714.37,buy,0.2,0.2,,,
161,338901051,2025-01-06 20:02:12,0,0.036,0.03605335,49.93,BTC-17JAN25-102000-C,102006.37,buy,0.3,0.3,,,
162,338911067,2025-01-06 20:59:55,0,0.0365,0.03691894,48.81,BTC-17JAN25-102000-C,102294.42,sell,0.1,0.1,,,
163,338918900,2025-01-06 21:45:47,2,0.034,0.03427408,48.95,BTC-17JAN25-102000-C,101771.14,buy,0.2,0.2,,,
164,338920970,2025-01-06 22:08:42,3,0.034,0.03382361,49.4,BTC-17JAN25-102000-C,101707.44,buy,0.3,0.3,,,
165,338923983,2025-01-06 22:44:17,0,0.035,0.0352505,48.95,BTC-17JAN25-102000-C,101993.0,buy,0.1,0.1,,,
166,338924005,2025-01-06 22:45:19,1,0.035,0.03533061,48.78,BTC-17JAN25-102000-C,102007.29,buy,9.9,9.9,,,
167,338925425,2025-01-06 23:03:41,2,0.034,0.03495638,47.81,BTC-17JAN25-102000-C,101971.39,sell,0.1,0.1,,,
168,338925452,2025-01-06 23:03:52,0,0.035,0.03505238,49.06,BTC-17JAN25-102000-C,102004.53,buy,0.2,0.2,,,
169,338934937,2025-01-06 23:59:30,0,0.037,0.03675063,49.62,BTC-17JAN25-102000-C,102269.97,buy,1.0,1.0,,,
170,338934997,2025-01-06 23:59:57,1,0.037,0.03676308,49.63,BTC-17JAN25-102000-C,102270.44,sell,0.1,0.1,,,
171,338935117,2025-01-07 00:00:22,1,0.037,0.0368293,49.55,BTC-17JAN25-102000-C,102279.8,sell,0.1,0.1,,,
172,338950389,2025-01-07 01:55:33,2,0.0355,0.03522197,50.34,BTC-17JAN25-102000-C,101971.39,sell,2.2,2.2,,,
173,338950390,2025-01-07 01:55:33,3,0.0355,0.03522197,50.34,BTC-17JAN25-102000-C,101971.39,sell,0.8,0.8,,,
174,338950949,2025-01-07 02:03:33,3,0.0355,0.03550405,49.94,BTC-17JAN25-102000-C,102025.52,buy,0.3,0.3,,,
175,338951075,2025-01-07 02:05:04,3,0.0355,0.03544761,50.11,BTC-17JAN25-102000-C,102009.29,sell,1.7,1.7,,,
176,338951149,2025-01-07 02:06:21,2,0.035,0.03515505,49.81,BTC-17JAN25-102000-C,101953.19,buy,0.2,0.2,,,
177,338951152,2025-01-07 02:06:27,3,0.035,0.03512773,49.8,BTC-17JAN25-102000-C,101954.42,buy,0.3,0.3,,,
178,338954699,2025-01-07 03:04:13,2,0.034,0.03406145,49.64,BTC-17JAN25-102000-C,101774.64,buy,0.3,0.3,,,
179,338958050,2025-01-07 04:01:15,2,0.0338,0.03407044,49.54,BTC-17JAN25-102000-C,101758.6,sell,38.0,38.0,,175970,
180,338958374,2025-01-07 04:03:53,0,0.0345,0.03440366,50.19,BTC-17JAN25-102000-C,101814.4,buy,0.3,0.3,,,
181,338960434,2025-01-07 04:46:23,1,0.0345,0.03446393,50.39,BTC-17JAN25-102000-C,101813.94,sell,0.1,0.1,,,
182,338961113,2025-01-07 05:02:44,2,0.0335,0.03352048,50.16,BTC-17JAN25-102000-C,101628.56,buy,0.2,0.2,,,
183,338962761,2025-01-07 05:46:10,2,0.0333,0.03336068,49.89,BTC-17JAN25-102000-C,101655.3,sell,12.5,12.5,BTC-ICOND-17JAN25-90000_101000_102000_115000,175979,
184,338963107,2025-01-07 05:54:13,0,0.0338,0.0336265,50.18,BTC-17JAN25-102000-C,101721.78,sell,25.0,25.0,BTC-STRD-17JAN25-102000,175983,
185,338963527,2025-01-07 06:03:57,2,0.0335,0.03342264,49.99,BTC-17JAN25-102000-C,101695.49,buy,0.1,0.1,,,
186,338963779,2025-01-07 06:08:08,2,0.033,0.0333187,49.26,BTC-17JAN25-102000-C,101678.73,sell,0.1,0.1,,,
187,338966065,2025-01-07 07:02:28,0,0.034,0.03393203,49.45,BTC-17JAN25-102000-C,101867.02,buy,0.2,0.2,,,
188,338966745,2025-01-07 07:14:37,0,0.0345,0.03448251,49.95,BTC-17JAN25-102000-C,101924.22,sell,1.0,1.0,,,
189,338966761,2025-01-07 07:14:52,1,0.0345,0.03435588,50.12,BTC-17JAN25-102000-C,101905.12,sell,2.2,2.2,,,
190,338966762,2025-01-07 07:14:52,1,0.0345,0.03435588,50.12,BTC-17JAN25-102000-C,101905.12,sell,2.4,2.4,,,
191,338966767,2025-01-07 07:14:54,1,0.0345,0.03432334,50.17,BTC-17JAN25-102000-C,101898.33,sell,1.0,1.0,,,
192,338966769,2025-01-07 07:14:54,1,0.0345,0.03432334,50.17,BTC-17JAN25-102000-C,101898.33,sell,0.1,0.1,,,
193,338966770,2025-01-07 07:14:55,1,0.0345,0.03432334,50.17,BTC-17JAN25-102000-C,101898.33,sell,0.4,0.4,,,
194,338966771,2025-01-07 07:14:56,1,0.0345,0.03430473,50.25,BTC-17JAN25-102000-C,101888.76,sell,3.4,3.4,,,
195,338966789,2025-01-07 07:15:05,1,0.0345,0.03424136,50.32,BTC-17JAN25-102000-C,101879.94,sell,2.7,2.7,,,
196,338966790,2025-01-07 07:15:05,1,0.0345,0.03424136,50.32,BTC-17JAN25-102000-C,101879.94,sell,0.2,0.2,,,
197,338966791,2025-01-07 07:15:05,1,0.0345,0.03424136,50.32,BTC-17JAN25-102000-C,101879.94,sell,0.2,0.2,,,
