trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,combo_id,liquidation,combo_trade_id
205,232233280,2022-10-18 10:56:07,3,0.1565,0.15727015,62.13,BTC-31MAR23-20000-C,19541.55,sell,0.3,,,,
206,232233281,2022-10-18 10:56:07,3,0.1565,0.15727015,62.13,BTC-31MAR23-20000-C,19541.55,sell,0.2,,,,
207,232233282,2022-10-18 10:56:07,3,0.1565,0.15727015,62.13,BTC-31MAR23-20000-C,19541.55,sell,0.1,,,,
208,232233283,2022-10-18 10:56:08,3,0.1565,0.1572595,62.14,BTC-31MAR23-20000-C,19540.97,sell,0.1,,,,
209,232233284,2022-10-18 10:56:12,3,0.1565,0.15726358,62.14,BTC-31MAR23-20000-C,19540.94,sell,0.1,,,,
210,232233287,2022-10-18 10:56:42,3,0.1565,0.15721841,62.16,BTC-31MAR23-20000-C,19539.1,sell,21.0,,,,
211,232243703,2022-10-18 14:15:15,2,0.1555,0.15676427,61.68,BTC-31MAR23-20000-C,19561.08,sell,1.3,,,,
212,232243704,2022-10-18 14:15:15,3,0.1555,0.15676427,61.68,BTC-31MAR23-20000-C,19561.08,sell,1.2,,,,
213,232244455,2022-10-18 14:23:10,2,0.155,0.15508547,62.09,BTC-31MAR23-20000-C,19490.04,sell,0.1,,,,
214,232244456,2022-10-18 14:23:10,3,0.155,0.15508547,62.09,BTC-31MAR23-20000-C,19490.04,sell,0.1,,,,
215,232244457,2022-10-18 14:23:10,3,0.155,0.15508547,62.09,BTC-31MAR23-20000-C,19490.04,sell,0.1,,,,
216,232244458,2022-10-18 14:23:10,3,0.155,0.15508547,62.09,BTC-31MAR23-20000-C,19490.04,sell,0.1,,,,
217,232244459,2022-10-18 14:23:11,3,0.155,0.15498644,62.1,BTC-31MAR23-20000-C,19488.25,sell,0.1,,,,
218,232244529,2022-10-18 14:24:25,3,0.155,0.15490364,62.11,BTC-31MAR23-20000-C,19485.45,sell,0.1,,,,
219,232244540,2022-10-18 14:24:29,3,0.155,0.15487263,62.13,BTC-31MAR23-20000-C,19482.39,sell,0.1,,,,
220,232244546,2022-10-18 14:24:30,3,0.155,0.15485638,62.13,BTC-31MAR23-20000-C,19482.39,sell,0.3,,,,
221,232258343,2022-10-18 16:14:48,2,0.1536,0.15362068,62.24,BTC-31MAR23-20000-C,19392.82,sell,150.0,52870,BTC-CSR12-31MAR23-20000_35000,,
222,232262628,2022-10-18 17:25:21,2,0.1525,0.15393393,61.8,BTC-31MAR23-20000-C,19399.32,sell,100.0,52880,BTC-CSR12-31MAR23-20000_36000,,
223,232308404,2022-10-19 09:56:24,2,0.1482,0.14826055,61.4,BTC-31MAR23-20000-C,19261.87,buy,12.5,52968,BTC-STRG-31MAR23-19000_20000,,
224,232335994,2022-10-19 19:01:11,2,0.146,0.14588063,61.33,BTC-31MAR23-20000-C,19181.25,sell,0.1,,,,
225,232362279,2022-10-20 04:45:02,0,0.147,0.14726563,62.18,BTC-31MAR23-20000-C,19144.27,sell,1.9,,,,
226,232362672,2022-10-20 04:51:05,0,0.1475,0.14804677,62.11,BTC-31MAR23-20000-C,19173.22,sell,1.7,,,,
227,232364360,2022-10-20 05:09:05,2,0.147,0.14767327,62.07,BTC-31MAR23-20000-C,19152.87,sell,1.1,,,,
228,232372489,2022-10-20 09:08:47,2,0.146,0.14663683,62.02,BTC-31MAR23-20000-C,19123.11,sell,1.4,,,,
229,232388696,2022-10-20 13:56:59,0,0.148,0.14890063,62.17,BTC-31MAR23-20000-C,19198.99,sell,1.2,,,,
230,232389171,2022-10-20 14:08:41,0,0.1485,0.14899965,62.27,BTC-31MAR23-20000-C,19214.87,sell,5.2,,,,
231,232391503,2022-10-20 14:24:10,0,0.1505,0.15125255,62.21,BTC-31MAR23-20000-C,19316.54,sell,1.2,,,,
232,232391679,2022-10-20 14:26:22,1,0.1505,0.15113577,62.22,BTC-31MAR23-20000-C,19315.45,sell,1.3,,,,
233,232393836,2022-10-20 14:56:26,2,0.1499,0.15074462,62.11,BTC-31MAR23-20000-C,19303.16,sell,250.0,53109,,,
234,232416396,2022-10-20 19:27:32,2,0.1455,0.14573456,62.41,BTC-31MAR23-20000-C,19064.25,buy,0.3,,,,
235,232466950,2022-10-21 12:34:09,2,0.139,0.13722616,62.6,BTC-31MAR23-20000-C,18743.26,buy,0.1,,,,
236,232531351,2022-10-22 22:01:34,0,0.148,0.14798237,62.48,BTC-31MAR23-20000-C,19201.46,sell,0.1,,,,
237,232531352,2022-10-22 22:01:44,1,0.148,0.14797269,62.48,BTC-31MAR23-20000-C,19201.02,sell,0.1,,,,
238,232593015,2022-10-24 10:28:36,0,0.1529,0.152533,62.84,BTC-31MAR23-20000-C,19431.34,sell,12.5,53347,BTC-STRG-31MAR23-19000_20000,,
239,232598588,2022-10-24 12:45:59,2,0.1514,0.1510995,62.92,BTC-31MAR23-20000-C,19358.34,buy,12.6,53359,BTC-STRG-31MAR23-19000_20000,,
240,232609276,2022-10-24 15:21:45,2,0.15,0.14986741,63.06,BTC-31MAR23-20000-C,19277.71,sell,12.5,53381,BTC-STRG-31MAR23-19000_20000,,
241,232615994,2022-10-24 18:31:44,0,0.152,0.15144848,63.38,BTC-31MAR23-20000-C,19330.67,sell,0.3,,,,
242,232616029,2022-10-24 18:32:51,1,0.152,0.15148731,63.38,BTC-31MAR23-20000-C,19332.32,sell,0.1,,,,
243,232665853,2022-10-25 14:53:41,0,0.1545,0.15495035,63.06,BTC-31MAR23-20000-C,19506.44,sell,0.6,,,,
244,232665854,2022-10-25 14:53:41,1,0.1545,0.15495035,63.06,BTC-31MAR23-20000-C,19506.44,sell,8.0,,,,
245,232707307,2022-10-25 17:46:33,0,0.167,0.16901643,63.68,BTC-31MAR23-20000-C,20024.89,sell,0.1,,,,
246,232707310,2022-10-25 17:46:34,0,0.1675,0.16902504,63.88,BTC-31MAR23-20000-C,20025.56,sell,0.1,,,,
247,232707313,2022-10-25 17:46:36,1,0.1675,0.16904065,63.87,BTC-31MAR23-20000-C,20026.36,sell,0.1,,,,
248,232707315,2022-10-25 17:46:37,1,0.1675,0.16901543,63.88,BTC-31MAR23-20000-C,20025.55,sell,0.1,,,,
249,232707318,2022-10-25 17:46:39,2,0.167,0.1690139,63.68,BTC-31MAR23-20000-C,20025.64,sell,0.1,,,,
250,232707321,2022-10-25 17:46:41,3,0.167,0.16900961,63.68,BTC-31MAR23-20000-C,20026.11,sell,0.1,,,,
251,232707329,2022-10-25 17:46:42,3,0.167,0.16897317,63.7,BTC-31MAR23-20000-C,20024.16,sell,0.1,,,,
252,232707333,2022-10-25 17:46:44,3,0.167,0.16891372,63.72,BTC-31MAR23-20000-C,20021.66,sell,0.1,,,,
253,232707336,2022-10-25 17:46:46,3,0.167,0.16892871,63.71,BTC-31MAR23-20000-C,20022.84,sell,0.1,,,,
254,232707339,2022-10-25 17:46:48,3,0.167,0.16893431,63.71,BTC-31MAR23-20000-C,20023.12,sell,0.1,,,,
255,232707342,2022-10-25 17:46:50,3,0.167,0.16893295,63.71,BTC-31MAR23-20000-C,20023.07,sell,0.1,,,,
256,232707345,2022-10-25 17:46:51,3,0.167,0.16892586,63.72,BTC-31MAR23-20000-C,20022.22,sell,0.1,,,,
257,232707358,2022-10-25 17:46:53,3,0.167,0.16890579,63.74,BTC-31MAR23-20000-C,20019.1,sell,0.1,,,,
258,232707365,2022-10-25 17:46:58,3,0.167,0.16884777,63.73,BTC-31MAR23-20000-C,20018.94,sell,0.1,,,,
259,232711739,2022-10-25 18:11:16,0,0.168,0.17019386,63.02,BTC-31MAR23-20000-C,20151.06,sell,0.1,,,,
260,232711740,2022-10-25 18:11:16,1,0.168,0.17020021,63.02,BTC-31MAR23-20000-C,20151.06,sell,0.1,,,,
261,232711741,2022-10-25 18:11:17,1,0.168,0.17020376,63.02,BTC-31MAR23-20000-C,20151.04,sell,0.1,,,,
262,232711742,2022-10-25 18:11:18,1,0.168,0.1702069,63.02,BTC-31MAR23-20000-C,20151.0,sell,0.1,,,,
263,232711743,2022-10-25 18:11:19,1,0.168,0.17020942,63.02,BTC-31MAR23-20000-C,20151.23,sell,0.1,,,,
264,232711744,2022-10-25 18:11:20,1,0.168,0.17020775,63.02,BTC-31MAR23-20000-C,20151.17,sell,0.1,,,,
265,232721668,2022-10-25 18:44:26,0,0.178,0.17583427,66.19,BTC-31MAR23-20000-C,20235.82,buy,2.0,,,,
266,232721824,2022-10-25 18:45:31,0,0.1785,0.17690388,66.01,BTC-31MAR23-20000-C,20281.72,buy,1.6,,,,
267,232721825,2022-10-25 18:45:31,1,0.1785,0.17690388,66.01,BTC-31MAR23-20000-C,20281.72,buy,1.4,,,,
268,232721862,2022-10-25 18:45:42,1,0.1785,0.17703813,65.96,BTC-31MAR23-20000-C,20288.81,buy,1.0,,,,
269,232866820,2022-10-26 14:19:03,0,0.188,0.19071591,64.24,BTC-31MAR23-20000-C,20954.86,sell,0.1,,,,
270,232883376,2022-10-26 15:44:01,0,0.192,0.1910792,66.16,BTC-31MAR23-20000-C,20926.09,sell,0.1,,,,
271,232887885,2022-10-26 16:27:30,2,0.1885,0.18900568,65.67,BTC-31MAR23-20000-C,20826.92,buy,0.1,,,,
272,232933135,2022-10-27 06:13:56,2,0.184,0.18482093,64.26,BTC-31MAR23-20000-C,20798.68,buy,1.0,,,,
273,232933136,2022-10-27 06:13:56,3,0.184,0.18482093,64.26,BTC-31MAR23-20000-C,20798.68,buy,0.1,,,,
274,233034815,2022-10-28 03:29:51,2,0.1695,0.1697294,63.03,BTC-31MAR23-20000-C,20268.32,sell,1.0,,,,
275,233063630,2022-10-28 10:17:16,2,0.1641,0.16344297,61.74,BTC-31MAR23-20000-C,20181.59,buy,12.5,54085,BTC-STRG-31MAR23-19000_20000,,
276,233100777,2022-10-28 16:18:55,0,0.172,0.17169035,61.79,BTC-31MAR23-20000-C,20546.44,sell,0.1,,,,
277,233128943,2022-10-28 23:34:27,0,0.173,0.17370049,61.65,BTC-31MAR23-20000-C,20613.82,buy,0.5,,,,
278,233365664,2022-11-02 06:45:03,2,0.167,0.16799828,61.35,BTC-31MAR23-20000-C,20469.1,buy,0.2,,,,
279,233365670,2022-11-02 06:45:05,3,0.167,0.1680231,61.34,BTC-31MAR23-20000-C,20470.28,buy,0.3,,,,
280,233365676,2022-11-02 06:45:06,3,0.167,0.16801622,61.34,BTC-31MAR23-20000-C,20469.96,buy,0.2,,,,
281,233365678,2022-11-02 06:45:11,3,0.167,0.16800519,61.35,BTC-31MAR23-20000-C,20469.37,buy,0.1,,,,
282,233365681,2022-11-02 06:45:13,3,0.167,0.16799759,61.35,BTC-31MAR23-20000-C,20469.46,buy,0.2,,,,
283,233367425,2022-11-02 07:20:21,2,0.165,0.1660359,61.33,BTC-31MAR23-20000-C,20381.43,buy,0.1,,,,
284,233367426,2022-11-02 07:20:21,3,0.165,0.1660359,61.33,BTC-31MAR23-20000-C,20381.43,buy,0.1,,,,
285,233367436,2022-11-02 07:20:23,3,0.165,0.166083,61.31,BTC-31MAR23-20000-C,20383.15,buy,0.8,,,,
286,233370955,2022-11-02 09:01:07,0,0.168,0.16848729,61.29,BTC-31MAR23-20000-C,20524.89,buy,0.1,,,,
287,233370957,2022-11-02 09:01:08,1,0.168,0.16848729,61.28,BTC-31MAR23-20000-C,20525.42,buy,0.1,,,,
288,233370958,2022-11-02 09:01:08,1,0.168,0.16850002,61.28,BTC-31MAR23-20000-C,20525.42,buy,0.1,,,,
289,233370962,2022-11-02 09:01:12,1,0.168,0.16850173,61.28,BTC-31MAR23-20000-C,20525.61,buy,0.1,,,,
290,233398034,2022-11-02 18:00:23,1,0.168,0.1673799,61.52,BTC-31MAR23-20000-C,20485.74,buy,0.6,,,,
291,233398035,2022-11-02 18:00:23,1,0.168,0.1673799,61.52,BTC-31MAR23-20000-C,20485.74,buy,0.1,,,,
292,233428441,2022-11-02 19:25:09,2,0.1645,0.16304646,61.57,BTC-31MAR23-20000-C,20335.54,buy,0.1,,,,
293,233433278,2022-11-02 19:35:07,2,0.161,0.16079123,60.96,BTC-31MAR23-20000-C,20240.68,sell,0.2,,,,
294,233443872,2022-11-02 21:34:11,2,0.1595,0.15877948,61.08,BTC-31MAR23-20000-C,20164.08,sell,0.2,,,,
295,233526376,2022-11-04 05:34:06,2,0.1542,0.15731775,57.53,BTC-31MAR23-20000-C,20349.74,buy,12.5,54684,BTC-STRD-31MAR23-20000,,
296,233526436,2022-11-04 05:37:47,0,0.1562,0.15742188,58.24,BTC-31MAR23-20000-C,20359.12,buy,21.2,54685,BTC-STRD-31MAR23-20000,,
297,233629390,2022-11-04 15:53:52,2,0.1705,0.17040443,59.25,BTC-31MAR23-20000-C,20910.6,sell,1.0,,,,
298,233917888,2022-11-08 03:46:35,2,0.1595,0.15819505,60.86,BTC-31MAR23-20000-C,20277.9,buy,0.1,,,,
299,233917905,2022-11-08 03:46:36,3,0.1595,0.15818988,60.85,BTC-31MAR23-20000-C,20278.43,buy,0.1,,,,
300,233917909,2022-11-08 03:46:37,3,0.1595,0.15816506,60.87,BTC-31MAR23-20000-C,20277.01,buy,0.1,,,,
301,233917911,2022-11-08 03:46:38,3,0.1595,0.15814265,60.87,BTC-31MAR23-20000-C,20276.19,buy,0.1,,,,
302,233917917,2022-11-08 03:46:39,3,0.1595,0.15814186,60.87,BTC-31MAR23-20000-C,20276.38,buy,0.1,,,,
303,233917942,2022-11-08 03:46:40,3,0.1595,0.15809469,60.89,BTC-31MAR23-20000-C,20274.41,buy,0.1,,,,
304,233919492,2022-11-08 03:54:27,2,0.1585,0.15745089,60.8,BTC-31MAR23-20000-C,20237.76,buy,0.1,,,,
305,233919494,2022-11-08 03:54:28,3,0.1585,0.15733858,60.85,BTC-31MAR23-20000-C,20233.39,buy,0.1,,,,
306,233919499,2022-11-08 03:54:29,3,0.1585,0.15732388,60.85,BTC-31MAR23-20000-C,20233.67,buy,0.1,,,,
307,233919501,2022-11-08 03:54:30,3,0.1585,0.15731669,60.85,BTC-31MAR23-20000-C,20234.19,buy,0.1,,,,
308,233919503,2022-11-08 03:54:31,3,0.1585,0.1572858,60.87,BTC-31MAR23-20000-C,20233.48,buy,0.1,,,,
309,233919515,2022-11-08 03:54:32,3,0.1585,0.1572858,60.9,BTC-31MAR23-20000-C,20230.35,buy,0.1,,,,
310,233919524,2022-11-08 03:54:33,3,0.1585,0.15720487,60.9,BTC-31MAR23-20000-C,20230.61,buy,0.1,,,,
311,233919536,2022-11-08 03:54:34,3,0.1585,0.15719856,60.92,BTC-31MAR23-20000-C,20229.12,buy,0.1,,,,
312,233919700,2022-11-08 03:55:17,3,0.1585,0.15700109,60.99,BTC-31MAR23-20000-C,20224.13,buy,0.1,,,,
313,233919811,2022-11-08 03:55:24,3,0.1585,0.15683645,61.09,BTC-31MAR23-20000-C,20213.82,buy,0.1,,,,
314,233949101,2022-11-08 05:11:30,2,0.1475,0.14823977,61.76,BTC-31MAR23-20000-C,19623.33,sell,2.3,,,,
315,233983320,2022-11-08 08:34:14,0,0.149,0.14892013,61.5,BTC-31MAR23-20000-C,19737.51,sell,0.2,,,,
316,233983479,2022-11-08 08:34:52,1,0.149,0.14911428,61.4,BTC-31MAR23-20000-C,19746.89,buy,2.9,,,,
317,233983480,2022-11-08 08:34:52,1,0.149,0.14911428,61.4,BTC-31MAR23-20000-C,19746.89,buy,0.1,,,,
318,233983510,2022-11-08 08:34:54,1,0.149,0.14935652,61.28,BTC-31MAR23-20000-C,19760.83,buy,1.8,,,,
319,233997860,2022-11-08 12:09:40,0,0.1495,0.1489699,61.72,BTC-31MAR23-20000-C,19728.78,sell,1.3,,,,
320,234066795,2022-11-08 16:32:55,0,0.1675,0.16767812,62.23,BTC-31MAR23-20000-C,20513.54,buy,0.1,,,,
321,234074044,2022-11-08 16:42:26,0,0.168,0.16928869,61.53,BTC-31MAR23-20000-C,20611.68,sell,0.1,,,,
322,234083945,2022-11-08 17:08:41,2,0.1605,0.15976291,61.95,BTC-31MAR23-20000-C,20219.63,sell,3.0,,,,
323,234084027,2022-11-08 17:09:02,3,0.1605,0.15963171,62.02,BTC-31MAR23-20000-C,20211.35,buy,5.0,,,,
324,234084052,2022-11-08 17:09:16,2,0.16,0.15929057,61.98,BTC-31MAR23-20000-C,20191.9,sell,3.0,,,,
325,234093489,2022-11-08 17:27:47,2,0.1495,0.14832654,61.96,BTC-31MAR23-20000-C,19709.86,buy,8.0,,,,
326,234094354,2022-11-08 17:28:45,0,0.151,0.14926357,62.19,BTC-31MAR23-20000-C,19759.59,buy,8.0,,,,
327,234112398,2022-11-08 18:05:52,2,0.144,0.14154866,64.66,BTC-31MAR23-20000-C,19148.75,buy,0.1,,,,
328,234132646,2022-11-08 18:20:50,2,0.1335,0.13323995,65.01,BTC-31MAR23-20000-C,18605.8,buy,1.0,,,,
329,234139350,2022-11-08 18:24:20,0,0.1385,0.1387351,65.57,BTC-31MAR23-20000-C,18769.0,buy,6.7,,,,
330,234141144,2022-11-08 18:26:49,2,0.1375,0.13771654,65.59,BTC-31MAR23-20000-C,18711.78,sell,0.6,,,,
331,234145707,2022-11-08 18:32:46,0,0.1415,0.14057009,66.13,BTC-31MAR23-20000-C,18847.78,buy,6.7,,,,
332,234145725,2022-11-08 18:32:47,1,0.1415,0.14053475,66.11,BTC-31MAR23-20000-C,18850.14,buy,6.7,,,,
333,234145736,2022-11-08 18:32:48,1,0.1415,0.14059775,66.09,BTC-31MAR23-20000-C,18852.39,buy,7.5,,,,
334,234145802,2022-11-08 18:32:52,1,0.1415,0.14075433,66.08,BTC-31MAR23-20000-C,18850.79,buy,7.3,,,,
335,234146889,2022-11-08 18:34:16,0,0.143,0.14252317,66.0,BTC-31MAR23-20000-C,18929.63,buy,2.7,,,,
336,234147437,2022-11-08 18:35:24,0,0.144,0.14304154,66.19,BTC-31MAR23-20000-C,18953.57,buy,8.0,,,,
337,234147459,2022-11-08 18:35:26,1,0.144,0.14310349,66.24,BTC-31MAR23-20000-C,18949.44,buy,5.4,,,,
338,234154640,2022-11-08 18:52:36,2,0.1395,0.1406265,66.29,BTC-31MAR23-20000-C,18727.08,sell,1.0,,,,
339,234172874,2022-11-08 19:25:38,2,0.132,0.12885596,69.49,BTC-31MAR23-20000-C,17984.84,buy,0.1,,,,
340,234184253,2022-11-08 19:31:25,2,0.124,0.12238379,70.64,BTC-31MAR23-20000-C,17489.23,sell,0.1,,,,
341,234231247,2022-11-08 19:58:46,0,0.146,0.14126999,72.56,BTC-31MAR23-20000-C,18326.85,buy,1.0,,,,
342,234236937,2022-11-08 20:09:25,2,0.136,0.13550253,70.96,BTC-31MAR23-20000-C,18018.55,sell,0.1,,,,
343,234247631,2022-11-08 20:26:46,2,0.1345,0.1360277,70.32,BTC-31MAR23-20000-C,18018.57,sell,10.0,,,,
344,234247654,2022-11-08 20:26:50,2,0.134,0.13609683,70.1,BTC-31MAR23-20000-C,18021.02,sell,1.0,,,,
345,234247655,2022-11-08 20:26:50,3,0.134,0.13609683,70.1,BTC-31MAR23-20000-C,18021.02,sell,10.0,,,,
346,234281346,2022-11-08 21:58:54,0,0.1375,0.13811435,65.91,BTC-31MAR23-20000-C,18693.43,buy,0.1,,,,
347,234355841,2022-11-09 08:07:14,2,0.1285,0.12794845,66.9,BTC-31MAR23-20000-C,18156.89,sell,0.6,,,,
348,234365242,2022-11-09 08:47:13,0,0.129,0.13040104,67.21,BTC-31MAR23-20000-C,18137.72,buy,500.0,55407,,,
349,234387729,2022-11-09 09:55:44,2,0.1285,0.12667699,71.0,BTC-31MAR23-20000-C,17664.17,buy,2.0,,,,
350,234390735,2022-11-09 10:00:36,0,0.1315,0.13007151,71.18,BTC-31MAR23-20000-C,17787.17,buy,0.3,,,,
351,234459230,2022-11-09 12:41:15,2,0.1245,0.12545256,68.0,BTC-31MAR23-20000-C,17824.54,buy,0.3,,,,
352,234498025,2022-11-09 14:56:45,0,0.1265,0.12616297,70.54,BTC-31MAR23-20000-C,17630.82,buy,5.0,,,,
353,234498026,2022-11-09 14:56:45,1,0.1265,0.12616297,70.54,BTC-31MAR23-20000-C,17630.82,buy,2.0,,,,
354,234516342,2022-11-09 15:36:39,2,0.1175,0.11576643,70.19,BTC-31MAR23-20000-C,17229.4,sell,0.1,,,,
355,234518145,2022-11-09 15:36:57,2,0.115,0.11362184,70.03,BTC-31MAR23-20000-C,17137.13,buy,5.0,,,,
356,234546056,2022-11-09 16:02:12,0,0.126,0.12550061,73.9,BTC-31MAR23-20000-C,17193.64,sell,1.2,,,,
357,234561902,2022-11-09 16:32:28,2,0.121,0.11981889,73.12,BTC-31MAR23-20000-C,17029.79,buy,3.6,,,,
358,234561903,2022-11-09 16:32:28,3,0.121,0.11981889,73.12,BTC-31MAR23-20000-C,17029.79,buy,3.4,,,,
359,234654326,2022-11-09 19:55:56,2,0.116,0.1158239,73.8,BTC-31MAR23-20000-C,16736.98,sell,2.1,,,,
360,234654327,2022-11-09 19:55:56,3,0.116,0.1158239,73.8,BTC-31MAR23-20000-C,16736.98,sell,0.1,,,,
361,234654827,2022-11-09 19:56:46,0,0.1185,0.11584919,74.85,BTC-31MAR23-20000-C,16730.19,buy,0.1,,,,
362,234665929,2022-11-09 20:23:56,2,0.1145,0.11475123,73.24,BTC-31MAR23-20000-C,16727.65,sell,0.1,,,,
363,234669414,2022-11-09 20:32:54,0,0.116,0.11395183,74.1,BTC-31MAR23-20000-C,16712.93,buy,0.1,,,,
364,234682326,2022-11-09 20:45:20,2,0.112,0.10602854,76.16,BTC-31MAR23-20000-C,16281.09,buy,0.1,,,,
365,234707506,2022-11-09 21:11:10,2,0.1075,0.10568554,75.17,BTC-31MAR23-20000-C,16122.31,buy,0.1,,,,
366,234721925,2022-11-09 21:28:57,2,0.1,0.09873048,74.89,BTC-31MAR23-20000-C,15850.46,sell,1.0,,,,
367,234728065,2022-11-09 21:34:58,0,0.1065,0.10512504,74.87,BTC-31MAR23-20000-C,16143.88,buy,1.0,,,,
368,234757001,2022-11-09 22:09:34,2,0.097,0.0978808,75.27,BTC-31MAR23-20000-C,15638.92,sell,1.1,,,,
369,234781831,2022-11-09 23:05:21,0,0.1015,0.09878111,76.64,BTC-31MAR23-20000-C,15646.7,buy,0.1,,,,
370,234836607,2022-11-10 00:32:12,0,0.105,0.10519732,74.16,BTC-31MAR23-20000-C,16168.59,buy,1.0,,,,
371,234845112,2022-11-10 00:54:32,2,0.1045,0.10519218,74.19,BTC-31MAR23-20000-C,16129.86,buy,1.0,,,,
372,234859244,2022-11-10 01:28:16,2,0.1025,0.10195855,73.52,BTC-31MAR23-20000-C,16139.77,buy,0.9,,,,
373,234859245,2022-11-10 01:28:16,3,0.1025,0.10195855,73.52,BTC-31MAR23-20000-C,16139.77,buy,0.6,,,,
374,234859246,2022-11-10 01:28:16,3,0.1025,0.10195855,73.52,BTC-31MAR23-20000-C,16139.77,buy,0.6,,,,
375,234859247,2022-11-10 01:28:16,3,0.1025,0.10195855,73.52,BTC-31MAR23-20000-C,16139.77,buy,0.4,,,,
376,234859248,2022-11-10 01:28:16,3,0.1025,0.10195855,73.52,BTC-31MAR23-20000-C,16139.77,buy,0.2,,,,
377,234859250,2022-11-10 01:28:16,3,0.1025,0.10195855,73.52,BTC-31MAR23-20000-C,16139.77,buy,0.1,,,,
378,234859251,2022-11-10 01:28:16,3,0.1025,0.10195855,73.52,BTC-31MAR23-20000-C,16139.77,buy,0.2,,,,
379,234860310,2022-11-10 01:32:14,3,0.1025,0.10304389,73.17,BTC-31MAR23-20000-C,16176.86,sell,2.6,,,,
380,234865219,2022-11-10 01:53:20,2,0.0995,0.09938701,72.43,BTC-31MAR23-20000-C,16110.65,sell,1.0,,,,
381,234866037,2022-11-10 01:58:43,3,0.0995,0.09968805,72.32,BTC-31MAR23-20000-C,16124.64,sell,0.9,,,,
382,234869032,2022-11-10 02:09:26,0,0.1,0.09938851,72.67,BTC-31MAR23-20000-C,16095.21,buy,0.1,,,,
383,234869033,2022-11-10 02:09:27,1,0.1,0.09940576,72.66,BTC-31MAR23-20000-C,16096.03,buy,0.1,,,,
384,234869034,2022-11-10 02:09:28,1,0.1,0.09941175,72.66,BTC-31MAR23-20000-C,16096.2,buy,0.1,,,,
385,234869035,2022-11-10 02:09:29,1,0.1,0.09941175,72.66,BTC-31MAR23-20000-C,16096.2,buy,0.1,,,,
386,234869036,2022-11-10 02:09:30,1,0.1,0.09941534,72.65,BTC-31MAR23-20000-C,16096.79,buy,0.1,,,,
387,234869041,2022-11-10 02:09:30,1,0.1,0.09946269,72.63,BTC-31MAR23-20000-C,16098.6,buy,0.1,,,,
388,234876212,2022-11-10 02:43:27,0,0.103,0.10280039,72.87,BTC-31MAR23-20000-C,16216.08,sell,1.8,,,,
389,234876266,2022-11-10 02:43:29,1,0.103,0.10272387,72.98,BTC-31MAR23-20000-C,16201.69,sell,0.2,,,,
390,234972909,2022-11-10 08:54:49,0,0.108,0.1071265,69.78,BTC-31MAR23-20000-C,16872.76,buy,2.1,,,,
391,234972910,2022-11-10 08:54:49,1,0.108,0.1071265,69.78,BTC-31MAR23-20000-C,16872.76,buy,0.8,,,,
392,234976822,2022-11-10 09:11:10,2,0.107,0.10533055,70.64,BTC-31MAR23-20000-C,16723.86,sell,0.3,,,,
393,234976907,2022-11-10 09:11:22,3,0.107,0.10546628,70.6,BTC-31MAR23-20000-C,16726.78,buy,0.4,,,,
394,234986257,2022-11-10 09:47:18,2,0.103,0.10400557,69.7,BTC-31MAR23-20000-C,16670.43,sell,0.3,,,,
395,234986361,2022-11-10 09:47:47,3,0.103,0.10398204,69.77,BTC-31MAR23-20000-C,16660.57,sell,0.2,,,,
396,234986378,2022-11-10 09:48:00,3,0.103,0.10414825,69.66,BTC-31MAR23-20000-C,16671.8,sell,0.2,,,,
397,235071693,2022-11-10 13:25:09,2,0.1015,0.10263371,71.55,BTC-31MAR23-20000-C,16477.26,sell,0.7,,,,
398,235108657,2022-11-10 13:54:09,0,0.119,0.12027094,70.52,BTC-31MAR23-20000-C,17489.1,buy,0.3,,,,
399,235120320,2022-11-10 14:18:15,2,0.1175,0.11824351,70.72,BTC-31MAR23-20000-C,17382.95,sell,0.1,,,,
400,235150918,2022-11-10 15:06:56,0,0.1285,0.12530623,71.58,BTC-31MAR23-20000-C,17700.51,buy,0.1,,,,
401,235183378,2022-11-10 16:25:31,2,0.1225,0.12160733,69.53,BTC-31MAR23-20000-C,17729.4,sell,5.0,,,,
402,235185660,2022-11-10 16:29:04,0,0.127,0.12523457,69.81,BTC-31MAR23-20000-C,17896.8,sell,0.1,,,,
403,235185751,2022-11-10 16:29:16,1,0.127,0.12546531,69.7,BTC-31MAR23-20000-C,17911.37,sell,0.1,,,,
404,235194476,2022-11-10 16:52:30,2,0.1247,0.12415718,69.81,BTC-31MAR23-20000-C,17781.37,buy,25.0,55791,BTC-CCAL-31MAR23_30DEC22-20000,,
405,235205350,2022-11-10 17:43:27,2,0.1135,0.11229764,69.43,BTC-31MAR23-20000-C,17277.78,sell,0.2,,,,
406,235236534,2022-11-10 20:37:12,3,0.1135,0.11472743,68.35,BTC-31MAR23-20000-C,17428.29,sell,0.1,,,,
407,235249802,2022-11-10 20:59:59,0,0.1275,0.12737476,68.82,BTC-31MAR23-20000-C,18060.56,sell,10.0,,,,
408,235271485,2022-11-10 23:19:55,2,0.1165,0.11708905,69.09,BTC-31MAR23-20000-C,17490.07,buy,8.1,,,,
409,235271983,2022-11-10 23:22:37,2,0.114,0.11681463,68.02,BTC-31MAR23-20000-C,17492.84,sell,1.9,,,,
410,235294717,2022-11-11 01:59:06,2,0.113,0.11251232,69.78,BTC-31MAR23-20000-C,17209.49,sell,0.2,,,,
