trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id
607,337475262,2024-12-27 15:11:32,3,0.0655,0.06485975,62.76,BTC-28MAR25-115000-C,95241.5,buy,0.7,0.7,,
608,337475263,2024-12-27 15:11:32,3,0.0655,0.06485975,62.76,BTC-28MAR25-115000-C,95241.5,buy,1.0,1.0,,
609,337475264,2024-12-27 15:11:32,3,0.0655,0.06485975,62.76,BTC-28MAR25-115000-C,95241.5,buy,0.3,0.3,,
610,337478737,2024-12-27 15:19:03,2,0.0635,0.06338107,62.6,BTC-28MAR25-115000-C,94673.63,buy,3.0,3.0,,
611,337479270,2024-12-27 15:19:26,3,0.0635,0.06282241,62.89,BTC-28MAR25-115000-C,94493.42,buy,5.0,5.0,,
612,337479918,2024-12-27 15:20:42,3,0.0635,0.06304436,62.79,BTC-28MAR25-115000-C,94544.08,buy,0.1,0.1,,
613,337484426,2024-12-27 15:32:51,2,0.063,0.06278333,62.76,BTC-28MAR25-115000-C,94428.07,buy,3.0,3.0,,
614,337485178,2024-12-27 15:33:42,2,0.062,0.06214781,62.58,BTC-28MAR25-115000-C,94189.21,sell,0.1,0.1,,
615,337485180,2024-12-27 15:33:42,3,0.062,0.06214781,62.58,BTC-28MAR25-115000-C,94189.21,sell,0.1,0.1,,
616,337485183,2024-12-27 15:33:42,3,0.062,0.06214781,62.58,BTC-28MAR25-115000-C,94189.21,sell,0.1,0.1,,
617,337490697,2024-12-27 15:41:45,0,0.0625,0.06219515,62.86,BTC-28MAR25-115000-C,94088.18,buy,0.1,0.1,,
618,337493103,2024-12-27 15:45:22,1,0.0625,0.06240135,62.78,BTC-28MAR25-115000-C,94107.77,buy,0.1,0.1,,
619,337493235,2024-12-27 15:45:35,1,0.0625,0.06268494,62.64,BTC-28MAR25-115000-C,94191.41,buy,0.2,0.2,,
620,337498229,2024-12-27 16:06:33,0,0.063,0.06301391,62.75,BTC-28MAR25-115000-C,94332.85,buy,0.1,0.1,,
621,337500104,2024-12-27 16:15:00,2,0.0625,0.06229302,62.84,BTC-28MAR25-115000-C,94083.88,buy,3.0,3.0,,
622,337513743,2024-12-27 17:22:23,2,0.0595,0.0596352,62.32,BTC-28MAR25-115000-C,93532.92,sell,0.1,0.1,,
623,337517109,2024-12-27 17:27:28,3,0.0595,0.05962743,62.25,BTC-28MAR25-115000-C,93535.98,buy,0.2,0.2,,
624,337517110,2024-12-27 17:27:28,3,0.0595,0.05962743,62.25,BTC-28MAR25-115000-C,93535.98,buy,0.2,0.2,,
625,337517111,2024-12-27 17:27:28,3,0.0595,0.05962743,62.25,BTC-28MAR25-115000-C,93535.98,buy,0.2,0.2,,
626,337518210,2024-12-27 17:31:06,0,0.06,0.06007127,62.26,BTC-28MAR25-115000-C,93725.24,buy,0.2,0.2,,
627,337518987,2024-12-27 17:34:16,0,0.0615,0.0605955,62.87,BTC-28MAR25-115000-C,93832.96,buy,0.1,0.1,,
628,337613346,2024-12-28 16:54:23,0,0.0645,0.06407165,63.64,BTC-28MAR25-115000-C,94638.78,buy,0.1,0.1,,
629,337613348,2024-12-28 16:54:23,1,0.0645,0.06404645,63.66,BTC-28MAR25-115000-C,94629.29,buy,0.2,0.2,,
630,337613351,2024-12-28 16:54:23,1,0.0645,0.06404645,63.66,BTC-28MAR25-115000-C,94629.29,buy,0.1,0.1,,
631,337652333,2024-12-29 10:21:20,0,0.065,0.06422019,63.6,BTC-28MAR25-115000-C,94994.21,buy,0.3,0.3,,
632,337678061,2024-12-29 16:53:36,2,0.061,0.06053486,63.54,BTC-28MAR25-115000-C,93695.37,buy,0.1,0.1,,
633,337679084,2024-12-29 17:08:51,3,0.061,0.06086316,63.3,BTC-28MAR25-115000-C,93809.23,buy,0.1,0.1,,
634,337712762,2024-12-30 00:58:36,2,0.0595,0.05915674,63.34,BTC-28MAR25-115000-C,93360.11,sell,0.1,0.1,,
635,337723544,2024-12-30 02:32:03,2,0.059,0.0589757,63.1,BTC-28MAR25-115000-C,93390.73,sell,0.1,0.1,,
636,337732541,2024-12-30 04:02:22,0,0.0595,0.05915056,63.11,BTC-28MAR25-115000-C,93560.1,buy,0.1,0.1,,
637,337732542,2024-12-30 04:02:22,1,0.0595,0.05915056,63.11,BTC-28MAR25-115000-C,93560.1,buy,0.3,0.3,,
638,337753297,2024-12-30 08:20:38,2,0.059,0.05916764,62.86,BTC-28MAR25-115000-C,93646.4,sell,0.1,0.1,,
639,337765464,2024-12-30 12:19:20,0,0.0595,0.05950842,62.76,BTC-28MAR25-115000-C,93886.57,sell,0.1,0.1,,
640,337769424,2024-12-30 12:52:03,2,0.059,0.05875423,62.96,BTC-28MAR25-115000-C,93649.0,sell,0.1,0.1,,
641,337769447,2024-12-30 12:52:05,3,0.059,0.05874634,62.97,BTC-28MAR25-115000-C,93644.24,sell,0.9,0.9,,
642,337778595,2024-12-30 13:50:11,2,0.0565,0.05662,62.97,BTC-28MAR25-115000-C,92772.82,sell,0.1,0.1,,
643,337780161,2024-12-30 13:52:47,2,0.056,0.0559205,62.99,BTC-28MAR25-115000-C,92539.35,buy,0.1,0.1,,
644,337783893,2024-12-30 14:01:17,2,0.0555,0.05591345,62.73,BTC-28MAR25-115000-C,92496.73,sell,0.1,0.1,,
645,337790822,2024-12-30 14:35:08,3,0.0555,0.05557762,62.96,BTC-28MAR25-115000-C,92449.94,sell,0.1,0.1,,
646,337791888,2024-12-30 14:35:32,2,0.055,0.0551402,63.03,BTC-28MAR25-115000-C,92225.84,sell,0.1,0.1,,
647,337794631,2024-12-30 14:36:53,3,0.055,0.05498126,63.02,BTC-28MAR25-115000-C,92204.73,sell,0.1,0.1,,
648,337794879,2024-12-30 14:37:17,2,0.0545,0.05456815,62.99,BTC-28MAR25-115000-C,92040.93,sell,0.1,0.1,,
649,337795480,2024-12-30 14:38:04,3,0.0545,0.05435125,63.06,BTC-28MAR25-115000-C,91991.49,buy,0.1,0.1,,
650,337795619,2024-12-30 14:38:15,3,0.0545,0.05443929,62.98,BTC-28MAR25-115000-C,92024.58,buy,0.1,0.1,,
651,337795620,2024-12-30 14:38:15,3,0.0545,0.05443929,62.98,BTC-28MAR25-115000-C,92024.58,buy,0.1,0.1,,
652,337797144,2024-12-30 14:42:00,0,0.0552,0.05558168,62.73,BTC-28MAR25-115000-C,92440.39,sell,25.0,25.0,,175256
653,337802313,2024-12-30 14:59:13,2,0.054,0.05383702,63.02,BTC-28MAR25-115000-C,91809.53,sell,0.4,0.4,,
654,337802331,2024-12-30 14:59:13,3,0.054,0.05383702,63.02,BTC-28MAR25-115000-C,91809.53,sell,1.8,1.8,,
655,337802611,2024-12-30 14:59:28,3,0.054,0.05361171,63.16,BTC-28MAR25-115000-C,91723.93,sell,0.2,0.2,,
656,337802617,2024-12-30 14:59:28,3,0.054,0.05359126,63.18,BTC-28MAR25-115000-C,91714.38,sell,0.1,0.1,,
657,337802666,2024-12-30 14:59:29,3,0.054,0.05359126,63.18,BTC-28MAR25-115000-C,91714.38,sell,3.4,3.4,,
658,337802671,2024-12-30 14:59:29,3,0.054,0.05359126,63.2,BTC-28MAR25-115000-C,91704.11,sell,0.1,0.1,,
659,337802689,2024-12-30 14:59:29,3,0.054,0.05359126,63.2,BTC-28MAR25-115000-C,91704.11,sell,0.4,0.4,,
660,337802691,2024-12-30 14:59:29,3,0.054,0.05359126,63.2,BTC-28MAR25-115000-C,91704.11,sell,0.2,0.2,,
661,337802694,2024-12-30 14:59:30,3,0.054,0.05359126,63.2,BTC-28MAR25-115000-C,91704.11,sell,0.1,0.1,,
662,337802695,2024-12-30 14:59:30,3,0.054,0.05359126,63.2,BTC-28MAR25-115000-C,91704.11,sell,0.1,0.1,,
663,337802771,2024-12-30 14:59:32,3,0.054,0.05356589,63.28,BTC-28MAR25-115000-C,91652.39,sell,7.4,7.4,,
664,337802774,2024-12-30 14:59:32,3,0.054,0.05356589,63.28,BTC-28MAR25-115000-C,91652.39,sell,1.2,1.2,,
665,337802775,2024-12-30 14:59:32,3,0.054,0.05356589,63.28,BTC-28MAR25-115000-C,91652.39,sell,0.1,0.1,,
666,337803190,2024-12-30 15:00:06,3,0.054,0.05352423,63.32,BTC-28MAR25-115000-C,91622.45,sell,0.5,0.5,,
667,337804264,2024-12-30 15:01:42,3,0.054,0.05393471,63.06,BTC-28MAR25-115000-C,91802.65,buy,1.0,1.0,,
668,337804265,2024-12-30 15:01:42,3,0.054,0.05393471,63.06,BTC-28MAR25-115000-C,91802.65,buy,0.2,0.2,,
669,337806579,2024-12-30 15:07:58,2,0.0535,0.05338665,63.09,BTC-28MAR25-115000-C,91625.77,buy,0.1,0.1,,
670,337806584,2024-12-30 15:08:00,3,0.0535,0.0534332,63.08,BTC-28MAR25-115000-C,91632.09,buy,0.1,0.1,,
671,337808462,2024-12-30 15:12:25,2,0.053,0.05289233,63.1,BTC-28MAR25-115000-C,91451.28,buy,0.2,0.2,,
672,337808463,2024-12-30 15:12:25,3,0.053,0.05289233,63.1,BTC-28MAR25-115000-C,91451.28,buy,0.2,0.2,,
673,337842610,2024-12-30 17:43:10,0,0.058,0.05792269,62.97,BTC-28MAR25-115000-C,93363.68,buy,0.1,0.1,,
674,337890113,2024-12-30 20:53:19,0,0.062,0.06237641,63.4,BTC-28MAR25-115000-C,94440.56,buy,2.5,2.5,,
675,337945078,2024-12-31 02:12:36,2,0.0555,0.05596937,63.35,BTC-28MAR25-115000-C,92271.0,sell,0.1,0.1,,
676,337945183,2024-12-31 02:14:10,3,0.0555,0.05613173,63.25,BTC-28MAR25-115000-C,92325.03,sell,0.1,0.1,,
677,337949198,2024-12-31 03:28:52,0,0.056,0.05543065,63.6,BTC-28MAR25-115000-C,92354.62,buy,0.4,0.4,,
678,337984539,2024-12-31 08:38:35,0,0.0615,0.06100581,63.44,BTC-28MAR25-115000-C,94271.08,buy,7.2,7.2,,
679,337984540,2024-12-31 08:38:35,1,0.0615,0.06100581,63.44,BTC-28MAR25-115000-C,94271.08,buy,2.8,2.8,,
680,337987264,2024-12-31 08:51:19,2,0.0605,0.05949637,63.84,BTC-28MAR25-115000-C,93722.35,buy,0.1,0.1,,
681,337987610,2024-12-31 08:52:12,3,0.0605,0.05961399,63.77,BTC-28MAR25-115000-C,93757.38,buy,0.1,0.1,,
682,338032869,2024-12-31 14:11:16,0,0.0655,0.06536267,63.44,BTC-28MAR25-115000-C,95574.12,buy,0.1,0.1,,
683,338036620,2024-12-31 14:32:39,0,0.066,0.065938,63.51,BTC-28MAR25-115000-C,95693.63,buy,0.1,0.1,,
684,338036906,2024-12-31 14:33:16,0,0.0665,0.06642564,63.49,BTC-28MAR25-115000-C,95861.24,buy,0.1,0.1,,
685,338041183,2024-12-31 14:37:58,2,0.065,0.06503333,63.51,BTC-28MAR25-115000-C,95373.6,buy,0.1,0.1,,
686,338041535,2024-12-31 14:38:45,3,0.065,0.06490697,63.52,BTC-28MAR25-115000-C,95378.37,buy,0.1,0.1,,
687,338043659,2024-12-31 14:46:23,0,0.066,0.06585417,63.55,BTC-28MAR25-115000-C,95672.55,buy,0.1,0.1,,
688,338059324,2024-12-31 15:50:06,2,0.064,0.06400203,63.12,BTC-28MAR25-115000-C,95279.6,buy,0.1,0.1,,
689,338062014,2024-12-31 16:04:36,2,0.0635,0.06351788,63.06,BTC-28MAR25-115000-C,95139.01,buy,0.1,0.1,,
690,338064701,2024-12-31 16:18:49,3,0.0635,0.06346921,63.1,BTC-28MAR25-115000-C,95120.32,buy,0.1,0.1,,
691,338064735,2024-12-31 16:19:08,3,0.0635,0.06340757,63.13,BTC-28MAR25-115000-C,95101.15,buy,0.1,0.1,,
692,338091022,2024-12-31 18:43:41,2,0.0605,0.06008434,63.48,BTC-28MAR25-115000-C,93960.99,buy,0.1,0.1,,
693,338091062,2024-12-31 18:44:17,3,0.0605,0.05991068,63.59,BTC-28MAR25-115000-C,93904.81,buy,0.1,0.1,,
694,338117528,2025-01-01 00:58:27,3,0.0605,0.05984095,63.16,BTC-28MAR25-115000-C,94187.4,buy,1.5,1.5,,
695,338117841,2025-01-01 00:59:07,3,0.0605,0.06007363,63.03,BTC-28MAR25-115000-C,94270.28,buy,0.5,0.5,,
696,338118328,2025-01-01 01:03:21,2,0.059,0.05921608,62.7,BTC-28MAR25-115000-C,93981.21,sell,0.4,0.4,,
697,338118329,2025-01-01 01:03:21,3,0.059,0.05921608,62.7,BTC-28MAR25-115000-C,93981.21,buy,0.1,0.1,,
698,338135045,2025-01-01 06:45:17,2,0.0575,0.05723058,62.68,BTC-28MAR25-115000-C,93494.41,buy,0.3,0.3,,
699,338135046,2025-01-01 06:45:17,3,0.0575,0.05723058,62.68,BTC-28MAR25-115000-C,93494.41,buy,0.8,0.8,,
700,338135047,2025-01-01 06:45:17,3,0.0575,0.05723058,62.68,BTC-28MAR25-115000-C,93494.41,sell,0.9,0.9,,
701,338135215,2025-01-01 06:56:32,3,0.0575,0.05745052,62.69,BTC-28MAR25-115000-C,93493.7,sell,3.0,3.0,,
702,338146646,2025-01-01 09:57:07,2,0.055,0.05563321,61.86,BTC-28MAR25-115000-C,93178.59,sell,0.5,0.5,,
703,338156295,2025-01-01 13:57:54,0,0.059,0.05869642,63.18,BTC-28MAR25-115000-C,93725.9,buy,2.0,2.0,,
704,338157391,2025-01-01 14:04:12,0,0.06,0.05972809,63.15,BTC-28MAR25-115000-C,94078.69,sell,2.0,2.0,,
705,338167857,2025-01-01 17:19:23,2,0.0585,0.05815956,63.21,BTC-28MAR25-115000-C,93555.93,buy,2.2,2.2,,
706,338171175,2025-01-01 18:56:21,0,0.0595,0.05967686,63.09,BTC-28MAR25-115000-C,94014.41,sell,0.2,0.2,,
707,338178456,2025-01-01 20:16:19,0,0.0615,0.06124277,63.3,BTC-28MAR25-115000-C,94544.9,buy,0.2,0.2,,
708,338179411,2025-01-01 20:31:03,1,0.0615,0.06140431,63.24,BTC-28MAR25-115000-C,94556.8,buy,0.2,0.2,,
709,338180207,2025-01-01 20:47:16,1,0.0615,0.06135841,63.24,BTC-28MAR25-115000-C,94586.15,buy,0.2,0.2,,
710,338189905,2025-01-01 23:07:35,0,0.062,0.06208412,63.35,BTC-28MAR25-115000-C,94677.71,buy,0.2,0.2,,
711,338192443,2025-01-01 23:42:45,2,0.0615,0.06152831,63.46,BTC-28MAR25-115000-C,94457.57,buy,0.2,0.2,,
712,338195646,2025-01-02 00:24:48,3,0.0615,0.06158606,63.41,BTC-28MAR25-115000-C,94503.02,buy,0.2,0.2,,
713,338196310,2025-01-02 00:26:02,0,0.0625,0.06248242,63.49,BTC-28MAR25-115000-C,94779.9,buy,0.2,0.2,,
714,338202747,2025-01-02 00:50:40,0,0.0635,0.06353355,63.36,BTC-28MAR25-115000-C,95066.61,buy,0.2,0.2,,
715,338205990,2025-01-02 01:05:31,1,0.0635,0.06344357,63.36,BTC-28MAR25-115000-C,95089.62,buy,0.2,0.2,,
716,338218234,2025-01-02 04:01:18,2,0.0625,0.06284863,63.18,BTC-28MAR25-115000-C,94933.5,buy,0.6,0.6,,
717,338219154,2025-01-02 04:11:13,0,0.063,0.06302253,63.3,BTC-28MAR25-115000-C,95015.98,sell,0.6,0.6,,
718,338219170,2025-01-02 04:11:13,0,0.0635,0.06302508,63.57,BTC-28MAR25-115000-C,95015.88,buy,1.4,1.4,,
719,338220156,2025-01-02 04:31:53,2,0.0625,0.06273645,62.99,BTC-28MAR25-115000-C,95054.56,buy,0.6,0.6,,
720,338223159,2025-01-02 04:41:13,0,0.064,0.06443994,62.86,BTC-28MAR25-115000-C,95587.21,buy,0.5,0.5,,
721,338246271,2025-01-02 08:33:27,0,0.0646,0.06480337,63.26,BTC-28MAR25-115000-C,95578.67,sell,50.0,50.0,BTC-CDIAG-28MAR25_10JAN25-115000_103000,175474
722,338251317,2025-01-02 09:13:39,0,0.066,0.06565938,63.3,BTC-28MAR25-115000-C,96037.22,buy,1.0,1.0,,
723,338254038,2025-01-02 09:29:41,2,0.0655,0.06611327,62.67,BTC-28MAR25-115000-C,96235.7,sell,0.4,0.4,,
724,338254039,2025-01-02 09:29:41,3,0.0655,0.06611327,62.67,BTC-28MAR25-115000-C,96235.7,sell,0.1,0.1,,
725,338256350,2025-01-02 09:48:39,3,0.0655,0.06589295,62.76,BTC-28MAR25-115000-C,96159.34,sell,0.5,0.5,,
726,338263055,2025-01-02 10:27:19,0,0.068,0.06793546,63.34,BTC-28MAR25-115000-C,96607.35,sell,0.1,0.1,,
727,338263056,2025-01-02 10:27:19,1,0.068,0.06793546,63.34,BTC-28MAR25-115000-C,96607.35,sell,0.1,0.1,,
728,338264079,2025-01-02 10:33:45,0,0.0685,0.067864,63.74,BTC-28MAR25-115000-C,96547.74,buy,7.1,7.1,,
729,338268649,2025-01-02 11:20:48,1,0.0685,0.06871498,63.63,BTC-28MAR25-115000-C,96585.41,sell,0.1,0.1,,
730,338268650,2025-01-02 11:20:48,1,0.0685,0.06871498,63.63,BTC-28MAR25-115000-C,96585.41,sell,0.1,0.1,,
731,338268651,2025-01-02 11:20:48,1,0.0685,0.06871498,63.63,BTC-28MAR25-115000-C,96585.41,sell,0.1,0.1,,
732,338268652,2025-01-02 11:20:48,1,0.0685,0.06871498,63.63,BTC-28MAR25-115000-C,96585.41,sell,0.1,0.1,,
733,338269139,2025-01-02 11:24:31,2,0.068,0.06822143,63.61,BTC-28MAR25-115000-C,96460.99,sell,0.1,0.1,,
734,338270544,2025-01-02 11:37:57,3,0.068,0.06823507,63.47,BTC-28MAR25-115000-C,96512.79,buy,4.0,4.0,,
735,338272854,2025-01-02 11:56:14,0,0.0685,0.06817497,63.66,BTC-28MAR25-115000-C,96561.96,buy,0.5,0.5,,
736,338274209,2025-01-02 12:03:12,2,0.0684,0.06851505,63.5,BTC-28MAR25-115000-C,96631.66,sell,68.0,68.0,,175530
737,338274737,2025-01-02 12:08:38,2,0.0682,0.06848042,63.45,BTC-28MAR25-115000-C,96604.74,sell,42.0,42.0,,175536
738,338275269,2025-01-02 12:12:27,0,0.0687,0.0689539,63.54,BTC-28MAR25-115000-C,96720.49,sell,10.0,10.0,,175544
739,338275484,2025-01-02 12:14:12,1,0.0687,0.06898684,63.51,BTC-28MAR25-115000-C,96717.16,sell,10.0,10.0,,175545
740,338276846,2025-01-02 12:20:18,0,0.069,0.06893399,63.78,BTC-28MAR25-115000-C,96675.88,sell,0.1,0.1,,
741,338276847,2025-01-02 12:20:18,1,0.069,0.06893399,63.78,BTC-28MAR25-115000-C,96675.88,sell,0.1,0.1,,
742,338282736,2025-01-02 13:13:46,2,0.0685,0.06864896,63.53,BTC-28MAR25-115000-C,96728.89,sell,0.1,0.1,,
743,338285958,2025-01-02 13:52:35,2,0.067,0.06738018,63.18,BTC-28MAR25-115000-C,96485.33,buy,7.2,7.2,,
744,338285959,2025-01-02 13:52:35,3,0.067,0.06738018,63.18,BTC-28MAR25-115000-C,96485.33,buy,0.1,0.1,,
745,338285961,2025-01-02 13:52:35,3,0.067,0.06738018,63.18,BTC-28MAR25-115000-C,96485.33,buy,0.2,0.2,,
746,338285964,2025-01-02 13:52:36,3,0.067,0.06737795,63.19,BTC-28MAR25-115000-C,96480.7,buy,2.5,2.5,,
747,338296563,2025-01-02 14:33:20,0,0.068,0.06777271,63.39,BTC-28MAR25-115000-C,96687.35,sell,0.1,0.1,,
748,338296743,2025-01-02 14:33:41,1,0.068,0.06766667,63.41,BTC-28MAR25-115000-C,96671.07,sell,0.1,0.1,,
749,338297723,2025-01-02 14:35:24,2,0.0675,0.06710199,63.5,BTC-28MAR25-115000-C,96473.57,sell,0.1,0.1,,
750,338302823,2025-01-02 14:48:18,0,0.069,0.06879385,63.55,BTC-28MAR25-115000-C,96915.18,sell,0.1,0.1,,
751,338308282,2025-01-02 15:04:14,1,0.069,0.06886138,63.43,BTC-28MAR25-115000-C,96972.8,sell,0.1,0.1,,
752,338308287,2025-01-02 15:04:17,1,0.069,0.0687561,63.49,BTC-28MAR25-115000-C,96941.24,sell,0.1,0.1,,
753,338308290,2025-01-02 15:04:17,1,0.069,0.0687561,63.49,BTC-28MAR25-115000-C,96941.24,sell,0.1,0.1,,
754,338308441,2025-01-02 15:05:11,0,0.0695,0.06904776,63.58,BTC-28MAR25-115000-C,97041.48,buy,0.3,0.3,,
755,338309020,2025-01-02 15:07:16,2,0.069,0.06887249,63.41,BTC-28MAR25-115000-C,96991.77,sell,0.1,0.1,,
756,338321176,2025-01-02 15:46:52,2,0.066,0.06590239,63.26,BTC-28MAR25-115000-C,96152.1,sell,0.1,0.1,,
757,338330576,2025-01-02 16:35:16,0,0.07,0.06985896,63.14,BTC-28MAR25-115000-C,97451.6,buy,0.1,0.1,,
758,338331616,2025-01-02 16:38:08,0,0.0705,0.06991895,63.47,BTC-28MAR25-115000-C,97416.29,buy,3.6,3.6,,
759,338332494,2025-01-02 16:41:57,2,0.07,0.06980334,63.32,BTC-28MAR25-115000-C,97333.57,sell,0.1,0.1,,
760,338337211,2025-01-02 17:01:06,2,0.069,0.06872777,63.29,BTC-28MAR25-115000-C,97055.32,buy,3.0,3.0,,
761,338338281,2025-01-02 17:10:36,3,0.069,0.06926396,63.02,BTC-28MAR25-115000-C,97177.69,sell,0.1,0.1,,
762,338340687,2025-01-02 17:25:16,3,0.069,0.06909534,63.05,BTC-28MAR25-115000-C,97176.12,sell,0.1,0.1,,
763,338341298,2025-01-02 17:29:29,2,0.0685,0.06859631,63.05,BTC-28MAR25-115000-C,97021.85,sell,0.1,0.1,,
764,338343169,2025-01-02 17:37:10,2,0.067,0.06708927,63.07,BTC-28MAR25-115000-C,96545.93,sell,0.1,0.1,,
765,338348908,2025-01-02 18:09:23,0,0.0675,0.06783313,62.77,BTC-28MAR25-115000-C,96874.75,buy,0.1,0.1,,
766,338350052,2025-01-02 18:13:13,2,0.0665,0.06719782,62.54,BTC-28MAR25-115000-C,96709.17,sell,0.1,0.1,,
767,338367346,2025-01-02 19:46:03,0,0.0695,0.06926363,62.95,BTC-28MAR25-115000-C,97348.7,sell,0.1,0.1,,
768,338368453,2025-01-02 19:53:34,0,0.07,0.06972253,63.0,BTC-28MAR25-115000-C,97473.2,sell,0.1,0.1,,
769,338370640,2025-01-02 20:12:51,0,0.0705,0.07019662,63.04,BTC-28MAR25-115000-C,97603.8,buy,0.5,0.5,,
770,338373444,2025-01-02 20:27:45,2,0.07,0.07009059,62.82,BTC-28MAR25-115000-C,97589.26,buy,0.5,0.5,,
771,338382743,2025-01-02 22:23:14,2,0.0665,0.06658632,62.52,BTC-28MAR25-115000-C,96681.92,sell,0.1,0.1,,
772,338399100,2025-01-03 03:38:11,0,0.067,0.06733007,62.53,BTC-28MAR25-115000-C,96876.0,buy,0.5,0.5,,
773,338408784,2025-01-03 06:28:15,2,0.0655,0.06588437,62.27,BTC-28MAR25-115000-C,96614.03,buy,0.6,0.6,,
774,338408785,2025-01-03 06:28:15,3,0.0655,0.06588437,62.27,BTC-28MAR25-115000-C,96614.03,buy,0.1,0.1,,
775,338408845,2025-01-03 06:29:03,3,0.0655,0.06570019,62.28,BTC-28MAR25-115000-C,96607.93,buy,0.5,0.5,,
776,338408846,2025-01-03 06:29:03,3,0.0655,0.06570019,62.28,BTC-28MAR25-115000-C,96607.93,buy,6.7,6.7,,
777,338428023,2025-01-03 08:06:37,0,0.066,0.06538565,63.01,BTC-28MAR25-115000-C,96330.81,buy,0.2,0.2,,
778,338435192,2025-01-03 09:13:45,2,0.065,0.06448697,62.81,BTC-28MAR25-115000-C,96156.95,buy,0.2,0.2,,
779,338437388,2025-01-03 09:23:30,0,0.066,0.06587221,62.85,BTC-28MAR25-115000-C,96409.44,sell,0.4,0.4,,
780,338452463,2025-01-03 13:15:20,2,0.0655,0.06469987,62.6,BTC-28MAR25-115000-C,96526.19,buy,5.0,5.0,,
781,338452464,2025-01-03 13:15:20,3,0.0655,0.06469987,62.6,BTC-28MAR25-115000-C,96526.19,buy,0.1,0.1,,
782,338452465,2025-01-03 13:15:20,3,0.0655,0.06469987,62.6,BTC-28MAR25-115000-C,96526.19,buy,4.9,4.9,,
783,338452571,2025-01-03 13:15:57,3,0.0655,0.06463068,62.69,BTC-28MAR25-115000-C,96475.78,buy,0.4,0.4,,
784,338452572,2025-01-03 13:15:57,3,0.0655,0.06463068,62.69,BTC-28MAR25-115000-C,96475.78,buy,0.6,0.6,,
785,338452573,2025-01-03 13:15:57,3,0.0655,0.06463068,62.69,BTC-28MAR25-115000-C,96475.78,buy,7.0,7.0,,
786,338452574,2025-01-03 13:15:57,3,0.0655,0.06463068,62.69,BTC-28MAR25-115000-C,96475.78,buy,2.0,2.0,,
787,338453303,2025-01-03 13:21:15,0,0.066,0.06561381,62.77,BTC-28MAR25-115000-C,96553.98,buy,5.0,5.0,,
788,338453324,2025-01-03 13:21:26,0,0.0665,0.06551134,63.1,BTC-28MAR25-115000-C,96521.51,buy,7.2,7.2,,
789,338453325,2025-01-03 13:21:26,1,0.0665,0.06551134,63.1,BTC-28MAR25-115000-C,96521.51,buy,2.8,2.8,,
790,338453335,2025-01-03 13:21:28,1,0.0665,0.0655143,63.1,BTC-28MAR25-115000-C,96521.32,buy,6.2,6.2,,
791,338453336,2025-01-03 13:21:28,1,0.0665,0.0655143,63.1,BTC-28MAR25-115000-C,96521.32,buy,3.8,3.8,,
792,338453341,2025-01-03 13:21:29,1,0.0665,0.06552378,63.11,BTC-28MAR25-115000-C,96518.14,buy,0.7,0.7,,
793,338453342,2025-01-03 13:21:29,1,0.0665,0.06552378,63.11,BTC-28MAR25-115000-C,96518.14,buy,9.3,9.3,,
794,338453346,2025-01-03 13:21:31,1,0.0665,0.06551441,63.12,BTC-28MAR25-115000-C,96509.59,buy,10.0,10.0,,
795,338453394,2025-01-03 13:21:40,2,0.066,0.06546629,62.9,BTC-28MAR25-115000-C,96484.88,sell,0.4,0.4,,
796,338453408,2025-01-03 13:21:40,3,0.066,0.06545345,62.88,BTC-28MAR25-115000-C,96492.13,sell,1.6,1.6,,
797,338453427,2025-01-03 13:21:44,2,0.0655,0.06553355,62.57,BTC-28MAR25-115000-C,96511.91,sell,0.4,0.4,,
798,338453428,2025-01-03 13:21:44,3,0.0655,0.06553355,62.57,BTC-28MAR25-115000-C,96511.91,sell,7.0,7.0,,
799,338453429,2025-01-03 13:21:44,3,0.0655,0.06553355,62.57,BTC-28MAR25-115000-C,96511.91,sell,2.6,2.6,,
800,338453866,2025-01-03 13:26:43,0,0.066,0.06583514,62.76,BTC-28MAR25-115000-C,96551.87,buy,0.1,0.1,,
801,338453888,2025-01-03 13:27:05,0,0.067,0.06590312,63.3,BTC-28MAR25-115000-C,96557.52,buy,0.3,0.3,,
802,338453889,2025-01-03 13:27:05,1,0.067,0.06590312,63.3,BTC-28MAR25-115000-C,96557.52,buy,9.7,9.7,,
803,338453892,2025-01-03 13:27:07,1,0.067,0.06590327,63.3,BTC-28MAR25-115000-C,96555.51,buy,0.3,0.3,,
804,338453893,2025-01-03 13:27:07,1,0.067,0.06590327,63.3,BTC-28MAR25-115000-C,96555.51,buy,2.4,2.4,,
805,338453894,2025-01-03 13:27:07,1,0.067,0.06590327,63.3,BTC-28MAR25-115000-C,96555.51,buy,7.3,7.3,,
806,338453914,2025-01-03 13:27:08,1,0.067,0.06590866,63.3,BTC-28MAR25-115000-C,96557.06,buy,2.7,2.7,,
807,338453915,2025-01-03 13:27:08,1,0.067,0.06590866,63.3,BTC-28MAR25-115000-C,96557.06,buy,7.3,7.3,,
808,338453920,2025-01-03 13:27:10,1,0.067,0.06592772,63.3,BTC-28MAR25-115000-C,96557.33,buy,3.7,3.7,,
