trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,liquidation,combo_id,block_trade_id,combo_trade_id
600,286406252,2024-02-28 17:24:47,1,0.3365,0.33471182,65.79,BTC-27SEP24-50000-C,62960.96,sell,0.1,0.1,,,,
601,286406253,2024-02-28 17:24:47,1,0.3365,0.33471182,65.79,BTC-27SEP24-50000-C,62960.96,sell,0.1,0.1,,,,
602,286406308,2024-02-28 17:24:50,1,0.3365,0.33469507,65.87,BTC-27SEP24-50000-C,62921.33,sell,8.2,8.2,,,,
603,286406309,2024-02-28 17:24:50,1,0.3365,0.33469507,65.87,BTC-27SEP24-50000-C,62921.33,sell,1.8,1.8,,,,
604,286409946,2024-02-28 17:25:42,1,0.3365,0.33152632,67.44,BTC-27SEP24-50000-C,62499.16,sell,5.1,5.1,,,,
605,286409947,2024-02-28 17:25:42,1,0.3365,0.33152632,67.45,BTC-27SEP24-50000-C,62499.16,sell,9.9,9.9,,,,
606,286415651,2024-02-28 17:28:10,2,0.336,0.33180499,67.3,BTC-27SEP24-50000-C,62436.22,sell,2.4,2.4,M,,,
607,286577743,2024-02-28 21:11:26,2,0.3075,0.3073627,63.45,BTC-27SEP24-50000-C,60055.98,buy,1.0,1.0,,,,
608,286785622,2024-02-29 13:05:27,0,0.3325,0.33284816,65.6,BTC-27SEP24-50000-C,62563.75,buy,0.2,0.2,,,,
609,287017323,2024-03-01 05:20:00,2,0.32,0.32086656,63.2,BTC-27SEP24-50000-C,61520.86,buy,0.1,0.1,,,,
610,287224905,2024-03-02 05:57:01,2,0.3195,0.32560121,61.65,BTC-27SEP24-50000-C,62019.32,sell,0.1,0.1,,,,
611,287382073,2024-03-03 16:02:39,0,0.335,0.33477617,67.3,BTC-27SEP24-50000-C,62166.46,sell,0.1,0.1,,,,
612,287382086,2024-03-03 16:02:47,1,0.335,0.33476682,67.3,BTC-27SEP24-50000-C,62169.5,sell,0.1,0.1,,,,
613,287382120,2024-03-03 16:02:57,2,0.3345,0.33465219,67.09,BTC-27SEP24-50000-C,62162.69,sell,0.1,0.1,,,,
614,287382169,2024-03-03 16:03:14,2,0.334,0.3345749,66.86,BTC-27SEP24-50000-C,62164.66,sell,0.1,0.1,,,,
615,287442592,2024-03-04 00:35:30,0,0.35,0.35153422,67.14,BTC-27SEP24-50000-C,63934.41,buy,0.5,0.5,,,,
616,287538884,2024-03-04 08:07:38,0,0.355,0.35586689,67.4,BTC-27SEP24-50000-C,64427.52,buy,0.5,0.5,,,,
617,287550167,2024-03-04 08:25:50,0,0.36,0.3610902,67.84,BTC-27SEP24-50000-C,64978.9,buy,0.5,0.5,,,,
618,287563111,2024-03-04 08:44:27,0,0.365,0.36564685,68.24,BTC-27SEP24-50000-C,65515.45,buy,0.5,0.5,,,,
619,287704816,2024-03-04 14:56:52,0,0.375,0.3767055,69.79,BTC-27SEP24-50000-C,66406.0,buy,0.5,0.5,,,,
620,287722359,2024-03-04 15:40:07,1,0.375,0.37596714,70.59,BTC-27SEP24-50000-C,66144.62,buy,0.7,0.7,,,,
621,287722360,2024-03-04 15:40:07,1,0.375,0.37597112,70.59,BTC-27SEP24-50000-C,66144.62,buy,1.4,1.4,,,,
622,287762599,2024-03-04 17:25:56,0,0.385,0.38461248,72.71,BTC-27SEP24-50000-C,67212.17,buy,0.5,0.5,,,,
623,287779407,2024-03-04 17:59:35,0,0.3865,0.38510407,73.64,BTC-27SEP24-50000-C,67001.57,sell,0.2,0.2,,,,
624,287797677,2024-03-04 18:46:53,2,0.3795,0.38067219,71.87,BTC-27SEP24-50000-C,66635.48,buy,6.7,6.7,,,,
625,287905030,2024-03-05 00:14:21,0,0.3865,0.387011,69.64,BTC-27SEP24-50000-C,68352.92,buy,0.5,0.5,,,,
626,288094096,2024-03-05 10:22:25,2,0.379,0.37938746,70.12,BTC-27SEP24-50000-C,66837.92,buy,0.8,0.8,,,,
627,288162583,2024-03-05 14:44:47,0,0.39,0.39095104,69.81,BTC-27SEP24-50000-C,68441.85,buy,0.3,0.3,,,,
628,288169359,2024-03-05 14:54:58,0,0.394,0.39399068,70.55,BTC-27SEP24-50000-C,68821.97,buy,0.3,0.3,,,,
629,288288288,2024-03-05 16:28:17,2,0.3685,0.36823007,70.38,BTC-27SEP24-50000-C,65536.66,sell,0.8,0.8,,,,
630,288488973,2024-03-05 20:16:15,2,0.3475,0.34690888,70.81,BTC-27SEP24-50000-C,62668.74,sell,0.1,0.1,,,,
631,288759738,2024-03-06 08:24:17,0,0.375,0.37598728,69.43,BTC-27SEP24-50000-C,67354.18,buy,3.7,3.7,,,,
632,288762178,2024-03-06 08:30:45,1,0.375,0.37563352,69.58,BTC-27SEP24-50000-C,67309.12,buy,4.1,4.1,,,,
633,288762228,2024-03-06 08:30:50,2,0.374,0.37568893,69.0,BTC-27SEP24-50000-C,67318.63,buy,2.9,2.9,,,,
634,288783489,2024-03-06 09:38:22,2,0.3717,0.37138881,69.95,BTC-27SEP24-50000-C,66676.06,buy,275.0,275.0,,BTC-CCOND-27SEP24-35000_44000_50000_62000,130115,
635,288812136,2024-03-06 11:36:41,0,0.374,0.37367918,70.39,BTC-27SEP24-50000-C,66877.01,sell,4.1,4.1,,,,
636,288812137,2024-03-06 11:36:41,1,0.374,0.37367918,70.39,BTC-27SEP24-50000-C,66877.01,sell,0.9,0.9,,,,
637,288866480,2024-03-06 13:26:28,2,0.368,0.36819504,69.6,BTC-27SEP24-50000-C,66224.37,buy,1.0,1.0,,,,
638,288873567,2024-03-06 13:54:28,0,0.37,0.3706477,69.49,BTC-27SEP24-50000-C,66506.06,buy,1.0,1.0,,,,
639,289019382,2024-03-06 22:42:37,0,0.372,0.37308872,70.35,BTC-27SEP24-50000-C,66292.05,sell,10.0,10.0,,,,
640,289054278,2024-03-07 01:54:05,2,0.37,0.36982169,69.85,BTC-27SEP24-50000-C,66109.1,sell,3.6,3.6,,,,
641,289054279,2024-03-07 01:54:05,3,0.37,0.36982169,69.85,BTC-27SEP24-50000-C,66109.1,sell,0.1,0.1,,,,
642,289054280,2024-03-07 01:54:05,3,0.37,0.36982169,69.85,BTC-27SEP24-50000-C,66109.1,sell,0.7,0.7,,,,
643,289054281,2024-03-07 01:54:08,3,0.37,0.36981446,69.85,BTC-27SEP24-50000-C,66108.84,sell,3.8,3.8,,,,
644,289054282,2024-03-07 01:54:09,3,0.37,0.36980918,69.85,BTC-27SEP24-50000-C,66108.84,sell,1.8,1.8,,,,
645,289143219,2024-03-07 11:06:38,0,0.375,0.37472816,68.59,BTC-27SEP24-50000-C,67220.83,buy,0.1,0.1,,,,
646,289152695,2024-03-07 12:00:16,2,0.373,0.37317069,68.34,BTC-27SEP24-50000-C,66954.38,buy,0.1,0.1,,,,
647,289152973,2024-03-07 12:01:34,0,0.3735,0.37371425,68.35,BTC-27SEP24-50000-C,67013.64,buy,0.1,0.1,,,,
648,289153222,2024-03-07 12:03:21,0,0.374,0.37422896,68.35,BTC-27SEP24-50000-C,67086.98,buy,0.1,0.1,,,,
649,289202489,2024-03-07 15:27:00,0,0.375,0.37503094,69.43,BTC-27SEP24-50000-C,66965.68,buy,0.5,0.5,,,,
650,289259986,2024-03-07 19:56:11,0,0.376,0.3804635,66.86,BTC-27SEP24-50000-C,67640.93,sell,0.1,0.1,,,,
651,289260155,2024-03-07 19:58:38,1,0.376,0.38016343,67.05,BTC-27SEP24-50000-C,67595.48,sell,0.4,0.4,,,,
652,289260196,2024-03-07 19:59:28,1,0.376,0.38023195,67.01,BTC-27SEP24-50000-C,67605.79,sell,0.1,0.1,,,,
653,289272414,2024-03-07 21:02:26,0,0.3795,0.37937189,69.32,BTC-27SEP24-50000-C,67634.26,buy,0.2,0.2,,,,
654,289847286,2024-03-10 17:02:45,0,0.4105,0.40365074,78.63,BTC-27SEP24-50000-C,69527.97,buy,7.0,7.0,,,,
655,289847287,2024-03-10 17:02:45,1,0.4105,0.40365074,78.63,BTC-27SEP24-50000-C,69527.97,sell,3.0,3.0,,,,
656,289977628,2024-03-11 07:32:20,0,0.415,0.41506043,74.2,BTC-27SEP24-50000-C,70960.12,buy,0.3,0.3,,,,
657,290119898,2024-03-11 13:24:06,0,0.43,0.4295308,77.6,BTC-27SEP24-50000-C,72317.42,buy,0.1,0.1,,,,
658,290465862,2024-03-12 15:48:46,2,0.419,0.42322905,73.79,BTC-27SEP24-50000-C,71844.99,sell,0.1,0.1,,,,
659,291416643,2024-03-15 09:36:35,2,0.3951,0.39456536,80.03,BTC-27SEP24-50000-C,67176.35,sell,2.7,2.7,,,132166,
660,291701896,2024-03-16 17:46:22,0,0.398,0.39711089,79.44,BTC-27SEP24-50000-C,67577.2,sell,3.0,3.0,,,,
661,291769504,2024-03-16 23:17:46,2,0.38,0.38159053,80.04,BTC-27SEP24-50000-C,65026.74,sell,1.0,1.0,,,,
662,292304930,2024-03-19 07:09:17,2,0.37,0.36995072,80.29,BTC-27SEP24-50000-C,64152.67,sell,2.6,2.6,,,,
663,292304942,2024-03-19 07:09:17,3,0.37,0.36995072,80.29,BTC-27SEP24-50000-C,64152.67,sell,0.1,0.1,,,,
664,292304946,2024-03-19 07:09:17,3,0.37,0.36995072,80.29,BTC-27SEP24-50000-C,64152.67,sell,0.5,0.5,,,,
665,292305528,2024-03-19 07:09:59,3,0.37,0.36956831,80.52,BTC-27SEP24-50000-C,64083.6,sell,4.1,4.1,,,,
666,292305648,2024-03-19 07:10:02,3,0.37,0.36958037,80.51,BTC-27SEP24-50000-C,64086.77,sell,1.3,1.3,,,,
667,292305814,2024-03-19 07:10:03,3,0.37,0.36960371,80.51,BTC-27SEP24-50000-C,64034.6,sell,0.5,0.5,,,,
668,292306410,2024-03-19 07:10:12,3,0.37,0.37009537,80.39,BTC-27SEP24-50000-C,64122.84,sell,0.3,0.3,,,,
669,292306849,2024-03-19 07:10:48,3,0.37,0.36985829,80.54,BTC-27SEP24-50000-C,64066.78,sell,0.2,0.2,,,,
670,292306901,2024-03-19 07:10:51,3,0.37,0.36949773,80.7,BTC-27SEP24-50000-C,64042.99,sell,0.1,0.1,,,,
671,292306907,2024-03-19 07:10:52,3,0.37,0.36941854,80.71,BTC-27SEP24-50000-C,64040.31,sell,0.3,0.3,,,,
672,292987855,2024-03-21 00:31:35,0,0.3975,0.39714974,80.97,BTC-27SEP24-50000-C,67735.63,sell,1.2,1.2,,,,
673,292988070,2024-03-21 00:32:25,0,0.398,0.39742398,81.07,BTC-27SEP24-50000-C,67792.02,sell,0.8,0.8,,,,
674,293057789,2024-03-21 08:15:07,2,0.395,0.39370315,81.89,BTC-27SEP24-50000-C,67413.42,sell,5.0,5.0,,,,
675,293105742,2024-03-21 13:46:39,2,0.3895,0.389525,80.65,BTC-27SEP24-50000-C,67074.41,sell,0.1,0.1,,,,
676,293105775,2024-03-21 13:46:52,0,0.3905,0.38950986,81.29,BTC-27SEP24-50000-C,67043.7,sell,1.0,1.0,,,,
677,293105782,2024-03-21 13:46:53,2,0.39,0.38947981,81.08,BTC-27SEP24-50000-C,67028.98,sell,1.0,1.0,,,,
678,293228329,2024-03-22 01:59:45,2,0.3765,0.3766637,80.56,BTC-27SEP24-50000-C,65264.61,sell,0.1,0.1,,,,
679,293228345,2024-03-22 01:59:45,3,0.3765,0.3766637,80.56,BTC-27SEP24-50000-C,65264.61,sell,2.2,2.2,,,,
680,293228347,2024-03-22 01:59:45,3,0.3765,0.3766637,80.56,BTC-27SEP24-50000-C,65264.61,sell,0.1,0.1,,,,
681,293228351,2024-03-22 01:59:45,3,0.3765,0.3766637,80.56,BTC-27SEP24-50000-C,65264.61,sell,0.1,0.1,,,,
682,293228366,2024-03-22 01:59:46,3,0.3765,0.3766637,80.56,BTC-27SEP24-50000-C,65219.36,sell,1.5,1.5,,,,
683,293294025,2024-03-22 10:10:29,2,0.3755,0.37519645,80.16,BTC-27SEP24-50000-C,65274.08,sell,1.0,1.0,,,,
684,293294904,2024-03-22 10:14:30,2,0.375,0.37464532,80.21,BTC-27SEP24-50000-C,65193.97,sell,1.0,1.0,,,,
685,293295072,2024-03-22 10:15:19,2,0.3745,0.3743071,80.24,BTC-27SEP24-50000-C,65110.36,sell,1.0,1.0,,,,
686,293297361,2024-03-22 10:25:42,2,0.374,0.37352219,80.4,BTC-27SEP24-50000-C,65004.35,sell,1.0,1.0,,,,
687,293338514,2024-03-22 13:22:27,2,0.366,0.36599874,80.49,BTC-27SEP24-50000-C,63989.73,sell,0.3,0.3,,,,
688,293647362,2024-03-24 12:16:18,0,0.3685,0.37338292,77.29,BTC-27SEP24-50000-C,65271.75,sell,0.6,0.6,,,,
689,293777470,2024-03-25 08:27:02,0,0.381,0.38473199,77.39,BTC-27SEP24-50000-C,67099.04,sell,0.1,0.1,,,,
690,293801738,2024-03-25 13:52:19,0,0.387,0.38687105,79.41,BTC-27SEP24-50000-C,67498.51,buy,0.1,0.1,,,,
691,294055582,2024-03-26 13:36:23,0,0.4115,0.41061207,80.9,BTC-27SEP24-50000-C,70439.14,sell,1.0,1.0,,,,
692,294057251,2024-03-26 13:40:08,2,0.4105,0.4093519,81.29,BTC-27SEP24-50000-C,70225.04,sell,1.0,1.0,,,,
693,294115364,2024-03-26 16:40:54,2,0.402,0.4016215,80.69,BTC-27SEP24-50000-C,69645.67,sell,1.0,1.0,,,,
694,294300959,2024-03-27 15:12:32,2,0.401,0.40052374,80.55,BTC-27SEP24-50000-C,69513.63,sell,1.0,1.0,,,,
695,294725035,2024-03-30 23:09:18,0,0.406,0.4065894,80.09,BTC-27SEP24-50000-C,69760.21,sell,0.1,0.1,,,,
696,295014257,2024-04-02 02:58:12,2,0.3855,0.38499511,80.03,BTC-27SEP24-50000-C,67014.9,sell,1.0,1.0,,,,
697,295032240,2024-04-02 04:13:17,2,0.3815,0.38147823,80.3,BTC-27SEP24-50000-C,66632.72,sell,1.0,1.0,,,,
698,295121891,2024-04-02 13:14:10,2,0.368,0.36817543,78.71,BTC-27SEP24-50000-C,65308.04,sell,1.0,1.0,,,,
699,295172054,2024-04-02 16:35:06,0,0.3695,0.36947125,79.24,BTC-27SEP24-50000-C,65413.25,sell,0.2,0.2,,,,
700,295172246,2024-04-02 16:36:11,1,0.3695,0.36896331,79.51,BTC-27SEP24-50000-C,65341.09,sell,0.7,0.7,,,,
701,295172802,2024-04-02 16:40:35,1,0.3695,0.36934783,79.27,BTC-27SEP24-50000-C,65405.97,sell,0.1,0.1,,,,
702,295173171,2024-04-02 16:43:42,1,0.3695,0.36974821,79.08,BTC-27SEP24-50000-C,65413.61,sell,0.1,0.1,,,,
703,295173227,2024-04-02 16:43:48,1,0.3695,0.3691116,79.42,BTC-27SEP24-50000-C,65356.51,sell,0.1,0.1,,,,
704,295173281,2024-04-02 16:43:57,1,0.3695,0.3691639,79.44,BTC-27SEP24-50000-C,65337.71,sell,3.8,3.8,,,,
705,295173282,2024-04-02 16:43:57,1,0.3695,0.3691639,79.44,BTC-27SEP24-50000-C,65337.71,sell,0.7,0.7,,,,
706,295173283,2024-04-02 16:43:58,1,0.3695,0.3691639,79.44,BTC-27SEP24-50000-C,65337.71,sell,4.3,4.3,,,,
707,295361061,2024-04-04 02:24:26,2,0.3645,0.36757818,76.11,BTC-27SEP24-50000-C,65833.43,sell,0.1,0.1,,,,
708,295986850,2024-04-08 20:53:49,0,0.4025,0.40672638,75.65,BTC-27SEP24-50000-C,71655.08,sell,0.3,0.3,,,,
709,295989801,2024-04-08 21:42:42,0,0.403,0.40737919,75.86,BTC-27SEP24-50000-C,71681.42,sell,0.1,0.1,,,,
710,296064535,2024-04-09 10:01:59,2,0.399,0.39646105,80.29,BTC-27SEP24-50000-C,70483.44,sell,0.1,0.1,,,,
711,296127437,2024-04-09 17:16:42,2,0.3785,0.37979434,77.58,BTC-27SEP24-50000-C,68295.63,sell,1.2,1.2,,,,
712,296518571,2024-04-12 08:14:05,0,0.388,0.39212619,73.85,BTC-27SEP24-50000-C,70830.57,sell,0.1,0.1,,,,
713,296576136,2024-04-12 16:16:30,2,0.375,0.37537041,75.37,BTC-27SEP24-50000-C,69072.4,buy,1.8,1.8,,,,
714,296576137,2024-04-12 16:16:30,3,0.375,0.37537041,75.37,BTC-27SEP24-50000-C,69072.4,buy,0.6,0.6,,,,
715,296577133,2024-04-12 16:19:13,2,0.3735,0.3743726,75.04,BTC-27SEP24-50000-C,68926.56,sell,0.6,0.6,,,,
716,296586438,2024-04-12 17:05:31,2,0.371,0.37195808,75.15,BTC-27SEP24-50000-C,68568.84,sell,0.4,0.4,,,,
717,296586664,2024-04-12 17:05:35,3,0.371,0.37175423,75.25,BTC-27SEP24-50000-C,68578.98,sell,0.4,0.4,,,,
718,296621322,2024-04-12 18:33:21,2,0.35,0.35084711,73.35,BTC-27SEP24-50000-C,66247.46,sell,0.4,0.4,,,,
719,296626522,2024-04-12 18:35:21,3,0.35,0.35041361,74.14,BTC-27SEP24-50000-C,66134.14,sell,0.4,0.4,,,,
720,296626736,2024-04-12 18:35:26,3,0.35,0.3499617,74.43,BTC-27SEP24-50000-C,66005.86,sell,1.3,1.3,,,,
721,296626737,2024-04-12 18:35:26,3,0.35,0.3499617,74.43,BTC-27SEP24-50000-C,66005.86,sell,5.4,5.4,,,,
722,296626757,2024-04-12 18:35:26,3,0.35,0.34969225,74.65,BTC-27SEP24-50000-C,66005.86,sell,2.5,2.5,,,,
723,296768223,2024-04-13 16:45:52,0,0.359,0.35799126,74.78,BTC-27SEP24-50000-C,67435.3,sell,4.0,4.0,,,,
724,296768224,2024-04-13 16:45:52,1,0.359,0.35799126,74.78,BTC-27SEP24-50000-C,67435.3,sell,0.8,0.8,,,,
725,296768232,2024-04-13 16:45:56,1,0.359,0.35796853,74.79,BTC-27SEP24-50000-C,67430.85,sell,5.0,5.0,,,,
726,296768233,2024-04-13 16:45:56,1,0.359,0.35796853,74.79,BTC-27SEP24-50000-C,67430.85,sell,0.2,0.2,,,,
727,296901012,2024-04-13 21:03:22,2,0.325,0.32673362,78.84,BTC-27SEP24-50000-C,62607.14,buy,0.1,0.1,,,,
728,296901118,2024-04-13 21:03:28,0,0.3255,0.32734978,78.83,BTC-27SEP24-50000-C,62706.57,buy,0.1,0.1,,,,
729,296901254,2024-04-13 21:03:37,0,0.326,0.32797476,78.76,BTC-27SEP24-50000-C,62805.15,buy,0.1,0.1,,,,
730,296901342,2024-04-13 21:03:41,2,0.3255,0.32834171,78.24,BTC-27SEP24-50000-C,62875.64,buy,0.1,0.1,,,,
731,297442303,2024-04-16 00:16:03,0,0.3273,0.32664964,75.49,BTC-27SEP24-50000-C,63649.9,sell,0.1,0.1,,BTC-CSR12-27SEP24-50000_70000,,297442302
732,298433852,2024-04-20 10:21:33,2,0.312,0.31293548,72.02,BTC-27SEP24-50000-C,63484.49,buy,0.1,0.1,,,,
733,298433892,2024-04-20 10:22:13,3,0.312,0.31278152,72.1,BTC-27SEP24-50000-C,63460.53,buy,0.1,0.1,,,,
734,298433988,2024-04-20 10:23:04,3,0.312,0.31262801,72.16,BTC-27SEP24-50000-C,63444.43,buy,0.1,0.1,,,,
735,298433989,2024-04-20 10:23:04,3,0.312,0.31262801,72.16,BTC-27SEP24-50000-C,63444.43,buy,0.1,0.1,,,,
736,298433990,2024-04-20 10:23:04,3,0.312,0.31262801,72.16,BTC-27SEP24-50000-C,63444.43,buy,0.1,0.1,,,,
737,298433991,2024-04-20 10:23:04,3,0.312,0.31262801,72.16,BTC-27SEP24-50000-C,63444.43,buy,0.1,0.1,,,,
738,298482606,2024-04-20 23:17:19,0,0.3255,0.32613348,72.96,BTC-27SEP24-50000-C,64805.9,buy,2.4,2.4,,,,
739,299149829,2024-04-26 07:55:14,2,0.3065,0.30526926,66.37,BTC-27SEP24-50000-C,64286.56,sell,2.0,2.0,M,,,
740,299314491,2024-04-27 17:30:42,2,0.288,0.28915283,63.12,BTC-27SEP24-50000-C,62886.0,buy,0.2,0.2,,,,
741,299388383,2024-04-28 19:22:13,0,0.294,0.29701239,62.07,BTC-27SEP24-50000-C,63816.77,sell,0.8,0.8,,,,
742,299553734,2024-04-30 05:46:31,2,0.285,0.28528555,61.19,BTC-27SEP24-50000-C,63209.48,buy,0.3,0.3,,,,
743,299555516,2024-04-30 06:23:37,0,0.2855,0.28556848,61.11,BTC-27SEP24-50000-C,63343.51,buy,0.5,0.5,,,,
744,299775165,2024-05-01 07:05:09,2,0.245,0.24628492,59.52,BTC-27SEP24-50000-C,59191.79,buy,2.0,2.0,M,,,
745,299889639,2024-05-01 11:55:07,2,0.235,0.23461317,61.27,BTC-27SEP24-50000-C,57777.11,sell,0.5,0.5,,,,
746,299889894,2024-05-01 11:55:48,3,0.235,0.23456735,61.3,BTC-27SEP24-50000-C,57766.94,sell,0.5,0.5,,,,
747,299890608,2024-05-01 12:00:41,3,0.235,0.23538301,60.99,BTC-27SEP24-50000-C,57822.3,sell,0.5,0.5,,,,
748,300072805,2024-05-02 10:36:05,2,0.2275,0.22840298,58.56,BTC-27SEP24-50000-C,57603.85,sell,0.1,0.1,,,,
749,300342598,2024-05-03 19:36:10,0,0.267,0.26694765,58.15,BTC-27SEP24-50000-C,61819.4,buy,1.0,1.0,,,,
750,300365883,2024-05-03 22:46:19,0,0.2775,0.27763468,58.4,BTC-27SEP24-50000-C,62962.82,buy,1.1,1.1,,,,
751,301306950,2024-05-13 17:31:29,2,0.2735,0.27313675,60.12,BTC-27SEP24-50000-C,62655.16,sell,1.0,1.0,,,,
752,301310227,2024-05-13 18:22:03,2,0.273,0.27292612,60.1,BTC-27SEP24-50000-C,62578.02,sell,1.1,1.1,,,,
753,301649806,2024-05-15 21:22:59,0,0.308,0.30821086,63.0,BTC-27SEP24-50000-C,65999.56,buy,0.1,0.1,,,,
754,302368175,2024-05-21 07:36:27,0,0.355,0.35362414,66.52,BTC-27SEP24-50000-C,71017.96,sell,5.0,5.0,,,,
755,302509280,2024-05-21 21:53:40,2,0.343,0.34172309,65.62,BTC-27SEP24-50000-C,69674.34,sell,0.6,0.6,,,,
756,302509282,2024-05-21 21:53:57,3,0.343,0.34173423,65.62,BTC-27SEP24-50000-C,69675.63,sell,4.4,4.4,,,,
757,302749552,2024-05-23 14:36:28,2,0.3255,0.32564641,62.58,BTC-27SEP24-50000-C,67908.1,sell,3.8,3.8,,,,
758,302749589,2024-05-23 14:36:31,3,0.3255,0.32541384,62.76,BTC-27SEP24-50000-C,67893.26,sell,0.1,0.1,,,,
759,302749610,2024-05-23 14:36:34,3,0.3255,0.32536653,62.78,BTC-27SEP24-50000-C,67888.97,sell,0.1,0.1,,,,
760,302749611,2024-05-23 14:36:37,3,0.3255,0.32538577,62.76,BTC-27SEP24-50000-C,67889.6,sell,0.1,0.1,,,,
761,302749635,2024-05-23 14:36:44,3,0.3255,0.32536158,62.8,BTC-27SEP24-50000-C,67887.85,sell,0.1,0.1,,,,
762,302750153,2024-05-23 14:41:37,3,0.3255,0.32525706,62.86,BTC-27SEP24-50000-C,67866.78,sell,0.3,0.3,,,,
763,302750158,2024-05-23 14:41:37,3,0.3255,0.32525706,62.86,BTC-27SEP24-50000-C,67866.78,sell,0.1,0.1,,,,
764,302750183,2024-05-23 14:41:38,3,0.3255,0.32525706,62.89,BTC-27SEP24-50000-C,67864.07,sell,0.7,0.7,,,,
765,302750250,2024-05-23 14:41:41,3,0.3255,0.32505009,63.04,BTC-27SEP24-50000-C,67821.67,sell,1.0,1.0,,,,
766,302750256,2024-05-23 14:41:41,3,0.3255,0.32505009,63.04,BTC-27SEP24-50000-C,67821.67,sell,1.2,1.2,,,,
767,302750262,2024-05-23 14:41:41,3,0.3255,0.32504579,63.05,BTC-27SEP24-50000-C,67821.67,sell,0.7,0.7,,,,
768,302750273,2024-05-23 14:41:42,3,0.3255,0.32504579,63.05,BTC-27SEP24-50000-C,67819.13,sell,0.4,0.4,,,,
769,302750287,2024-05-23 14:41:43,3,0.3255,0.32484694,63.2,BTC-27SEP24-50000-C,67818.33,sell,0.1,0.1,,,,
770,302750290,2024-05-23 14:41:43,3,0.3255,0.32484694,63.2,BTC-27SEP24-50000-C,67818.33,sell,0.1,0.1,,,,
771,302750291,2024-05-23 14:41:43,3,0.3255,0.32484694,63.2,BTC-27SEP24-50000-C,67818.33,sell,0.1,0.1,,,,
772,302750295,2024-05-23 14:41:43,3,0.3255,0.32484694,63.2,BTC-27SEP24-50000-C,67818.33,sell,0.1,0.1,,,,
773,302750325,2024-05-23 14:41:44,3,0.3255,0.32484694,63.2,BTC-27SEP24-50000-C,67816.63,sell,0.6,0.6,,,,
774,302750333,2024-05-23 14:41:45,3,0.3255,0.32483628,63.22,BTC-27SEP24-50000-C,67816.63,sell,0.4,0.4,,,,
775,303233902,2024-05-27 23:11:40,0,0.3385,0.33613632,64.46,BTC-27SEP24-50000-C,69467.37,sell,5.0,5.0,,,,
776,303268452,2024-05-28 03:49:12,2,0.323,0.3220695,63.14,BTC-27SEP24-50000-C,67840.76,sell,3.0,3.0,,,,
777,303588107,2024-05-30 15:41:29,0,0.3265,0.32621487,61.76,BTC-27SEP24-50000-C,68560.28,buy,1.0,1.0,,,,
778,304046545,2024-06-04 06:39:47,0,0.3275,0.32730739,60.25,BTC-27SEP24-50000-C,68991.57,buy,1.1,1.1,,,143326,
779,304260117,2024-06-05 15:42:23,0,0.35,0.34985603,61.4,BTC-27SEP24-50000-C,71718.34,buy,0.2,0.2,,,,
780,304589406,2024-06-08 07:33:36,2,0.3255,0.32571141,57.11,BTC-27SEP24-50000-C,69441.22,buy,1.0,1.0,,,,
781,304752866,2024-06-10 20:02:08,2,0.3245,0.32455337,58.81,BTC-27SEP24-50000-C,69371.41,sell,0.2,0.2,,,,
782,304752867,2024-06-10 20:02:08,3,0.3245,0.32455337,58.81,BTC-27SEP24-50000-C,69371.41,sell,0.6,0.6,,,,
783,304752888,2024-06-10 20:02:08,3,0.3245,0.32455337,58.81,BTC-27SEP24-50000-C,69371.41,sell,0.2,0.2,,,,
784,304753841,2024-06-10 20:08:05,3,0.3245,0.32447442,58.85,BTC-27SEP24-50000-C,69364.73,sell,1.0,1.0,,,,
785,304774578,2024-06-11 01:09:05,2,0.324,0.32393526,58.76,BTC-27SEP24-50000-C,69368.16,sell,0.1,0.1,,,,
786,304774580,2024-06-11 01:09:05,3,0.324,0.32393526,58.76,BTC-27SEP24-50000-C,69368.16,sell,0.1,0.1,,,,
787,304774581,2024-06-11 01:09:05,3,0.324,0.32393526,58.77,BTC-27SEP24-50000-C,69364.94,sell,0.1,0.1,,,,
788,304774583,2024-06-11 01:09:05,3,0.324,0.32393526,58.77,BTC-27SEP24-50000-C,69364.94,sell,0.1,0.1,,,,
789,304774585,2024-06-11 01:09:06,3,0.324,0.3239295,58.8,BTC-27SEP24-50000-C,69357.28,sell,0.1,0.1,,,,
790,304775968,2024-06-11 01:37:22,3,0.324,0.32394209,58.69,BTC-27SEP24-50000-C,69377.48,sell,0.5,0.5,,,,
791,305323891,2024-06-14 12:28:30,2,0.3,0.29846132,57.34,BTC-27SEP24-50000-C,67178.4,sell,2.7,2.7,,,,
792,306081622,2024-06-21 14:32:53,2,0.263,0.26282788,55.27,BTC-27SEP24-50000-C,64167.72,buy,2.0,2.0,,,,
793,306096498,2024-06-21 16:23:38,2,0.2595,0.25901773,55.88,BTC-27SEP24-50000-C,63749.81,sell,0.2,0.2,,,,
794,306286746,2024-06-24 13:24:13,2,0.2325,0.23144385,55.03,BTC-27SEP24-50000-C,61142.84,buy,1.0,1.0,,,,
795,307145554,2024-07-02 17:28:02,2,0.229,0.22776233,50.74,BTC-27SEP24-50000-C,61894.1,sell,0.1,0.1,,,,
