trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,combo_trade_id,liquidation
2554,227508682,2022-08-26 09:44:31,3,0.0185,0.01884334,72.61,BTC-30DEC22-40000-C,21433.55,sell,0.1,,,,
2555,227508685,2022-08-26 09:45:12,3,0.0185,0.01884502,72.61,BTC-30DEC22-40000-C,21433.98,sell,0.1,,,,
2556,227508689,2022-08-26 09:46:02,3,0.0185,0.01883775,72.61,BTC-30DEC22-40000-C,21432.44,sell,0.1,,,,
2557,227508694,2022-08-26 09:46:42,3,0.0185,0.01884306,72.61,BTC-30DEC22-40000-C,21432.7,sell,0.1,,,,
2558,227508707,2022-08-26 09:46:54,3,0.0185,0.01883862,72.61,BTC-30DEC22-40000-C,21431.72,sell,0.1,,,,
2559,227508708,2022-08-26 09:46:54,3,0.0185,0.01883862,72.61,BTC-30DEC22-40000-C,21431.72,sell,0.1,,,,
2560,227508709,2022-08-26 09:46:54,3,0.0185,0.01883862,72.61,BTC-30DEC22-40000-C,21431.72,sell,0.1,,,,
2561,227508719,2022-08-26 09:47:00,3,0.0185,0.0188265,72.62,BTC-30DEC22-40000-C,21429.25,sell,0.1,,,,
2562,227508721,2022-08-26 09:47:00,3,0.0185,0.0188265,72.62,BTC-30DEC22-40000-C,21428.73,sell,0.1,,,,
2563,227508723,2022-08-26 09:47:00,3,0.0185,0.0188265,72.62,BTC-30DEC22-40000-C,21428.73,sell,0.1,,,,
2564,227508727,2022-08-26 09:47:06,3,0.0185,0.01880827,72.64,BTC-30DEC22-40000-C,21425.4,sell,0.1,,,,
2565,227508728,2022-08-26 09:47:06,3,0.0185,0.01880827,72.64,BTC-30DEC22-40000-C,21425.4,sell,0.1,,,,
2566,227508729,2022-08-26 09:47:06,3,0.0185,0.01880827,72.64,BTC-30DEC22-40000-C,21425.4,sell,0.1,,,,
2567,227508730,2022-08-26 09:47:06,3,0.0185,0.01880827,72.64,BTC-30DEC22-40000-C,21425.4,sell,0.1,,,,
2568,227508731,2022-08-26 09:47:06,3,0.0185,0.01880827,72.64,BTC-30DEC22-40000-C,21425.4,sell,0.1,,,,
2569,227508732,2022-08-26 09:47:06,3,0.0185,0.01880827,72.64,BTC-30DEC22-40000-C,21425.4,sell,0.1,,,,
2570,227508733,2022-08-26 09:47:06,3,0.0185,0.01880827,72.64,BTC-30DEC22-40000-C,21425.4,sell,0.1,,,,
2571,227508734,2022-08-26 09:47:06,3,0.0185,0.01880827,72.64,BTC-30DEC22-40000-C,21425.4,sell,0.1,,,,
2572,227531391,2022-08-26 12:48:09,3,0.0185,0.01834193,72.25,BTC-30DEC22-40000-C,21550.48,sell,1.0,,,,
2573,227531393,2022-08-26 12:48:12,3,0.0185,0.01833854,72.25,BTC-30DEC22-40000-C,21549.94,sell,1.0,,,,
2574,227531395,2022-08-26 12:48:13,3,0.0185,0.01833994,72.26,BTC-30DEC22-40000-C,21548.26,sell,1.0,,,,
2575,227531540,2022-08-26 12:49:35,0,0.019,0.01841169,72.63,BTC-30DEC22-40000-C,21571.92,buy,1.0,,,,
2576,227531541,2022-08-26 12:49:36,1,0.019,0.01840324,72.65,BTC-30DEC22-40000-C,21566.4,buy,1.0,,,,
2577,227531823,2022-08-26 12:53:43,1,0.019,0.01845517,72.63,BTC-30DEC22-40000-C,21567.09,buy,1.0,,,,
2578,227531824,2022-08-26 12:53:45,1,0.019,0.01845592,72.63,BTC-30DEC22-40000-C,21567.3,buy,1.0,,,,
2579,227531835,2022-08-26 12:54:01,1,0.019,0.01842302,72.67,BTC-30DEC22-40000-C,21552.67,buy,1.0,,,,
2580,227592290,2022-08-26 16:06:42,2,0.016,0.01596781,72.95,BTC-30DEC22-40000-C,20780.46,sell,0.3,,,,
2581,227603856,2022-08-26 17:40:37,2,0.015,0.01511804,72.3,BTC-30DEC22-40000-C,20683.12,sell,0.1,,,,
2582,227603857,2022-08-26 17:40:37,3,0.015,0.01511804,72.3,BTC-30DEC22-40000-C,20683.12,sell,0.1,,,,
2583,227603858,2022-08-26 17:40:38,3,0.015,0.01511804,72.3,BTC-30DEC22-40000-C,20683.12,sell,0.1,,,,
2584,227603859,2022-08-26 17:40:38,3,0.015,0.01511804,72.3,BTC-30DEC22-40000-C,20683.12,sell,0.1,,,,
2585,227603860,2022-08-26 17:40:39,3,0.015,0.0151198,72.3,BTC-30DEC22-40000-C,20683.13,sell,0.1,,,,
2586,227603861,2022-08-26 17:40:40,3,0.015,0.0151198,72.3,BTC-30DEC22-40000-C,20683.13,sell,0.1,,,,
2587,227603862,2022-08-26 17:40:40,3,0.015,0.0151198,72.3,BTC-30DEC22-40000-C,20683.13,sell,0.1,,,,
2588,227603863,2022-08-26 17:40:40,3,0.015,0.0151198,72.3,BTC-30DEC22-40000-C,20683.13,sell,0.1,,,,
2589,227603864,2022-08-26 17:40:40,3,0.015,0.0151198,72.3,BTC-30DEC22-40000-C,20683.13,sell,0.1,,,,
2590,227603876,2022-08-26 17:40:44,3,0.015,0.01511749,72.3,BTC-30DEC22-40000-C,20683.56,sell,0.1,,,,
2591,227603877,2022-08-26 17:40:44,3,0.015,0.01511749,72.3,BTC-30DEC22-40000-C,20683.56,sell,0.2,,,,
2592,227603878,2022-08-26 17:40:44,3,0.015,0.01511749,72.3,BTC-30DEC22-40000-C,20683.56,sell,0.1,,,,
2593,227603879,2022-08-26 17:40:44,3,0.015,0.01511749,72.3,BTC-30DEC22-40000-C,20683.56,sell,0.1,,,,
2594,227603881,2022-08-26 17:40:44,3,0.015,0.01511749,72.3,BTC-30DEC22-40000-C,20683.56,sell,0.3,,,,
2595,227603882,2022-08-26 17:40:44,3,0.015,0.01511749,72.3,BTC-30DEC22-40000-C,20683.56,sell,0.1,,,,
2596,227607189,2022-08-26 18:14:26,3,0.015,0.01486236,72.46,BTC-30DEC22-40000-C,20644.52,sell,0.2,,,,
2597,227618918,2022-08-26 20:38:24,0,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2598,227618919,2022-08-26 20:38:24,1,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2599,227618921,2022-08-26 20:38:24,1,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2600,227618922,2022-08-26 20:38:24,1,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2601,227618923,2022-08-26 20:38:24,1,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2602,227618926,2022-08-26 20:38:24,1,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2603,227618927,2022-08-26 20:38:24,1,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2604,227618928,2022-08-26 20:38:24,1,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2605,227618929,2022-08-26 20:38:24,1,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2606,227618930,2022-08-26 20:38:24,1,0.0155,0.01576097,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2607,227618931,2022-08-26 20:38:25,1,0.0155,0.01573734,72.84,BTC-30DEC22-40000-C,20692.63,sell,0.1,,,,
2608,227618937,2022-08-26 20:38:25,1,0.0155,0.01573734,72.84,BTC-30DEC22-40000-C,20690.0,sell,0.2,,,,
2609,227618938,2022-08-26 20:38:25,1,0.0155,0.01573734,72.84,BTC-30DEC22-40000-C,20690.0,sell,0.2,,,,
2610,227618939,2022-08-26 20:38:25,1,0.0155,0.01573734,72.84,BTC-30DEC22-40000-C,20690.0,sell,0.1,,,,
2611,227618940,2022-08-26 20:38:25,1,0.0155,0.01573734,72.84,BTC-30DEC22-40000-C,20690.0,sell,0.1,,,,
2612,227618941,2022-08-26 20:38:25,1,0.0155,0.01573734,72.84,BTC-30DEC22-40000-C,20690.0,sell,0.1,,,,
2613,227618942,2022-08-26 20:38:25,1,0.0155,0.01573734,72.84,BTC-30DEC22-40000-C,20690.0,sell,0.1,,,,
2614,227618943,2022-08-26 20:38:25,1,0.0155,0.01573734,72.84,BTC-30DEC22-40000-C,20690.0,sell,0.1,,,,
2615,227623475,2022-08-26 22:01:09,2,0.015,0.01532614,72.53,BTC-30DEC22-40000-C,20643.63,sell,0.2,,,,
2616,227623476,2022-08-26 22:01:10,3,0.015,0.01532614,72.53,BTC-30DEC22-40000-C,20643.63,sell,0.2,,,,
2617,227623477,2022-08-26 22:01:10,3,0.015,0.01532614,72.53,BTC-30DEC22-40000-C,20643.63,sell,0.1,,,,
2618,227623478,2022-08-26 22:01:10,3,0.015,0.01532614,72.53,BTC-30DEC22-40000-C,20643.63,sell,0.1,,,,
2619,227623479,2022-08-26 22:01:10,3,0.015,0.01532614,72.53,BTC-30DEC22-40000-C,20643.63,sell,0.1,,,,
2620,227623481,2022-08-26 22:01:10,3,0.015,0.01532614,72.53,BTC-30DEC22-40000-C,20643.63,sell,0.1,,,,
2621,227623482,2022-08-26 22:01:10,3,0.015,0.01532614,72.53,BTC-30DEC22-40000-C,20643.63,sell,0.1,,,,
2622,227623506,2022-08-26 22:02:48,3,0.015,0.01527343,72.58,BTC-30DEC22-40000-C,20640.39,sell,0.1,,,,
2623,227623507,2022-08-26 22:02:48,3,0.015,0.01527343,72.58,BTC-30DEC22-40000-C,20640.39,sell,0.1,,,,
2624,227623508,2022-08-26 22:02:48,3,0.015,0.01527343,72.58,BTC-30DEC22-40000-C,20640.39,sell,0.1,,,,
2625,227623509,2022-08-26 22:02:48,3,0.015,0.01527343,72.58,BTC-30DEC22-40000-C,20640.39,sell,0.1,,,,
2626,227649221,2022-08-27 02:18:28,2,0.0135,0.01378587,72.36,BTC-30DEC22-40000-C,20285.37,sell,4.0,,,,
2627,227649264,2022-08-27 02:20:30,3,0.0135,0.01370488,72.4,BTC-30DEC22-40000-C,20277.17,sell,0.6,,,,
2628,227649265,2022-08-27 02:20:30,3,0.0135,0.01370488,72.4,BTC-30DEC22-40000-C,20277.17,buy,1.4,,,,
2629,227649773,2022-08-27 02:29:26,3,0.0135,0.01354117,72.6,BTC-30DEC22-40000-C,20216.36,buy,2.0,,,,
2630,227650196,2022-08-27 02:32:05,3,0.0135,0.01343975,72.7,BTC-30DEC22-40000-C,20200.1,buy,2.0,,,,
2631,227652116,2022-08-27 03:10:23,3,0.0135,0.01354811,72.57,BTC-30DEC22-40000-C,20237.74,buy,2.0,,,,
2632,227660196,2022-08-27 05:33:31,3,0.0135,0.01368992,73.22,BTC-30DEC22-40000-C,20063.97,buy,3.0,,,,
2633,227663142,2022-08-27 06:17:36,3,0.0135,0.01375172,72.93,BTC-30DEC22-40000-C,20143.77,sell,0.2,,,,
2634,227664467,2022-08-27 06:35:56,0,0.0145,0.01414362,73.73,BTC-30DEC22-40000-C,20228.16,buy,2.0,,,,
2635,227674886,2022-08-27 12:05:17,2,0.014,0.01341057,73.28,BTC-30DEC22-40000-C,20215.28,buy,0.5,,,,
2636,227692355,2022-08-27 16:39:36,2,0.0135,0.01373097,73.96,BTC-30DEC22-40000-C,19901.26,buy,0.2,,,,
2637,227702024,2022-08-27 22:24:08,3,0.0135,0.01378253,74.09,BTC-30DEC22-40000-C,19895.51,sell,3.4,,,,
2638,227702025,2022-08-27 22:24:08,3,0.0135,0.01378253,74.09,BTC-30DEC22-40000-C,19895.51,buy,1.6,,,,
2639,227709370,2022-08-28 02:43:44,0,0.0145,0.01318021,74.49,BTC-30DEC22-40000-C,20087.92,sell,0.3,,,,
2640,227718368,2022-08-28 10:12:30,2,0.013,0.0131826,73.29,BTC-30DEC22-40000-C,19998.68,buy,1.0,,,,
2641,227752505,2022-08-29 00:02:10,0,0.014,0.01354607,76.05,BTC-30DEC22-40000-C,19610.77,buy,1.0,,,,
2642,227757102,2022-08-29 01:07:55,2,0.0125,0.01325736,74.17,BTC-30DEC22-40000-C,19666.04,sell,0.5,,,,
2643,227757103,2022-08-29 01:07:55,3,0.0125,0.01325736,74.17,BTC-30DEC22-40000-C,19666.04,sell,0.1,,,,
2644,227765650,2022-08-29 04:39:11,0,0.0135,0.01345956,74.75,BTC-30DEC22-40000-C,19812.02,buy,0.1,,,,
2645,227765651,2022-08-29 04:39:11,1,0.0135,0.01345956,74.75,BTC-30DEC22-40000-C,19812.02,buy,0.1,,,,
2646,227765652,2022-08-29 04:39:11,1,0.0135,0.01345956,74.75,BTC-30DEC22-40000-C,19813.21,buy,0.1,,,,
2647,227765667,2022-08-29 04:40:55,1,0.0135,0.01347875,74.75,BTC-30DEC22-40000-C,19811.81,buy,0.1,,,,
2648,227765675,2022-08-29 04:42:12,1,0.0135,0.01349287,74.76,BTC-30DEC22-40000-C,19810.95,buy,0.1,,,,
2649,227765676,2022-08-29 04:42:19,1,0.0135,0.01349355,74.75,BTC-30DEC22-40000-C,19812.91,buy,0.1,,,,
2650,227765677,2022-08-29 04:42:21,1,0.0135,0.01349994,74.75,BTC-30DEC22-40000-C,19812.91,buy,0.1,,,,
2651,227765692,2022-08-29 04:44:03,1,0.0135,0.01352246,74.76,BTC-30DEC22-40000-C,19809.37,buy,0.1,,,,
2652,227765693,2022-08-29 04:44:03,1,0.0135,0.01352246,74.76,BTC-30DEC22-40000-C,19809.37,buy,0.1,,,,
2653,227765694,2022-08-29 04:44:03,1,0.0135,0.01352246,74.76,BTC-30DEC22-40000-C,19809.37,buy,0.1,,,,
2654,227773236,2022-08-29 08:07:29,1,0.0135,0.0134836,74.52,BTC-30DEC22-40000-C,19880.69,sell,3.1,,,,
2655,227777461,2022-08-29 09:54:51,2,0.013,0.01273873,74.21,BTC-30DEC22-40000-C,19820.3,sell,0.5,,,,
2656,227778192,2022-08-29 10:32:11,3,0.013,0.01279232,74.22,BTC-30DEC22-40000-C,19829.63,sell,0.5,,,,
2657,227802425,2022-08-29 15:29:44,2,0.0125,0.0127231,72.21,BTC-30DEC22-40000-C,20191.24,sell,0.1,,,,
2658,227804913,2022-08-29 16:04:57,3,0.0125,0.01247736,71.68,BTC-30DEC22-40000-C,20334.48,buy,0.1,,,,
2659,227808930,2022-08-29 16:56:23,3,0.0125,0.01239649,71.76,BTC-30DEC22-40000-C,20315.4,sell,2.0,,,,
2660,227808931,2022-08-29 16:56:23,3,0.0125,0.01239649,71.76,BTC-30DEC22-40000-C,20315.4,sell,1.6,,,,
2661,227817781,2022-08-29 19:48:42,2,0.012,0.01221645,71.98,BTC-30DEC22-40000-C,20109.81,sell,0.1,,,,
2662,227817782,2022-08-29 19:48:43,3,0.012,0.01221605,71.98,BTC-30DEC22-40000-C,20109.65,sell,0.1,,,,
2663,227836406,2022-08-30 04:46:59,0,0.0125,0.01227905,71.19,BTC-30DEC22-40000-C,20502.48,sell,0.9,,,,
2664,227836408,2022-08-30 04:47:00,1,0.0125,0.01227962,71.18,BTC-30DEC22-40000-C,20502.86,sell,0.1,,,,
2665,227840076,2022-08-30 07:04:11,1,0.0125,0.01257236,71.59,BTC-30DEC22-40000-C,20399.58,sell,2.0,,,,
2666,227842811,2022-08-30 07:37:03,1,0.0125,0.01252899,71.29,BTC-30DEC22-40000-C,20472.38,buy,2.0,,,,
2667,227844446,2022-08-30 08:02:56,1,0.0125,0.01241201,71.3,BTC-30DEC22-40000-C,20477.5,buy,1.0,,,,
2668,227844457,2022-08-30 08:02:56,0,0.013,0.01241201,71.88,BTC-30DEC22-40000-C,20478.19,buy,1.0,,,,
2669,227849711,2022-08-30 10:22:07,2,0.0125,0.01231542,71.4,BTC-30DEC22-40000-C,20455.03,buy,0.1,,,,
2670,227849714,2022-08-30 10:22:33,0,0.013,0.01232813,71.98,BTC-30DEC22-40000-C,20456.8,buy,0.9,,,,
2671,227849876,2022-08-30 10:27:46,1,0.013,0.0124537,71.91,BTC-30DEC22-40000-C,20475.24,buy,1.1,,,,
2672,227849877,2022-08-30 10:27:46,1,0.013,0.0124537,71.91,BTC-30DEC22-40000-C,20475.24,buy,1.9,,,,
2673,227849883,2022-08-30 10:28:02,1,0.013,0.01246013,71.91,BTC-30DEC22-40000-C,20476.98,buy,3.0,,,,
2674,227863764,2022-08-30 14:07:34,2,0.012,0.0118766,72.0,BTC-30DEC22-40000-C,20150.18,buy,2.0,,,,
2675,227872858,2022-08-30 14:39:42,0,0.0125,0.01168826,73.53,BTC-30DEC22-40000-C,19922.57,buy,1.0,,,,
2676,227872859,2022-08-30 14:39:42,1,0.0125,0.01168826,73.53,BTC-30DEC22-40000-C,19922.57,buy,11.5,,,,
2677,227875926,2022-08-30 14:48:28,0,0.013,0.01177602,74.59,BTC-30DEC22-40000-C,19796.87,buy,1.0,,,,
2678,227884325,2022-08-30 16:15:08,2,0.012,0.01180814,73.41,BTC-30DEC22-40000-C,19818.77,buy,200.0,,48224,,
2679,227924493,2022-08-31 02:49:33,0,0.0125,0.01250601,71.95,BTC-30DEC22-40000-C,20369.97,buy,2.0,,,,
2680,227924495,2022-08-31 02:49:46,1,0.0125,0.01250232,71.95,BTC-30DEC22-40000-C,20369.0,buy,2.0,,,,
2681,227936115,2022-08-31 07:20:04,2,0.0108,0.01170955,70.18,BTC-30DEC22-40000-C,20299.83,sell,0.1,BTC-CS-30DEC22-35000_40000,,227936113,
2682,227936140,2022-08-31 07:21:05,0,0.012,0.01164683,71.73,BTC-30DEC22-40000-C,20286.02,buy,0.1,,,,
2683,227961644,2022-08-31 14:53:23,1,0.012,0.01142331,72.41,BTC-30DEC22-40000-C,20143.01,buy,3.0,,,,
2684,228018278,2022-09-01 08:12:35,2,0.0115,0.0120652,73.0,BTC-30DEC22-40000-C,19894.97,sell,4.2,,,,
2685,228018279,2022-09-01 08:12:35,3,0.0115,0.0120652,73.0,BTC-30DEC22-40000-C,19894.97,sell,14.1,,,,
2686,228018292,2022-09-01 08:12:49,3,0.0115,0.01205883,73.0,BTC-30DEC22-40000-C,19896.16,sell,14.1,,,,
2687,228086934,2022-09-02 03:02:33,3,0.0115,0.01137038,72.33,BTC-30DEC22-40000-C,20118.74,buy,2.0,,,,
2688,228087804,2022-09-02 03:04:17,0,0.012,0.01175006,72.48,BTC-30DEC22-40000-C,20234.86,buy,2.0,,,,
2689,228111420,2022-09-02 11:25:13,2,0.011,0.01081276,72.24,BTC-30DEC22-40000-C,20002.94,buy,4.8,,,,
2690,228111421,2022-09-02 11:25:14,3,0.011,0.01081267,72.24,BTC-30DEC22-40000-C,20002.95,buy,4.5,,,,
2691,228111422,2022-09-02 11:25:15,3,0.011,0.01081267,72.24,BTC-30DEC22-40000-C,20002.95,buy,4.8,,,,
2692,228165862,2022-09-02 19:23:57,3,0.011,0.01090901,73.01,BTC-30DEC22-40000-C,19824.77,buy,2.0,,,,
2693,228165863,2022-09-02 19:23:57,3,0.011,0.01090901,73.01,BTC-30DEC22-40000-C,19824.77,buy,2.0,,,,
2694,228193786,2022-09-03 12:34:42,2,0.01,0.01057752,71.84,BTC-30DEC22-40000-C,19833.64,buy,1.0,,,,
2695,228193829,2022-09-03 12:41:29,3,0.01,0.01019464,71.91,BTC-30DEC22-40000-C,19812.08,buy,1.0,,,,
2696,228193850,2022-09-03 12:41:52,3,0.01,0.01016221,71.91,BTC-30DEC22-40000-C,19810.32,buy,1.0,,,,
2697,228193852,2022-09-03 12:41:56,3,0.01,0.01015825,71.91,BTC-30DEC22-40000-C,19810.37,buy,1.0,,,,
2698,228193858,2022-09-03 12:42:00,3,0.01,0.01016156,71.89,BTC-30DEC22-40000-C,19813.57,buy,1.0,,,,
2699,228193860,2022-09-03 12:42:05,3,0.01,0.01016588,71.88,BTC-30DEC22-40000-C,19816.65,buy,1.0,,,,
2700,228194328,2022-09-03 13:23:44,3,0.01,0.00965401,71.88,BTC-30DEC22-40000-C,19826.02,buy,1.0,,,,
2701,228197728,2022-09-03 17:04:59,3,0.01,0.00973298,72.17,BTC-30DEC22-40000-C,19770.74,buy,2.0,,,,
2702,228201060,2022-09-03 19:32:36,0,0.0105,0.01024654,72.83,BTC-30DEC22-40000-C,19783.71,buy,1.0,,,,
2703,228206169,2022-09-04 01:09:01,1,0.0105,0.00984906,72.88,BTC-30DEC22-40000-C,19795.07,sell,0.1,,,,
2704,228206173,2022-09-04 01:09:11,1,0.0105,0.00985519,72.88,BTC-30DEC22-40000-C,19795.81,sell,0.1,,,,
2705,228254779,2022-09-05 07:56:16,1,0.0105,0.01003788,73.43,BTC-30DEC22-40000-C,19756.35,buy,3.0,,,,
2706,228254780,2022-09-05 07:56:16,1,0.0105,0.01003788,73.43,BTC-30DEC22-40000-C,19756.35,buy,10.0,,,,
2707,228262258,2022-09-05 11:47:09,1,0.0105,0.0100509,73.65,BTC-30DEC22-40000-C,19709.78,buy,2.0,,,,
2708,228327803,2022-09-06 09:43:59,2,0.0095,0.01001356,71.69,BTC-30DEC22-40000-C,19921.84,sell,2.0,,,,
2709,228379401,2022-09-06 17:06:11,2,0.009,0.00889946,73.32,BTC-30DEC22-40000-C,19376.81,buy,1.0,,,,
2710,228400833,2022-09-06 17:31:34,3,0.009,0.00935834,74.33,BTC-30DEC22-40000-C,19108.06,sell,0.3,,,,
2711,228450781,2022-09-07 01:47:53,3,0.009,0.00875151,75.61,BTC-30DEC22-40000-C,18815.02,buy,1.2,,,,
2712,228465730,2022-09-07 06:55:14,2,0.0085,0.00875378,74.89,BTC-30DEC22-40000-C,18808.33,sell,2.0,,,,
2713,228471384,2022-09-07 08:57:15,3,0.0085,0.00874488,74.88,BTC-30DEC22-40000-C,18815.53,sell,2.0,,,,
2714,228472577,2022-09-07 09:27:27,3,0.0085,0.00874803,75.02,BTC-30DEC22-40000-C,18782.91,sell,2.0,,,,
2715,228483492,2022-09-07 14:22:56,0,0.0087,0.00877117,75.07,BTC-30DEC22-40000-C,18863.6,buy,50.0,BTC-CDIAG-31MAR23_30DEC22-45000_40000,48605,,
2716,228484322,2022-09-07 14:30:18,0,0.009,0.00887365,75.31,BTC-30DEC22-40000-C,18919.72,buy,50.0,BTC-CDIAG-31MAR23_30DEC22-45000_40000,48606,,
2717,228484655,2022-09-07 14:31:24,0,0.0091,0.00892508,75.35,BTC-30DEC22-40000-C,18947.35,buy,50.0,BTC-CDIAG-31MAR23_30DEC22-45000_40000,48607,,
2718,228484772,2022-09-07 14:32:03,2,0.009,0.00894402,75.15,BTC-30DEC22-40000-C,18958.11,buy,3.8,,,,
2719,228484773,2022-09-07 14:32:03,3,0.009,0.00894402,75.15,BTC-30DEC22-40000-C,18958.11,buy,2.0,,,,
2720,228510276,2022-09-07 21:12:44,0,0.0099,0.0094814,74.77,BTC-30DEC22-40000-C,19408.55,buy,90.0,BTC-CS-30DEC22-40000_50000,48649,,
2721,228511255,2022-09-07 21:39:51,2,0.0085,0.00933841,73.02,BTC-30DEC22-40000-C,19308.97,sell,0.1,,,,
2722,228524050,2022-09-08 05:59:43,0,0.009,0.00925265,73.94,BTC-30DEC22-40000-C,19302.9,sell,3.0,,,,
2723,228524080,2022-09-08 06:02:32,1,0.009,0.00917906,73.95,BTC-30DEC22-40000-C,19303.0,buy,0.1,,,,
2724,228539025,2022-09-08 11:56:10,0,0.0095,0.00898742,74.78,BTC-30DEC22-40000-C,19308.75,buy,0.1,,,,
2725,228540771,2022-09-08 12:21:00,1,0.0095,0.00897036,75.04,BTC-30DEC22-40000-C,19248.21,buy,4.9,,,,
2726,228541113,2022-09-08 12:25:37,0,0.01,0.00940775,75.67,BTC-30DEC22-40000-C,19284.69,buy,4.1,,,,
2727,228541114,2022-09-08 12:25:37,1,0.01,0.00940775,75.67,BTC-30DEC22-40000-C,19284.69,buy,3.7,,,,
2728,228541115,2022-09-08 12:25:37,1,0.01,0.00940775,75.67,BTC-30DEC22-40000-C,19284.69,buy,5.0,,,,
2729,228541116,2022-09-08 12:25:37,1,0.01,0.00940775,75.67,BTC-30DEC22-40000-C,19284.69,buy,2.2,,,,
2730,228541156,2022-09-08 12:26:41,1,0.01,0.00943497,75.72,BTC-30DEC22-40000-C,19269.19,buy,10.1,,,,
2731,228569828,2022-09-08 15:02:47,2,0.0095,0.0093362,74.85,BTC-30DEC22-40000-C,19305.08,sell,0.8,,,,
2732,228571739,2022-09-08 15:41:05,3,0.0095,0.00921118,75.02,BTC-30DEC22-40000-C,19254.53,sell,1.0,,,,
2733,228613639,2022-09-09 04:01:55,0,0.01,0.01027905,72.56,BTC-30DEC22-40000-C,20082.03,buy,2.0,,,,
2734,228634471,2022-09-09 05:32:10,0,0.0115,0.01166268,72.65,BTC-30DEC22-40000-C,20583.09,buy,0.9,,,,
2735,228634474,2022-09-09 05:32:10,1,0.0115,0.01166268,72.65,BTC-30DEC22-40000-C,20583.09,buy,0.1,,,,
2736,228663124,2022-09-09 08:30:39,0,0.013,0.01271952,74.01,BTC-30DEC22-40000-C,20717.59,buy,1.0,,,,
2737,228663125,2022-09-09 08:30:39,1,0.013,0.01271952,74.01,BTC-30DEC22-40000-C,20717.59,buy,1.0,,,,
2738,228663126,2022-09-09 08:30:40,1,0.013,0.01272046,74.01,BTC-30DEC22-40000-C,20717.86,buy,2.0,,,,
2739,228663131,2022-09-09 08:30:43,1,0.013,0.0127257,74.01,BTC-30DEC22-40000-C,20718.7,buy,1.0,,,,
2740,228663132,2022-09-09 08:30:43,1,0.013,0.0127257,74.01,BTC-30DEC22-40000-C,20718.7,buy,1.0,,,,
2741,228669039,2022-09-09 09:07:46,2,0.0125,0.01265246,73.5,BTC-30DEC22-40000-C,20682.98,sell,0.1,,,,
2742,228669050,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20682.98,sell,0.1,,,,
2743,228669053,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2744,228669054,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2745,228669055,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2746,228669056,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2747,228669057,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2748,228669058,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2749,228669059,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2750,228669060,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2751,228669061,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2752,228669062,2022-09-09 09:07:47,3,0.0125,0.01259548,73.5,BTC-30DEC22-40000-C,20683.43,sell,0.1,,,,
2753,228669083,2022-09-09 09:07:55,3,0.0125,0.0126211,73.48,BTC-30DEC22-40000-C,20690.28,sell,0.1,,,,
2754,228669085,2022-09-09 09:07:56,3,0.0125,0.01261757,73.48,BTC-30DEC22-40000-C,20688.99,sell,0.1,,,,
2755,228669092,2022-09-09 09:07:57,3,0.0125,0.01261351,73.48,BTC-30DEC22-40000-C,20688.99,sell,0.1,,,,
2756,228669093,2022-09-09 09:07:57,3,0.0125,0.01261351,73.48,BTC-30DEC22-40000-C,20688.99,sell,0.1,,,,
2757,228669096,2022-09-09 09:07:57,3,0.0125,0.01261351,73.48,BTC-30DEC22-40000-C,20688.99,sell,0.1,,,,
