trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,combo_id,block_trade_id,amount,combo_trade_id,liquidation
1551,224111088,2022-07-22 09:34:30,0,0.108,0.10890705,73.11,BTC-30DEC22-30000-C,23448.27,sell,,,2.1,,
1552,224116119,2022-07-22 10:36:30,0,0.111,0.10935208,73.84,BTC-30DEC22-30000-C,23541.52,buy,,,0.5,,
1553,224139885,2022-07-22 14:07:20,2,0.1055,0.10630483,72.57,BTC-30DEC22-30000-C,23365.35,buy,,,0.1,,
1554,224140052,2022-07-22 14:07:35,3,0.1055,0.10596896,72.69,BTC-30DEC22-30000-C,23347.48,buy,,,0.2,,
1555,224140055,2022-07-22 14:07:45,3,0.1055,0.10588075,72.73,BTC-30DEC22-30000-C,23341.31,buy,,,0.2,,
1556,224140110,2022-07-22 14:07:53,3,0.1055,0.10604091,72.66,BTC-30DEC22-30000-C,23356.43,buy,,,0.1,,
1557,224140157,2022-07-22 14:08:17,0,0.1065,0.10646844,72.88,BTC-30DEC22-30000-C,23392.74,buy,,,0.1,,
1558,224140795,2022-07-22 14:11:24,0,0.107,0.10703245,72.85,BTC-30DEC22-30000-C,23444.07,buy,,,0.1,,
1559,224141146,2022-07-22 14:11:56,0,0.1075,0.10742961,72.86,BTC-30DEC22-30000-C,23480.56,buy,,,0.1,,
1560,224141147,2022-07-22 14:11:56,1,0.1075,0.10742961,72.86,BTC-30DEC22-30000-C,23480.56,buy,,,0.1,,
1561,224157645,2022-07-22 16:03:57,2,0.1035,0.10359408,72.35,BTC-30DEC22-30000-C,23270.0,buy,,,0.1,,
1562,224185463,2022-07-22 19:40:34,2,0.0975,0.0975927,72.41,BTC-30DEC22-30000-C,22793.97,buy,,,1.9,,
1563,224216747,2022-07-23 02:43:17,2,0.1005,0.10073978,73.13,BTC-30DEC22-30000-C,22878.37,sell,,,0.1,,
1564,224216824,2022-07-23 02:47:31,3,0.1005,0.10058858,73.19,BTC-30DEC22-30000-C,22863.89,sell,,,0.1,,
1565,224216828,2022-07-23 02:47:47,3,0.1005,0.10067502,73.16,BTC-30DEC22-30000-C,22869.24,sell,,,0.1,,
1566,224216923,2022-07-23 02:49:23,3,0.1005,0.10048424,73.23,BTC-30DEC22-30000-C,22864.71,sell,,,0.1,,
1567,224216926,2022-07-23 02:49:26,3,0.1005,0.10045468,73.25,BTC-30DEC22-30000-C,22862.03,sell,,,0.1,,
1568,224217037,2022-07-23 02:53:16,2,0.1,0.10009898,73.21,BTC-30DEC22-30000-C,22825.06,sell,,,0.1,,
1569,224217038,2022-07-23 02:53:16,3,0.1,0.10009898,73.21,BTC-30DEC22-30000-C,22825.06,sell,,,0.1,,
1570,224218934,2022-07-23 04:05:12,2,0.0995,0.09959757,73.23,BTC-30DEC22-30000-C,22779.06,sell,,,0.1,,
1571,224227560,2022-07-23 07:08:43,2,0.099,0.09908564,73.18,BTC-30DEC22-30000-C,22754.73,sell,,,0.1,,
1572,224235071,2022-07-23 08:26:04,0,0.0995,0.09878882,73.12,BTC-30DEC22-30000-C,22817.85,buy,,,0.5,,
1573,224237605,2022-07-23 08:54:16,2,0.0975,0.09742016,73.05,BTC-30DEC22-30000-C,22670.16,sell,,,0.1,,
1574,224250717,2022-07-23 11:13:45,2,0.0945,0.1090256,73.17,BTC-30DEC22-30000-C,22398.08,sell,,,0.2,,
1575,224284208,2022-07-23 18:09:40,2,0.09,0.09072467,72.83,BTC-30DEC22-30000-C,22119.23,buy,,,0.1,,
1576,224284928,2022-07-23 18:16:59,3,0.09,0.09105698,72.58,BTC-30DEC22-30000-C,22170.09,buy,,,2.7,,
1577,224285602,2022-07-23 18:23:01,0,0.0905,0.09133053,72.63,BTC-30DEC22-30000-C,22193.79,buy,,,0.1,,
1578,224285632,2022-07-23 18:23:30,1,0.0905,0.09135476,72.61,BTC-30DEC22-30000-C,22198.53,buy,,,0.1,,
1579,224285635,2022-07-23 18:23:34,1,0.0905,0.09135206,72.61,BTC-30DEC22-30000-C,22198.51,buy,,,0.1,,
1580,224285638,2022-07-23 18:23:37,1,0.0905,0.09134807,72.61,BTC-30DEC22-30000-C,22198.98,buy,,,0.1,,
1581,224314321,2022-07-24 00:32:54,0,0.0915,0.09098033,71.11,BTC-30DEC22-30000-C,22604.76,buy,,,0.4,,
1582,224321332,2022-07-24 03:36:15,2,0.091,0.09091061,72.16,BTC-30DEC22-30000-C,22344.88,sell,,,0.1,,
1583,224323038,2022-07-24 04:38:36,0,0.0925,0.09040952,72.58,BTC-30DEC22-30000-C,22388.65,sell,,,0.1,,
1584,224323039,2022-07-24 04:39:00,1,0.0925,0.09045101,72.58,BTC-30DEC22-30000-C,22388.23,sell,,,0.1,,
1585,224323051,2022-07-24 04:39:53,1,0.0925,0.09067647,72.52,BTC-30DEC22-30000-C,22402.14,sell,,,0.1,,
1586,224323054,2022-07-24 04:40:01,1,0.0925,0.09071716,72.51,BTC-30DEC22-30000-C,22404.03,sell,,,0.1,,
1587,224323055,2022-07-24 04:40:01,1,0.0925,0.09071716,72.51,BTC-30DEC22-30000-C,22404.03,sell,,,0.1,,
1588,224323101,2022-07-24 04:43:44,1,0.0925,0.09070888,72.56,BTC-30DEC22-30000-C,22396.25,sell,,,0.1,,
1589,224323234,2022-07-24 04:53:18,2,0.092,0.09103216,72.37,BTC-30DEC22-30000-C,22394.0,sell,,,0.1,,
1590,224326276,2022-07-24 05:24:31,0,0.0935,0.09336168,71.87,BTC-30DEC22-30000-C,22618.71,sell,,,0.1,,
1591,224329101,2022-07-24 06:10:30,2,0.093,0.09383492,71.22,BTC-30DEC22-30000-C,22691.35,sell,,,0.1,,
1592,224333867,2022-07-24 07:30:11,0,0.0965,0.09441512,72.41,BTC-30DEC22-30000-C,22740.97,buy,,,0.5,,
1593,224422203,2022-07-25 03:36:00,2,0.086,0.08636324,72.54,BTC-30DEC22-30000-C,21888.55,buy,,,0.1,,
1594,224422251,2022-07-25 03:37:07,3,0.086,0.08629626,72.55,BTC-30DEC22-30000-C,21876.05,buy,,,0.1,,
1595,224423286,2022-07-25 03:54:25,2,0.085,0.08558688,72.46,BTC-30DEC22-30000-C,21824.9,buy,,,0.1,,
1596,224424254,2022-07-25 04:05:34,2,0.0845,0.08547631,72.27,BTC-30DEC22-30000-C,21813.56,buy,,,0.6,,
1597,224425537,2022-07-25 04:18:24,0,0.0865,0.08523267,73.14,BTC-30DEC22-30000-C,21810.8,buy,,,0.8,,
1598,224437282,2022-07-25 08:02:28,0,0.087,0.08576327,72.66,BTC-30DEC22-30000-C,21973.6,buy,,,0.5,,
1599,224463254,2022-07-25 14:09:43,2,0.085,0.0852189,72.4,BTC-30DEC22-30000-C,21852.32,buy,,,0.1,,
1600,224466282,2022-07-25 14:26:58,2,0.084,0.08376711,72.66,BTC-30DEC22-30000-C,21724.97,sell,,,0.1,,
1601,224466284,2022-07-25 14:26:58,3,0.084,0.08376711,72.66,BTC-30DEC22-30000-C,21724.97,sell,,,0.1,,
1602,224466287,2022-07-25 14:26:58,3,0.084,0.08376711,72.66,BTC-30DEC22-30000-C,21724.97,sell,,,0.1,,
1603,224466291,2022-07-25 14:26:58,3,0.084,0.08376711,72.66,BTC-30DEC22-30000-C,21724.97,sell,,,0.2,,
1604,224466294,2022-07-25 14:26:58,3,0.084,0.08376711,72.66,BTC-30DEC22-30000-C,21724.97,sell,,,0.1,,
1605,224466295,2022-07-25 14:26:58,3,0.084,0.08376711,72.66,BTC-30DEC22-30000-C,21724.97,sell,,,0.3,,
1606,224466297,2022-07-25 14:26:58,3,0.084,0.08376711,72.66,BTC-30DEC22-30000-C,21724.97,sell,,,0.3,,
1607,224466298,2022-07-25 14:26:58,3,0.084,0.08376711,72.66,BTC-30DEC22-30000-C,21724.97,sell,,,0.2,,
1608,224466300,2022-07-25 14:26:58,3,0.084,0.08376711,72.66,BTC-30DEC22-30000-C,21724.97,sell,,,0.1,,
1609,224466301,2022-07-25 14:26:58,3,0.084,0.08376711,72.7,BTC-30DEC22-30000-C,21717.92,sell,,,0.1,,
1610,224466306,2022-07-25 14:26:58,3,0.084,0.08376711,72.7,BTC-30DEC22-30000-C,21717.92,sell,,,0.1,,
1611,224486630,2022-07-25 19:09:15,3,0.084,0.08335613,72.89,BTC-30DEC22-30000-C,21671.4,sell,,,0.1,,
1612,224486631,2022-07-25 19:09:15,3,0.084,0.08335613,72.89,BTC-30DEC22-30000-C,21671.4,sell,,,0.1,,
1613,224486650,2022-07-25 19:09:15,3,0.084,0.08335613,72.89,BTC-30DEC22-30000-C,21671.4,sell,,,0.1,,
1614,224486702,2022-07-25 19:09:21,3,0.084,0.08332422,72.91,BTC-30DEC22-30000-C,21667.48,sell,,,0.1,,
1615,224486703,2022-07-25 19:09:21,3,0.084,0.08332422,72.91,BTC-30DEC22-30000-C,21667.48,sell,,,0.1,,
1616,224486704,2022-07-25 19:09:21,3,0.084,0.08332422,72.91,BTC-30DEC22-30000-C,21667.48,sell,,,0.1,,
1617,224486705,2022-07-25 19:09:21,3,0.084,0.08332422,72.91,BTC-30DEC22-30000-C,21667.48,sell,,,0.1,,
1618,224486707,2022-07-25 19:09:21,3,0.084,0.08332422,72.91,BTC-30DEC22-30000-C,21667.48,sell,,,0.1,,
1619,224486713,2022-07-25 19:09:22,3,0.084,0.08322817,72.92,BTC-30DEC22-30000-C,21664.04,sell,,,0.1,,
1620,224486722,2022-07-25 19:09:22,3,0.084,0.08322817,72.92,BTC-30DEC22-30000-C,21664.04,sell,,,0.1,,
1621,224486723,2022-07-25 19:09:22,3,0.084,0.08322817,72.92,BTC-30DEC22-30000-C,21664.04,sell,,,0.1,,
1622,224486829,2022-07-25 19:09:31,3,0.084,0.08295494,73.04,BTC-30DEC22-30000-C,21639.46,sell,,,0.1,,
1623,224486830,2022-07-25 19:09:32,3,0.084,0.08292721,73.06,BTC-30DEC22-30000-C,21636.69,sell,,,0.1,,
1624,224486834,2022-07-25 19:09:32,3,0.084,0.08292721,73.06,BTC-30DEC22-30000-C,21636.69,sell,,,0.1,,
1625,224486841,2022-07-25 19:09:32,3,0.084,0.08292721,73.06,BTC-30DEC22-30000-C,21636.69,sell,,,0.1,,
1626,224487022,2022-07-25 19:10:20,3,0.084,0.08291902,73.08,BTC-30DEC22-30000-C,21631.5,sell,,,0.1,,
1627,224487023,2022-07-25 19:10:20,3,0.084,0.08291902,73.08,BTC-30DEC22-30000-C,21631.5,sell,,,0.1,,
1628,224487024,2022-07-25 19:10:20,3,0.084,0.08291902,73.08,BTC-30DEC22-30000-C,21631.5,sell,,,0.1,,
1629,224487025,2022-07-25 19:10:20,3,0.084,0.08291902,73.08,BTC-30DEC22-30000-C,21631.5,sell,,,0.1,,
1630,224487026,2022-07-25 19:10:20,3,0.084,0.08291902,73.1,BTC-30DEC22-30000-C,21627.22,sell,,,0.1,,
1631,224487027,2022-07-25 19:10:20,3,0.084,0.08291902,73.1,BTC-30DEC22-30000-C,21627.22,sell,,,0.1,,
1632,224487028,2022-07-25 19:10:20,3,0.084,0.08286813,73.1,BTC-30DEC22-30000-C,21627.22,sell,,,0.1,,
1633,224487029,2022-07-25 19:10:20,3,0.084,0.08286813,73.1,BTC-30DEC22-30000-C,21627.22,sell,,,0.1,,
1634,224487030,2022-07-25 19:10:20,3,0.084,0.08286813,73.1,BTC-30DEC22-30000-C,21627.22,sell,,,0.1,,
1635,224487032,2022-07-25 19:10:21,3,0.084,0.08286813,73.1,BTC-30DEC22-30000-C,21627.22,sell,,,0.1,,
1636,224489320,2022-07-25 19:32:59,3,0.084,0.08338583,73.21,BTC-30DEC22-30000-C,21611.16,sell,,,0.1,,
1637,224489321,2022-07-25 19:32:59,3,0.084,0.08338583,73.21,BTC-30DEC22-30000-C,21611.16,sell,,,0.1,,
1638,224489423,2022-07-25 19:33:00,3,0.084,0.08333605,73.27,BTC-30DEC22-30000-C,21597.26,sell,,,0.2,,
1639,224489435,2022-07-25 19:33:00,3,0.084,0.08333605,73.27,BTC-30DEC22-30000-C,21597.26,sell,,,0.4,,
1640,224523123,2022-07-25 23:40:36,2,0.08,0.08035549,71.67,BTC-30DEC22-30000-C,21582.68,sell,,,1.0,,
1641,224544067,2022-07-26 01:40:08,2,0.075,0.07610283,72.21,BTC-30DEC22-30000-C,21033.32,sell,,,0.7,,
1642,224575834,2022-07-26 09:32:25,0,0.0765,0.07572201,72.59,BTC-30DEC22-30000-C,21123.14,buy,,,0.5,,
1643,224580401,2022-07-26 11:51:34,2,0.0755,0.07618448,72.25,BTC-30DEC22-30000-C,21116.61,buy,,,0.1,,
1644,224580402,2022-07-26 11:51:36,3,0.0755,0.07620264,72.24,BTC-30DEC22-30000-C,21117.91,buy,,,0.1,,
1645,224580403,2022-07-26 11:51:38,3,0.0755,0.07620722,72.24,BTC-30DEC22-30000-C,21118.23,buy,,,0.1,,
1646,224580404,2022-07-26 11:51:38,3,0.0755,0.07620722,72.24,BTC-30DEC22-30000-C,21118.23,buy,,,0.1,,
1647,224591588,2022-07-26 13:18:20,2,0.0725,0.07388927,72.04,BTC-30DEC22-30000-C,20877.95,sell,,,1.0,,
1648,224627945,2022-07-26 19:34:08,0,0.074,0.0739616,72.78,BTC-30DEC22-30000-C,20889.16,buy,,,0.2,,
1649,224677794,2022-07-27 08:05:13,0,0.08,0.08011293,73.13,BTC-30DEC22-30000-C,21368.39,buy,,,1.4,,
1650,224679613,2022-07-27 08:35:46,0,0.0825,0.08103899,74.04,BTC-30DEC22-30000-C,21403.06,buy,,,0.5,,
1651,224683689,2022-07-27 09:44:25,2,0.08,0.08131358,73.32,BTC-30DEC22-30000-C,21322.99,sell,,,2.0,,
1652,224683690,2022-07-27 09:44:25,3,0.08,0.08131358,73.32,BTC-30DEC22-30000-C,21322.99,sell,,,8.0,,
1653,224686793,2022-07-27 11:24:31,3,0.08,0.07982893,73.54,BTC-30DEC22-30000-C,21290.22,sell,,,0.1,,
1654,224686794,2022-07-27 11:24:45,3,0.08,0.07983792,73.54,BTC-30DEC22-30000-C,21289.25,sell,,,0.1,,
1655,224686795,2022-07-27 11:24:51,3,0.08,0.07980391,73.56,BTC-30DEC22-30000-C,21287.06,sell,,,0.1,,
1656,224686800,2022-07-27 11:25:01,3,0.08,0.07980238,73.55,BTC-30DEC22-30000-C,21287.23,sell,,,0.1,,
1657,224686801,2022-07-27 11:25:32,3,0.08,0.07982726,73.55,BTC-30DEC22-30000-C,21287.74,sell,,,0.1,,
1658,224687843,2022-07-27 11:52:18,2,0.0795,0.08037734,73.01,BTC-30DEC22-30000-C,21354.88,sell,,,0.1,,
1659,224688715,2022-07-27 11:56:34,2,0.079,0.07909808,73.32,BTC-30DEC22-30000-C,21235.85,sell,,,0.1,,
1660,224699190,2022-07-27 13:54:28,0,0.081,0.0805526,73.16,BTC-30DEC22-30000-C,21445.41,sell,,,0.3,,
1661,224701119,2022-07-27 14:17:35,2,0.0795,0.08057088,72.46,BTC-30DEC22-30000-C,21469.35,sell,,,20.0,,
1662,224701120,2022-07-27 14:17:35,3,0.0795,0.08057088,72.46,BTC-30DEC22-30000-C,21469.35,sell,,,2.1,,
1663,224709634,2022-07-27 16:20:24,0,0.0815,0.08143339,72.16,BTC-30DEC22-30000-C,21695.68,buy,,,1.6,,
1664,224713408,2022-07-27 16:42:48,2,0.081,0.0812144,71.97,BTC-30DEC22-30000-C,21686.53,sell,,,0.4,,
1665,224713473,2022-07-27 16:43:01,3,0.081,0.08121445,71.99,BTC-30DEC22-30000-C,21680.8,sell,,,0.1,,
1666,224724920,2022-07-27 17:53:11,2,0.0805,0.08052069,71.85,BTC-30DEC22-30000-C,21681.47,sell,,,0.1,,
1667,224725397,2022-07-27 17:57:05,3,0.0805,0.0802441,71.92,BTC-30DEC22-30000-C,21658.62,sell,,,0.1,,
1668,224731177,2022-07-27 18:03:20,0,0.085,0.08491228,71.75,BTC-30DEC22-30000-C,22091.26,buy,,,1.5,,
1669,224747011,2022-07-27 18:32:47,2,0.08,0.08101268,69.97,BTC-30DEC22-30000-C,22004.25,sell,,,0.1,,
1670,224783388,2022-07-27 19:25:08,0,0.089,0.08840886,69.18,BTC-30DEC22-30000-C,22962.95,sell,,,0.2,,
1671,224789465,2022-07-27 19:37:48,2,0.0875,0.08700228,69.26,BTC-30DEC22-30000-C,22812.16,sell,,,0.3,,
1672,224789466,2022-07-27 19:37:48,3,0.0875,0.08700228,69.26,BTC-30DEC22-30000-C,22812.16,sell,,,0.1,,
1673,224800311,2022-07-27 20:12:17,2,0.0865,0.0863624,69.14,BTC-30DEC22-30000-C,22744.37,sell,,,0.2,,
1674,224800348,2022-07-27 20:12:55,3,0.0865,0.08625617,69.18,BTC-30DEC22-30000-C,22735.34,sell,,,0.2,,
1675,224820138,2022-07-27 23:35:05,0,0.0885,0.08832265,69.47,BTC-30DEC22-30000-C,22866.08,sell,,,0.1,,
1676,224820408,2022-07-27 23:38:47,1,0.0885,0.08822288,69.58,BTC-30DEC22-30000-C,22845.95,sell,,,0.1,,
1677,224826929,2022-07-28 00:29:02,2,0.088,0.08788835,69.38,BTC-30DEC22-30000-C,22840.27,sell,,,0.1,,
1678,224844100,2022-07-28 03:16:43,0,0.093,0.09244079,69.39,BTC-30DEC22-30000-C,23249.31,sell,,,0.1,,
1679,224845231,2022-07-28 03:29:31,2,0.0925,0.09233305,69.22,BTC-30DEC22-30000-C,23236.08,sell,,,0.1,,
1680,224845509,2022-07-28 03:30:54,2,0.092,0.09145079,69.37,BTC-30DEC22-30000-C,23156.12,sell,,,0.1,,
1681,224845874,2022-07-28 03:37:18,3,0.092,0.09139406,69.45,BTC-30DEC22-30000-C,23157.59,sell,,,1.0,,
1682,224845975,2022-07-28 03:38:57,2,0.0915,0.09124677,69.3,BTC-30DEC22-30000-C,23142.43,sell,,,0.1,,
1683,224858431,2022-07-28 07:38:05,2,0.089,0.08781224,69.45,BTC-30DEC22-30000-C,22911.53,buy,,,0.5,,
1684,224867790,2022-07-28 09:26:30,2,0.0872,0.08779549,68.72,BTC-30DEC22-30000-C,22912.66,sell,,45972,25.0,,
1685,224879370,2022-07-28 12:22:21,0,0.0885,0.08839609,68.71,BTC-30DEC22-30000-C,23036.19,buy,,,2.2,,
1686,224879732,2022-07-28 12:24:35,2,0.088,0.08768713,68.78,BTC-30DEC22-30000-C,22976.09,sell,,,2.5,,
1687,224880389,2022-07-28 12:27:29,2,0.0875,0.0871193,68.89,BTC-30DEC22-30000-C,22908.75,sell,,,0.1,,
1688,224880390,2022-07-28 12:27:29,3,0.0875,0.0871193,68.89,BTC-30DEC22-30000-C,22908.75,sell,,,0.1,,
1689,224880403,2022-07-28 12:27:30,3,0.0875,0.0871193,68.89,BTC-30DEC22-30000-C,22908.75,sell,,,0.1,,
1690,224880418,2022-07-28 12:27:30,3,0.0875,0.0871193,68.89,BTC-30DEC22-30000-C,22908.75,sell,,,0.1,,
1691,224880422,2022-07-28 12:27:30,3,0.0875,0.0871193,68.89,BTC-30DEC22-30000-C,22908.75,sell,,,0.1,,
1692,224880443,2022-07-28 12:27:30,3,0.0875,0.08711895,68.92,BTC-30DEC22-30000-C,22901.7,sell,,,0.1,,
1693,224880472,2022-07-28 12:27:35,3,0.0875,0.08713823,68.88,BTC-30DEC22-30000-C,22909.04,sell,,,0.1,,
1694,224880533,2022-07-28 12:27:52,3,0.0875,0.08718495,68.85,BTC-30DEC22-30000-C,22911.76,sell,,,0.1,,
1695,224880534,2022-07-28 12:27:53,3,0.0875,0.08721419,68.89,BTC-30DEC22-30000-C,22903.73,sell,,,0.1,,
1696,224880535,2022-07-28 12:27:53,3,0.0875,0.08721419,68.89,BTC-30DEC22-30000-C,22903.73,sell,,,0.1,,
1697,224880536,2022-07-28 12:27:53,3,0.0875,0.08721419,68.89,BTC-30DEC22-30000-C,22903.73,sell,,,0.1,,
1698,224880537,2022-07-28 12:27:53,3,0.0875,0.08721419,68.89,BTC-30DEC22-30000-C,22903.73,sell,,,0.1,,
1699,224880538,2022-07-28 12:27:53,3,0.0875,0.08721419,68.89,BTC-30DEC22-30000-C,22903.73,sell,,,0.1,,
1700,224881881,2022-07-28 12:30:19,0,0.089,0.08871452,68.87,BTC-30DEC22-30000-C,23023.98,sell,,,1.3,,
1701,224882778,2022-07-28 12:30:47,2,0.0886,0.08642614,69.81,BTC-30DEC22-30000-C,22814.22,buy,,45977,25.0,,
1702,224884286,2022-07-28 12:32:13,2,0.0883,0.08423148,70.54,BTC-30DEC22-30000-C,22643.39,buy,,45978,16.4,,
1703,224890822,2022-07-28 12:45:43,2,0.0855,0.08819323,67.8,BTC-30DEC22-30000-C,22970.18,sell,,45979,16.1,,
1704,224905454,2022-07-28 13:45:52,0,0.0895,0.08880788,69.45,BTC-30DEC22-30000-C,22967.89,sell,,,0.1,,
1705,224905723,2022-07-28 13:47:05,2,0.089,0.08853289,69.41,BTC-30DEC22-30000-C,22939.91,sell,,,0.1,,
1706,224911888,2022-07-28 14:06:29,0,0.0895,0.08707972,70.29,BTC-30DEC22-30000-C,22790.82,buy,,45989,14.4,,
1707,224942646,2022-07-28 15:56:49,0,0.1,0.09949233,69.61,BTC-30DEC22-30000-C,23778.74,buy,,,4.3,,
1708,224960516,2022-07-28 17:16:14,2,0.0989,0.09915765,68.64,BTC-30DEC22-30000-C,23887.28,sell,,46027,14.1,,
1709,224968630,2022-07-28 17:49:54,0,0.1005,0.10050541,68.99,BTC-30DEC22-30000-C,23958.59,sell,,,0.1,,
1710,224968784,2022-07-28 17:50:23,1,0.1005,0.10017238,69.12,BTC-30DEC22-30000-C,23928.86,sell,,,0.3,,
1711,224968959,2022-07-28 17:51:34,1,0.1005,0.10046657,69.01,BTC-30DEC22-30000-C,23953.26,sell,,,0.2,,
1712,224968985,2022-07-28 17:51:51,1,0.1005,0.10040225,69.03,BTC-30DEC22-30000-C,23943.2,sell,,,0.3,,
1713,224969911,2022-07-28 17:57:34,0,0.101,0.10077916,69.05,BTC-30DEC22-30000-C,23982.81,buy,,,1.2,,
1714,224978092,2022-07-28 19:05:40,2,0.099,0.09850119,68.97,BTC-30DEC22-30000-C,23843.9,sell,,,0.1,,
1715,225000018,2022-07-28 21:18:55,0,0.103,0.1036773,69.51,BTC-30DEC22-30000-C,24052.28,sell,,,0.1,,
1716,225000019,2022-07-28 21:18:55,1,0.103,0.1036773,69.51,BTC-30DEC22-30000-C,24052.28,sell,,,0.1,,
1717,225058930,2022-07-29 06:52:09,0,0.1045,0.10298838,69.79,BTC-30DEC22-30000-C,24071.09,buy,,,0.5,,
1718,225124342,2022-07-29 12:59:01,2,0.093,0.09411371,67.77,BTC-30DEC22-30000-C,23538.3,sell,,,1.0,,T
1719,225267988,2022-07-30 07:49:54,0,0.1045,0.10238971,70.95,BTC-30DEC22-30000-C,23892.75,buy,,,0.5,,
1720,225341572,2022-07-30 20:58:19,0,0.106,0.10503723,71.43,BTC-30DEC22-30000-C,23974.45,sell,,,2.5,,
1721,225366284,2022-07-31 02:27:00,2,0.1045,0.10420765,71.68,BTC-30DEC22-30000-C,23788.37,sell,,,0.1,,
1722,225367471,2022-07-31 03:04:18,2,0.1035,0.10431226,71.34,BTC-30DEC22-30000-C,23777.58,sell,,,0.1,,
1723,225368633,2022-07-31 03:31:28,2,0.103,0.10382834,71.46,BTC-30DEC22-30000-C,23729.58,sell,,,0.1,,
1724,225379486,2022-07-31 08:13:30,2,0.102,0.10225187,71.31,BTC-30DEC22-30000-C,23693.64,sell,,,0.1,,
1725,225381989,2022-07-31 09:03:54,0,0.105,0.10049164,72.89,BTC-30DEC22-30000-C,23620.97,buy,,,0.5,,
1726,225403449,2022-07-31 18:10:32,1,0.105,0.10458901,70.44,BTC-30DEC22-30000-C,24121.85,buy,,,0.1,,
1727,225412184,2022-07-31 18:32:14,2,0.098,0.09724396,71.02,BTC-30DEC22-30000-C,23486.54,sell,,,0.1,,
1728,225469865,2022-08-01 08:41:11,2,0.096,0.09409644,71.05,BTC-30DEC22-30000-C,23337.02,buy,,,0.4,,
1729,225485173,2022-08-01 11:44:27,2,0.092,0.0922307,70.06,BTC-30DEC22-30000-C,23207.54,buy,,,0.1,,
1730,225485224,2022-08-01 11:45:26,3,0.092,0.09234884,70.0,BTC-30DEC22-30000-C,23220.83,buy,,,0.1,,
1731,225485225,2022-08-01 11:45:32,3,0.092,0.09232481,70.01,BTC-30DEC22-30000-C,23220.48,buy,,,1.0,,
1732,225485988,2022-08-01 11:54:52,0,0.0925,0.09276503,69.98,BTC-30DEC22-30000-C,23257.5,buy,,,0.1,,
1733,225486718,2022-08-01 12:05:53,2,0.092,0.09199428,70.03,BTC-30DEC22-30000-C,23199.39,buy,,,0.1,,
1734,225486746,2022-08-01 12:06:24,3,0.092,0.09198693,70.06,BTC-30DEC22-30000-C,23192.82,buy,,,0.4,,
1735,225488761,2022-08-01 12:33:08,0,0.0925,0.09292518,70.04,BTC-30DEC22-30000-C,23241.85,buy,,,0.1,,
1736,225489686,2022-08-01 12:55:52,2,0.092,0.09202157,70.29,BTC-30DEC22-30000-C,23159.91,buy,,,0.1,,
1737,225491060,2022-08-01 13:07:47,2,0.0905,0.09121093,70.02,BTC-30DEC22-30000-C,23093.24,buy,,,0.1,,
1738,225492532,2022-08-01 13:10:57,0,0.091,0.0909135,70.39,BTC-30DEC22-30000-C,23057.93,buy,,,0.1,,
1739,225494344,2022-08-01 13:21:13,1,0.091,0.09158658,70.12,BTC-30DEC22-30000-C,23109.1,buy,,,0.1,,
1740,225494469,2022-08-01 13:21:33,1,0.091,0.09210631,69.93,BTC-30DEC22-30000-C,23145.25,buy,,,0.1,,
1741,225498493,2022-08-01 13:41:59,0,0.0915,0.09188106,70.2,BTC-30DEC22-30000-C,23137.96,buy,,,0.1,,
1742,225500356,2022-08-01 13:52:26,0,0.092,0.09265457,70.04,BTC-30DEC22-30000-C,23212.75,buy,,,0.1,,
1743,225500968,2022-08-01 13:55:19,0,0.0925,0.09306597,70.07,BTC-30DEC22-30000-C,23248.07,buy,,,0.1,,
1744,225510274,2022-08-01 14:43:15,0,0.096,0.09519749,70.79,BTC-30DEC22-30000-C,23396.65,sell,,,0.1,,
1745,225510280,2022-08-01 14:43:29,1,0.096,0.09505652,70.85,BTC-30DEC22-30000-C,23386.89,sell,,,0.1,,
1746,225510285,2022-08-01 14:43:40,1,0.096,0.09511855,70.83,BTC-30DEC22-30000-C,23391.17,sell,,,0.2,,
1747,225510338,2022-08-01 14:44:05,1,0.096,0.09510568,70.84,BTC-30DEC22-30000-C,23390.82,sell,,,0.1,,
1748,225510353,2022-08-01 14:44:24,1,0.096,0.09519001,70.8,BTC-30DEC22-30000-C,23395.84,sell,,,0.1,,
1749,225512119,2022-08-01 14:58:54,0,0.0965,0.09604434,70.71,BTC-30DEC22-30000-C,23439.91,sell,,,0.1,,
1750,225512261,2022-08-01 15:01:00,1,0.0965,0.09603187,70.71,BTC-30DEC22-30000-C,23445.76,sell,,,0.1,,
1751,225512293,2022-08-01 15:01:09,1,0.0965,0.09596978,70.75,BTC-30DEC22-30000-C,23438.69,sell,,,0.1,,
1752,225512362,2022-08-01 15:01:35,1,0.0965,0.09573333,70.84,BTC-30DEC22-30000-C,23419.3,sell,,,0.1,,
1753,225512532,2022-08-01 15:03:26,2,0.096,0.09553155,70.72,BTC-30DEC22-30000-C,23400.54,sell,,,0.1,,
1754,225514364,2022-08-01 15:34:21,2,0.0935,0.09473572,70.05,BTC-30DEC22-30000-C,23330.88,sell,,,0.7,,
1755,225515599,2022-08-01 16:04:35,0,0.095,0.09421117,70.88,BTC-30DEC22-30000-C,23289.83,sell,,,1.5,,
1756,225515746,2022-08-01 16:05:53,1,0.095,0.0942431,70.88,BTC-30DEC22-30000-C,23295.34,sell,,,2.5,,
