trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,liquidation,block_trade_id,combo_id,combo_trade_id
203,278516663,2024-01-07 13:41:42,0,0.1045,0.10418759,67.59,BTC-27SEP24-70000-C,44398.11,sell,0.4,0.4,,,,
204,278684288,2024-01-08 15:41:35,0,0.1055,0.10569802,66.65,BTC-27SEP24-70000-C,45270.1,buy,0.1,0.1,,,,
205,278757259,2024-01-08 19:24:29,0,0.1128,0.11369947,66.06,BTC-27SEP24-70000-C,46922.99,sell,75.0,75.0,,120319,,
206,278848613,2024-01-09 08:46:31,2,0.1035,0.10326142,63.35,BTC-27SEP24-70000-C,46736.07,buy,1.0,1.0,,,,
207,278848624,2024-01-09 08:46:45,0,0.105,0.10321907,63.83,BTC-27SEP24-70000-C,46732.74,buy,0.5,0.5,,,,
208,278848625,2024-01-09 08:46:45,1,0.105,0.10321907,63.83,BTC-27SEP24-70000-C,46732.74,buy,8.0,8.0,,,,
209,278848626,2024-01-09 08:46:45,1,0.105,0.10321907,63.83,BTC-27SEP24-70000-C,46732.74,sell,1.5,1.5,,,,
210,279000962,2024-01-09 21:33:07,2,0.0945,0.09507669,62.46,BTC-27SEP24-70000-C,45802.25,buy,1.0,1.0,,,,
211,279427827,2024-01-11 03:23:48,0,0.102,0.1017506,64.11,BTC-27SEP24-70000-C,46407.6,sell,2.5,2.5,,,,
212,279527862,2024-01-11 14:10:17,0,0.106,0.10794105,63.29,BTC-27SEP24-70000-C,47699.31,buy,5.0,5.0,,,,
213,279527863,2024-01-11 14:10:17,1,0.106,0.10794105,63.29,BTC-27SEP24-70000-C,47699.31,buy,4.0,4.0,,,,
214,279527923,2024-01-11 14:10:27,1,0.106,0.10777096,63.32,BTC-27SEP24-70000-C,47675.17,buy,2.8,2.8,,,,
215,279527924,2024-01-11 14:10:27,1,0.106,0.10777096,63.32,BTC-27SEP24-70000-C,47675.17,buy,0.6,0.6,,,,
216,279527925,2024-01-11 14:10:27,1,0.106,0.10777096,63.32,BTC-27SEP24-70000-C,47675.17,buy,3.8,3.8,,,,
217,279527939,2024-01-11 14:10:28,1,0.106,0.10780919,63.32,BTC-27SEP24-70000-C,47682.79,buy,2.8,2.8,,,,
218,279528069,2024-01-11 14:10:57,1,0.106,0.10781827,63.31,BTC-27SEP24-70000-C,47680.17,buy,0.3,0.3,,,,
219,279681542,2024-01-11 19:11:07,2,0.0955,0.09720218,62.29,BTC-27SEP24-70000-C,46481.58,sell,1.0,1.0,,,,
220,279808647,2024-01-12 11:15:31,2,0.0885,0.08815301,61.16,BTC-27SEP24-70000-C,46014.05,buy,0.2,0.2,,,,
221,279811413,2024-01-12 11:34:41,0,0.0895,0.0891168,61.27,BTC-27SEP24-70000-C,46150.68,buy,0.2,0.2,,,,
222,279811440,2024-01-12 11:34:50,0,0.09,0.08914567,61.42,BTC-27SEP24-70000-C,46158.13,buy,1.3,1.3,,,,
223,279820680,2024-01-12 12:40:09,2,0.088,0.08811263,61.1,BTC-27SEP24-70000-C,45888.85,buy,0.2,0.2,,,,
224,279820685,2024-01-12 12:40:12,3,0.088,0.08812072,61.1,BTC-27SEP24-70000-C,45889.12,buy,0.2,0.2,,,,
225,279838204,2024-01-12 14:33:06,2,0.087,0.08704269,61.11,BTC-27SEP24-70000-C,45655.08,buy,0.2,0.2,,,,
226,279838511,2024-01-12 14:33:43,3,0.087,0.08696946,61.11,BTC-27SEP24-70000-C,45659.82,buy,0.2,0.2,,,,
227,279853557,2024-01-12 15:19:18,2,0.084,0.08375499,61.21,BTC-27SEP24-70000-C,44994.37,buy,0.2,0.2,,,,
228,279854705,2024-01-12 15:20:56,2,0.0835,0.0834542,61.13,BTC-27SEP24-70000-C,44953.82,buy,0.2,0.2,,,,
229,279865299,2024-01-12 15:42:18,2,0.0815,0.08154188,61.11,BTC-27SEP24-70000-C,44627.94,buy,0.2,0.2,,,,
230,279866695,2024-01-12 15:44:37,2,0.081,0.08094571,61.11,BTC-27SEP24-70000-C,44490.47,buy,0.2,0.2,,,,
231,279871210,2024-01-12 15:53:14,3,0.081,0.081109,61.16,BTC-27SEP24-70000-C,44452.63,buy,14.0,14.0,,121741,BTC-CS-27SEP24-65000_70000,
232,280006199,2024-01-12 22:21:22,2,0.071,0.07173389,62.27,BTC-27SEP24-70000-C,42203.78,sell,0.3,0.3,,,,
233,280006905,2024-01-12 22:21:29,2,0.07,0.07047039,62.42,BTC-27SEP24-70000-C,41867.68,sell,0.1,0.1,,,,
234,280211162,2024-01-14 21:35:17,3,0.07,0.07192795,62.4,BTC-27SEP24-70000-C,42087.0,sell,0.1,0.1,,,,
235,280248083,2024-01-15 02:45:32,0,0.072,0.07166357,62.77,BTC-27SEP24-70000-C,42310.58,buy,0.2,0.2,,,,
236,280275529,2024-01-15 08:17:16,0,0.073,0.0741354,62.51,BTC-27SEP24-70000-C,42687.08,sell,2.0,2.0,,,,
237,280287713,2024-01-15 11:15:17,2,0.0725,0.07253184,62.42,BTC-27SEP24-70000-C,42581.87,buy,0.5,0.5,,,,
238,280309470,2024-01-15 13:42:27,0,0.073,0.07325081,62.2,BTC-27SEP24-70000-C,42706.41,buy,2.0,2.0,,,,
239,280310133,2024-01-15 13:49:31,0,0.0735,0.07362346,62.2,BTC-27SEP24-70000-C,42823.89,buy,1.5,1.5,,,,
240,280310134,2024-01-15 13:49:31,1,0.0735,0.07362346,62.2,BTC-27SEP24-70000-C,42823.89,buy,0.1,0.1,,,,
241,280310135,2024-01-15 13:49:31,1,0.0735,0.07362346,62.2,BTC-27SEP24-70000-C,42823.89,buy,0.1,0.1,,,,
242,280315928,2024-01-15 14:23:24,2,0.0725,0.07224721,62.26,BTC-27SEP24-70000-C,42604.28,buy,6.3,6.3,,,,
243,280542239,2024-01-17 11:33:06,2,0.07,0.07102791,61.25,BTC-27SEP24-70000-C,42689.46,sell,0.7,0.7,,,,
244,280579282,2024-01-17 16:44:04,2,0.068,0.06827563,61.36,BTC-27SEP24-70000-C,42272.45,sell,0.1,0.1,,,,
245,280635690,2024-01-18 09:35:34,2,0.0659,0.06587894,59.65,BTC-27SEP24-70000-C,42780.26,sell,50.0,50.0,,122461,,
246,280638819,2024-01-18 10:35:39,2,0.0625,0.06297401,58.74,BTC-27SEP24-70000-C,42615.67,sell,3.0,3.0,,,,
247,280696396,2024-01-18 17:53:17,2,0.058,0.05826563,59.06,BTC-27SEP24-70000-C,41529.53,sell,0.2,0.2,,,,
248,280696397,2024-01-18 17:53:17,3,0.058,0.05826563,59.06,BTC-27SEP24-70000-C,41529.53,sell,2.1,2.1,,,,
249,280809404,2024-01-19 05:18:01,2,0.057,0.05623128,59.74,BTC-27SEP24-70000-C,41133.74,sell,0.1,0.1,,,,
250,280809614,2024-01-19 05:27:37,3,0.057,0.05681936,59.72,BTC-27SEP24-70000-C,41148.99,sell,0.1,0.1,,,,
251,280809615,2024-01-19 05:27:43,3,0.057,0.0568123,59.72,BTC-27SEP24-70000-C,41148.95,sell,0.2,0.2,,,,
252,280809625,2024-01-19 05:28:07,3,0.057,0.05679634,59.72,BTC-27SEP24-70000-C,41147.91,sell,0.1,0.1,,,,
253,280810572,2024-01-19 05:40:21,2,0.056,0.05677908,59.33,BTC-27SEP24-70000-C,41128.12,sell,0.1,0.1,,,,
254,281006106,2024-01-21 16:48:49,3,0.056,0.05762571,58.82,BTC-27SEP24-70000-C,41598.79,sell,1.0,1.0,,,,
255,281018717,2024-01-22 01:17:10,2,0.0545,0.0546908,58.73,BTC-27SEP24-70000-C,41354.73,sell,1.0,1.0,,,,
256,281065282,2024-01-22 10:28:22,2,0.05,0.05020401,58.85,BTC-27SEP24-70000-C,40365.46,sell,0.1,0.1,,,,
257,281146547,2024-01-22 19:30:42,2,0.0485,0.04909139,59.48,BTC-27SEP24-70000-C,39787.69,sell,2.5,2.5,,,,
258,281147100,2024-01-22 19:31:15,3,0.0485,0.0489171,59.61,BTC-27SEP24-70000-C,39722.95,sell,0.5,0.5,,,,
259,281147101,2024-01-22 19:31:15,3,0.0485,0.0489171,59.61,BTC-27SEP24-70000-C,39722.95,sell,0.1,0.1,,,,
260,281147102,2024-01-22 19:31:15,3,0.0485,0.0489171,59.61,BTC-27SEP24-70000-C,39722.95,sell,0.2,0.2,,,,
261,281198168,2024-01-23 00:38:00,0,0.0495,0.04906954,60.02,BTC-27SEP24-70000-C,39742.85,sell,2.0,2.0,,,,
262,281233693,2024-01-23 08:22:46,2,0.0485,0.04861698,59.8,BTC-27SEP24-70000-C,39652.5,sell,5.0,5.0,,,,
263,281233793,2024-01-23 08:23:45,3,0.0485,0.04856515,59.84,BTC-27SEP24-70000-C,39617.89,sell,5.0,5.0,,,,
264,281233803,2024-01-23 08:23:51,3,0.0485,0.04856962,59.84,BTC-27SEP24-70000-C,39617.35,sell,5.0,5.0,,,,
265,281233804,2024-01-23 08:23:51,3,0.0485,0.04856962,59.84,BTC-27SEP24-70000-C,39617.35,sell,2.8,2.8,,,,
266,281233814,2024-01-23 08:23:54,3,0.0485,0.04854389,59.85,BTC-27SEP24-70000-C,39607.72,sell,2.2,2.2,,,,
267,281236826,2024-01-23 08:44:46,0,0.049,0.04875936,60.29,BTC-27SEP24-70000-C,39490.99,sell,11.0,11.0,,,,
268,281237277,2024-01-23 08:47:18,1,0.049,0.04886033,60.29,BTC-27SEP24-70000-C,39483.89,sell,5.0,5.0,,,,
269,281237485,2024-01-23 08:49:02,1,0.049,0.04884965,60.34,BTC-27SEP24-70000-C,39448.26,sell,5.0,5.0,,,,
270,281237556,2024-01-23 08:49:18,1,0.049,0.04877107,60.37,BTC-27SEP24-70000-C,39426.93,sell,5.0,5.0,,,,
271,281237994,2024-01-23 08:50:16,1,0.049,0.04870513,60.43,BTC-27SEP24-70000-C,39397.54,sell,10.0,10.0,,,,
272,281237995,2024-01-23 08:50:16,1,0.049,0.04870513,60.43,BTC-27SEP24-70000-C,39397.54,sell,11.6,11.6,,,,
273,281237996,2024-01-23 08:50:16,1,0.049,0.04870513,60.43,BTC-27SEP24-70000-C,39397.54,sell,2.4,2.4,,,,
274,281321370,2024-01-23 15:27:54,0,0.0495,0.04856774,61.46,BTC-27SEP24-70000-C,38953.34,buy,5.9,5.9,,,,
275,281321371,2024-01-23 15:27:54,1,0.0495,0.04856774,61.46,BTC-27SEP24-70000-C,38953.34,buy,4.1,4.1,,,,
276,281433010,2024-01-24 11:57:19,1,0.0495,0.05035095,59.34,BTC-27SEP24-70000-C,40181.33,buy,0.3,0.3,,,,
277,281524082,2024-01-25 13:05:47,2,0.049,0.04767163,59.7,BTC-27SEP24-70000-C,39805.52,sell,0.1,0.1,,,,
278,281536371,2024-01-25 15:55:26,2,0.0485,0.04789267,59.79,BTC-27SEP24-70000-C,39645.25,sell,0.1,0.1,,,,
279,281657573,2024-01-26 13:18:10,0,0.0525,0.05165351,58.96,BTC-27SEP24-70000-C,41126.0,sell,1.0,1.0,,,,
280,281678637,2024-01-26 16:07:24,0,0.0539,0.05315682,58.71,BTC-27SEP24-70000-C,41596.65,buy,70.0,70.0,,123909,BTC-CS-27SEP24-70000_100000,
281,281823419,2024-01-28 08:19:57,0,0.0675,0.06917332,62.56,BTC-27SEP24-70000-C,42455.33,sell,2.0,2.0,M,,,
282,281840244,2024-01-28 13:24:08,2,0.0545,0.05489213,57.87,BTC-27SEP24-70000-C,42326.28,sell,0.1,0.1,,,,
283,282039443,2024-01-30 12:20:20,0,0.0615,0.06138906,58.37,BTC-27SEP24-70000-C,43711.1,buy,1.0,1.0,,,,
284,282041378,2024-01-30 12:26:25,1,0.0615,0.06148121,58.33,BTC-27SEP24-70000-C,43732.97,buy,1.0,1.0,,,,
285,282042192,2024-01-30 12:29:45,2,0.0605,0.06023538,58.38,BTC-27SEP24-70000-C,43496.06,buy,1.0,1.0,,,,
286,282048557,2024-01-30 12:50:28,2,0.0595,0.05934389,58.43,BTC-27SEP24-70000-C,43286.59,buy,1.0,1.0,,,,
287,282048606,2024-01-30 12:50:52,3,0.0595,0.05941331,58.4,BTC-27SEP24-70000-C,43294.69,buy,1.0,1.0,,,,
288,282049538,2024-01-30 12:59:41,3,0.0595,0.05936112,58.32,BTC-27SEP24-70000-C,43341.69,buy,1.0,1.0,,,,
289,282050273,2024-01-30 13:06:04,3,0.0595,0.05954681,58.21,BTC-27SEP24-70000-C,43412.4,buy,1.0,1.0,,,,
290,282050757,2024-01-30 13:09:23,0,0.06,0.05955527,58.33,BTC-27SEP24-70000-C,43447.41,buy,0.5,0.5,,,,
291,282050758,2024-01-30 13:09:23,1,0.06,0.05955527,58.33,BTC-27SEP24-70000-C,43447.41,buy,1.0,1.0,,,,
292,282050759,2024-01-30 13:09:23,1,0.06,0.05955527,58.33,BTC-27SEP24-70000-C,43447.41,buy,1.0,1.0,,,,
293,282050851,2024-01-30 13:10:32,2,0.0595,0.05938352,58.2,BTC-27SEP24-70000-C,43412.18,buy,1.0,1.0,,,,
294,282050852,2024-01-30 13:10:32,3,0.0595,0.05938352,58.2,BTC-27SEP24-70000-C,43412.18,buy,1.0,1.0,,,,
295,282051017,2024-01-30 13:12:42,2,0.059,0.0590813,58.1,BTC-27SEP24-70000-C,43359.29,buy,1.0,1.0,,,,
296,282051018,2024-01-30 13:12:42,3,0.059,0.0590813,58.1,BTC-27SEP24-70000-C,43359.29,buy,1.0,1.0,,,,
297,282054616,2024-01-30 13:47:46,3,0.059,0.05879908,58.37,BTC-27SEP24-70000-C,43218.82,buy,1.0,1.0,,,,
298,282054617,2024-01-30 13:47:46,3,0.059,0.05879908,58.37,BTC-27SEP24-70000-C,43218.82,buy,1.0,1.0,,,,
299,282055521,2024-01-30 13:58:45,0,0.0595,0.05921281,58.41,BTC-27SEP24-70000-C,43302.02,buy,1.0,1.0,,,,
300,282386025,2024-02-01 19:23:43,2,0.058,0.05745596,59.14,BTC-27SEP24-70000-C,42863.96,sell,0.1,0.1,,,,
301,282386026,2024-02-01 19:23:46,3,0.058,0.05745459,59.14,BTC-27SEP24-70000-C,42863.33,sell,0.1,0.1,,,,
302,282386056,2024-02-01 19:24:22,3,0.058,0.05749208,59.14,BTC-27SEP24-70000-C,42865.86,sell,0.1,0.1,,,,
303,282386057,2024-02-01 19:24:24,3,0.058,0.05747641,59.14,BTC-27SEP24-70000-C,42861.86,sell,0.1,0.1,,,,
304,282386060,2024-02-01 19:24:26,3,0.058,0.05747609,59.14,BTC-27SEP24-70000-C,42861.7,sell,0.1,0.1,,,,
305,282572042,2024-02-04 08:13:30,0,0.067,0.06854078,62.84,BTC-27SEP24-70000-C,42793.82,sell,2.0,2.0,M,,,
306,282584665,2024-02-04 14:44:00,2,0.053,0.05324049,57.19,BTC-27SEP24-70000-C,42937.59,buy,0.1,0.1,,,,
307,282602248,2024-02-04 21:22:38,0,0.0555,0.05490246,58.39,BTC-27SEP24-70000-C,42833.55,sell,0.2,0.2,,,,
308,282893556,2024-02-07 21:42:24,0,0.058,0.05812679,57.48,BTC-27SEP24-70000-C,44190.75,sell,0.5,0.5,,,,
309,283006101,2024-02-08 15:59:59,0,0.0655,0.06437141,58.13,BTC-27SEP24-70000-C,45454.74,buy,2.5,2.5,,,,
310,283006102,2024-02-08 15:59:59,1,0.0655,0.06437141,58.13,BTC-27SEP24-70000-C,45454.74,buy,4.1,4.1,,,,
311,283006110,2024-02-08 16:00:00,1,0.0655,0.06438065,58.13,BTC-27SEP24-70000-C,45455.09,sell,12.3,12.3,,,,
312,283006141,2024-02-08 16:00:02,1,0.0655,0.06438182,58.13,BTC-27SEP24-70000-C,45454.93,sell,6.1,6.1,,,,
313,283007633,2024-02-08 16:06:33,2,0.0645,0.06465488,57.89,BTC-27SEP24-70000-C,45364.95,buy,1.0,1.0,,,,
314,283043982,2024-02-08 20:28:47,2,0.064,0.06565241,57.69,BTC-27SEP24-70000-C,45368.81,sell,1.0,1.0,,,,
315,283074833,2024-02-09 02:36:22,0,0.068,0.0670651,58.51,BTC-27SEP24-70000-C,45760.34,sell,1.0,1.0,,,,
316,283133405,2024-02-09 08:30:19,0,0.073,0.07122977,59.08,BTC-27SEP24-70000-C,46439.97,buy,3.8,3.8,,,,
317,283133406,2024-02-09 08:30:19,1,0.073,0.07122977,59.08,BTC-27SEP24-70000-C,46439.97,buy,13.0,13.0,,,,
318,283133407,2024-02-09 08:30:19,1,0.073,0.07122977,59.08,BTC-27SEP24-70000-C,46439.97,sell,16.0,16.0,,,,
319,283133408,2024-02-09 08:30:19,1,0.073,0.07122977,59.08,BTC-27SEP24-70000-C,46439.97,sell,16.0,16.0,,,,
320,283133409,2024-02-09 08:30:19,1,0.073,0.07122977,59.08,BTC-27SEP24-70000-C,46439.97,sell,1.2,1.2,,,,
321,283152005,2024-02-09 11:05:52,0,0.0765,0.07572905,59.61,BTC-27SEP24-70000-C,46833.82,buy,0.1,0.1,,,,
322,283154478,2024-02-09 11:21:05,2,0.0755,0.07537878,59.41,BTC-27SEP24-70000-C,46740.98,buy,0.1,0.1,,,,
323,283196497,2024-02-09 14:18:06,0,0.0825,0.07945616,60.81,BTC-27SEP24-70000-C,47353.12,sell,5.9,5.9,,,,
324,283196731,2024-02-09 14:18:13,1,0.0825,0.07990845,60.87,BTC-27SEP24-70000-C,47318.19,sell,0.1,0.1,,,,
325,283196748,2024-02-09 14:18:14,1,0.0825,0.07997588,60.87,BTC-27SEP24-70000-C,47315.64,sell,0.1,0.1,,,,
326,283196757,2024-02-09 14:18:15,1,0.0825,0.08001523,60.88,BTC-27SEP24-70000-C,47312.92,sell,0.1,0.1,,,,
327,283197174,2024-02-09 14:19:39,1,0.0825,0.08177899,60.89,BTC-27SEP24-70000-C,47287.12,sell,22.8,22.8,,,,
328,283279225,2024-02-09 22:12:53,2,0.081,0.08267628,60.14,BTC-27SEP24-70000-C,47468.52,buy,0.1,0.1,,,,
329,283279241,2024-02-09 22:12:57,3,0.081,0.08269475,60.13,BTC-27SEP24-70000-C,47474.22,buy,0.1,0.1,,,,
330,283279423,2024-02-09 22:15:32,0,0.0815,0.08243872,60.27,BTC-27SEP24-70000-C,47486.68,buy,0.1,0.1,,,,
331,283279424,2024-02-09 22:15:32,1,0.0815,0.08243872,60.27,BTC-27SEP24-70000-C,47486.68,buy,0.1,0.1,,,,
332,283279425,2024-02-09 22:15:32,1,0.0815,0.08243872,60.27,BTC-27SEP24-70000-C,47486.68,buy,0.1,0.1,,,,
333,283279426,2024-02-09 22:15:32,1,0.0815,0.08243872,60.27,BTC-27SEP24-70000-C,47486.68,buy,0.1,0.1,,,,
334,283279427,2024-02-09 22:15:32,1,0.0815,0.08243872,60.27,BTC-27SEP24-70000-C,47486.68,buy,0.1,0.1,,,,
335,283279822,2024-02-09 22:23:16,0,0.0845,0.08295039,61.38,BTC-27SEP24-70000-C,47453.53,sell,0.1,0.1,,,,
336,283279835,2024-02-09 22:23:22,1,0.0845,0.08290999,61.39,BTC-27SEP24-70000-C,47445.77,sell,0.1,0.1,,,,
337,283508363,2024-02-12 10:25:24,0,0.089,0.08973538,62.07,BTC-27SEP24-70000-C,47938.84,buy,2.0,2.0,,,,
338,283518115,2024-02-12 13:39:36,0,0.0925,0.09019232,63.23,BTC-27SEP24-70000-C,47914.25,sell,39.0,39.0,,,,
339,283519831,2024-02-12 14:06:31,0,0.093,0.09428334,63.24,BTC-27SEP24-70000-C,47988.68,buy,5.0,5.0,,,,
340,283519835,2024-02-12 14:06:51,0,0.0935,0.09425251,63.4,BTC-27SEP24-70000-C,47987.95,buy,2.6,2.6,,,,
341,283519840,2024-02-12 14:06:56,1,0.0935,0.09424632,63.4,BTC-27SEP24-70000-C,47987.95,buy,2.4,2.4,,,,
342,283574940,2024-02-12 16:11:39,0,0.1055,0.10709032,63.86,BTC-27SEP24-70000-C,49796.26,buy,5.0,5.0,,,,
343,283579192,2024-02-12 16:18:48,1,0.1055,0.10558642,64.26,BTC-27SEP24-70000-C,49623.09,buy,0.1,0.1,,,,
344,283646538,2024-02-12 21:59:31,2,0.103,0.10441731,62.99,BTC-27SEP24-70000-C,49855.13,buy,2.0,2.0,,,,
345,283646707,2024-02-12 22:01:06,3,0.103,0.10444173,62.93,BTC-27SEP24-70000-C,49886.45,buy,3.0,3.0,,,,
346,283646944,2024-02-12 22:04:19,0,0.1055,0.10474184,63.58,BTC-27SEP24-70000-C,49972.76,buy,0.9,0.9,,,,
347,283646945,2024-02-12 22:04:19,1,0.1055,0.10474184,63.58,BTC-27SEP24-70000-C,49972.76,buy,2.5,2.5,,,,
348,283784579,2024-02-13 19:49:58,2,0.0958,0.09675763,62.35,BTC-27SEP24-70000-C,49240.92,sell,1.0,1.0,,,BTC-CS-27SEP24-54000_70000,283784577
349,283785104,2024-02-13 19:54:29,2,0.0949,0.09570907,62.43,BTC-27SEP24-70000-C,49040.28,sell,1.0,1.0,,,BTC-CS-27SEP24-55000_70000,283785103
350,283859070,2024-02-14 09:14:51,0,0.11,0.10892495,63.24,BTC-27SEP24-70000-C,51011.9,sell,0.5,0.5,,,,
351,283925410,2024-02-14 12:38:26,0,0.1165,0.11551871,63.89,BTC-27SEP24-70000-C,51737.92,buy,0.5,0.5,,,,
352,283927924,2024-02-14 12:48:18,2,0.114,0.11538704,63.4,BTC-27SEP24-70000-C,51554.78,sell,1.0,1.0,,,,
353,283939642,2024-02-14 13:57:22,0,0.1195,0.11715057,64.84,BTC-27SEP24-70000-C,51748.65,buy,5.0,5.0,,,,
354,284055652,2024-02-15 01:17:25,0,0.1205,0.12039429,64.6,BTC-27SEP24-70000-C,52095.73,sell,0.2,0.2,,,,
355,284058097,2024-02-15 01:29:19,2,0.1195,0.11961847,64.5,BTC-27SEP24-70000-C,51986.54,sell,0.2,0.2,,,,
356,284058121,2024-02-15 01:29:24,3,0.1195,0.11961179,64.5,BTC-27SEP24-70000-C,51986.81,sell,0.2,0.2,,,,
357,284058440,2024-02-15 01:30:57,3,0.1195,0.11963942,64.5,BTC-27SEP24-70000-C,51984.54,sell,0.2,0.2,,,,
358,284058788,2024-02-15 01:32:39,2,0.119,0.11911005,64.53,BTC-27SEP24-70000-C,51888.98,sell,0.2,0.2,,,,
359,284058845,2024-02-15 01:32:55,3,0.119,0.11915136,64.52,BTC-27SEP24-70000-C,51897.79,sell,0.2,0.2,,,,
360,284059037,2024-02-15 01:33:56,3,0.119,0.11910362,64.54,BTC-27SEP24-70000-C,51881.14,sell,0.2,0.2,,,,
361,284059891,2024-02-15 01:35:43,3,0.119,0.11894966,64.58,BTC-27SEP24-70000-C,51859.71,sell,0.2,0.2,,,,
362,284059953,2024-02-15 01:35:58,3,0.119,0.11915618,64.51,BTC-27SEP24-70000-C,51901.12,sell,0.2,0.2,,,,
363,284060045,2024-02-15 01:36:36,3,0.119,0.11939026,64.46,BTC-27SEP24-70000-C,51927.67,sell,0.2,0.2,,,,
364,284063173,2024-02-15 02:01:52,0,0.1195,0.11985512,64.43,BTC-27SEP24-70000-C,52013.58,sell,0.2,0.2,,,,
365,284063290,2024-02-15 02:02:16,1,0.1195,0.1201164,64.35,BTC-27SEP24-70000-C,52050.15,sell,0.2,0.2,,,,
366,284063321,2024-02-15 02:02:32,1,0.1195,0.12007513,64.36,BTC-27SEP24-70000-C,52047.59,sell,0.2,0.2,,,,
367,284063335,2024-02-15 02:02:37,1,0.1195,0.11992434,64.4,BTC-27SEP24-70000-C,52021.71,sell,0.2,0.2,,,,
368,284063355,2024-02-15 02:02:53,1,0.1195,0.11993203,64.4,BTC-27SEP24-70000-C,52024.39,sell,0.2,0.2,,,,
369,284063360,2024-02-15 02:03:08,1,0.1195,0.11987046,64.42,BTC-27SEP24-70000-C,52015.33,sell,0.2,0.2,,,,
370,284063381,2024-02-15 02:03:24,1,0.1195,0.11993331,64.4,BTC-27SEP24-70000-C,52027.97,sell,0.2,0.2,,,,
371,284063442,2024-02-15 02:03:40,1,0.1195,0.11992722,64.4,BTC-27SEP24-70000-C,52024.58,sell,0.2,0.2,,,,
372,284063452,2024-02-15 02:03:54,1,0.1195,0.11989083,64.41,BTC-27SEP24-70000-C,52014.25,sell,0.2,0.2,,,,
373,284064447,2024-02-15 02:10:25,0,0.1205,0.1203623,64.6,BTC-27SEP24-70000-C,52080.18,sell,0.1,0.1,,,,
374,284064523,2024-02-15 02:11:16,2,0.12,0.12034179,64.45,BTC-27SEP24-70000-C,52074.02,sell,0.1,0.1,,,,
375,284064535,2024-02-15 02:11:34,0,0.1205,0.12049801,64.57,BTC-27SEP24-70000-C,52099.3,sell,0.1,0.1,,,,
376,284064537,2024-02-15 02:11:36,1,0.1205,0.12045732,64.57,BTC-27SEP24-70000-C,52094.81,sell,0.1,0.1,,,,
377,284064539,2024-02-15 02:11:38,1,0.1205,0.12047663,64.57,BTC-27SEP24-70000-C,52097.76,sell,0.1,0.1,,,,
378,284064542,2024-02-15 02:11:40,1,0.1205,0.12047644,64.58,BTC-27SEP24-70000-C,52092.77,sell,0.1,0.1,,,,
379,284064652,2024-02-15 02:12:10,1,0.1205,0.12062498,64.52,BTC-27SEP24-70000-C,52122.9,sell,0.1,0.1,,,,
380,284064654,2024-02-15 02:12:12,1,0.1205,0.12062694,64.52,BTC-27SEP24-70000-C,52123.66,sell,0.1,0.1,,,,
381,284064659,2024-02-15 02:12:14,1,0.1205,0.12063241,64.52,BTC-27SEP24-70000-C,52123.54,sell,0.1,0.1,,,,
382,284064685,2024-02-15 02:12:16,1,0.1205,0.12066485,64.5,BTC-27SEP24-70000-C,52134.89,sell,0.1,0.1,,,,
383,284064688,2024-02-15 02:12:18,1,0.1205,0.12070087,64.5,BTC-27SEP24-70000-C,52135.95,sell,0.1,0.1,,,,
384,284064716,2024-02-15 02:12:32,1,0.1205,0.12066507,64.51,BTC-27SEP24-70000-C,52127.91,sell,0.2,0.2,,,,
385,284064767,2024-02-15 02:13:02,0,0.121,0.12062272,64.69,BTC-27SEP24-70000-C,52122.84,sell,0.1,0.1,,,,
386,284064778,2024-02-15 02:13:16,1,0.121,0.12065729,64.68,BTC-27SEP24-70000-C,52127.94,sell,0.1,0.1,,,,
387,284064780,2024-02-15 02:13:18,1,0.121,0.12066586,64.68,BTC-27SEP24-70000-C,52127.45,sell,0.1,0.1,,,,
388,284064782,2024-02-15 02:13:20,1,0.121,0.12065797,64.68,BTC-27SEP24-70000-C,52125.77,sell,0.1,0.1,,,,
389,284064784,2024-02-15 02:13:22,1,0.121,0.12066227,64.68,BTC-27SEP24-70000-C,52128.38,sell,0.1,0.1,,,,
390,284064786,2024-02-15 02:13:24,1,0.121,0.12066192,64.68,BTC-27SEP24-70000-C,52127.22,sell,0.1,0.1,,,,
391,284064820,2024-02-15 02:13:57,1,0.121,0.12067377,64.68,BTC-27SEP24-70000-C,52123.22,sell,0.1,0.1,,,,
392,284064836,2024-02-15 02:14:29,1,0.121,0.12073503,64.67,BTC-27SEP24-70000-C,52133.39,sell,0.1,0.1,,,,
393,284064837,2024-02-15 02:14:33,2,0.1205,0.1207182,64.51,BTC-27SEP24-70000-C,52130.3,sell,0.2,0.2,,,,
394,284065284,2024-02-15 02:18:08,0,0.121,0.12144114,64.47,BTC-27SEP24-70000-C,52233.91,sell,0.1,0.1,,,,
395,284065285,2024-02-15 02:18:08,1,0.121,0.12144114,64.47,BTC-27SEP24-70000-C,52233.91,sell,0.2,0.2,,,,
396,284065428,2024-02-15 02:18:24,1,0.121,0.12136531,64.48,BTC-27SEP24-70000-C,52224.47,sell,0.2,0.2,,,,
397,284066013,2024-02-15 02:20:56,2,0.1205,0.12095293,64.48,BTC-27SEP24-70000-C,52148.13,sell,0.2,0.2,,,,
398,284066115,2024-02-15 02:21:26,3,0.1205,0.12101549,64.45,BTC-27SEP24-70000-C,52165.73,sell,0.2,0.2,,,,
