trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_id,combo_id,combo_trade_id
936,338244755,2025-01-02 08:19:43,0,0.046,0.04563013,60.11,BTC-31JAN25-102000-C,95687.75,buy,0.1,0.1,,,
937,338254591,2025-01-02 09:34:06,0,0.0475,0.04742147,59.24,BTC-31JAN25-102000-C,96328.27,buy,4.8,4.8,,,
938,338255959,2025-01-02 09:45:37,2,0.047,0.04685832,59.25,BTC-31JAN25-102000-C,96199.52,buy,4.8,4.8,,,
939,338256473,2025-01-02 09:50:24,3,0.047,0.04694281,59.15,BTC-31JAN25-102000-C,96207.85,buy,4.8,4.8,,,
940,338256787,2025-01-02 09:53:06,0,0.0475,0.04737879,59.2,BTC-31JAN25-102000-C,96324.19,buy,4.8,4.8,,,
941,338266926,2025-01-02 11:08:16,0,0.05,0.0496029,60.15,BTC-31JAN25-102000-C,96671.01,buy,0.1,0.1,,,
942,338273994,2025-01-02 12:01:18,2,0.0495,0.04966201,59.71,BTC-31JAN25-102000-C,96652.86,sell,1.3,1.3,,,
943,338273995,2025-01-02 12:01:18,3,0.0495,0.04966201,59.71,BTC-31JAN25-102000-C,96652.86,sell,1.0,1.0,,,
944,338273996,2025-01-02 12:01:18,2,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,sell,10.0,10.0,,,
945,338273997,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,sell,7.0,7.0,,,
946,338273998,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,sell,18.1,18.1,,,
947,338273999,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,sell,5.0,5.0,,,
948,338274000,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,sell,2.6,2.6,,,
949,338274001,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,buy,0.1,0.1,,,
950,338274002,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,buy,28.1,28.1,,,
951,338274003,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,buy,1.5,1.5,,,
952,338274004,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,buy,1.5,1.5,,,
953,338274005,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,buy,7.2,7.2,,,
954,338274006,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,buy,2.3,2.3,,,
955,338274007,2025-01-02 12:01:18,3,0.049,0.04966201,59.26,BTC-31JAN25-102000-C,96652.86,buy,14.3,14.3,,,
956,338295606,2025-01-02 14:32:21,0,0.051,0.05159503,59.04,BTC-31JAN25-102000-C,97246.73,sell,0.2,0.2,,,
957,338309658,2025-01-02 15:10:16,2,0.0505,0.05042828,59.71,BTC-31JAN25-102000-C,96960.31,buy,7.1,7.1,,,
958,338309659,2025-01-02 15:10:16,3,0.0505,0.05042828,59.71,BTC-31JAN25-102000-C,96960.31,buy,0.1,0.1,,,
959,338343132,2025-01-02 17:37:02,2,0.048,0.04792761,59.3,BTC-31JAN25-102000-C,96561.01,sell,0.1,0.1,,,
960,338384787,2025-01-02 23:04:41,3,0.048,0.04766161,58.31,BTC-31JAN25-102000-C,96900.15,buy,0.1,0.1,,,
961,338384924,2025-01-02 23:05:17,3,0.048,0.04756931,58.43,BTC-31JAN25-102000-C,96870.35,buy,0.1,0.1,,,
962,338385013,2025-01-02 23:06:25,2,0.0475,0.04712049,58.35,BTC-31JAN25-102000-C,96767.59,sell,0.1,0.1,,,
963,338385015,2025-01-02 23:06:35,3,0.0475,0.04713396,58.34,BTC-31JAN25-102000-C,96770.11,sell,0.1,0.1,,,
964,338385044,2025-01-02 23:07:21,0,0.048,0.04729435,58.64,BTC-31JAN25-102000-C,96805.85,buy,0.6,0.6,,,
965,338402909,2025-01-03 05:08:07,2,0.046,0.04594937,57.8,BTC-31JAN25-102000-C,96591.91,sell,0.1,0.1,,,
966,338428115,2025-01-03 08:07:11,2,0.0455,0.04533437,58.26,BTC-31JAN25-102000-C,96356.34,buy,0.2,0.2,,,
967,338428116,2025-01-03 08:07:11,3,0.0455,0.04533437,58.26,BTC-31JAN25-102000-C,96356.34,buy,1.8,1.8,,,
968,338432354,2025-01-03 08:36:54,2,0.0435,0.0438901,57.5,BTC-31JAN25-102000-C,96069.67,sell,0.1,0.1,,,
969,338434643,2025-01-03 09:07:50,2,0.043,0.04328892,57.06,BTC-31JAN25-102000-C,96101.41,sell,0.1,0.1,,,
970,338460266,2025-01-03 14:20:06,0,0.047,0.04667997,58.46,BTC-31JAN25-102000-C,96848.72,sell,0.1,0.1,,,
971,338462636,2025-01-03 14:31:27,0,0.0475,0.0472959,58.49,BTC-31JAN25-102000-C,96970.83,buy,0.2,0.2,,,
972,338467182,2025-01-03 14:43:36,0,0.048,0.04803588,58.38,BTC-31JAN25-102000-C,97118.44,buy,0.6,0.6,,,
973,338489282,2025-01-03 16:20:59,0,0.0485,0.04870049,56.99,BTC-31JAN25-102000-C,97662.03,sell,0.2,0.2,,,
974,338492286,2025-01-03 16:25:20,0,0.051,0.05105006,57.07,BTC-31JAN25-102000-C,98249.92,sell,0.2,0.2,,,
975,338493084,2025-01-03 16:27:21,1,0.051,0.05117472,56.95,BTC-31JAN25-102000-C,98267.28,sell,0.2,0.2,,,
976,338499396,2025-01-03 17:00:27,2,0.0495,0.04944539,57.17,BTC-31JAN25-102000-C,97853.95,buy,20.0,20.0,175726,,
977,338505438,2025-01-03 18:08:32,0,0.05,0.04984917,56.85,BTC-31JAN25-102000-C,98092.95,sell,5.0,5.0,,,
978,338506449,2025-01-03 18:17:44,0,0.0505,0.05040824,56.81,BTC-31JAN25-102000-C,98217.86,sell,5.0,5.0,,,
979,338517109,2025-01-03 19:17:42,0,0.053,0.05266643,56.56,BTC-31JAN25-102000-C,98886.45,buy,0.2,0.2,,,
980,338543819,2025-01-04 01:17:45,2,0.0485,0.04823697,56.87,BTC-31JAN25-102000-C,97804.75,sell,0.1,0.1,,,
981,338546197,2025-01-04 01:59:45,0,0.0495,0.04912294,57.12,BTC-31JAN25-102000-C,97996.54,buy,0.3,0.3,,,
982,338546198,2025-01-04 01:59:45,1,0.0495,0.04912294,57.12,BTC-31JAN25-102000-C,97996.54,sell,4.6,4.6,,,
983,338551759,2025-01-04 03:55:06,0,0.05,0.04974511,57.07,BTC-31JAN25-102000-C,98187.62,sell,0.1,0.1,,,
984,338551793,2025-01-04 03:55:33,1,0.05,0.04972096,57.09,BTC-31JAN25-102000-C,98181.28,sell,0.1,0.1,,,
985,338561534,2025-01-04 07:55:12,1,0.05,0.04954171,57.25,BTC-31JAN25-102000-C,98184.54,buy,0.1,0.1,,,
986,338561796,2025-01-04 07:58:24,2,0.049,0.04962664,56.23,BTC-31JAN25-102000-C,98203.56,sell,0.1,0.1,,,
987,338565130,2025-01-04 08:55:06,3,0.049,0.04854914,57.29,BTC-31JAN25-102000-C,97942.81,buy,0.1,0.1,,,
988,338565237,2025-01-04 08:55:46,3,0.049,0.04854082,57.3,BTC-31JAN25-102000-C,97932.72,buy,0.1,0.1,,,
989,338565278,2025-01-04 08:56:08,3,0.049,0.04858786,57.25,BTC-31JAN25-102000-C,97940.7,buy,0.1,0.1,,,
990,338565892,2025-01-04 09:02:11,3,0.049,0.0484678,57.4,BTC-31JAN25-102000-C,97908.98,buy,0.1,0.1,,,
991,338566188,2025-01-04 09:05:28,3,0.049,0.04850916,57.36,BTC-31JAN25-102000-C,97916.5,buy,0.1,0.1,,,
992,338569641,2025-01-04 09:50:20,2,0.048,0.04722794,57.61,BTC-31JAN25-102000-C,97597.61,buy,0.1,0.1,,,
993,338569803,2025-01-04 09:51:41,3,0.048,0.0474346,57.43,BTC-31JAN25-102000-C,97643.61,buy,0.1,0.1,,,
994,338579383,2025-01-04 13:50:06,0,0.0495,0.04901238,57.9,BTC-31JAN25-102000-C,97936.81,buy,0.1,0.1,,,
995,338579386,2025-01-04 13:50:06,1,0.0495,0.04901003,57.9,BTC-31JAN25-102000-C,97937.31,buy,0.1,0.1,,,
996,338604917,2025-01-04 20:57:00,0,0.051,0.05121822,57.39,BTC-31JAN25-102000-C,98587.61,sell,0.2,0.2,,,
997,338637800,2025-01-05 08:30:24,2,0.0475,0.0473041,57.69,BTC-31JAN25-102000-C,97843.77,sell,0.1,0.1,,,
998,338649101,2025-01-05 12:58:07,2,0.046,0.04588729,57.02,BTC-31JAN25-102000-C,97780.79,sell,3.0,3.0,,,
999,338665343,2025-01-05 16:22:31,0,0.047,0.04728521,56.94,BTC-31JAN25-102000-C,98033.38,buy,0.2,0.2,,,
1000,338685519,2025-01-05 22:40:35,0,0.049,0.04916536,56.79,BTC-31JAN25-102000-C,98670.67,sell,0.2,0.2,,,
1001,338686554,2025-01-05 22:58:11,1,0.049,0.04928153,56.82,BTC-31JAN25-102000-C,98661.2,sell,0.2,0.2,,,
1002,338693992,2025-01-06 00:17:04,2,0.0475,0.04776057,56.73,BTC-31JAN25-102000-C,98304.17,sell,0.2,0.2,,,
1003,338695084,2025-01-06 00:30:10,0,0.048,0.04820806,56.59,BTC-31JAN25-102000-C,98452.18,sell,0.2,0.2,,,
1004,338697304,2025-01-06 00:50:43,2,0.0475,0.04762219,56.66,BTC-31JAN25-102000-C,98317.93,sell,0.2,0.2,,,
1005,338701063,2025-01-06 01:31:18,2,0.047,0.04696932,56.78,BTC-31JAN25-102000-C,98168.04,sell,0.3,0.3,,,
1006,338701574,2025-01-06 01:46:09,2,0.0465,0.04713377,56.06,BTC-31JAN25-102000-C,98226.18,sell,0.1,0.1,,,
1007,338704563,2025-01-06 02:03:48,0,0.0495,0.04963597,56.53,BTC-31JAN25-102000-C,98837.11,sell,0.2,0.2,,,
1008,338706844,2025-01-06 02:06:36,0,0.0505,0.05047384,56.73,BTC-31JAN25-102000-C,99054.59,sell,0.2,0.2,,,
1009,338710246,2025-01-06 02:15:06,2,0.05,0.05009293,56.74,BTC-31JAN25-102000-C,98965.43,sell,0.2,0.2,,,
1010,338713867,2025-01-06 02:38:10,0,0.0505,0.05055605,56.98,BTC-31JAN25-102000-C,99003.33,sell,0.2,0.2,,,
1011,338714524,2025-01-06 02:41:57,2,0.05,0.05016191,56.88,BTC-31JAN25-102000-C,98929.55,sell,0.2,0.2,,,
1012,338719352,2025-01-06 03:38:43,0,0.0515,0.05109058,57.42,BTC-31JAN25-102000-C,99131.89,buy,0.2,0.2,,,
1013,338726175,2025-01-06 04:53:02,0,0.052,0.05209328,56.99,BTC-31JAN25-102000-C,99367.95,sell,0.5,0.5,,,
1014,338732827,2025-01-06 05:30:33,0,0.054,0.05385623,57.4,BTC-31JAN25-102000-C,99683.27,sell,0.1,0.1,,,
1015,338734680,2025-01-06 05:37:24,0,0.0545,0.05434928,57.57,BTC-31JAN25-102000-C,99736.12,sell,0.1,0.1,,,
1016,338734681,2025-01-06 05:37:24,1,0.0545,0.05434928,57.57,BTC-31JAN25-102000-C,99736.12,sell,0.5,0.5,,,
1017,338735121,2025-01-06 05:38:47,1,0.0545,0.05425958,57.67,BTC-31JAN25-102000-C,99716.77,sell,0.1,0.1,,,
1018,338758718,2025-01-06 08:41:05,2,0.051,0.05126258,56.49,BTC-31JAN25-102000-C,99199.29,buy,0.5,0.5,,,
1019,338764926,2025-01-06 09:54:55,2,0.0495,0.05002041,56.02,BTC-31JAN25-102000-C,98965.55,sell,0.1,0.1,,,
1020,338764952,2025-01-06 09:57:58,2,0.049,0.04992803,55.61,BTC-31JAN25-102000-C,98951.29,sell,0.1,0.1,,,
1021,338765102,2025-01-06 10:01:02,0,0.0495,0.0502502,55.76,BTC-31JAN25-102000-C,99022.32,sell,0.1,0.1,,,
1022,338774158,2025-01-06 12:04:07,0,0.05,0.05090791,55.39,BTC-31JAN25-102000-C,99340.69,sell,0.1,0.1,,,
1023,338783787,2025-01-06 13:09:05,2,0.0495,0.04971668,55.9,BTC-31JAN25-102000-C,99137.75,sell,0.1,0.1,,,
1024,338795520,2025-01-06 14:23:40,2,0.0485,0.04804714,56.55,BTC-31JAN25-102000-C,98791.82,buy,0.1,0.1,,,
1025,338798283,2025-01-06 14:35:58,3,0.0485,0.04895561,55.64,BTC-31JAN25-102000-C,99027.06,buy,0.1,0.1,,,
1026,338798409,2025-01-06 14:36:23,0,0.049,0.04863546,56.45,BTC-31JAN25-102000-C,98944.12,buy,0.1,0.1,,,
1027,338800414,2025-01-06 14:42:44,0,0.0505,0.05099718,55.57,BTC-31JAN25-102000-C,99495.32,buy,0.1,0.1,,,
1028,338804041,2025-01-06 14:48:59,0,0.054,0.05359034,55.85,BTC-31JAN25-102000-C,100185.06,buy,0.2,0.2,,,
1029,338804095,2025-01-06 14:49:00,1,0.054,0.05359034,55.8,BTC-31JAN25-102000-C,100197.04,buy,0.8,0.8,,,
1030,338806314,2025-01-06 14:49:47,0,0.056,0.05575836,56.16,BTC-31JAN25-102000-C,100560.94,sell,0.1,0.1,,,
1031,338811492,2025-01-06 14:54:12,0,0.058,0.05787961,55.96,BTC-31JAN25-102000-C,101028.28,buy,0.3,0.3,,,
1032,338811540,2025-01-06 14:54:13,1,0.058,0.05787961,55.96,BTC-31JAN25-102000-C,101028.28,buy,0.2,0.2,,,
1033,338826687,2025-01-06 15:18:26,0,0.06,0.06015857,55.78,BTC-31JAN25-102000-C,101455.13,buy,0.5,0.5,,,
1034,338832581,2025-01-06 15:33:00,0,0.0615,0.06142812,56.07,BTC-31JAN25-102000-C,101747.11,buy,0.5,0.5,,,
1035,338832595,2025-01-06 15:33:04,1,0.0615,0.06146275,56.02,BTC-31JAN25-102000-C,101758.0,buy,1.0,1.0,,,
1036,338832596,2025-01-06 15:33:04,1,0.0615,0.06146275,56.02,BTC-31JAN25-102000-C,101758.0,buy,0.5,0.5,,,
1037,338832877,2025-01-06 15:33:52,1,0.0615,0.06144674,56.03,BTC-31JAN25-102000-C,101755.3,buy,1.0,1.0,,,
1038,338832892,2025-01-06 15:33:52,1,0.0615,0.06144674,56.03,BTC-31JAN25-102000-C,101755.3,buy,1.0,1.0,,,
1039,338832943,2025-01-06 15:33:58,1,0.0615,0.06169423,55.78,BTC-31JAN25-102000-C,101808.24,buy,0.7,0.7,,,
1040,338832944,2025-01-06 15:33:58,1,0.0615,0.06169423,55.78,BTC-31JAN25-102000-C,101808.24,buy,0.1,0.1,,,
1041,338832970,2025-01-06 15:34:02,1,0.0615,0.06173673,55.72,BTC-31JAN25-102000-C,101817.59,buy,1.0,1.0,,,
1042,338832984,2025-01-06 15:34:04,1,0.0615,0.0617751,55.73,BTC-31JAN25-102000-C,101816.57,buy,1.0,1.0,,,
1043,338833015,2025-01-06 15:34:06,1,0.0615,0.06177141,55.74,BTC-31JAN25-102000-C,101812.79,buy,0.2,0.2,,,
1044,338835548,2025-01-06 15:39:48,2,0.061,0.06125892,55.79,BTC-31JAN25-102000-C,101709.33,buy,0.1,0.1,,,
1045,338839709,2025-01-06 15:47:35,0,0.063,0.06233088,56.74,BTC-31JAN25-102000-C,101894.97,buy,0.1,0.1,,,
1046,338845541,2025-01-06 15:58:04,0,0.0635,0.06382202,55.79,BTC-31JAN25-102000-C,102169.47,buy,0.1,0.1,,,
1047,338845944,2025-01-06 15:58:44,0,0.064,0.06404667,56.09,BTC-31JAN25-102000-C,102212.18,buy,0.1,0.1,,,
1048,338845975,2025-01-06 15:59:01,1,0.064,0.06417988,55.96,BTC-31JAN25-102000-C,102233.82,buy,0.1,0.1,,,
1049,338868039,2025-01-06 16:51:32,2,0.063,0.06319558,55.62,BTC-31JAN25-102000-C,102085.64,buy,0.1,0.1,,,
1050,338879301,2025-01-06 17:39:22,2,0.061,0.06100196,55.62,BTC-31JAN25-102000-C,101680.99,sell,0.1,0.1,,,
1051,338886710,2025-01-06 18:04:51,3,0.061,0.06169376,54.86,BTC-31JAN25-102000-C,101838.76,sell,5.7,5.7,,,
1052,338893286,2025-01-06 18:54:22,0,0.0615,0.06135479,55.53,BTC-31JAN25-102000-C,101894.3,sell,0.4,0.4,,,
1053,338899578,2025-01-06 19:50:50,2,0.061,0.06116961,55.19,BTC-31JAN25-102000-C,101896.12,buy,0.1,0.1,,,
1054,338899589,2025-01-06 19:51:07,3,0.061,0.06114651,55.22,BTC-31JAN25-102000-C,101890.86,buy,0.1,0.1,,,
1055,338899778,2025-01-06 19:53:15,3,0.061,0.06086189,55.48,BTC-31JAN25-102000-C,101838.62,buy,0.1,0.1,,,
1056,338899851,2025-01-06 19:54:10,3,0.061,0.06121317,55.13,BTC-31JAN25-102000-C,101906.04,buy,0.1,0.1,,,
1057,338899897,2025-01-06 19:55:06,3,0.061,0.0610211,55.32,BTC-31JAN25-102000-C,101872.8,buy,0.1,0.1,,,
1058,338899898,2025-01-06 19:55:06,2,0.0605,0.0610211,54.83,BTC-31JAN25-102000-C,101872.8,sell,0.1,0.1,,,
1059,338899902,2025-01-06 19:55:09,3,0.0605,0.06101621,54.83,BTC-31JAN25-102000-C,101873.64,sell,0.1,0.1,,,
1060,338899991,2025-01-06 19:55:34,0,0.061,0.06091402,55.42,BTC-31JAN25-102000-C,101849.07,buy,0.1,0.1,,,
1061,338900144,2025-01-06 19:57:03,1,0.061,0.06113354,55.22,BTC-31JAN25-102000-C,101892.02,buy,0.1,0.1,,,
1062,338900588,2025-01-06 20:00:06,1,0.061,0.06087675,55.4,BTC-31JAN25-102000-C,101857.05,buy,0.1,0.1,,,
1063,338902382,2025-01-06 20:12:45,0,0.0615,0.06156118,55.04,BTC-31JAN25-102000-C,102065.04,buy,0.6,0.6,,,
1064,338905188,2025-01-06 20:30:13,0,0.0633,0.06210663,56.39,BTC-31JAN25-102000-C,102156.18,buy,100.0,100.0,175928,BTC-CDIAG-28MAR25_31JAN25-150000_102000,
1065,338921781,2025-01-06 22:11:35,2,0.059,0.05984378,54.07,BTC-31JAN25-102000-C,101764.17,sell,5.8,5.8,,,
1066,338921782,2025-01-06 22:11:35,3,0.059,0.05984378,54.07,BTC-31JAN25-102000-C,101764.17,sell,2.6,2.6,,,
1067,338921783,2025-01-06 22:11:35,3,0.059,0.05984378,54.07,BTC-31JAN25-102000-C,101764.17,sell,1.6,1.6,,,
1068,338921986,2025-01-06 22:13:25,3,0.059,0.05954199,54.34,BTC-31JAN25-102000-C,101700.22,sell,3.0,3.0,,,
1069,338921987,2025-01-06 22:13:25,3,0.059,0.05954199,54.34,BTC-31JAN25-102000-C,101700.22,sell,4.5,4.5,,,
1070,338925246,2025-01-06 23:02:24,0,0.0605,0.06084002,54.5,BTC-31JAN25-102000-C,102004.29,sell,0.1,0.1,,,
1071,338939894,2025-01-07 00:35:10,0,0.065,0.0640842,56.03,BTC-31JAN25-102000-C,102528.32,buy,0.1,0.1,,,
1072,338952633,2025-01-07 02:27:57,2,0.0605,0.060928,55.13,BTC-31JAN25-102000-C,101917.51,sell,0.4,0.4,,,
1073,338966307,2025-01-07 07:05:11,2,0.0595,0.06022604,54.03,BTC-31JAN25-102000-C,102011.27,sell,12.0,12.0,,,
1074,338970627,2025-01-07 07:50:17,3,0.0595,0.05899937,55.56,BTC-31JAN25-102000-C,101729.4,buy,3.0,3.0,,,
1075,338980964,2025-01-07 10:01:22,2,0.059,0.05907068,55.26,BTC-31JAN25-102000-C,101676.32,sell,3.0,3.0,,,
1076,338997610,2025-01-07 11:48:16,2,0.0535,0.05361817,55.04,BTC-31JAN25-102000-C,100571.61,buy,0.2,0.2,,,
1077,338998586,2025-01-07 11:52:30,0,0.0545,0.0546313,55.02,BTC-31JAN25-102000-C,100791.33,buy,0.2,0.2,,,
1078,339002127,2025-01-07 12:15:15,1,0.0545,0.05461474,55.2,BTC-31JAN25-102000-C,100761.35,buy,0.2,0.2,,,
1079,339002586,2025-01-07 12:22:46,0,0.055,0.05463724,55.68,BTC-31JAN25-102000-C,100749.19,buy,0.2,0.2,,,
1080,339002587,2025-01-07 12:22:46,1,0.055,0.05463724,55.68,BTC-31JAN25-102000-C,100749.19,sell,1.7,1.7,,,
1081,339002590,2025-01-07 12:22:46,1,0.055,0.05463724,55.68,BTC-31JAN25-102000-C,100749.19,sell,3.1,3.1,,,
1082,339007356,2025-01-07 12:41:49,0,0.0555,0.05530468,55.64,BTC-31JAN25-102000-C,100844.01,buy,0.2,0.2,,,
1083,339007675,2025-01-07 12:42:54,0,0.056,0.05551743,56.1,BTC-31JAN25-102000-C,100839.09,buy,0.4,0.4,,,
1084,339007676,2025-01-07 12:42:54,1,0.056,0.05551743,56.1,BTC-31JAN25-102000-C,100839.09,buy,0.2,0.2,,,
1085,339008679,2025-01-07 12:43:26,1,0.056,0.05574185,56.02,BTC-31JAN25-102000-C,100846.5,buy,0.6,0.6,,,
1086,339027816,2025-01-07 14:52:32,2,0.0535,0.05343809,55.66,BTC-31JAN25-102000-C,100421.02,sell,0.1,0.1,,,
1087,339048651,2025-01-07 15:06:20,2,0.049,0.04911917,55.32,BTC-31JAN25-102000-C,99435.76,buy,0.2,0.2,,,
1088,339085375,2025-01-07 15:36:27,2,0.0435,0.04329532,56.13,BTC-31JAN25-102000-C,98000.09,buy,0.2,0.2,,,
1089,339087547,2025-01-07 15:38:39,2,0.0425,0.04303433,55.38,BTC-31JAN25-102000-C,97968.55,sell,0.2,0.2,,,
1090,339088403,2025-01-07 15:39:12,2,0.042,0.04225277,55.53,BTC-31JAN25-102000-C,97815.36,sell,0.1,0.1,,,
1091,339104572,2025-01-07 15:49:27,3,0.042,0.04205021,56.04,BTC-31JAN25-102000-C,97730.03,sell,0.6,0.6,,,
1092,339104573,2025-01-07 15:49:27,3,0.042,0.04205021,56.04,BTC-31JAN25-102000-C,97730.03,sell,0.4,0.4,,,
1093,339111672,2025-01-07 16:00:17,0,0.043,0.04260124,56.82,BTC-31JAN25-102000-C,97783.5,buy,5.0,5.0,,,
1094,339144539,2025-01-07 17:14:02,2,0.0405,0.04047368,56.02,BTC-31JAN25-102000-C,97456.71,sell,1.0,1.0,,,
1095,339156229,2025-01-07 17:46:47,2,0.0385,0.03929577,55.76,BTC-31JAN25-102000-C,96989.21,sell,0.1,0.1,,,
1096,339163475,2025-01-07 18:04:41,0,0.0405,0.0402673,56.18,BTC-31JAN25-102000-C,97403.5,buy,0.1,0.1,,,
1097,339163476,2025-01-07 18:04:41,1,0.0405,0.0402673,56.18,BTC-31JAN25-102000-C,97403.5,buy,0.1,0.1,,,
1098,339164478,2025-01-07 18:11:40,2,0.04,0.04032452,55.61,BTC-31JAN25-102000-C,97427.96,sell,0.9,0.9,,,
1099,339164479,2025-01-07 18:11:40,3,0.04,0.04032452,55.61,BTC-31JAN25-102000-C,97427.96,buy,1.0,1.0,,,
1100,339164480,2025-01-07 18:11:40,3,0.04,0.04032452,55.61,BTC-31JAN25-102000-C,97427.96,buy,0.9,0.9,,,
1101,339164481,2025-01-07 18:11:40,3,0.04,0.04032452,55.61,BTC-31JAN25-102000-C,97427.96,buy,0.1,0.1,,,
1102,339177607,2025-01-07 19:03:45,2,0.038,0.03778227,55.85,BTC-31JAN25-102000-C,96839.77,sell,0.1,0.1,,,
1103,339180627,2025-01-07 19:21:40,3,0.038,0.03802602,55.52,BTC-31JAN25-102000-C,96926.2,buy,1.5,1.5,,,
1104,339180628,2025-01-07 19:21:40,3,0.038,0.03802602,55.52,BTC-31JAN25-102000-C,96926.2,buy,0.3,0.3,,,
1105,339180629,2025-01-07 19:21:40,3,0.038,0.03802602,55.52,BTC-31JAN25-102000-C,96926.2,buy,0.1,0.1,,,
1106,339180630,2025-01-07 19:21:40,3,0.038,0.03802602,55.52,BTC-31JAN25-102000-C,96926.2,buy,0.1,0.1,,,
1107,339180635,2025-01-07 19:21:40,3,0.038,0.03802602,55.52,BTC-31JAN25-102000-C,96926.2,buy,0.1,0.1,,,
1108,339180637,2025-01-07 19:21:40,3,0.038,0.03802602,55.52,BTC-31JAN25-102000-C,96926.2,buy,0.1,0.1,,,
1109,339180638,2025-01-07 19:21:40,3,0.038,0.03802602,55.52,BTC-31JAN25-102000-C,96926.2,buy,0.1,0.1,,,
1110,339180639,2025-01-07 19:21:40,3,0.038,0.03802602,55.52,BTC-31JAN25-102000-C,96926.2,buy,0.1,0.1,,,
1111,339180642,2025-01-07 19:21:40,3,0.038,0.03802602,55.52,BTC-31JAN25-102000-C,96926.2,buy,0.2,0.2,,,
1112,339181974,2025-01-07 19:28:20,2,0.0375,0.0372922,55.7,BTC-31JAN25-102000-C,96736.28,buy,4.7,4.7,,,
1113,339182081,2025-01-07 19:29:03,3,0.0375,0.03749722,55.54,BTC-31JAN25-102000-C,96775.62,buy,4.7,4.7,,,
1114,339208458,2025-01-07 21:12:03,3,0.0375,0.03743795,55.84,BTC-31JAN25-102000-C,96784.64,sell,5.0,5.0,,,
1115,339220023,2025-01-07 22:10:55,3,0.0375,0.0376586,55.41,BTC-31JAN25-102000-C,96887.42,buy,0.2,0.2,,,
1116,339220411,2025-01-07 22:13:33,2,0.037,0.03756225,55.01,BTC-31JAN25-102000-C,96866.01,sell,0.1,0.1,,,
1117,339220606,2025-01-07 22:15:16,3,0.037,0.03755069,54.96,BTC-31JAN25-102000-C,96880.65,sell,0.1,0.1,,,
1118,339247723,2025-01-08 02:40:05,0,0.0375,0.03767874,55.34,BTC-31JAN25-102000-C,97039.74,buy,0.1,0.1,,,
1119,339248736,2025-01-08 02:48:03,2,0.0365,0.03712478,54.85,BTC-31JAN25-102000-C,96896.96,sell,0.1,0.1,,,
1120,339248835,2025-01-08 02:49:06,0,0.037,0.03723672,55.23,BTC-31JAN25-102000-C,96933.92,buy,0.1,0.1,,,
1121,339249091,2025-01-08 02:54:40,1,0.037,0.03723024,55.28,BTC-31JAN25-102000-C,96912.89,sell,0.1,0.1,,,
1122,339250356,2025-01-08 03:05:10,2,0.036,0.03634672,55.27,BTC-31JAN25-102000-C,96634.71,sell,0.5,0.5,,,
1123,339265382,2025-01-08 04:28:28,2,0.0345,0.03480771,55.18,BTC-31JAN25-102000-C,96287.66,sell,0.3,0.3,,,
1124,339268355,2025-01-08 04:47:53,2,0.034,0.03461201,55.39,BTC-31JAN25-102000-C,96121.16,sell,0.2,0.2,,,
1125,339289832,2025-01-08 06:50:18,2,0.032,0.03226683,55.35,BTC-31JAN25-102000-C,95564.56,sell,1.5,1.5,,,
1126,339292204,2025-01-08 06:55:25,2,0.0315,0.03149877,55.66,BTC-31JAN25-102000-C,95334.03,buy,0.2,0.2,,,
1127,339292418,2025-01-08 06:56:07,3,0.0315,0.03150428,55.71,BTC-31JAN25-102000-C,95326.09,buy,0.1,0.1,,,
1128,339311079,2025-01-08 08:02:02,0,0.0325,0.0327263,55.54,BTC-31JAN25-102000-C,95707.06,buy,0.1,0.1,,,
1129,339321383,2025-01-08 09:24:53,0,0.033,0.03332666,55.33,BTC-31JAN25-102000-C,95938.51,buy,0.1,0.1,,,
1130,339322565,2025-01-08 09:36:43,2,0.0325,0.03288687,55.42,BTC-31JAN25-102000-C,95734.96,sell,0.1,0.1,,,
1131,339325356,2025-01-08 09:58:53,0,0.033,0.03293043,56.87,BTC-31JAN25-102000-C,95483.57,buy,0.1,0.1,,,
1132,339326067,2025-01-08 10:01:57,0,0.0335,0.0332869,57.39,BTC-31JAN25-102000-C,95483.82,buy,0.2,0.2,,,
1133,339353164,2025-01-08 12:19:31,2,0.032,0.03183657,57.61,BTC-31JAN25-102000-C,95048.67,sell,0.1,0.1,,,
