trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,combo_id,combo_trade_id
4344,230240869,2022-09-26 13:39:03,1,0.013,0.01259749,69.27,BTC-30SEP22-20000-C,19213.13,buy,6.0,,,
4345,230242269,2022-09-26 13:51:31,1,0.013,0.01288286,69.68,BTC-30SEP22-20000-C,19212.87,sell,0.5,,,
4346,230242986,2022-09-26 14:01:48,2,0.012,0.01282599,66.95,BTC-30SEP22-20000-C,19209.31,sell,1.0,,,
4347,230245354,2022-09-26 14:24:31,0,0.0135,0.01304156,69.86,BTC-30SEP22-20000-C,19244.49,buy,6.0,,,
4348,230245355,2022-09-26 14:24:31,1,0.0135,0.01304156,69.86,BTC-30SEP22-20000-C,19244.49,buy,4.1,,,
4349,230245356,2022-09-26 14:24:31,1,0.0135,0.01304156,69.86,BTC-30SEP22-20000-C,19244.49,buy,4.0,,,
4350,230245357,2022-09-26 14:24:31,1,0.0135,0.01304156,69.86,BTC-30SEP22-20000-C,19244.49,buy,5.1,,,
4351,230245358,2022-09-26 14:24:31,1,0.0135,0.01304156,69.86,BTC-30SEP22-20000-C,19244.49,buy,18.0,,,
4352,230245359,2022-09-26 14:24:31,1,0.0135,0.01304156,69.86,BTC-30SEP22-20000-C,19244.49,buy,2.0,,,
4353,230245360,2022-09-26 14:24:31,1,0.0135,0.01304156,69.86,BTC-30SEP22-20000-C,19244.49,buy,10.8,,,
4354,230247056,2022-09-26 14:42:54,2,0.012,0.01187223,69.21,BTC-30SEP22-20000-C,19169.07,buy,0.1,,,
4355,230247618,2022-09-26 14:50:36,2,0.0115,0.01174174,68.2,BTC-30SEP22-20000-C,19156.37,sell,2.7,,,
4356,230247619,2022-09-26 14:50:36,3,0.0115,0.01174174,68.2,BTC-30SEP22-20000-C,19156.37,sell,4.0,,,
4357,230248715,2022-09-26 15:06:19,2,0.011,0.01101595,69.26,BTC-30SEP22-20000-C,19092.35,sell,2.5,,,
4358,230248716,2022-09-26 15:06:22,3,0.011,0.01098264,69.35,BTC-30SEP22-20000-C,19093.36,sell,0.3,,,
4359,230249800,2022-09-26 15:24:01,2,0.01,0.01068509,66.57,BTC-30SEP22-20000-C,19082.87,sell,1.6,,,
4360,230249815,2022-09-26 15:24:21,3,0.01,0.01078891,66.23,BTC-30SEP22-20000-C,19091.78,sell,0.1,,,
4361,230251853,2022-09-26 15:56:55,0,0.0105,0.01070095,67.76,BTC-30SEP22-20000-C,19106.37,buy,0.1,,,
4362,230251904,2022-09-26 15:57:42,1,0.0105,0.01067638,67.88,BTC-30SEP22-20000-C,19104.25,buy,1.0,,,
4363,230254892,2022-09-26 17:01:56,2,0.01,0.01023693,67.75,BTC-30SEP22-20000-C,19078.29,sell,0.4,,,
4364,230254893,2022-09-26 17:01:56,3,0.01,0.01023693,67.73,BTC-30SEP22-20000-C,19070.95,sell,0.3,,,
4365,230254894,2022-09-26 17:01:56,3,0.01,0.01023693,67.73,BTC-30SEP22-20000-C,19070.95,sell,0.2,,,
4366,230254895,2022-09-26 17:01:56,3,0.01,0.01023693,67.73,BTC-30SEP22-20000-C,19070.95,sell,0.3,,,
4367,230254896,2022-09-26 17:01:56,3,0.01,0.01023693,67.73,BTC-30SEP22-20000-C,19070.95,sell,0.2,,,
4368,230254897,2022-09-26 17:01:56,3,0.01,0.01023693,67.73,BTC-30SEP22-20000-C,19070.95,sell,0.1,,,
4369,230254898,2022-09-26 17:01:56,3,0.01,0.01023693,67.73,BTC-30SEP22-20000-C,19070.95,sell,0.1,,,
4370,230254900,2022-09-26 17:01:58,3,0.01,0.01014372,68.11,BTC-30SEP22-20000-C,19069.85,sell,0.1,,,
4371,230254901,2022-09-26 17:01:58,3,0.01,0.01014372,68.11,BTC-30SEP22-20000-C,19069.85,sell,0.1,,,
4372,230254902,2022-09-26 17:01:58,3,0.01,0.01014372,68.11,BTC-30SEP22-20000-C,19069.85,sell,0.1,,,
4373,230254903,2022-09-26 17:01:58,3,0.01,0.01014372,68.11,BTC-30SEP22-20000-C,19069.85,sell,0.1,,,
4374,230256060,2022-09-26 17:27:43,2,0.009,0.00977248,65.87,BTC-30SEP22-20000-C,19055.61,sell,2.7,,,
4375,230258976,2022-09-26 18:04:21,0,0.0115,0.01152161,68.58,BTC-30SEP22-20000-C,19176.63,buy,0.1,,,
4376,230259272,2022-09-26 18:12:14,1,0.0115,0.01141192,69.1,BTC-30SEP22-20000-C,19169.18,sell,0.3,,,
4377,230260719,2022-09-26 18:47:21,1,0.0115,0.01122155,69.93,BTC-30SEP22-20000-C,19157.51,buy,0.2,,,
4378,230260720,2022-09-26 18:47:21,1,0.0115,0.01122155,69.93,BTC-30SEP22-20000-C,19157.51,buy,3.5,,,
4379,230260721,2022-09-26 18:47:21,1,0.0115,0.01122155,69.93,BTC-30SEP22-20000-C,19157.51,buy,1.3,,,
4380,230261220,2022-09-26 18:53:04,0,0.0125,0.01207518,70.48,BTC-30SEP22-20000-C,19211.17,buy,0.8,,,
4381,230261525,2022-09-26 18:59:31,2,0.012,0.0118017,69.8,BTC-30SEP22-20000-C,19189.43,sell,2.6,,,
4382,230261526,2022-09-26 18:59:31,3,0.012,0.0118017,69.8,BTC-30SEP22-20000-C,19189.43,sell,2.4,,,
4383,230262830,2022-09-26 19:29:12,2,0.011,0.01148584,67.21,BTC-30SEP22-20000-C,19188.96,sell,4.5,,,
4384,230263330,2022-09-26 19:38:31,3,0.011,0.01146808,66.28,BTC-30SEP22-20000-C,19217.71,sell,4.7,,,
4385,230263483,2022-09-26 19:39:09,2,0.0105,0.01096668,66.02,BTC-30SEP22-20000-C,19183.16,sell,0.3,,,
4386,230263487,2022-09-26 19:39:11,3,0.0105,0.01096735,66.01,BTC-30SEP22-20000-C,19182.67,sell,0.1,,,
4387,230263488,2022-09-26 19:39:11,3,0.0105,0.01096735,66.01,BTC-30SEP22-20000-C,19182.67,sell,0.5,,,
4388,230263489,2022-09-26 19:39:11,3,0.0105,0.01096735,66.01,BTC-30SEP22-20000-C,19182.67,sell,0.7,,,
4389,230263490,2022-09-26 19:39:11,3,0.0105,0.01096735,66.01,BTC-30SEP22-20000-C,19182.67,sell,0.1,,,
4390,230263491,2022-09-26 19:39:11,3,0.0105,0.01096735,66.01,BTC-30SEP22-20000-C,19182.67,sell,0.1,,,
4391,230263495,2022-09-26 19:39:13,3,0.0105,0.0109751,65.99,BTC-30SEP22-20000-C,19182.27,sell,0.5,,,
4392,230263500,2022-09-26 19:39:15,3,0.0105,0.01095395,66.09,BTC-30SEP22-20000-C,19180.61,sell,0.3,,,
4393,230263501,2022-09-26 19:39:15,3,0.0105,0.01095395,66.09,BTC-30SEP22-20000-C,19180.61,sell,0.2,,,
4394,230263502,2022-09-26 19:39:15,3,0.0105,0.01095395,66.09,BTC-30SEP22-20000-C,19180.61,sell,0.1,,,
4395,230263503,2022-09-26 19:39:15,3,0.0105,0.01092593,66.09,BTC-30SEP22-20000-C,19180.91,sell,0.4,,,
4396,230263504,2022-09-26 19:39:15,3,0.0105,0.01092593,66.09,BTC-30SEP22-20000-C,19180.91,sell,0.3,,,
4397,230263505,2022-09-26 19:39:15,3,0.0105,0.01092593,66.09,BTC-30SEP22-20000-C,19180.91,sell,0.2,,,
4398,230263506,2022-09-26 19:39:15,3,0.0105,0.01092593,66.09,BTC-30SEP22-20000-C,19180.91,sell,0.1,,,
4399,230263509,2022-09-26 19:39:18,3,0.0105,0.01091726,66.08,BTC-30SEP22-20000-C,19180.76,sell,0.1,,,
4400,230263510,2022-09-26 19:39:19,3,0.0105,0.01091067,66.07,BTC-30SEP22-20000-C,19178.39,sell,0.2,,,
4401,230263511,2022-09-26 19:39:19,3,0.0105,0.01091067,66.07,BTC-30SEP22-20000-C,19178.39,sell,0.2,,,
4402,230263512,2022-09-26 19:39:19,3,0.0105,0.01091067,66.07,BTC-30SEP22-20000-C,19178.39,sell,0.1,,,
4403,230263513,2022-09-26 19:39:20,3,0.0105,0.01090434,66.13,BTC-30SEP22-20000-C,19179.25,sell,0.5,,,
4404,230263514,2022-09-26 19:39:20,3,0.0105,0.01090434,66.13,BTC-30SEP22-20000-C,19179.25,sell,0.3,,,
4405,230263515,2022-09-26 19:39:20,3,0.0105,0.01090434,66.13,BTC-30SEP22-20000-C,19179.25,sell,0.1,,,
4406,230263516,2022-09-26 19:39:20,3,0.0105,0.01090434,66.13,BTC-30SEP22-20000-C,19179.25,sell,0.1,,,
4407,230263671,2022-09-26 19:42:06,3,0.0105,0.01087282,65.76,BTC-30SEP22-20000-C,19185.66,sell,0.1,,,
4408,230263672,2022-09-26 19:42:06,3,0.0105,0.01087282,65.76,BTC-30SEP22-20000-C,19185.66,sell,0.2,,,
4409,230263688,2022-09-26 19:42:14,3,0.0105,0.01090752,65.74,BTC-30SEP22-20000-C,19186.57,sell,0.4,,,
4410,230263689,2022-09-26 19:42:14,3,0.0105,0.01090752,65.74,BTC-30SEP22-20000-C,19186.57,sell,0.2,,,
4411,230263690,2022-09-26 19:42:14,3,0.0105,0.01090752,65.74,BTC-30SEP22-20000-C,19186.57,sell,0.2,,,
4412,230263691,2022-09-26 19:42:14,3,0.0105,0.01090752,65.74,BTC-30SEP22-20000-C,19186.57,sell,0.1,,,
4413,230263692,2022-09-26 19:42:15,3,0.0105,0.0108764,65.74,BTC-30SEP22-20000-C,19185.61,sell,0.4,,,
4414,230263693,2022-09-26 19:42:15,3,0.0105,0.0108764,65.74,BTC-30SEP22-20000-C,19185.61,sell,0.2,,,
4415,230263694,2022-09-26 19:42:15,3,0.0105,0.0108764,65.74,BTC-30SEP22-20000-C,19185.61,sell,0.1,,,
4416,230263695,2022-09-26 19:42:15,3,0.0105,0.0108764,65.74,BTC-30SEP22-20000-C,19185.61,sell,0.1,,,
4417,230263696,2022-09-26 19:42:21,3,0.0105,0.01085339,65.81,BTC-30SEP22-20000-C,19185.52,sell,4.2,,,
4418,230265169,2022-09-26 20:00:33,2,0.01,0.01029282,64.36,BTC-30SEP22-20000-C,19189.51,sell,0.1,,,
4419,230265170,2022-09-26 20:00:33,3,0.01,0.01029282,64.36,BTC-30SEP22-20000-C,19189.51,sell,0.1,,,
4420,230265171,2022-09-26 20:00:33,3,0.01,0.01029282,64.36,BTC-30SEP22-20000-C,19189.51,sell,0.1,,,
4421,230265172,2022-09-26 20:00:34,3,0.01,0.01029282,64.36,BTC-30SEP22-20000-C,19189.51,sell,0.1,,,
4422,230265177,2022-09-26 20:00:35,3,0.01,0.01028194,64.4,BTC-30SEP22-20000-C,19185.61,sell,0.4,,,
4423,230265178,2022-09-26 20:00:35,3,0.01,0.01028194,64.4,BTC-30SEP22-20000-C,19185.61,sell,0.3,,,
4424,230265179,2022-09-26 20:00:35,3,0.01,0.01028194,64.4,BTC-30SEP22-20000-C,19185.61,sell,0.9,,,
4425,230265180,2022-09-26 20:00:35,3,0.01,0.01028194,64.4,BTC-30SEP22-20000-C,19185.61,sell,0.1,,,
4426,230265181,2022-09-26 20:00:35,3,0.01,0.01028194,64.4,BTC-30SEP22-20000-C,19185.61,sell,0.9,,,
4427,230265182,2022-09-26 20:00:35,3,0.01,0.01028194,64.4,BTC-30SEP22-20000-C,19185.61,sell,0.5,,,
4428,230265183,2022-09-26 20:00:35,3,0.01,0.01028194,64.4,BTC-30SEP22-20000-C,19185.61,sell,0.3,,,
4429,230265184,2022-09-26 20:00:35,3,0.01,0.01028194,64.4,BTC-30SEP22-20000-C,19185.61,sell,0.2,,,
4430,230265215,2022-09-26 20:02:06,3,0.01,0.01018824,64.67,BTC-30SEP22-20000-C,19179.2,sell,0.1,,,
4431,230265216,2022-09-26 20:02:06,3,0.01,0.01018824,64.67,BTC-30SEP22-20000-C,19179.2,sell,0.1,,,
4432,230265217,2022-09-26 20:02:06,3,0.01,0.01018824,64.67,BTC-30SEP22-20000-C,19179.2,sell,0.1,,,
4433,230265218,2022-09-26 20:02:09,3,0.01,0.0101726,64.74,BTC-30SEP22-20000-C,19178.79,sell,0.1,,,
4434,230265220,2022-09-26 20:02:10,3,0.01,0.01016441,64.74,BTC-30SEP22-20000-C,19178.79,sell,0.2,,,
4435,230265221,2022-09-26 20:02:10,3,0.01,0.01016441,64.74,BTC-30SEP22-20000-C,19178.79,sell,0.3,,,
4436,230265222,2022-09-26 20:02:10,3,0.01,0.01016441,64.74,BTC-30SEP22-20000-C,19178.79,sell,0.3,,,
4437,230265223,2022-09-26 20:02:10,3,0.01,0.01016441,64.73,BTC-30SEP22-20000-C,19178.49,sell,0.2,,,
4438,230265224,2022-09-26 20:02:10,3,0.01,0.01016441,64.73,BTC-30SEP22-20000-C,19178.49,sell,0.1,,,
4439,230265225,2022-09-26 20:02:10,3,0.01,0.01016441,64.73,BTC-30SEP22-20000-C,19178.49,sell,0.1,,,
4440,230265226,2022-09-26 20:02:10,3,0.01,0.01016441,64.73,BTC-30SEP22-20000-C,19178.49,sell,0.4,,,
4441,230265227,2022-09-26 20:02:10,3,0.01,0.01016441,64.73,BTC-30SEP22-20000-C,19178.49,sell,0.2,,,
4442,230265228,2022-09-26 20:02:10,3,0.01,0.01016441,64.73,BTC-30SEP22-20000-C,19178.49,sell,0.1,,,
4443,230265230,2022-09-26 20:02:16,3,0.01,0.01013036,64.88,BTC-30SEP22-20000-C,19175.27,sell,0.2,,,
4444,230265231,2022-09-26 20:02:16,3,0.01,0.01013036,64.88,BTC-30SEP22-20000-C,19175.27,sell,0.1,,,
4445,230265232,2022-09-26 20:02:16,3,0.01,0.01013036,64.88,BTC-30SEP22-20000-C,19175.27,sell,0.1,,,
4446,230265233,2022-09-26 20:02:16,3,0.01,0.01013036,64.88,BTC-30SEP22-20000-C,19175.27,sell,0.1,,,
4447,230265234,2022-09-26 20:02:20,3,0.01,0.01012131,64.88,BTC-30SEP22-20000-C,19176.55,sell,0.1,,,
4448,230265235,2022-09-26 20:02:23,3,0.01,0.01011885,64.91,BTC-30SEP22-20000-C,19174.95,sell,0.1,,,
4449,230265236,2022-09-26 20:02:30,3,0.01,0.01009065,64.99,BTC-30SEP22-20000-C,19175.1,sell,0.1,,,
4450,230266118,2022-09-26 20:29:14,2,0.009,0.00965779,62.06,BTC-30SEP22-20000-C,19173.6,sell,0.1,,,
4451,230269350,2022-09-26 22:08:19,2,0.008,0.00801878,62.95,BTC-30SEP22-20000-C,19082.85,buy,0.7,,,
4452,230270954,2022-09-26 22:43:38,0,0.009,0.00891959,63.4,BTC-30SEP22-20000-C,19162.09,buy,0.1,,,
4453,230271264,2022-09-26 22:56:28,1,0.009,0.00886217,63.92,BTC-30SEP22-20000-C,19143.66,buy,0.1,,,
4454,230271984,2022-09-26 23:27:48,0,0.0095,0.00906557,64.63,BTC-30SEP22-20000-C,19170.93,buy,1.0,,,
4455,230272685,2022-09-26 23:35:33,0,0.01,0.0098859,63.53,BTC-30SEP22-20000-C,19232.32,sell,0.4,,,
4456,230273698,2022-09-27 00:03:49,2,0.0095,0.00924056,63.9,BTC-30SEP22-20000-C,19195.08,sell,0.5,,,
4457,230274078,2022-09-27 00:12:55,0,0.0105,0.01019399,64.0,BTC-30SEP22-20000-C,19263.44,buy,0.1,,,
4458,230274079,2022-09-27 00:12:55,1,0.0105,0.01019399,64.0,BTC-30SEP22-20000-C,19263.44,buy,1.9,,,
4459,230274392,2022-09-27 00:13:29,1,0.0105,0.01055143,62.77,BTC-30SEP22-20000-C,19288.6,sell,0.3,,,
4460,230274394,2022-09-27 00:13:29,1,0.0105,0.01055143,62.77,BTC-30SEP22-20000-C,19288.6,sell,0.7,,,
4461,230274397,2022-09-27 00:13:29,1,0.0105,0.01055143,62.77,BTC-30SEP22-20000-C,19288.6,sell,1.0,,,
4462,230274402,2022-09-27 00:13:31,1,0.0105,0.0105605,62.93,BTC-30SEP22-20000-C,19282.46,sell,0.1,,,
4463,230274403,2022-09-27 00:13:31,1,0.0105,0.0105605,62.93,BTC-30SEP22-20000-C,19282.46,sell,0.3,,,
4464,230275810,2022-09-27 00:22:45,1,0.0105,0.01057837,62.6,BTC-30SEP22-20000-C,19293.41,sell,0.1,,,
4465,230275920,2022-09-27 00:24:16,2,0.01,0.0103645,61.71,BTC-30SEP22-20000-C,19281.4,sell,0.1,,,
4466,230276114,2022-09-27 00:26:59,3,0.01,0.01019976,62.15,BTC-30SEP22-20000-C,19276.58,buy,2.5,,,
4467,230276533,2022-09-27 00:37:07,3,0.01,0.01010449,62.31,BTC-30SEP22-20000-C,19278.47,buy,0.1,,,
4468,230276534,2022-09-27 00:37:08,3,0.01,0.01010449,62.31,BTC-30SEP22-20000-C,19278.47,buy,0.1,,,
4469,230276535,2022-09-27 00:37:09,3,0.01,0.01015048,62.05,BTC-30SEP22-20000-C,19281.14,buy,0.1,,,
4470,230276540,2022-09-27 00:37:19,3,0.01,0.01017129,62.07,BTC-30SEP22-20000-C,19284.18,buy,0.1,,,
4471,230276542,2022-09-27 00:37:23,3,0.01,0.01022111,61.89,BTC-30SEP22-20000-C,19287.68,buy,0.3,,,
4472,230276543,2022-09-27 00:37:24,3,0.01,0.01022111,61.89,BTC-30SEP22-20000-C,19287.68,buy,0.3,,,
4473,230276544,2022-09-27 00:37:24,3,0.01,0.01022111,61.9,BTC-30SEP22-20000-C,19288.18,buy,0.2,,,
4474,230276546,2022-09-27 00:37:25,3,0.01,0.01022073,61.9,BTC-30SEP22-20000-C,19288.18,buy,2.1,,,
4475,230277888,2022-09-27 00:57:25,0,0.0105,0.01095002,61.31,BTC-30SEP22-20000-C,19335.72,sell,0.1,,,
4476,230278830,2022-09-27 01:07:35,0,0.012,0.01191661,63.04,BTC-30SEP22-20000-C,19395.05,sell,0.5,,,
4477,230279947,2022-09-27 01:11:53,0,0.0125,0.01315633,60.94,BTC-30SEP22-20000-C,19468.84,sell,0.1,,,
4478,230279949,2022-09-27 01:11:54,1,0.0125,0.01314844,60.94,BTC-30SEP22-20000-C,19468.84,sell,0.1,,,
4479,230280818,2022-09-27 01:16:53,1,0.0125,0.01302858,61.03,BTC-30SEP22-20000-C,19470.8,sell,2.2,,,
4480,230280819,2022-09-27 01:16:53,1,0.0125,0.01302858,61.03,BTC-30SEP22-20000-C,19470.8,sell,6.8,,,
4481,230280820,2022-09-27 01:16:53,1,0.0125,0.01302858,61.03,BTC-30SEP22-20000-C,19470.8,sell,0.7,,,
4482,230282374,2022-09-27 01:20:15,0,0.014,0.01431815,61.32,BTC-30SEP22-20000-C,19553.75,buy,0.1,,,
4483,230282827,2022-09-27 01:20:50,0,0.015,0.01513855,61.82,BTC-30SEP22-20000-C,19597.24,buy,0.4,,,
4484,230282830,2022-09-27 01:20:50,1,0.015,0.01513855,61.7,BTC-30SEP22-20000-C,19607.55,buy,0.8,,,
4485,230283111,2022-09-27 01:20:58,1,0.015,0.01506561,61.81,BTC-30SEP22-20000-C,19602.01,buy,0.6,,,
4486,230283129,2022-09-27 01:20:59,1,0.015,0.01513391,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.2,,,
4487,230283130,2022-09-27 01:20:59,1,0.015,0.01513391,61.06,BTC-30SEP22-20000-C,19610.22,buy,2.6,,,
4488,230283131,2022-09-27 01:20:59,1,0.015,0.01513391,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.4,,,
4489,230283132,2022-09-27 01:20:59,1,0.015,0.01513391,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.2,,,
4490,230283137,2022-09-27 01:20:59,1,0.015,0.01524991,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.4,,,
4491,230283139,2022-09-27 01:20:59,1,0.015,0.01524991,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.1,,,
4492,230283140,2022-09-27 01:20:59,1,0.015,0.01524991,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.1,,,
4493,230283141,2022-09-27 01:20:59,1,0.015,0.01524991,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.2,,,
4494,230283142,2022-09-27 01:21:00,1,0.015,0.01524991,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.4,,,
4495,230283143,2022-09-27 01:21:00,1,0.015,0.01524991,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.3,,,
4496,230283146,2022-09-27 01:21:00,1,0.015,0.01524991,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.2,,,
4497,230283152,2022-09-27 01:21:00,1,0.015,0.01524991,61.06,BTC-30SEP22-20000-C,19610.22,buy,0.4,,,
4498,230283154,2022-09-27 01:21:00,1,0.015,0.01524991,60.81,BTC-30SEP22-20000-C,19614.92,buy,0.4,,,
4499,230283168,2022-09-27 01:21:00,1,0.015,0.01540595,60.81,BTC-30SEP22-20000-C,19614.92,buy,0.1,,,
4500,230283169,2022-09-27 01:21:00,1,0.015,0.01540595,60.81,BTC-30SEP22-20000-C,19614.92,buy,0.5,,,
4501,230283170,2022-09-27 01:21:01,1,0.015,0.01540595,60.81,BTC-30SEP22-20000-C,19614.92,buy,0.4,,,
4502,230283175,2022-09-27 01:21:01,1,0.015,0.01540595,60.81,BTC-30SEP22-20000-C,19614.92,buy,0.3,,,
4503,230283177,2022-09-27 01:21:01,1,0.015,0.01540595,60.81,BTC-30SEP22-20000-C,19614.92,buy,0.3,,,
4504,230283178,2022-09-27 01:21:01,1,0.015,0.01540595,60.81,BTC-30SEP22-20000-C,19614.92,buy,0.4,,,
4505,230283181,2022-09-27 01:21:01,1,0.015,0.01540595,60.58,BTC-30SEP22-20000-C,19618.63,buy,0.3,,,
4506,230284946,2022-09-27 01:28:56,0,0.0155,0.01563556,61.19,BTC-30SEP22-20000-C,19637.96,buy,2.5,,,
4507,230284947,2022-09-27 01:28:56,1,0.0155,0.01563556,61.19,BTC-30SEP22-20000-C,19637.96,buy,0.1,,,
4508,230284948,2022-09-27 01:28:56,1,0.0155,0.01563556,61.19,BTC-30SEP22-20000-C,19637.96,buy,0.1,,,
4509,230284974,2022-09-27 01:28:57,1,0.0155,0.01572238,61.19,BTC-30SEP22-20000-C,19641.67,buy,0.6,,,
4510,230285057,2022-09-27 01:29:24,1,0.0155,0.01569122,61.09,BTC-30SEP22-20000-C,19641.62,buy,0.8,,,
4511,230285058,2022-09-27 01:29:24,1,0.0155,0.01569122,61.09,BTC-30SEP22-20000-C,19641.62,buy,0.8,,,
4512,230285059,2022-09-27 01:29:24,1,0.0155,0.01569122,61.09,BTC-30SEP22-20000-C,19641.62,buy,0.6,,,
4513,230285062,2022-09-27 01:29:24,1,0.0155,0.01569122,61.09,BTC-30SEP22-20000-C,19641.62,buy,0.1,,,
4514,230285074,2022-09-27 01:29:26,1,0.0155,0.01587059,60.71,BTC-30SEP22-20000-C,19648.72,buy,0.4,,,
4515,230285079,2022-09-27 01:29:26,1,0.0155,0.01587059,60.71,BTC-30SEP22-20000-C,19648.72,buy,0.2,,,
4516,230285081,2022-09-27 01:29:26,1,0.0155,0.01587059,60.71,BTC-30SEP22-20000-C,19648.72,buy,0.6,,,
4517,230285082,2022-09-27 01:29:26,1,0.0155,0.01587059,60.71,BTC-30SEP22-20000-C,19648.72,buy,0.4,,,
4518,230285089,2022-09-27 01:29:26,1,0.0155,0.01587059,60.71,BTC-30SEP22-20000-C,19648.72,buy,0.3,,,
4519,230285093,2022-09-27 01:29:26,1,0.0155,0.01587059,60.71,BTC-30SEP22-20000-C,19648.72,buy,2.0,,,
4520,230285097,2022-09-27 01:29:26,1,0.0155,0.01587059,60.68,BTC-30SEP22-20000-C,19648.72,buy,0.5,,,
4521,230285448,2022-09-27 01:29:39,0,0.016,0.01628964,60.75,BTC-30SEP22-20000-C,19671.89,buy,1.2,,,
4522,230285463,2022-09-27 01:29:39,1,0.016,0.01628964,60.75,BTC-30SEP22-20000-C,19671.89,buy,2.1,,,
4523,230285464,2022-09-27 01:29:39,1,0.016,0.01628964,60.75,BTC-30SEP22-20000-C,19671.89,buy,0.1,,,
4524,230285467,2022-09-27 01:29:39,1,0.016,0.01628964,60.75,BTC-30SEP22-20000-C,19671.89,buy,0.3,,,
4525,230285472,2022-09-27 01:29:39,1,0.016,0.01628964,60.75,BTC-30SEP22-20000-C,19671.89,buy,1.2,,,
4526,230285473,2022-09-27 01:29:40,1,0.016,0.01628964,60.75,BTC-30SEP22-20000-C,19671.89,buy,0.1,,,
4527,230285506,2022-09-27 01:29:40,1,0.016,0.01634651,60.7,BTC-30SEP22-20000-C,19678.0,buy,5.0,,,
4528,230285754,2022-09-27 01:29:59,0,0.0165,0.01662554,60.61,BTC-30SEP22-20000-C,19703.7,buy,0.3,,,
4529,230285755,2022-09-27 01:29:59,1,0.0165,0.01662554,60.61,BTC-30SEP22-20000-C,19703.7,buy,0.4,,,
4530,230285756,2022-09-27 01:29:59,1,0.0165,0.01662554,60.61,BTC-30SEP22-20000-C,19703.7,buy,0.4,,,
4531,230285783,2022-09-27 01:30:01,1,0.0165,0.01664945,60.41,BTC-30SEP22-20000-C,19706.78,buy,1.1,,,
4532,230285791,2022-09-27 01:30:01,1,0.0165,0.01664945,60.41,BTC-30SEP22-20000-C,19706.78,buy,0.5,,,
4533,230285805,2022-09-27 01:30:01,1,0.0165,0.01664945,60.41,BTC-30SEP22-20000-C,19706.78,buy,7.3,,,
4534,230285960,2022-09-27 01:30:22,1,0.0165,0.01640579,60.73,BTC-30SEP22-20000-C,19697.89,sell,6.3,,,
4535,230286097,2022-09-27 01:30:39,0,0.017,0.01688443,61.21,BTC-30SEP22-20000-C,19719.85,buy,0.6,,,
4536,230286098,2022-09-27 01:30:39,1,0.017,0.01688443,61.21,BTC-30SEP22-20000-C,19719.85,buy,1.2,,,
4537,230286099,2022-09-27 01:30:39,1,0.017,0.01688443,61.21,BTC-30SEP22-20000-C,19719.85,buy,0.6,,,
4538,230286100,2022-09-27 01:30:39,1,0.017,0.01688443,61.21,BTC-30SEP22-20000-C,19719.85,buy,0.5,,,
4539,230286101,2022-09-27 01:30:39,1,0.017,0.01688443,61.21,BTC-30SEP22-20000-C,19719.85,buy,0.5,,,
4540,230286102,2022-09-27 01:30:39,1,0.017,0.01688443,61.18,BTC-30SEP22-20000-C,19730.8,buy,0.9,,,
4541,230286104,2022-09-27 01:30:39,1,0.017,0.01688443,61.18,BTC-30SEP22-20000-C,19730.8,buy,0.9,,,
4542,230286105,2022-09-27 01:30:40,1,0.017,0.01688443,61.18,BTC-30SEP22-20000-C,19730.8,buy,0.5,,,
4543,230286106,2022-09-27 01:30:40,1,0.017,0.01688443,61.18,BTC-30SEP22-20000-C,19730.8,buy,0.8,,,
4544,230286107,2022-09-27 01:30:40,1,0.017,0.01688443,61.18,BTC-30SEP22-20000-C,19730.8,buy,0.4,,,
4545,230286108,2022-09-27 01:30:40,1,0.017,0.01688443,61.18,BTC-30SEP22-20000-C,19730.8,buy,0.2,,,
4546,230286185,2022-09-27 01:30:53,1,0.017,0.01688892,60.67,BTC-30SEP22-20000-C,19730.38,buy,0.2,,,
4547,230286189,2022-09-27 01:30:54,1,0.017,0.01688892,60.67,BTC-30SEP22-20000-C,19730.38,buy,0.1,,,
4548,230286192,2022-09-27 01:30:54,1,0.017,0.01688892,60.67,BTC-30SEP22-20000-C,19730.38,buy,0.2,,,
4549,230286195,2022-09-27 01:30:54,1,0.017,0.01688892,60.67,BTC-30SEP22-20000-C,19730.38,buy,0.1,,,
4550,230286204,2022-09-27 01:30:54,1,0.017,0.01694551,60.67,BTC-30SEP22-20000-C,19734.16,buy,1.0,,,
4551,230286205,2022-09-27 01:30:55,1,0.017,0.01694551,60.67,BTC-30SEP22-20000-C,19734.16,buy,0.3,,,
4552,230286206,2022-09-27 01:30:55,1,0.017,0.01700466,60.67,BTC-30SEP22-20000-C,19734.16,buy,0.2,,,
