trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_id,amount,combo_id,combo_trade_id,liquidation
1,306700343,2024-06-27 14:26:38,1,0.0895,0.08673385,69.11,BTC-27JUN25-130000-C,62260.84,buy,6.0,,6.0,,,
2,306708506,2024-06-27 15:36:17,2,0.0865,0.08733099,68.92,BTC-27JUN25-130000-C,61506.74,sell,0.9,,0.9,,,
3,306768828,2024-06-28 07:06:51,2,0.082,0.08532962,67.75,BTC-27JUN25-130000-C,61494.46,sell,0.2,,0.2,,,
4,306821108,2024-06-28 13:28:53,0,0.086,0.08684647,69.3,BTC-27JUN25-130000-C,61432.52,sell,1.0,,1.0,,,
5,306910493,2024-06-29 15:26:58,1,0.086,0.0848656,69.83,BTC-27JUN25-130000-C,60898.03,buy,1.9,,1.9,,,
6,306910494,2024-06-29 15:26:58,1,0.086,0.0848656,69.83,BTC-27JUN25-130000-C,60898.03,buy,3.1,,3.1,,,
7,306990879,2024-07-01 01:12:53,0,0.088,0.08828753,67.93,BTC-27JUN25-130000-C,63493.84,buy,0.2,,0.2,,,
8,307191188,2024-07-03 04:33:06,2,0.075,0.07524457,67.25,BTC-27JUN25-130000-C,60795.55,sell,0.1,,0.1,,,
9,307223032,2024-07-03 10:32:18,2,0.0725,0.07172616,67.24,BTC-27JUN25-130000-C,60060.43,sell,0.2,,0.2,,,
10,307259383,2024-07-03 14:36:51,2,0.068,0.068371,65.52,BTC-27JUN25-130000-C,60248.41,sell,0.1,,0.1,,,
11,307320379,2024-07-04 01:48:37,2,0.067,0.06756009,66.35,BTC-27JUN25-130000-C,59253.02,sell,0.1,,0.1,,,
12,307417281,2024-07-04 11:04:17,2,0.065,0.06422695,67.01,BTC-27JUN25-130000-C,57878.2,buy,1.9,,1.9,,,
13,307529329,2024-07-05 02:59:29,2,0.063,0.06176177,68.77,BTC-27JUN25-130000-C,55581.73,sell,0.1,,0.1,,,
14,307529330,2024-07-05 02:59:29,3,0.063,0.06176177,68.77,BTC-27JUN25-130000-C,55581.73,sell,0.1,,0.1,,,
15,307563563,2024-07-05 04:19:38,2,0.06,0.05826843,69.6,BTC-27JUN25-130000-C,53683.82,sell,0.1,,0.1,,,
16,307589602,2024-07-05 05:35:54,3,0.06,0.06036468,69.05,BTC-27JUN25-130000-C,54231.34,buy,3.0,,3.0,,,
17,307700000,2024-07-05 14:07:13,0,0.0615,0.06240355,68.08,BTC-27JUN25-130000-C,55668.5,buy,0.1,,0.1,,,
18,307782800,2024-07-06 06:22:07,0,0.065,0.06425981,68.34,BTC-27JUN25-130000-C,56548.77,buy,0.7,,0.7,,,
19,307783332,2024-07-06 06:34:57,1,0.065,0.06420535,68.37,BTC-27JUN25-130000-C,56524.06,buy,0.2,,0.2,,,
20,307901468,2024-07-07 20:36:44,0,0.0695,0.06998344,69.31,BTC-27JUN25-130000-C,57240.72,buy,0.2,,0.2,,,
21,307901471,2024-07-07 20:37:03,1,0.0695,0.0699686,69.31,BTC-27JUN25-130000-C,57242.39,buy,0.3,,0.3,,,
22,307901481,2024-07-07 20:37:22,1,0.0695,0.06996168,69.31,BTC-27JUN25-130000-C,57247.46,buy,0.5,,0.5,,,
23,308030862,2024-07-08 13:09:48,0,0.0705,0.0704617,69.5,BTC-27JUN25-130000-C,57380.15,buy,1.6,,1.6,,,
24,308030869,2024-07-08 13:09:51,1,0.0705,0.07043321,69.51,BTC-27JUN25-130000-C,57371.99,buy,1.6,,1.6,,,
25,308201531,2024-07-09 18:18:23,0,0.071,0.06992387,69.37,BTC-27JUN25-130000-C,57713.54,buy,0.1,,0.1,,,
26,308249563,2024-07-10 04:26:32,2,0.07,0.06990556,67.89,BTC-27JUN25-130000-C,58923.32,buy,1.2,,1.2,,,
27,308813259,2024-07-14 22:40:46,0,0.0745,0.07515938,67.52,BTC-27JUN25-130000-C,60847.93,buy,0.8,,0.8,,,
28,308977879,2024-07-15 18:23:32,0,0.079,0.08050589,66.63,BTC-27JUN25-130000-C,63499.08,sell,0.1,,0.1,,,
29,308977880,2024-07-15 18:23:32,1,0.079,0.08050589,66.63,BTC-27JUN25-130000-C,63499.08,buy,0.9,,0.9,,,
30,308979410,2024-07-15 18:36:41,1,0.079,0.08067712,66.6,BTC-27JUN25-130000-C,63511.89,sell,0.1,,0.1,,,
31,308979411,2024-07-15 18:36:41,1,0.079,0.08067712,66.6,BTC-27JUN25-130000-C,63511.89,buy,1.9,,1.9,,,
32,309032540,2024-07-16 00:23:31,0,0.089,0.08779586,68.52,BTC-27JUN25-130000-C,64641.57,buy,0.1,,0.1,,,
33,309181212,2024-07-16 18:05:00,2,0.087,0.08579764,68.21,BTC-27JUN25-130000-C,64484.98,sell,1.8,,1.8,,,
34,309181780,2024-07-16 18:09:53,0,0.088,0.087333,68.39,BTC-27JUN25-130000-C,64659.3,buy,0.9,,0.9,,,
35,309475636,2024-07-18 13:19:51,0,0.0885,0.08849044,68.34,BTC-27JUN25-130000-C,65084.97,buy,0.1,,0.1,,,
36,309475687,2024-07-18 13:20:24,0,0.089,0.08845353,68.51,BTC-27JUN25-130000-C,65059.96,buy,0.1,,0.1,,,
37,309520549,2024-07-18 19:07:25,0,0.0895,0.08943684,70.02,BTC-27JUN25-130000-C,63598.95,buy,0.1,,0.1,,,
38,309524044,2024-07-18 19:47:33,0,0.09,0.08970509,70.16,BTC-27JUN25-130000-C,63597.73,buy,0.1,,0.1,,,
39,309524458,2024-07-18 19:53:41,0,0.0905,0.08997235,70.25,BTC-27JUN25-130000-C,63648.95,buy,0.1,,0.1,,,
40,309542892,2024-07-19 01:01:30,0,0.091,0.09246183,70.51,BTC-27JUN25-130000-C,63540.89,sell,0.1,,0.1,,,
41,309593725,2024-07-19 08:29:31,0,0.1018,0.11002524,73.87,BTC-27JUN25-130000-C,63516.53,sell,25.0,148811,25.0,,,
42,310383159,2024-07-24 19:26:47,0,0.103,0.10220359,72.46,BTC-27JUN25-130000-C,65928.75,sell,1.0,,1.0,,,
43,310383160,2024-07-24 19:26:47,1,0.103,0.10220359,72.46,BTC-27JUN25-130000-C,65928.75,sell,0.8,,0.8,,,
44,310383168,2024-07-24 19:26:55,0,0.1035,0.10225356,72.59,BTC-27JUN25-130000-C,65936.91,buy,1.8,,1.8,,,
45,310383169,2024-07-24 19:26:55,1,0.1035,0.10225356,72.59,BTC-27JUN25-130000-C,65936.91,sell,1.3,,1.3,,,
46,310383173,2024-07-24 19:26:55,1,0.1035,0.10225356,72.59,BTC-27JUN25-130000-C,65936.91,sell,0.7,,0.7,,,
47,310383182,2024-07-24 19:26:55,1,0.1035,0.10225356,72.59,BTC-27JUN25-130000-C,65936.91,sell,0.4,,0.4,,,
48,310383183,2024-07-24 19:26:55,1,0.1035,0.10225356,72.59,BTC-27JUN25-130000-C,65936.91,sell,0.8,,0.8,,,
49,310549879,2024-07-25 14:54:50,2,0.092,0.09134874,70.93,BTC-27JUN25-130000-C,64698.46,buy,0.1,,0.1,,,
50,310838385,2024-07-27 13:19:40,0,0.104,0.10221493,70.46,BTC-27JUN25-130000-C,68828.79,sell,0.1,,0.1,,,
51,311153328,2024-07-29 06:00:17,2,0.094,0.09527099,66.52,BTC-27JUN25-130000-C,69704.85,sell,2.8,,2.8,,,
52,311178272,2024-07-29 10:12:24,2,0.0915,0.09227951,66.17,BTC-27JUN25-130000-C,69433.41,sell,0.4,,0.4,,,
53,311209625,2024-07-29 14:02:38,0,0.093,0.09202511,66.97,BTC-27JUN25-130000-C,69108.8,sell,2.1,,2.1,,,
54,311349973,2024-07-30 06:32:36,2,0.079,0.07803267,65.21,BTC-27JUN25-130000-C,66685.71,sell,0.1,,0.1,,,
55,311384992,2024-07-30 13:53:19,2,0.076,0.07583658,64.63,BTC-27JUN25-130000-C,66427.51,sell,0.1,,0.1,,,
56,311445927,2024-07-31 02:32:51,3,0.076,0.07687495,64.77,BTC-27JUN25-130000-C,66309.2,sell,1.0,,1.0,,,
57,311605960,2024-08-01 02:27:19,2,0.067,0.06913808,64.7,BTC-27JUN25-130000-C,64016.66,sell,0.1,,0.1,,,
58,311605977,2024-08-01 02:27:22,3,0.067,0.06910034,64.71,BTC-27JUN25-130000-C,64002.68,sell,0.1,,0.1,,,
59,311606003,2024-08-01 02:27:26,3,0.067,0.06906484,64.71,BTC-27JUN25-130000-C,63999.34,sell,0.1,,0.1,,,
60,311606020,2024-08-01 02:27:29,3,0.067,0.06905335,64.74,BTC-27JUN25-130000-C,63974.69,sell,0.1,,0.1,,,
61,311606286,2024-08-01 02:28:23,3,0.067,0.06913565,64.69,BTC-27JUN25-130000-C,64020.66,sell,0.1,,0.1,,,
62,311614615,2024-08-01 03:15:34,2,0.0655,0.06718145,64.41,BTC-27JUN25-130000-C,63824.27,sell,0.1,,0.1,,,
63,311627680,2024-08-01 05:00:46,2,0.0645,0.06570789,64.19,BTC-27JUN25-130000-C,63612.2,sell,0.1,,0.1,,,
64,311672337,2024-08-01 14:15:27,0,0.0665,0.0671958,63.84,BTC-27JUN25-130000-C,64527.34,sell,0.1,,0.1,,,
65,311672366,2024-08-01 14:15:47,1,0.0665,0.0671603,63.86,BTC-27JUN25-130000-C,64507.59,sell,0.1,,0.1,,,
66,311672407,2024-08-01 14:16:33,1,0.0665,0.06723978,63.84,BTC-27JUN25-130000-C,64519.18,sell,0.1,,0.1,,,
67,311672414,2024-08-01 14:16:36,1,0.0665,0.06717953,63.86,BTC-27JUN25-130000-C,64501.23,sell,0.3,,0.3,,,
68,311792310,2024-08-02 00:05:18,0,0.067,0.06854594,63.47,BTC-27JUN25-130000-C,65407.2,buy,0.7,,0.7,,,
69,311874547,2024-08-02 12:35:27,2,0.0625,0.06282795,63.19,BTC-27JUN25-130000-C,64321.17,buy,1.0,,1.0,,,
70,311915178,2024-08-02 15:09:06,2,0.06,0.06003363,63.83,BTC-27JUN25-130000-C,62811.3,sell,0.1,,0.1,,,
71,311922801,2024-08-02 15:28:23,3,0.06,0.06012586,63.93,BTC-27JUN25-130000-C,62695.27,sell,0.1,,0.1,,,
72,311970357,2024-08-02 20:56:56,2,0.0565,0.05798539,63.0,BTC-27JUN25-130000-C,62337.88,sell,0.1,,0.1,,,
73,312191958,2024-08-04 17:36:37,2,0.0515,0.05248739,65.53,BTC-27JUN25-130000-C,58108.68,sell,0.1,,0.1,,,
74,312195566,2024-08-04 17:43:27,2,0.05,0.05092897,65.41,BTC-27JUN25-130000-C,57727.57,sell,0.1,,0.1,,,
75,312344166,2024-08-05 01:31:07,3,0.05,0.04500424,69.17,BTC-27JUN25-130000-C,53869.64,sell,4.2,,4.2,,,
76,312344167,2024-08-05 01:31:07,3,0.05,0.04500424,69.17,BTC-27JUN25-130000-C,53869.64,sell,0.8,,0.8,,,
77,312429567,2024-08-05 05:24:35,2,0.049,0.04806418,69.41,BTC-27JUN25-130000-C,53298.51,buy,0.2,,0.2,,,
78,312495173,2024-08-05 06:38:39,0,0.062,0.05525585,77.79,BTC-27JUN25-130000-C,50802.36,sell,0.2,,0.2,,,
79,313209762,2024-08-07 13:59:20,2,0.0585,0.05931821,69.38,BTC-27JUN25-130000-C,56800.33,buy,0.1,,0.1,,,
80,313214071,2024-08-07 14:21:30,0,0.059,0.05851211,70.0,BTC-27JUN25-130000-C,56375.09,buy,0.1,,0.1,,,
81,313250084,2024-08-07 18:10:34,2,0.058,0.05862309,70.5,BTC-27JUN25-130000-C,55402.56,sell,0.2,,0.2,,,
82,313474768,2024-08-08 21:03:45,0,0.0625,0.06302014,67.84,BTC-27JUN25-130000-C,59618.03,sell,0.1,,0.1,,,
83,313476079,2024-08-08 21:33:06,1,0.0625,0.06194253,67.81,BTC-27JUN25-130000-C,59698.62,buy,0.9,,0.9,,,
84,313507580,2024-08-08 22:54:37,0,0.0685,0.0696478,67.59,BTC-27JUN25-130000-C,61900.48,buy,0.4,,0.4,,,
85,313509118,2024-08-08 22:55:53,1,0.0685,0.06992443,67.35,BTC-27JUN25-130000-C,62112.59,buy,0.6,,0.6,,,
86,313691041,2024-08-09 21:00:40,2,0.0645,0.06539792,67.75,BTC-27JUN25-130000-C,60737.81,buy,0.3,,0.3,,,
87,313691054,2024-08-09 21:01:00,3,0.0645,0.06530713,67.77,BTC-27JUN25-130000-C,60718.55,buy,0.2,,0.2,,,
88,313691055,2024-08-09 21:01:03,3,0.0645,0.06532011,67.76,BTC-27JUN25-130000-C,60723.53,buy,0.2,,0.2,,,
89,313876253,2024-08-11 23:49:01,2,0.059,0.06036132,67.64,BTC-27JUN25-130000-C,58846.9,buy,0.1,,0.1,,,
90,314052057,2024-08-12 23:15:52,0,0.065,0.06424029,69.39,BTC-27JUN25-130000-C,59441.79,buy,2.0,,2.0,,,
91,314280255,2024-08-14 16:45:49,2,0.063,0.06341693,69.44,BTC-27JUN25-130000-C,58908.61,sell,0.1,,0.1,,,
92,314798693,2024-08-19 22:34:13,2,0.06,0.0606912,69.09,BTC-27JUN25-130000-C,59130.21,buy,2.0,,2.0,,,
93,314907989,2024-08-20 16:05:41,2,0.0585,0.05946631,68.8,BTC-27JUN25-130000-C,58925.65,sell,1.0,,1.0,,,
94,315138943,2024-08-22 22:14:30,0,0.063,0.06341325,69.36,BTC-27JUN25-130000-C,60537.16,buy,0.4,,0.4,,,
95,315138944,2024-08-22 22:14:31,1,0.063,0.06341063,69.36,BTC-27JUN25-130000-C,60537.16,buy,0.2,,0.2,,,
96,315139199,2024-08-22 22:20:11,2,0.0625,0.06302893,69.27,BTC-27JUN25-130000-C,60453.61,buy,0.4,,0.4,,,
97,315515307,2024-08-26 14:38:02,0,0.068,0.06839561,68.59,BTC-27JUN25-130000-C,63394.93,sell,1.0,,1.0,,,
98,315846914,2024-08-28 13:47:28,2,0.0555,0.05631096,68.33,BTC-27JUN25-130000-C,59783.05,buy,0.1,,0.1,,,
99,315873062,2024-08-28 15:53:52,2,0.0535,0.05402775,68.45,BTC-27JUN25-130000-C,58904.16,buy,0.5,,0.5,,,
100,315933453,2024-08-29 06:05:15,0,0.0545,0.05502413,68.21,BTC-27JUN25-130000-C,59532.55,buy,0.4,,0.4,,,
101,316016425,2024-08-29 20:45:03,0,0.0565,0.05477846,69.22,BTC-27JUN25-130000-C,59390.05,buy,2.5,,2.5,,,
102,316016426,2024-08-29 20:45:03,1,0.0565,0.05477846,69.22,BTC-27JUN25-130000-C,59390.05,sell,2.5,,2.5,,,
103,316130809,2024-08-30 16:06:11,2,0.053,0.05385293,69.18,BTC-27JUN25-130000-C,58230.56,buy,0.5,,0.5,,,
104,316175024,2024-08-31 14:41:03,2,0.0525,0.05196084,68.27,BTC-27JUN25-130000-C,59090.99,buy,0.5,,0.5,,,
105,316217325,2024-09-01 14:01:00,2,0.05,0.05107663,68.35,BTC-27JUN25-130000-C,58114.22,buy,1.0,,1.0,,,
106,316232419,2024-09-01 18:00:58,3,0.05,0.05157893,68.34,BTC-27JUN25-130000-C,58133.59,buy,2.5,,2.5,,,
107,316232422,2024-09-01 18:00:58,0,0.0505,0.05157496,68.55,BTC-27JUN25-130000-C,58133.59,buy,1.4,,1.4,,,
108,316232423,2024-09-01 18:00:58,1,0.0505,0.05157496,68.55,BTC-27JUN25-130000-C,58133.59,buy,1.1,,1.1,,,
109,316395165,2024-09-03 17:52:46,0,0.052,0.05243221,69.77,BTC-27JUN25-130000-C,57880.07,buy,2.2,,2.2,,,
110,316401413,2024-09-03 19:28:56,1,0.052,0.05276786,69.6,BTC-27JUN25-130000-C,58043.6,buy,0.3,,0.3,,,
111,316520871,2024-09-04 19:24:10,1,0.052,0.05205928,69.97,BTC-27JUN25-130000-C,57842.96,buy,1.0,,1.0,,,
112,316534716,2024-09-05 02:02:33,0,0.0535,0.05247568,70.37,BTC-27JUN25-130000-C,58044.03,sell,1.2,,1.2,,,
113,316534717,2024-09-05 02:02:33,1,0.0535,0.05247568,70.37,BTC-27JUN25-130000-C,58044.03,sell,0.2,,0.2,,,
114,316534749,2024-09-05 02:03:42,0,0.054,0.05281231,70.56,BTC-27JUN25-130000-C,58046.62,sell,3.6,,3.6,,,
115,316585498,2024-09-05 15:00:53,2,0.05,0.04995232,70.74,BTC-27JUN25-130000-C,56471.06,sell,0.7,,0.7,,,
116,316588899,2024-09-05 15:17:49,0,0.0505,0.05032947,70.86,BTC-27JUN25-130000-C,56575.46,sell,0.3,,0.3,,,
117,316861630,2024-09-08 03:06:35,2,0.0435,0.04445872,70.52,BTC-27JUN25-130000-C,54342.21,buy,0.1,,0.1,,,
118,316968749,2024-09-09 13:20:31,0,0.048,0.0466547,71.54,BTC-27JUN25-130000-C,55510.72,buy,1.0,,1.0,,,
119,317087823,2024-09-10 09:39:18,0,0.051,0.04999082,71.2,BTC-27JUN25-130000-C,57151.2,buy,0.1,,0.1,,,
120,317095189,2024-09-10 12:19:30,0,0.0515,0.05026026,71.16,BTC-27JUN25-130000-C,57379.68,buy,0.4,,0.4,,,
121,317600600,2024-09-14 20:27:26,0,0.054,0.05174535,70.06,BTC-27JUN25-130000-C,60050.43,sell,0.1,,0.1,,,
122,317630981,2024-09-15 15:31:37,2,0.051,0.05166351,68.82,BTC-27JUN25-130000-C,60247.07,buy,0.1,,0.1,,,
123,317717333,2024-09-16 14:32:26,2,0.0465,0.0465611,69.58,BTC-27JUN25-130000-C,57803.81,sell,0.9,,0.9,,,
124,317718453,2024-09-16 14:34:40,3,0.0465,0.04616525,69.8,BTC-27JUN25-130000-C,57597.87,sell,0.1,,0.1,,,
125,317829709,2024-09-17 15:18:57,0,0.0525,0.05234671,68.85,BTC-27JUN25-130000-C,61191.16,buy,1.2,,1.2,,,
126,317839973,2024-09-17 16:04:31,2,0.051,0.05176412,68.32,BTC-27JUN25-130000-C,61167.33,sell,1.0,,1.0,,,
127,318150311,2024-09-19 13:34:58,0,0.0525,0.05163016,67.47,BTC-27JUN25-130000-C,63061.06,buy,1.8,,1.8,,,
128,318150312,2024-09-19 13:34:58,1,0.0525,0.05163016,67.47,BTC-27JUN25-130000-C,63061.06,buy,8.2,,8.2,,,
129,318188681,2024-09-19 17:23:33,1,0.0525,0.05286869,67.11,BTC-27JUN25-130000-C,63398.96,buy,2.0,,2.0,,,
130,318191127,2024-09-19 17:39:04,0,0.053,0.05402708,67.02,BTC-27JUN25-130000-C,63657.99,sell,6.0,,6.0,,,
131,318191128,2024-09-19 17:39:04,1,0.053,0.05402708,67.02,BTC-27JUN25-130000-C,63657.99,buy,1.6,,1.6,,,
132,318191129,2024-09-19 17:39:04,1,0.053,0.05402909,67.02,BTC-27JUN25-130000-C,63658.01,buy,2.4,,2.4,,,
133,318191135,2024-09-19 17:39:04,1,0.053,0.05402909,67.02,BTC-27JUN25-130000-C,63658.01,buy,9.1,,9.1,,,
134,318231312,2024-09-19 23:51:16,2,0.052,0.05132285,67.29,BTC-27JUN25-130000-C,62976.84,sell,5.0,,5.0,,,
135,318341951,2024-09-20 17:57:20,2,0.0505,0.05114811,67.06,BTC-27JUN25-130000-C,62650.68,sell,5.0,,5.0,,,
136,318341952,2024-09-20 17:57:20,3,0.0505,0.05114811,67.06,BTC-27JUN25-130000-C,62650.68,sell,3.1,,3.1,,,
137,318341953,2024-09-20 17:57:20,3,0.0505,0.05114811,67.06,BTC-27JUN25-130000-C,62650.68,buy,0.8,,0.8,,,
138,318508773,2024-09-23 13:33:11,3,0.0505,0.05034595,66.9,BTC-27JUN25-130000-C,63207.7,buy,0.5,,0.5,,,
139,318510873,2024-09-23 13:46:39,0,0.051,0.05018903,67.22,BTC-27JUN25-130000-C,63082.47,buy,0.1,,0.1,,,
140,318510883,2024-09-23 13:46:42,1,0.051,0.05021692,67.19,BTC-27JUN25-130000-C,63116.52,buy,2.4,,2.4,,,
141,318514415,2024-09-23 14:09:54,0,0.0525,0.05135724,67.5,BTC-27JUN25-130000-C,63410.82,buy,5.0,,5.0,,,
142,318514416,2024-09-23 14:09:54,1,0.0525,0.05135724,67.5,BTC-27JUN25-130000-C,63410.82,buy,1.0,,1.0,,,
143,318523800,2024-09-23 15:08:17,2,0.0515,0.0509482,67.42,BTC-27JUN25-130000-C,63144.34,buy,0.7,,0.7,,,
144,318529816,2024-09-23 16:09:58,0,0.0525,0.05237525,67.42,BTC-27JUN25-130000-C,63579.28,sell,0.4,,0.4,,,
145,318529817,2024-09-23 16:09:58,1,0.0525,0.05237525,67.42,BTC-27JUN25-130000-C,63579.28,sell,0.1,,0.1,,,
146,318529828,2024-09-23 16:09:59,1,0.0525,0.05236667,67.42,BTC-27JUN25-130000-C,63579.28,sell,0.1,,0.1,,,
147,318529832,2024-09-23 16:09:59,1,0.0525,0.05236667,67.42,BTC-27JUN25-130000-C,63579.28,sell,0.1,,0.1,,,
148,318529843,2024-09-23 16:10:00,1,0.0525,0.05234957,67.43,BTC-27JUN25-130000-C,63579.28,sell,0.1,,0.1,,,
149,318530071,2024-09-23 16:10:43,1,0.0525,0.05228781,67.46,BTC-27JUN25-130000-C,63533.01,sell,0.9,,0.9,,,
150,318530072,2024-09-23 16:10:43,1,0.0525,0.05228781,67.46,BTC-27JUN25-130000-C,63533.01,sell,0.1,,0.1,,,
151,318530118,2024-09-23 16:11:30,1,0.0525,0.05227209,67.49,BTC-27JUN25-130000-C,63508.06,sell,0.1,,0.1,,,
152,318530129,2024-09-23 16:11:33,1,0.0525,0.05226705,67.49,BTC-27JUN25-130000-C,63508.67,sell,0.1,,0.1,,,
153,318530375,2024-09-23 16:12:56,1,0.0525,0.05234368,67.5,BTC-27JUN25-130000-C,63493.48,sell,0.1,,0.1,,,
154,318530391,2024-09-23 16:13:01,1,0.0525,0.05229109,67.5,BTC-27JUN25-130000-C,63486.25,sell,0.1,,0.1,,,
155,318530402,2024-09-23 16:13:02,1,0.0525,0.05229518,67.51,BTC-27JUN25-130000-C,63476.48,sell,0.1,,0.1,,,
156,318530417,2024-09-23 16:13:03,1,0.0525,0.05229518,67.53,BTC-27JUN25-130000-C,63461.48,sell,0.1,,0.1,,,
157,318530427,2024-09-23 16:13:04,1,0.0525,0.05229518,67.53,BTC-27JUN25-130000-C,63461.48,sell,0.1,,0.1,,,
158,318530430,2024-09-23 16:13:06,1,0.0525,0.05217726,67.56,BTC-27JUN25-130000-C,63427.39,sell,1.5,,1.5,,,
159,318578632,2024-09-24 08:55:25,2,0.051,0.05102253,66.51,BTC-27JUN25-130000-C,63860.92,buy,0.8,,0.8,,,
160,318599585,2024-09-24 14:05:43,2,0.05,0.04985104,66.85,BTC-27JUN25-130000-C,63171.89,sell,1.0,,1.0,,,
161,318618447,2024-09-24 16:54:01,2,0.049,0.04916231,66.32,BTC-27JUN25-130000-C,63309.36,buy,0.2,,0.2,,,
162,318621111,2024-09-24 17:22:58,0,0.05,0.04944175,66.57,BTC-27JUN25-130000-C,63468.27,buy,5.0,,5.0,,,
163,318621112,2024-09-24 17:22:58,1,0.05,0.04944175,66.57,BTC-27JUN25-130000-C,63468.27,buy,3.2,,3.2,,,
164,318645234,2024-09-24 20:37:11,0,0.0505,0.05117101,66.1,BTC-27JUN25-130000-C,64165.96,sell,1.0,,1.0,,,
165,318696381,2024-09-25 06:54:56,2,0.05,0.04984207,66.27,BTC-27JUN25-130000-C,63890.66,buy,0.8,,0.8,,,
166,318722932,2024-09-25 12:56:36,2,0.049,0.04903088,65.97,BTC-27JUN25-130000-C,63642.18,buy,0.8,,0.8,,,
167,318766397,2024-09-25 22:36:43,2,0.0484,0.04838095,66.11,BTC-27JUN25-130000-C,63354.29,sell,6.4,159047,6.4,,,
168,318810282,2024-09-26 09:55:37,2,0.0475,0.04725363,65.18,BTC-27JUN25-130000-C,63801.45,buy,0.8,,0.8,,,
169,320204108,2024-10-08 11:48:40,2,0.0375,0.03640588,63.72,BTC-27JUN25-130000-C,62605.36,buy,6.0,,6.0,,,
170,320440385,2024-10-10 14:54:19,2,0.0315,0.03187493,63.01,BTC-27JUN25-130000-C,60537.74,sell,3.0,,3.0,,,
171,320446067,2024-10-10 15:52:31,3,0.0315,0.03180191,62.88,BTC-27JUN25-130000-C,60663.59,sell,2.8,,2.8,,,
172,320455231,2024-10-10 17:09:33,2,0.03,0.03029214,62.73,BTC-27JUN25-130000-C,60036.13,buy,0.1,,0.1,,,
173,320530589,2024-10-11 06:36:29,0,0.032,0.03195917,63.11,BTC-27JUN25-130000-C,60806.55,buy,0.2,,0.2,,,
174,320656247,2024-10-12 06:32:32,0,0.036,0.03651719,63.4,BTC-27JUN25-130000-C,62697.44,buy,0.5,,0.5,,,
175,320656680,2024-10-12 07:03:42,0,0.0375,0.03651019,64.18,BTC-27JUN25-130000-C,62647.23,sell,0.1,,0.1,,,
176,320771025,2024-10-14 03:47:57,0,0.0395,0.03913806,64.08,BTC-27JUN25-130000-C,63935.45,sell,5.0,,5.0,,,
177,320850975,2024-10-14 13:51:06,0,0.0425,0.04135509,64.24,BTC-27JUN25-130000-C,65142.63,buy,8.0,,8.0,,,
178,320850976,2024-10-14 13:51:06,1,0.0425,0.04135509,64.24,BTC-27JUN25-130000-C,65142.63,buy,4.0,,4.0,,,
179,321244343,2024-10-16 12:01:28,0,0.0465,0.04605247,63.67,BTC-27JUN25-130000-C,67755.42,sell,0.5,,0.5,,,
180,321362500,2024-10-17 12:44:08,2,0.043,0.04312721,63.05,BTC-27JUN25-130000-C,67108.41,sell,1.0,,1.0,,,
181,321507282,2024-10-18 15:50:04,0,0.045,0.04492524,62.27,BTC-27JUN25-130000-C,68775.6,buy,0.1,,0.1,,,
182,321618411,2024-10-20 22:47:00,0,0.046,0.04534966,62.31,BTC-27JUN25-130000-C,69228.14,buy,3.9,,3.9,,,
183,321618902,2024-10-20 22:51:41,1,0.046,0.04532222,62.27,BTC-27JUN25-130000-C,69270.98,buy,2.6,,2.6,,,
184,321618903,2024-10-20 22:51:41,1,0.046,0.04532222,62.27,BTC-27JUN25-130000-C,69270.98,buy,0.1,,0.1,,,
185,321625916,2024-10-20 23:43:04,1,0.046,0.04593857,62.49,BTC-27JUN25-130000-C,69059.31,sell,0.1,,0.1,,,
186,321800561,2024-10-22 09:13:20,2,0.0405,0.03965181,62.28,BTC-27JUN25-130000-C,67015.92,sell,2.0,,2.0,,,
187,321800798,2024-10-22 09:16:20,0,0.041,0.04037297,62.52,BTC-27JUN25-130000-C,67002.63,sell,0.7,,0.7,,,
188,321800799,2024-10-22 09:16:31,1,0.041,0.04037432,62.52,BTC-27JUN25-130000-C,67001.44,sell,0.1,,0.1,,,
189,321800863,2024-10-22 09:17:12,1,0.041,0.04042919,62.54,BTC-27JUN25-130000-C,66990.72,sell,0.1,,0.1,,,
190,321800883,2024-10-22 09:17:37,1,0.041,0.04043683,62.57,BTC-27JUN25-130000-C,66966.34,sell,0.1,,0.1,,,
191,321800899,2024-10-22 09:18:02,1,0.041,0.04043166,62.6,BTC-27JUN25-130000-C,66929.63,sell,1.3,,1.3,,,
192,321811100,2024-10-22 11:44:50,2,0.0405,0.04004812,62.05,BTC-27JUN25-130000-C,67318.77,buy,5.0,,5.0,,,
193,321916816,2024-10-23 11:48:46,2,0.037,0.03716582,61.48,BTC-27JUN25-130000-C,66386.94,buy,3.5,,3.5,,,
194,321916819,2024-10-23 11:49:00,3,0.037,0.03715169,61.48,BTC-27JUN25-130000-C,66383.72,buy,3.8,,3.8,,,
195,321919666,2024-10-23 12:19:41,2,0.036,0.03649268,60.95,BTC-27JUN25-130000-C,66420.24,buy,1.0,,1.0,,,
196,321919667,2024-10-23 12:19:41,3,0.036,0.03649268,60.95,BTC-27JUN25-130000-C,66420.24,buy,1.0,,1.0,,,
197,322007739,2024-10-23 22:15:26,0,0.0375,0.03729843,61.86,BTC-27JUN25-130000-C,66451.14,sell,2.0,,2.0,,,
