trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,combo_id,block_trade_id,amount,combo_trade_id,liquidation
198,324599370,2024-11-08 05:15:48,1,0.0285,0.02801721,55.32,BTC-31JAN25-100000-C,76027.33,sell,7.8,,,7.8,,
199,324599380,2024-11-08 05:15:55,1,0.0285,0.02801871,55.32,BTC-31JAN25-100000-C,76027.04,sell,10.0,,,10.0,,
200,324606487,2024-11-08 06:43:13,2,0.0275,0.02797746,54.69,BTC-31JAN25-100000-C,75958.22,sell,1.0,,,1.0,,
201,324610056,2024-11-08 07:14:22,3,0.0275,0.02760811,54.92,BTC-31JAN25-100000-C,75831.01,buy,2.0,,,2.0,,
202,324618638,2024-11-08 07:40:20,0,0.028,0.02813,54.63,BTC-31JAN25-100000-C,76231.41,buy,0.1,,,0.1,,
203,324646844,2024-11-08 08:54:54,2,0.025,0.02585891,53.07,BTC-31JAN25-100000-C,75887.51,sell,0.1,,,0.1,,
204,324651941,2024-11-08 09:23:43,3,0.025,0.0255229,52.78,BTC-31JAN25-100000-C,76099.07,sell,0.1,,,0.1,,
205,324657861,2024-11-08 10:10:06,2,0.0245,0.02500384,52.76,BTC-31JAN25-100000-C,75917.79,sell,0.1,,,0.1,,
206,324662930,2024-11-08 10:53:55,0,0.0255,0.02574886,53.01,BTC-31JAN25-100000-C,76201.54,buy,1.3,,,1.3,,
207,324662932,2024-11-08 10:53:55,1,0.0255,0.02574886,53.01,BTC-31JAN25-100000-C,76201.54,buy,1.6,,,1.6,,
208,324666593,2024-11-08 11:21:04,0,0.026,0.02596559,53.24,BTC-31JAN25-100000-C,76278.43,buy,0.2,,,0.2,,
209,324666594,2024-11-08 11:21:04,1,0.026,0.02596559,53.24,BTC-31JAN25-100000-C,76278.43,buy,4.8,,,4.8,,
210,324668613,2024-11-08 11:48:13,2,0.025,0.02549701,52.67,BTC-31JAN25-100000-C,76170.25,sell,1.0,,,1.0,,
211,324680703,2024-11-08 13:51:06,0,0.026,0.02607407,53.33,BTC-31JAN25-100000-C,76200.13,buy,0.3,,,0.3,,
212,324680708,2024-11-08 13:51:06,1,0.026,0.02607488,53.33,BTC-31JAN25-100000-C,76199.91,buy,1.7,,,1.7,,
213,324680709,2024-11-08 13:51:06,1,0.026,0.02607488,53.33,BTC-31JAN25-100000-C,76199.91,buy,0.2,,,0.2,,
214,324682851,2024-11-08 14:07:53,2,0.0255,0.02616829,52.8,BTC-31JAN25-100000-C,76311.75,sell,1.0,,,1.0,,
215,324686003,2024-11-08 14:25:36,0,0.0265,0.02610433,53.74,BTC-31JAN25-100000-C,76162.69,buy,1.0,,,1.0,,
216,324688089,2024-11-08 14:38:22,2,0.026,0.02588547,53.53,BTC-31JAN25-100000-C,76084.81,sell,0.3,,,0.3,,
217,324704010,2024-11-08 15:37:49,0,0.027,0.02698866,53.53,BTC-31JAN25-100000-C,76462.51,buy,0.1,,,0.1,,
218,324712672,2024-11-08 16:23:07,2,0.0265,0.02711961,53.41,BTC-31JAN25-100000-C,76350.15,sell,1.0,,,1.0,,
219,324734226,2024-11-08 18:38:43,0,0.0285,0.02850578,53.85,BTC-31JAN25-100000-C,76965.49,buy,0.1,,,0.1,,
220,324740097,2024-11-08 19:05:38,2,0.0282,0.02835166,53.71,BTC-31JAN25-100000-C,76916.04,buy,8.6,BTC-CSR12-31JAN25-90000_100000,,8.6,324740096,
221,324740113,2024-11-08 19:05:44,3,0.0282,0.02834972,53.69,BTC-31JAN25-100000-C,76913.41,buy,2.8,BTC-CSR12-31JAN25-90000_100000,,2.8,324740112,
222,324740263,2024-11-08 19:06:09,0,0.0283,0.02843151,53.72,BTC-31JAN25-100000-C,76944.32,buy,8.6,BTC-CSR12-31JAN25-90000_100000,,8.6,324740262,
223,324765767,2024-11-08 21:41:01,2,0.027,0.02711183,53.58,BTC-31JAN25-100000-C,76578.89,buy,0.1,,,0.1,,
224,324774627,2024-11-08 23:40:30,2,0.0265,0.0265103,53.5,BTC-31JAN25-100000-C,76436.48,buy,0.1,,,0.1,,
225,324783544,2024-11-09 02:43:30,2,0.026,0.02625981,53.48,BTC-31JAN25-100000-C,76264.62,buy,0.1,,,0.1,,
226,324801274,2024-11-09 08:20:24,3,0.026,0.02682787,52.9,BTC-31JAN25-100000-C,76608.28,sell,0.3,,,0.3,,
227,324811415,2024-11-09 13:16:20,3,0.026,0.02677945,53.31,BTC-31JAN25-100000-C,76387.27,sell,0.5,,,0.5,,
228,324836425,2024-11-09 23:04:34,0,0.027,0.02681252,53.72,BTC-31JAN25-100000-C,76626.56,buy,1.0,,,1.0,,
229,324851297,2024-11-10 01:50:30,1,0.027,0.02732235,53.46,BTC-31JAN25-100000-C,76806.47,buy,0.1,,,0.1,,
230,324927270,2024-11-10 05:58:08,0,0.0345,0.03492308,54.14,BTC-31JAN25-100000-C,79213.75,sell,2.0,,,2.0,,
231,324929943,2024-11-10 06:05:42,2,0.034,0.03450433,54.2,BTC-31JAN25-100000-C,79029.36,buy,0.1,,,0.1,,
232,324938622,2024-11-10 06:43:29,2,0.0325,0.03353007,53.5,BTC-31JAN25-100000-C,78816.84,sell,1.0,,,1.0,,
233,324950140,2024-11-10 07:53:05,2,0.0316,0.03210107,52.93,BTC-31JAN25-100000-C,78867.91,sell,100.0,BTC-CBUT-31JAN25-80000_100000_130000,166654,100.0,,
234,324967361,2024-11-10 09:50:24,0,0.034,0.03359912,53.35,BTC-31JAN25-100000-C,79482.65,sell,4.0,,,4.0,,
235,324972153,2024-11-10 10:32:46,2,0.0335,0.03351719,53.15,BTC-31JAN25-100000-C,79403.28,sell,3.0,,,3.0,,
236,324979476,2024-11-10 11:07:19,0,0.034,0.03354934,53.06,BTC-31JAN25-100000-C,79633.21,sell,0.1,,,0.1,,
237,324988299,2024-11-10 11:45:01,0,0.035,0.03477266,53.12,BTC-31JAN25-100000-C,79926.31,sell,7.0,,,7.0,,
238,324988473,2024-11-10 11:45:38,2,0.0345,0.03474997,52.81,BTC-31JAN25-100000-C,79927.16,sell,7.8,,,7.8,,
239,324988474,2024-11-10 11:45:38,3,0.0345,0.03474997,52.81,BTC-31JAN25-100000-C,79927.16,sell,0.1,,,0.1,,
240,324988475,2024-11-10 11:45:38,3,0.0345,0.03474997,52.81,BTC-31JAN25-100000-C,79927.16,buy,0.1,,,0.1,,
241,324988476,2024-11-10 11:45:38,3,0.0345,0.03474997,52.81,BTC-31JAN25-100000-C,79927.16,buy,7.8,,,7.8,,
242,324988477,2024-11-10 11:45:38,3,0.0345,0.03474997,52.81,BTC-31JAN25-100000-C,79927.16,buy,0.8,,,0.8,,
243,324988478,2024-11-10 11:45:38,3,0.0345,0.03474997,52.81,BTC-31JAN25-100000-C,79927.16,buy,3.4,,,3.4,,
244,325013008,2024-11-10 14:03:34,0,0.035,0.03433764,53.53,BTC-31JAN25-100000-C,79709.83,buy,1.2,,,1.2,,
245,325013009,2024-11-10 14:03:34,1,0.035,0.03433764,53.53,BTC-31JAN25-100000-C,79709.83,buy,4.7,,,4.7,,
246,325020697,2024-11-10 14:51:05,2,0.0335,0.03379205,53.06,BTC-31JAN25-100000-C,79431.49,buy,0.2,,,0.2,,
247,325026638,2024-11-10 15:42:21,0,0.034,0.03456804,52.74,BTC-31JAN25-100000-C,79765.86,sell,0.1,,,0.1,,
248,325031015,2024-11-10 16:26:01,1,0.034,0.03416946,52.91,BTC-31JAN25-100000-C,79675.93,buy,1.0,,,1.0,,
249,325048790,2024-11-10 18:01:22,0,0.037,0.03654197,53.26,BTC-31JAN25-100000-C,80473.29,buy,1.0,,,1.0,,
250,325048791,2024-11-10 18:01:22,1,0.037,0.03654197,53.26,BTC-31JAN25-100000-C,80473.29,buy,1.0,,,1.0,,
251,325048792,2024-11-10 18:01:22,1,0.037,0.03654197,53.26,BTC-31JAN25-100000-C,80473.29,sell,7.7,,,7.7,,
252,325048793,2024-11-10 18:01:22,1,0.037,0.03654197,53.26,BTC-31JAN25-100000-C,80473.29,sell,0.1,,,0.1,,
253,325048796,2024-11-10 18:01:24,1,0.037,0.03654416,53.26,BTC-31JAN25-100000-C,80474.35,sell,0.2,,,0.2,,
254,325056608,2024-11-10 18:22:18,0,0.038,0.03749184,53.2,BTC-31JAN25-100000-C,80870.8,buy,0.9,,,0.9,,
255,325056609,2024-11-10 18:22:18,1,0.038,0.03749184,53.2,BTC-31JAN25-100000-C,80870.8,buy,3.0,,,3.0,,
256,325056610,2024-11-10 18:22:18,1,0.038,0.03749184,53.2,BTC-31JAN25-100000-C,80870.8,buy,7.7,,,7.7,,
257,325056611,2024-11-10 18:22:18,1,0.038,0.03749184,53.2,BTC-31JAN25-100000-C,80870.8,sell,0.4,,,0.4,,
258,325070553,2024-11-10 19:33:46,2,0.0365,0.03640348,53.14,BTC-31JAN25-100000-C,80381.3,buy,0.1,,,0.1,,
259,325072462,2024-11-10 19:43:37,2,0.036,0.03582162,53.14,BTC-31JAN25-100000-C,80230.41,sell,0.1,,,0.1,,
260,325078492,2024-11-10 19:59:16,2,0.035,0.03497609,53.33,BTC-31JAN25-100000-C,79765.69,buy,0.2,,,0.2,,
261,325079299,2024-11-10 20:03:14,0,0.0355,0.03540099,53.48,BTC-31JAN25-100000-C,79861.64,buy,0.1,,,0.1,,
262,325103284,2024-11-10 22:17:07,0,0.04,0.03864345,54.62,BTC-31JAN25-100000-C,80833.76,buy,100.0,,166750,100.0,,
263,325104890,2024-11-10 22:21:03,2,0.0398,0.03889157,54.38,BTC-31JAN25-100000-C,80884.53,buy,100.0,,166752,100.0,,
264,325106219,2024-11-10 22:22:39,0,0.0408,0.04030432,54.21,BTC-31JAN25-100000-C,81273.76,buy,100.0,,166753,100.0,,
265,325118272,2024-11-10 22:48:52,2,0.0384,0.037719,54.3,BTC-31JAN25-100000-C,80424.09,buy,25.0,,166754,25.0,,
266,325124668,2024-11-10 23:09:54,2,0.0375,0.03740013,54.12,BTC-31JAN25-100000-C,80263.95,buy,1.0,,,1.0,,
267,325144716,2024-11-11 01:23:10,0,0.038,0.03844308,53.44,BTC-31JAN25-100000-C,80825.55,buy,1.0,,,1.0,,
268,325174861,2024-11-11 03:21:34,0,0.04,0.04057137,53.72,BTC-31JAN25-100000-C,81215.97,sell,0.1,,,0.1,,
269,325174999,2024-11-11 03:22:21,0,0.0405,0.04032609,54.14,BTC-31JAN25-100000-C,81148.39,buy,5.0,,,5.0,,
270,325182710,2024-11-11 03:55:05,0,0.041,0.04152334,53.31,BTC-31JAN25-100000-C,81792.09,buy,0.1,,,0.1,,
271,325183203,2024-11-11 03:57:50,0,0.0415,0.04129009,53.71,BTC-31JAN25-100000-C,81757.56,buy,5.0,,,5.0,,
272,325184113,2024-11-11 04:02:14,1,0.0415,0.04132829,53.64,BTC-31JAN25-100000-C,81769.12,sell,5.0,,,5.0,,
273,325212349,2024-11-11 06:43:16,2,0.0385,0.03834095,53.27,BTC-31JAN25-100000-C,81101.73,sell,0.1,,,0.1,,
274,325216854,2024-11-11 07:12:34,2,0.0375,0.03764559,52.84,BTC-31JAN25-100000-C,81023.28,buy,0.1,,,0.1,,
275,325223676,2024-11-11 07:51:30,0,0.038,0.03777311,52.86,BTC-31JAN25-100000-C,81186.61,buy,0.6,,,0.6,,
276,325233094,2024-11-11 08:28:42,2,0.0375,0.03789794,52.64,BTC-31JAN25-100000-C,81154.96,sell,25.0,,166840,25.0,,
277,325266433,2024-11-11 10:45:07,0,0.0405,0.04029451,52.75,BTC-31JAN25-100000-C,82117.07,sell,0.8,,,0.8,,
278,325287080,2024-11-11 12:37:44,0,0.0415,0.04217781,53.03,BTC-31JAN25-100000-C,82304.7,sell,0.1,,,0.1,,
279,325294163,2024-11-11 13:16:00,2,0.041,0.04110609,53.71,BTC-31JAN25-100000-C,81824.43,sell,5.0,,,5.0,,
280,325294164,2024-11-11 13:16:00,3,0.041,0.04110609,53.71,BTC-31JAN25-100000-C,81824.43,buy,5.0,,,5.0,,
281,325303150,2024-11-11 14:07:04,0,0.042,0.04214984,53.6,BTC-31JAN25-100000-C,82179.26,sell,1.4,,,1.4,,
282,325303151,2024-11-11 14:07:04,1,0.042,0.04214984,53.6,BTC-31JAN25-100000-C,82179.26,buy,0.1,,,0.1,,
283,325305739,2024-11-11 14:24:05,2,0.0405,0.04032849,53.79,BTC-31JAN25-100000-C,81623.01,sell,0.3,,,0.3,,
284,325313064,2024-11-11 14:37:39,0,0.042,0.04260332,53.09,BTC-31JAN25-100000-C,82408.93,sell,0.1,,,0.1,,
285,325313065,2024-11-11 14:37:39,1,0.042,0.04260332,53.09,BTC-31JAN25-100000-C,82408.93,sell,0.9,,,0.9,,
286,325338363,2024-11-11 15:25:45,0,0.047,0.04668865,53.88,BTC-31JAN25-100000-C,83536.96,sell,1.0,,,1.0,,
287,325339282,2024-11-11 15:26:55,0,0.0475,0.04679821,54.2,BTC-31JAN25-100000-C,83561.99,buy,2.7,,,2.7,,
288,325339283,2024-11-11 15:26:55,1,0.0475,0.04679821,54.2,BTC-31JAN25-100000-C,83561.99,sell,7.3,,,7.3,,
289,325341072,2024-11-11 15:30:30,0,0.048,0.04791264,54.05,BTC-31JAN25-100000-C,83798.8,sell,1.0,,,1.0,,
290,325342469,2024-11-11 15:33:33,0,0.049,0.04877899,54.41,BTC-31JAN25-100000-C,84001.61,sell,0.3,,,0.3,,
291,325342523,2024-11-11 15:33:41,1,0.049,0.04870576,54.41,BTC-31JAN25-100000-C,83981.71,sell,0.3,,,0.3,,
292,325343122,2024-11-11 15:34:07,1,0.049,0.04876705,54.16,BTC-31JAN25-100000-C,83999.15,sell,1.9,,,1.9,,
293,325343127,2024-11-11 15:34:07,1,0.049,0.04876705,54.16,BTC-31JAN25-100000-C,83999.15,sell,0.3,,,0.3,,
294,325343152,2024-11-11 15:34:09,1,0.049,0.04879966,54.16,BTC-31JAN25-100000-C,83976.99,sell,0.8,,,0.8,,
295,325343157,2024-11-11 15:34:09,1,0.049,0.04879966,54.16,BTC-31JAN25-100000-C,83976.99,sell,1.3,,,1.3,,
296,325343158,2024-11-11 15:34:09,1,0.049,0.04872553,54.16,BTC-31JAN25-100000-C,83941.11,sell,7.1,,,7.1,,
297,325346949,2024-11-11 15:39:40,0,0.05,0.0493245,54.64,BTC-31JAN25-100000-C,84131.92,sell,5.0,,,5.0,,
298,325348647,2024-11-11 15:42:40,2,0.0485,0.04815335,54.21,BTC-31JAN25-100000-C,83730.84,sell,2.1,,,2.1,,
299,325348667,2024-11-11 15:42:41,3,0.0485,0.04815335,54.21,BTC-31JAN25-100000-C,83725.39,sell,0.3,,,0.3,,
300,325348676,2024-11-11 15:42:42,3,0.0485,0.04810892,54.21,BTC-31JAN25-100000-C,83713.5,sell,1.7,,,1.7,,
301,325348677,2024-11-11 15:42:42,3,0.0485,0.04810892,54.21,BTC-31JAN25-100000-C,83713.5,sell,0.9,,,0.9,,
302,325350985,2024-11-11 15:46:39,0,0.049,0.04878471,54.34,BTC-31JAN25-100000-C,83892.6,sell,1.8,,,1.8,,
303,325350993,2024-11-11 15:46:39,1,0.049,0.04878471,54.34,BTC-31JAN25-100000-C,83892.6,sell,1.2,,,1.2,,
304,325366591,2024-11-11 16:12:46,0,0.0525,0.05226122,54.77,BTC-31JAN25-100000-C,84800.86,sell,0.1,,,0.1,,
305,325368419,2024-11-11 16:15:43,1,0.0525,0.05197641,54.91,BTC-31JAN25-100000-C,84700.39,sell,0.9,,,0.9,,
306,325369390,2024-11-11 16:17:50,0,0.053,0.05255159,54.98,BTC-31JAN25-100000-C,84819.98,sell,0.3,,,0.3,,
307,325370055,2024-11-11 16:19:27,1,0.053,0.05241277,55.05,BTC-31JAN25-100000-C,84743.23,sell,0.1,,,0.1,,
308,325371643,2024-11-11 16:22:23,1,0.053,0.05296943,54.89,BTC-31JAN25-100000-C,84884.51,sell,0.5,,,0.5,,
309,325374669,2024-11-11 16:27:00,2,0.052,0.0517842,55.11,BTC-31JAN25-100000-C,84439.83,sell,0.1,,,0.1,,
310,325376344,2024-11-11 16:31:03,2,0.0515,0.0519558,54.85,BTC-31JAN25-100000-C,84418.03,sell,0.1,,,0.1,,
311,325376558,2024-11-11 16:31:34,2,0.051,0.05155019,54.76,BTC-31JAN25-100000-C,84343.47,sell,0.1,,,0.1,,
312,325380495,2024-11-11 16:42:07,0,0.052,0.05222007,55.03,BTC-31JAN25-100000-C,84509.15,sell,0.1,,,0.1,,
313,325380814,2024-11-11 16:43:07,2,0.0515,0.05192537,54.97,BTC-31JAN25-100000-C,84407.51,sell,0.1,,,0.1,,
314,325381798,2024-11-11 16:47:01,0,0.052,0.05185943,55.32,BTC-31JAN25-100000-C,84361.96,buy,0.1,,,0.1,,
315,325393480,2024-11-11 17:31:11,2,0.051,0.0508919,54.6,BTC-31JAN25-100000-C,84480.92,buy,2.0,,,2.0,,
316,325398271,2024-11-11 17:49:15,0,0.052,0.05205806,54.35,BTC-31JAN25-100000-C,84892.3,sell,0.1,,,0.1,,
317,325407559,2024-11-11 18:20:01,2,0.05,0.05010168,54.16,BTC-31JAN25-100000-C,84480.48,buy,1.0,,,1.0,,
318,325412118,2024-11-11 18:39:14,0,0.052,0.05180805,54.29,BTC-31JAN25-100000-C,85159.61,buy,0.1,,,0.1,,
319,325473525,2024-11-11 20:20:54,0,0.063,0.06243129,56.25,BTC-31JAN25-100000-C,86984.93,buy,1.0,,,1.0,,
320,325473543,2024-11-11 20:20:54,2,0.0625,0.06237215,55.98,BTC-31JAN25-100000-C,86967.68,sell,1.0,,,1.0,,
321,325473626,2024-11-11 20:20:59,0,0.063,0.06217912,56.25,BTC-31JAN25-100000-C,86924.31,buy,1.0,,,1.0,,
322,325473650,2024-11-11 20:21:01,1,0.063,0.0621363,56.25,BTC-31JAN25-100000-C,86918.08,sell,1.0,,,1.0,,
323,325473687,2024-11-11 20:21:05,1,0.063,0.06227716,56.25,BTC-31JAN25-100000-C,86960.47,sell,1.0,,,1.0,,
324,325474192,2024-11-11 20:22:01,1,0.063,0.06234732,56.35,BTC-31JAN25-100000-C,86960.51,buy,0.5,,,0.5,,
325,325474309,2024-11-11 20:22:15,1,0.063,0.06258847,56.22,BTC-31JAN25-100000-C,87021.27,sell,0.5,,,0.5,,
326,325474959,2024-11-11 20:24:00,2,0.0625,0.06275083,55.87,BTC-31JAN25-100000-C,87052.3,buy,0.3,,,0.3,,
327,325476375,2024-11-11 20:26:24,0,0.063,0.06297239,56.09,BTC-31JAN25-100000-C,87110.54,buy,0.2,,,0.2,,
328,325476376,2024-11-11 20:26:24,1,0.063,0.06297239,56.09,BTC-31JAN25-100000-C,87110.54,buy,0.2,,,0.2,,
329,325476408,2024-11-11 20:26:27,1,0.063,0.06303975,56.01,BTC-31JAN25-100000-C,87123.86,buy,0.2,,,0.2,,
330,325477313,2024-11-11 20:28:20,1,0.063,0.06266142,56.25,BTC-31JAN25-100000-C,87018.13,buy,0.7,,,0.7,,
331,325477470,2024-11-11 20:28:54,1,0.063,0.06261937,56.31,BTC-31JAN25-100000-C,86987.84,buy,0.2,,,0.2,,
332,325477705,2024-11-11 20:29:38,1,0.063,0.06295253,56.17,BTC-31JAN25-100000-C,87062.47,buy,0.1,,,0.1,,
333,325494638,2024-11-11 21:10:23,0,0.0645,0.06447542,56.97,BTC-31JAN25-100000-C,87096.7,buy,0.1,,,0.1,,
334,325494660,2024-11-11 21:10:36,1,0.0645,0.06450718,56.95,BTC-31JAN25-100000-C,87104.26,buy,0.1,,,0.1,,
335,325494704,2024-11-11 21:10:38,1,0.0645,0.06454441,56.94,BTC-31JAN25-100000-C,87121.01,buy,0.2,,,0.2,,
336,325494764,2024-11-11 21:10:47,1,0.0645,0.064619,56.89,BTC-31JAN25-100000-C,87134.46,buy,1.6,,,1.6,,
337,325494820,2024-11-11 21:10:48,1,0.0645,0.06464456,56.89,BTC-31JAN25-100000-C,87147.06,buy,3.0,,,3.0,,
338,325504019,2024-11-11 21:24:29,0,0.0695,0.0685491,57.65,BTC-31JAN25-100000-C,88049.9,sell,0.1,,,0.1,,
339,325521527,2024-11-11 22:07:05,2,0.0685,0.06851759,57.89,BTC-31JAN25-100000-C,87736.58,buy,1.0,,,1.0,,
340,325527352,2024-11-11 22:18:13,2,0.065,0.06441478,58.09,BTC-31JAN25-100000-C,86697.75,buy,0.1,,,0.1,,
341,325530369,2024-11-11 22:24:35,2,0.0645,0.06496773,57.5,BTC-31JAN25-100000-C,86882.91,buy,1.0,,,1.0,,
342,325531276,2024-11-11 22:27:14,2,0.064,0.06421106,57.09,BTC-31JAN25-100000-C,86704.49,sell,0.1,,,0.1,,
343,325533595,2024-11-11 22:32:52,0,0.065,0.06423374,58.04,BTC-31JAN25-100000-C,86770.43,buy,1.0,,,1.0,,
344,325534496,2024-11-11 22:36:35,2,0.0645,0.0650233,57.25,BTC-31JAN25-100000-C,87006.12,buy,1.0,,,1.0,,
345,325537264,2024-11-11 22:42:27,3,0.0645,0.06491244,57.21,BTC-31JAN25-100000-C,87035.09,buy,1.6,,,1.6,,
346,325537277,2024-11-11 22:42:31,3,0.0645,0.06495854,57.2,BTC-31JAN25-100000-C,87050.57,buy,3.4,,,3.4,,
347,325538204,2024-11-11 22:47:26,3,0.0645,0.06497776,57.05,BTC-31JAN25-100000-C,87105.3,sell,3.0,,,3.0,,
348,325585004,2024-11-11 23:55:34,0,0.074,0.07470217,58.72,BTC-31JAN25-100000-C,88628.69,sell,0.5,,,0.5,,
349,325586165,2024-11-11 23:58:39,1,0.074,0.07434606,58.69,BTC-31JAN25-100000-C,88716.46,buy,5.0,,,5.0,,
350,325587238,2024-11-12 00:01:08,0,0.0745,0.07458697,58.55,BTC-31JAN25-100000-C,88895.01,sell,2.0,,,2.0,,
351,325604511,2024-11-12 00:26:47,2,0.0705,0.07059239,58.82,BTC-31JAN25-100000-C,87766.33,buy,0.1,,,0.1,,
352,325643047,2024-11-12 02:18:37,2,0.07,0.07006793,57.13,BTC-31JAN25-100000-C,88356.91,sell,0.1,,,0.1,,
353,325643048,2024-11-12 02:18:37,3,0.07,0.07006793,57.13,BTC-31JAN25-100000-C,88356.91,sell,0.1,,,0.1,,
354,325655831,2024-11-12 02:55:11,2,0.0655,0.06552753,57.45,BTC-31JAN25-100000-C,87126.63,buy,0.1,,,0.1,,
355,325655940,2024-11-12 02:55:19,0,0.066,0.06621992,57.72,BTC-31JAN25-100000-C,87297.47,buy,0.1,,,0.1,,
356,325658665,2024-11-12 03:06:05,0,0.068,0.06807794,57.28,BTC-31JAN25-100000-C,87776.58,buy,0.1,,,0.1,,
357,325696614,2024-11-12 05:41:41,0,0.0725,0.07188331,57.99,BTC-31JAN25-100000-C,88498.0,buy,7.1,,,7.1,,
358,325696615,2024-11-12 05:41:41,1,0.0725,0.07188331,57.99,BTC-31JAN25-100000-C,88498.0,sell,2.9,,,2.9,,
359,325704079,2024-11-12 06:31:09,2,0.072,0.07184337,57.33,BTC-31JAN25-100000-C,88670.12,buy,0.4,,,0.4,,
360,325704080,2024-11-12 06:31:09,3,0.072,0.07186034,57.33,BTC-31JAN25-100000-C,88673.75,buy,0.6,,,0.6,,
361,325725613,2024-11-12 07:14:15,0,0.0775,0.07731599,57.28,BTC-31JAN25-100000-C,89939.23,sell,0.1,,,0.1,,
362,325733124,2024-11-12 07:31:20,2,0.075,0.07525624,56.95,BTC-31JAN25-100000-C,89453.95,sell,0.1,,,0.1,,
363,325736286,2024-11-12 07:42:34,0,0.076,0.07589566,57.26,BTC-31JAN25-100000-C,89532.37,sell,0.1,,,0.1,,
364,325784573,2024-11-12 10:10:13,2,0.0696,0.06896777,57.83,BTC-31JAN25-100000-C,87732.18,buy,12.5,BTC-STRG-31JAN25-70000_100000,167444,12.5,,
365,325786122,2024-11-12 10:12:08,2,0.0695,0.07018072,57.38,BTC-31JAN25-100000-C,88042.72,sell,0.3,,,0.3,,
366,325797670,2024-11-12 10:33:14,2,0.068,0.06806818,57.53,BTC-31JAN25-100000-C,87573.29,buy,0.5,,,0.5,,
367,325808382,2024-11-12 10:43:29,2,0.0635,0.06442168,57.38,BTC-31JAN25-100000-C,86649.91,sell,0.1,,,0.1,,
368,325808383,2024-11-12 10:43:29,3,0.0635,0.06442168,57.38,BTC-31JAN25-100000-C,86649.91,sell,7.2,,,7.2,,
369,325808384,2024-11-12 10:43:29,3,0.0635,0.06442168,57.38,BTC-31JAN25-100000-C,86649.91,sell,2.7,,,2.7,,
370,325810327,2024-11-12 10:45:41,2,0.063,0.06382857,57.07,BTC-31JAN25-100000-C,86505.57,sell,5.0,,,5.0,,
371,325811307,2024-11-12 10:46:37,3,0.063,0.06323443,57.33,BTC-31JAN25-100000-C,86319.65,sell,1.8,,,1.8,,
372,325811379,2024-11-12 10:46:40,3,0.063,0.06303238,57.33,BTC-31JAN25-100000-C,86287.64,sell,1.9,,,1.9,,
373,325811449,2024-11-12 10:46:45,3,0.063,0.06305664,57.33,BTC-31JAN25-100000-C,86294.01,sell,0.1,,,0.1,,
374,325811690,2024-11-12 10:46:53,3,0.063,0.06331196,57.33,BTC-31JAN25-100000-C,86366.38,sell,0.1,,,0.1,,
375,325811692,2024-11-12 10:46:53,3,0.063,0.06331196,57.33,BTC-31JAN25-100000-C,86366.38,sell,0.1,,,0.1,,
376,325812399,2024-11-12 10:47:25,2,0.0625,0.06247135,57.41,BTC-31JAN25-100000-C,86166.8,sell,1.0,,,1.0,,
377,325816677,2024-11-12 10:50:16,2,0.061,0.06064525,57.66,BTC-31JAN25-100000-C,85638.26,buy,4.0,,,4.0,,
378,325816678,2024-11-12 10:50:16,0,0.0615,0.06064525,57.94,BTC-31JAN25-100000-C,85638.26,buy,8.4,,,8.4,,
379,325816679,2024-11-12 10:50:16,0,0.062,0.06064525,58.22,BTC-31JAN25-100000-C,85638.26,sell,37.6,,,37.6,,
380,325816765,2024-11-12 10:50:20,2,0.0615,0.06047615,57.94,BTC-31JAN25-100000-C,85612.73,buy,1.1,,,1.1,,
381,325819700,2024-11-12 10:52:41,0,0.0625,0.06184365,58.23,BTC-31JAN25-100000-C,85949.78,buy,7.2,,,7.2,,
382,325826357,2024-11-12 11:00:54,0,0.0635,0.06362007,56.84,BTC-31JAN25-100000-C,86717.48,buy,1.0,,,1.0,,
383,325830856,2024-11-12 11:09:45,0,0.066,0.06584171,57.12,BTC-31JAN25-100000-C,87196.79,sell,0.1,,,0.1,,
384,325839324,2024-11-12 11:24:50,0,0.0695,0.06882699,57.81,BTC-31JAN25-100000-C,87748.12,buy,0.2,,,0.2,,
385,325842025,2024-11-12 11:30:47,2,0.069,0.06822279,58.01,BTC-31JAN25-100000-C,87539.01,buy,0.8,,,0.8,,
386,325842026,2024-11-12 11:30:47,3,0.069,0.06822279,58.01,BTC-31JAN25-100000-C,87539.01,buy,0.2,,,0.2,,
387,325843949,2024-11-12 11:34:00,0,0.0695,0.06883622,57.99,BTC-31JAN25-100000-C,87606.22,buy,2.2,,,2.2,,
388,325863336,2024-11-12 12:08:47,0,0.07,0.06954938,58.41,BTC-31JAN25-100000-C,87742.58,buy,0.1,,,0.1,,
389,325867112,2024-11-12 12:16:34,2,0.0685,0.06895656,57.67,BTC-31JAN25-100000-C,87583.57,sell,0.1,,,0.1,,
390,325879310,2024-11-12 12:46:05,2,0.066,0.06579958,58.22,BTC-31JAN25-100000-C,86722.89,sell,0.1,,,0.1,,
391,325881598,2024-11-12 12:48:44,0,0.0665,0.06643904,58.08,BTC-31JAN25-100000-C,86927.8,buy,0.1,,,0.1,,
392,325906829,2024-11-12 13:36:52,2,0.0605,0.06121585,57.49,BTC-31JAN25-100000-C,85373.89,sell,10.0,,,10.0,,
