trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_id,amount,liquidation,combo_trade_id,combo_id
719,266567639,2023-10-12 12:38:09,3,0.0425,0.0424661,61.24,BTC-28JUN24-50000-C,26795.23,sell,,,1.1,,,
720,266570231,2023-10-12 13:31:21,3,0.0425,0.04220724,61.36,BTC-28JUN24-50000-C,26744.95,sell,,,2.5,,,
721,266570232,2023-10-12 13:31:24,3,0.0425,0.0422242,61.36,BTC-28JUN24-50000-C,26749.44,buy,,,0.8,,,
722,266570233,2023-10-12 13:31:24,3,0.0425,0.0422242,61.36,BTC-28JUN24-50000-C,26749.44,buy,,,1.7,,,
723,266576810,2023-10-12 15:31:09,2,0.0415,0.04179174,61.16,BTC-28JUN24-50000-C,26651.71,buy,,,0.6,,,
724,266576811,2023-10-12 15:31:09,3,0.0415,0.04179174,61.16,BTC-28JUN24-50000-C,26651.71,buy,,,0.1,,,
725,266576817,2023-10-12 15:31:13,3,0.0415,0.04178638,61.16,BTC-28JUN24-50000-C,26652.62,buy,,,0.6,,,
726,266576818,2023-10-12 15:31:13,3,0.0415,0.04178638,61.16,BTC-28JUN24-50000-C,26652.62,buy,,,0.1,,,
727,266576828,2023-10-12 15:31:23,3,0.0415,0.04181956,61.15,BTC-28JUN24-50000-C,26657.62,buy,,,0.6,,,
728,266576829,2023-10-12 15:31:23,3,0.0415,0.04181956,61.15,BTC-28JUN24-50000-C,26657.62,buy,,,0.1,,,
729,266576884,2023-10-12 15:32:53,2,0.041,0.04176333,60.95,BTC-28JUN24-50000-C,26651.01,sell,,,0.1,,,
730,266576885,2023-10-12 15:32:53,3,0.041,0.04176333,60.95,BTC-28JUN24-50000-C,26651.01,sell,,,20.0,,,
731,266576886,2023-10-12 15:32:53,3,0.041,0.04176333,60.95,BTC-28JUN24-50000-C,26651.01,sell,,,13.0,,,
732,266576887,2023-10-12 15:32:53,3,0.041,0.04176333,60.95,BTC-28JUN24-50000-C,26651.01,sell,,,0.2,,,
733,266576888,2023-10-12 15:32:53,3,0.041,0.04176333,60.95,BTC-28JUN24-50000-C,26651.01,sell,,,1.3,,,
734,266576889,2023-10-12 15:32:53,3,0.041,0.04176333,60.95,BTC-28JUN24-50000-C,26651.01,buy,,,1.0,,,
735,266576890,2023-10-12 15:32:53,3,0.041,0.04176333,60.95,BTC-28JUN24-50000-C,26651.01,buy,,,9.0,,,
736,266579017,2023-10-12 16:18:07,3,0.041,0.04172531,60.82,BTC-28JUN24-50000-C,26705.91,sell,,,0.7,,,
737,266579018,2023-10-12 16:18:07,3,0.041,0.04172531,60.82,BTC-28JUN24-50000-C,26705.91,sell,,,0.3,,,
738,266582522,2023-10-12 16:40:09,0,0.0415,0.04170219,60.91,BTC-28JUN24-50000-C,26757.13,buy,,,0.1,,,
739,266582523,2023-10-12 16:40:10,1,0.0415,0.04170219,60.91,BTC-28JUN24-50000-C,26757.75,buy,,,0.1,,,
740,266582525,2023-10-12 16:40:11,1,0.0415,0.04170213,60.91,BTC-28JUN24-50000-C,26757.85,buy,,,0.1,,,
741,266582528,2023-10-12 16:40:14,1,0.0415,0.04171729,60.9,BTC-28JUN24-50000-C,26758.43,buy,,,0.1,,,
742,266582536,2023-10-12 16:40:15,1,0.0415,0.04171377,60.9,BTC-28JUN24-50000-C,26757.09,buy,,,0.1,,,
743,266582545,2023-10-12 16:40:18,1,0.0415,0.04166479,60.92,BTC-28JUN24-50000-C,26750.11,buy,,,0.1,,,
744,266582546,2023-10-12 16:40:20,1,0.0415,0.04166387,60.93,BTC-28JUN24-50000-C,26748.36,buy,,,0.1,,,
745,266582611,2023-10-12 16:41:52,1,0.0415,0.04159825,60.93,BTC-28JUN24-50000-C,26740.41,buy,,,0.2,,,
746,266587111,2023-10-12 17:38:35,2,0.041,0.04141575,61.07,BTC-28JUN24-50000-C,26605.13,sell,,,0.8,,,
747,266587112,2023-10-12 17:38:38,3,0.041,0.04142318,61.06,BTC-28JUN24-50000-C,26606.78,buy,,,0.1,,,
748,266588257,2023-10-12 17:59:38,3,0.041,0.04114847,60.99,BTC-28JUN24-50000-C,26623.44,buy,,,0.9,,,
749,266588272,2023-10-12 18:00:00,3,0.041,0.04118959,60.97,BTC-28JUN24-50000-C,26630.87,buy,,,0.9,,,
750,266588302,2023-10-12 18:00:25,3,0.041,0.04114582,60.99,BTC-28JUN24-50000-C,26623.12,buy,,,0.1,,,
751,266588303,2023-10-12 18:00:29,3,0.041,0.04114781,60.99,BTC-28JUN24-50000-C,26624.46,buy,,,0.1,,,
752,266588595,2023-10-12 18:05:30,3,0.041,0.0407516,61.03,BTC-28JUN24-50000-C,26609.65,buy,,,1.0,,,
753,266590338,2023-10-12 18:41:31,0,0.042,0.04097696,61.25,BTC-28JUN24-50000-C,26701.76,buy,,,0.6,,,
754,266591941,2023-10-12 19:41:40,2,0.0415,0.04149416,61.06,BTC-28JUN24-50000-C,26704.14,buy,,,0.4,,,
755,266595051,2023-10-12 21:33:28,0,0.0425,0.04283918,61.37,BTC-28JUN24-50000-C,26752.23,buy,,,0.1,,,
756,266595052,2023-10-12 21:33:29,1,0.0425,0.042834,61.37,BTC-28JUN24-50000-C,26750.98,buy,,,0.1,,,
757,266595053,2023-10-12 21:33:30,1,0.0425,0.04283255,61.37,BTC-28JUN24-50000-C,26750.98,buy,,,0.1,,,
758,266606680,2023-10-13 03:26:03,2,0.042,0.04237187,61.06,BTC-28JUN24-50000-C,26799.01,sell,,,1.4,,,
759,266606681,2023-10-13 03:26:09,3,0.042,0.04237064,61.06,BTC-28JUN24-50000-C,26799.01,buy,,,1.4,,,
760,266612023,2023-10-13 07:05:27,3,0.042,0.04214129,61.01,BTC-28JUN24-50000-C,26825.17,buy,,,1.3,,,
761,266623086,2023-10-13 09:02:28,3,0.042,0.04183449,61.1,BTC-28JUN24-50000-C,26802.98,sell,,,0.1,,,
762,266623087,2023-10-13 09:02:37,3,0.042,0.04183556,61.1,BTC-28JUN24-50000-C,26803.34,buy,,,0.1,,,
763,266623336,2023-10-13 09:09:31,3,0.042,0.04166998,61.14,BTC-28JUN24-50000-C,26782.2,buy,,,0.1,,,
764,266623338,2023-10-13 09:09:57,3,0.042,0.04167811,61.14,BTC-28JUN24-50000-C,26783.6,buy,,,0.1,,,
765,266623339,2023-10-13 09:09:58,3,0.042,0.04167862,61.14,BTC-28JUN24-50000-C,26783.65,buy,,,0.1,,,
766,266623341,2023-10-13 09:09:59,3,0.042,0.04167823,61.14,BTC-28JUN24-50000-C,26783.55,buy,,,0.1,,,
767,266623518,2023-10-13 09:19:02,3,0.042,0.04175211,61.07,BTC-28JUN24-50000-C,26805.34,buy,,,0.1,,,
768,266630125,2023-10-13 12:32:15,3,0.042,0.04188754,60.94,BTC-28JUN24-50000-C,26870.83,buy,,,0.3,,,
769,266636081,2023-10-13 14:01:04,2,0.0415,0.04112964,60.85,BTC-28JUN24-50000-C,26830.33,buy,,,6.0,,,
770,266636621,2023-10-13 14:05:28,3,0.0415,0.04130106,60.83,BTC-28JUN24-50000-C,26839.06,buy,,,0.2,,,
771,266636622,2023-10-13 14:05:28,3,0.0415,0.04130106,60.83,BTC-28JUN24-50000-C,26839.06,buy,,,0.1,,,
772,266639663,2023-10-13 14:58:09,2,0.041,0.04112385,60.85,BTC-28JUN24-50000-C,26735.24,sell,,,20.0,,,
773,266649534,2023-10-13 17:24:03,2,0.0405,0.04061785,60.58,BTC-28JUN24-50000-C,26755.56,sell,,,1.3,,,
774,266653896,2023-10-13 19:22:06,0,0.041,0.0404296,60.78,BTC-28JUN24-50000-C,26770.89,buy,,,7.4,,,
775,266653897,2023-10-13 19:22:06,1,0.041,0.0404296,60.78,BTC-28JUN24-50000-C,26770.89,buy,,,0.1,,,
776,266653950,2023-10-13 19:23:43,0,0.0415,0.0404275,61.02,BTC-28JUN24-50000-C,26761.28,buy,,,0.8,,,
777,266653951,2023-10-13 19:23:43,1,0.0415,0.0404275,61.02,BTC-28JUN24-50000-C,26761.28,buy,,,0.1,,,
778,266654010,2023-10-13 19:27:21,0,0.042,0.0408641,61.22,BTC-28JUN24-50000-C,26766.86,buy,,,0.1,,,
779,266659408,2023-10-13 20:54:04,1,0.042,0.04224342,60.79,BTC-28JUN24-50000-C,26971.29,buy,,,0.6,,,
780,266659414,2023-10-13 20:54:04,1,0.042,0.04224342,60.79,BTC-28JUN24-50000-C,26971.29,buy,,,0.1,,,
781,266659802,2023-10-13 20:54:07,1,0.042,0.0424008,60.72,BTC-28JUN24-50000-C,27007.05,buy,,,0.4,,,
782,266672850,2023-10-13 21:59:22,1,0.042,0.04173262,60.62,BTC-28JUN24-50000-C,27027.77,sell,,,0.9,,,
783,266691906,2023-10-14 12:32:33,2,0.0415,0.04201697,60.86,BTC-28JUN24-50000-C,26857.74,sell,,,0.1,,,
784,266735579,2023-10-16 02:45:12,0,0.042,0.04152994,60.48,BTC-28JUN24-50000-C,27205.66,buy,,,5.0,,,
785,266736192,2023-10-16 03:19:37,1,0.042,0.04220152,60.57,BTC-28JUN24-50000-C,27174.9,buy,,,4.3,,,
786,266736263,2023-10-16 03:23:26,1,0.042,0.04230948,60.51,BTC-28JUN24-50000-C,27198.25,sell,,,1.9,,,
787,266740416,2023-10-16 05:16:45,0,0.043,0.04304058,60.21,BTC-28JUN24-50000-C,27488.13,buy,,,3.0,,,
788,266744315,2023-10-16 05:17:02,0,0.044,0.04420481,60.14,BTC-28JUN24-50000-C,27688.61,buy,,,2.1,,,
789,266744329,2023-10-16 05:17:02,1,0.044,0.04420481,60.14,BTC-28JUN24-50000-C,27691.77,buy,,,0.2,,,
790,266751385,2023-10-16 05:27:05,1,0.044,0.04368313,60.03,BTC-28JUN24-50000-C,27730.64,buy,,,0.7,,,
791,266752293,2023-10-16 05:29:04,0,0.0445,0.04383638,60.2,BTC-28JUN24-50000-C,27749.24,buy,,,5.0,,,
792,266752907,2023-10-16 05:30:41,1,0.0445,0.04424001,60.01,BTC-28JUN24-50000-C,27814.78,buy,,,5.0,,,
793,266752948,2023-10-16 05:30:43,0,0.045,0.04413747,60.26,BTC-28JUN24-50000-C,27815.55,buy,,,1.1,,,
794,266757112,2023-10-16 05:39:35,0,0.0455,0.04490771,60.17,BTC-28JUN24-50000-C,27944.31,buy,,,4.0,,,
795,266757113,2023-10-16 05:39:35,0,0.046,0.04490771,60.39,BTC-28JUN24-50000-C,27944.31,buy,,,1.0,,,
796,266757258,2023-10-16 05:39:51,1,0.046,0.04491427,60.37,BTC-28JUN24-50000-C,27948.26,buy,,,4.0,,,
797,266762513,2023-10-16 06:02:47,0,0.047,0.04590681,60.79,BTC-28JUN24-50000-C,27943.92,buy,,,5.0,,,
798,266763003,2023-10-16 06:04:44,0,0.0475,0.04624739,60.95,BTC-28JUN24-50000-C,27956.66,sell,,,2.7,,,
799,266763231,2023-10-16 06:05:25,1,0.0475,0.04684232,60.94,BTC-28JUN24-50000-C,27961.43,buy,,,5.7,,,
800,266763553,2023-10-16 06:06:32,0,0.048,0.04683854,61.19,BTC-28JUN24-50000-C,27946.55,buy,,,5.0,,,
801,266776779,2023-10-16 08:12:05,2,0.047,0.04753643,60.95,BTC-28JUN24-50000-C,27896.86,sell,,,1.3,,,
802,266777514,2023-10-16 08:23:03,2,0.0467,0.04691722,60.96,BTC-28JUN24-50000-C,27839.58,sell,,100994,25.0,,,BTC-CS-28JUN24-36000_50000
803,266779327,2023-10-16 09:02:55,2,0.0465,0.04614568,60.93,BTC-28JUN24-50000-C,27810.22,buy,,,1.2,,,
804,266805344,2023-10-16 13:26:33,0,0.047,0.04806966,59.8,BTC-28JUN24-50000-C,28373.41,buy,,,5.0,,,
805,266805345,2023-10-16 13:26:33,1,0.047,0.04806966,59.8,BTC-28JUN24-50000-C,28373.41,buy,,,0.1,,,
806,266810253,2023-10-16 13:27:28,0,0.048,0.04863075,59.78,BTC-28JUN24-50000-C,28550.07,buy,,,5.0,,,
807,266810254,2023-10-16 13:27:28,1,0.048,0.04863075,59.78,BTC-28JUN24-50000-C,28550.07,buy,,,0.1,,,
808,266815220,2023-10-16 13:28:27,0,0.049,0.05040879,59.2,BTC-28JUN24-50000-C,28964.5,buy,,,5.0,,,
809,266815221,2023-10-16 13:28:27,1,0.049,0.05040879,59.2,BTC-28JUN24-50000-C,28964.5,buy,,,0.1,,,
810,266820430,2023-10-16 13:29:35,0,0.05,0.05048225,59.12,BTC-28JUN24-50000-C,29155.34,buy,,,5.0,,,
811,266820431,2023-10-16 13:29:35,1,0.05,0.05048225,59.12,BTC-28JUN24-50000-C,29155.34,buy,,,0.1,,,
812,266891139,2023-10-16 13:55:49,2,0.0475,0.04956011,60.66,BTC-28JUN24-50000-C,28061.99,sell,,,2.0,,,
813,266904440,2023-10-16 14:23:14,2,0.047,0.04649509,60.35,BTC-28JUN24-50000-C,28106.19,buy,,,6.0,,,
814,266906828,2023-10-16 14:29:39,2,0.0465,0.04697236,59.89,BTC-28JUN24-50000-C,28209.14,buy,,,1.2,,,
815,266906866,2023-10-16 14:29:54,0,0.047,0.04691919,60.08,BTC-28JUN24-50000-C,28214.49,buy,,,10.0,,,
816,266906867,2023-10-16 14:29:54,1,0.047,0.04691919,60.08,BTC-28JUN24-50000-C,28214.49,buy,,,1.5,,,
817,266906868,2023-10-16 14:29:54,1,0.047,0.04691919,60.08,BTC-28JUN24-50000-C,28214.49,sell,,,0.5,,,
818,266906979,2023-10-16 14:30:17,2,0.0465,0.04696562,59.85,BTC-28JUN24-50000-C,28223.14,sell,,,1.3,,,
819,266909565,2023-10-16 14:33:41,0,0.0475,0.04764296,60.01,BTC-28JUN24-50000-C,28321.85,sell,,,1.1,,,
820,266909566,2023-10-16 14:33:41,1,0.0475,0.04764296,60.01,BTC-28JUN24-50000-C,28321.85,sell,,,0.1,,,
821,266910039,2023-10-16 14:34:50,1,0.0475,0.04737163,60.17,BTC-28JUN24-50000-C,28261.83,sell,,,0.6,,,
822,266932389,2023-10-16 16:40:31,2,0.0455,0.04565133,59.65,BTC-28JUN24-50000-C,28131.9,sell,,,0.5,,,
823,266932840,2023-10-16 16:45:59,3,0.0455,0.04568766,59.68,BTC-28JUN24-50000-C,28126.0,sell,,,1.2,,,
824,266933393,2023-10-16 16:56:08,2,0.045,0.04545571,59.51,BTC-28JUN24-50000-C,28100.6,sell,,,0.1,,,
825,266933402,2023-10-16 16:56:16,3,0.045,0.04542618,59.52,BTC-28JUN24-50000-C,28096.59,sell,,,0.1,,,
826,266933404,2023-10-16 16:56:19,3,0.045,0.04543415,59.52,BTC-28JUN24-50000-C,28097.32,sell,,,0.1,,,
827,266933405,2023-10-16 16:56:24,3,0.045,0.04543205,59.52,BTC-28JUN24-50000-C,28096.29,sell,,,0.1,,,
828,266933407,2023-10-16 16:56:24,3,0.045,0.04543195,59.52,BTC-28JUN24-50000-C,28096.29,sell,,,0.1,,,
829,266934448,2023-10-16 17:06:54,3,0.045,0.04566076,59.35,BTC-28JUN24-50000-C,28165.03,sell,,,0.1,,,
830,267012977,2023-10-17 08:05:06,0,0.0485,0.0488725,60.17,BTC-28JUN24-50000-C,28487.96,sell,,,1.1,,,
831,267015464,2023-10-17 08:30:28,2,0.0475,0.04794618,59.94,BTC-28JUN24-50000-C,28400.94,sell,,,0.1,,,
832,267015467,2023-10-17 08:30:32,3,0.0475,0.04794508,59.94,BTC-28JUN24-50000-C,28401.66,sell,,,0.1,,,
833,267015915,2023-10-17 08:35:08,3,0.0475,0.04776903,59.99,BTC-28JUN24-50000-C,28381.55,sell,,,0.1,,,
834,267015960,2023-10-17 08:36:06,3,0.0475,0.04776421,60.0,BTC-28JUN24-50000-C,28377.42,sell,,,0.1,,,
835,267015980,2023-10-17 08:36:08,3,0.0475,0.04779831,59.99,BTC-28JUN24-50000-C,28383.05,sell,,,0.1,,,
836,267015982,2023-10-17 08:36:10,3,0.0475,0.04779757,59.99,BTC-28JUN24-50000-C,28383.55,sell,,,0.1,,,
837,267015985,2023-10-17 08:36:12,3,0.0475,0.04778253,59.99,BTC-28JUN24-50000-C,28380.67,sell,,,0.1,,,
838,267015987,2023-10-17 08:36:14,3,0.0475,0.04778444,59.99,BTC-28JUN24-50000-C,28382.63,sell,,,0.1,,,
839,267018790,2023-10-17 08:53:50,0,0.0483,0.04810444,60.1,BTC-28JUN24-50000-C,28481.56,buy,,101345,12.5,,,
840,267019823,2023-10-17 09:20:31,2,0.0475,0.04756454,59.96,BTC-28JUN24-50000-C,28399.78,buy,,,1.6,,,
841,267019824,2023-10-17 09:20:31,3,0.0475,0.04756454,59.96,BTC-28JUN24-50000-C,28399.78,buy,,,0.2,,,
842,267020394,2023-10-17 09:41:07,0,0.048,0.04790603,60.17,BTC-28JUN24-50000-C,28402.4,sell,,,1.2,,,
843,267020698,2023-10-17 09:51:33,0,0.0485,0.04811281,60.29,BTC-28JUN24-50000-C,28442.47,buy,,,1.0,,,
844,267020699,2023-10-17 09:51:33,1,0.0485,0.04811281,60.29,BTC-28JUN24-50000-C,28442.47,buy,,,0.2,,,
845,267020700,2023-10-17 09:51:33,1,0.0485,0.04811281,60.29,BTC-28JUN24-50000-C,28442.47,buy,,,1.5,,,
846,267020710,2023-10-17 09:51:40,2,0.048,0.04814017,60.08,BTC-28JUN24-50000-C,28444.73,sell,,,0.1,,,
847,267020744,2023-10-17 09:51:57,3,0.048,0.04819124,60.06,BTC-28JUN24-50000-C,28449.61,sell,,,0.1,,,
848,267020749,2023-10-17 09:51:59,3,0.048,0.04819715,60.06,BTC-28JUN24-50000-C,28449.91,sell,,,0.1,,,
849,267020750,2023-10-17 09:52:00,3,0.048,0.04819805,60.06,BTC-28JUN24-50000-C,28449.66,sell,,,0.1,,,
850,267021413,2023-10-17 10:07:52,0,0.0485,0.04850839,60.16,BTC-28JUN24-50000-C,28486.23,buy,,,1.1,,,
851,267023205,2023-10-17 10:22:20,0,0.049,0.0493443,60.09,BTC-28JUN24-50000-C,28599.0,sell,,,0.6,,,
852,267035483,2023-10-17 13:00:28,1,0.049,0.04847807,60.93,BTC-28JUN24-50000-C,28237.97,sell,,,0.6,,,
853,267035484,2023-10-17 13:00:28,1,0.049,0.04847807,60.93,BTC-28JUN24-50000-C,28237.97,sell,,,0.5,,,
854,267047107,2023-10-17 13:48:26,2,0.0475,0.0475527,60.43,BTC-28JUN24-50000-C,28188.9,sell,,,0.1,,,
855,267097887,2023-10-18 01:31:50,0,0.05,0.04858354,61.2,BTC-28JUN24-50000-C,28356.66,buy,,,5.0,,,
856,267104133,2023-10-18 03:06:58,2,0.049,0.04963958,60.43,BTC-28JUN24-50000-C,28506.11,buy,,,0.1,,,
857,267104134,2023-10-18 03:06:59,3,0.049,0.04963601,60.43,BTC-28JUN24-50000-C,28506.63,buy,,,0.1,,,
858,267109891,2023-10-18 04:53:30,2,0.0475,0.04842491,59.67,BTC-28JUN24-50000-C,28597.46,sell,,,0.1,,,
859,267109894,2023-10-18 04:53:31,3,0.0475,0.04841442,59.67,BTC-28JUN24-50000-C,28598.64,sell,,,0.1,,,
860,267109916,2023-10-18 04:53:32,3,0.0475,0.04840321,59.67,BTC-28JUN24-50000-C,28598.21,sell,,,0.1,,,
861,267109921,2023-10-18 04:53:34,3,0.0475,0.04837867,59.67,BTC-28JUN24-50000-C,28599.29,sell,,,0.1,,,
862,267109931,2023-10-18 04:53:36,3,0.0475,0.04836388,59.67,BTC-28JUN24-50000-C,28596.97,sell,,,0.1,,,
863,267109976,2023-10-18 04:53:39,3,0.0475,0.04833761,59.68,BTC-28JUN24-50000-C,28593.91,sell,,,0.1,,,
864,267109979,2023-10-18 04:53:40,3,0.0475,0.04832171,59.68,BTC-28JUN24-50000-C,28593.49,sell,,,0.1,,,
865,267110102,2023-10-18 04:53:56,3,0.0475,0.04823328,59.71,BTC-28JUN24-50000-C,28585.8,sell,,,0.2,,,
866,267110103,2023-10-18 04:53:56,3,0.0475,0.04823328,59.71,BTC-28JUN24-50000-C,28585.8,sell,,,0.4,,,
867,267110203,2023-10-18 04:54:01,3,0.0475,0.04818312,59.72,BTC-28JUN24-50000-C,28581.63,sell,,,0.1,,,
868,267110205,2023-10-18 04:54:02,3,0.0475,0.04817509,59.72,BTC-28JUN24-50000-C,28581.67,sell,,,0.1,,,
869,267110216,2023-10-18 04:54:04,3,0.0475,0.04815741,59.72,BTC-28JUN24-50000-C,28581.14,sell,,,0.1,,,
870,267110220,2023-10-18 04:54:05,3,0.0475,0.04814767,59.72,BTC-28JUN24-50000-C,28581.13,sell,,,0.1,,,
871,267110310,2023-10-18 04:54:19,3,0.0475,0.04802748,59.75,BTC-28JUN24-50000-C,28571.64,sell,,,0.6,,,
872,267110323,2023-10-18 04:54:24,3,0.0475,0.04800495,59.75,BTC-28JUN24-50000-C,28570.68,sell,,,0.5,,,
873,267123765,2023-10-18 05:09:36,0,0.048,0.04859603,59.53,BTC-28JUN24-50000-C,28744.64,sell,,,1.6,,,
874,267135126,2023-10-18 06:09:46,2,0.0475,0.0480994,59.43,BTC-28JUN24-50000-C,28691.66,sell,,,8.0,,,
875,267135135,2023-10-18 06:09:51,3,0.0475,0.04809663,59.43,BTC-28JUN24-50000-C,28691.26,sell,,,5.0,,,
876,267142005,2023-10-18 07:47:53,3,0.0475,0.04742035,59.82,BTC-28JUN24-50000-C,28533.14,sell,,,0.1,,,
877,267144979,2023-10-18 08:11:05,2,0.047,0.04748812,59.59,BTC-28JUN24-50000-C,28539.95,sell,,,15.0,,,
878,267145012,2023-10-18 08:11:18,3,0.047,0.04743346,59.59,BTC-28JUN24-50000-C,28538.82,buy,,,0.5,,,
879,267148265,2023-10-18 09:37:31,0,0.0475,0.04728973,59.64,BTC-28JUN24-50000-C,28601.29,sell,,,0.5,,,
880,267157796,2023-10-18 11:41:01,1,0.0475,0.04708256,60.16,BTC-28JUN24-50000-C,28394.97,sell,,,1.2,,,
881,267163562,2023-10-18 13:40:11,2,0.0465,0.04646582,59.91,BTC-28JUN24-50000-C,28330.6,buy,,,5.0,,,
882,267170500,2023-10-18 14:50:03,2,0.0455,0.04579371,59.81,BTC-28JUN24-50000-C,28201.45,buy,,,2.5,,,
883,267179990,2023-10-18 17:19:33,0,0.0485,0.04806636,60.58,BTC-28JUN24-50000-C,28412.83,buy,,,0.1,,,
884,267189721,2023-10-18 21:58:34,2,0.047,0.04757269,60.32,BTC-28JUN24-50000-C,28280.64,sell,,,1.8,,,
885,267208761,2023-10-19 06:27:51,0,0.0475,0.04705138,60.52,BTC-28JUN24-50000-C,28315.13,buy,,,1.3,,,
886,267211994,2023-10-19 07:47:16,2,0.047,0.0469461,60.27,BTC-28JUN24-50000-C,28326.43,buy,,,2.5,,,
887,267211995,2023-10-19 07:47:16,0,0.0475,0.0469461,60.48,BTC-28JUN24-50000-C,28326.43,buy,,,8.0,,,
888,267212353,2023-10-19 07:53:31,2,0.047,0.04735115,60.24,BTC-28JUN24-50000-C,28339.86,sell,,,8.0,,,
889,267212729,2023-10-19 08:00:22,2,0.0465,0.0472959,60.03,BTC-28JUN24-50000-C,28337.13,buy,,,0.1,,,
890,267212735,2023-10-19 08:00:24,3,0.0465,0.04729116,60.03,BTC-28JUN24-50000-C,28336.84,buy,,,0.1,,,
891,267212738,2023-10-19 08:00:32,3,0.0465,0.04727626,60.03,BTC-28JUN24-50000-C,28337.07,buy,,,0.9,,,
892,267212739,2023-10-19 08:00:32,3,0.0465,0.04727626,60.03,BTC-28JUN24-50000-C,28337.07,buy,,,0.1,,,
893,267222264,2023-10-19 10:52:53,0,0.047,0.04735766,59.9,BTC-28JUN24-50000-C,28493.88,sell,,,1.7,,,
894,267249513,2023-10-19 15:23:50,0,0.048,0.0479397,59.92,BTC-28JUN24-50000-C,28637.56,sell,,,7.8,,,
895,267331937,2023-10-20 06:22:56,0,0.0525,0.05343105,60.34,BTC-28JUN24-50000-C,29215.55,buy,,,0.1,,,
896,267336443,2023-10-20 07:18:51,0,0.056,0.05547297,61.53,BTC-28JUN24-50000-C,29291.42,sell,,,0.1,,,
897,267337195,2023-10-20 07:28:54,2,0.0555,0.05575673,61.38,BTC-28JUN24-50000-C,29278.6,buy,,,1.5,,,
898,267360175,2023-10-20 08:30:06,0,0.0575,0.05825674,61.34,BTC-28JUN24-50000-C,29638.7,buy,,,0.8,,,
899,267363634,2023-10-20 08:37:57,0,0.06,0.05981398,62.17,BTC-28JUN24-50000-C,29695.3,sell,,,0.1,,,
900,267365225,2023-10-20 08:43:31,1,0.06,0.06018666,61.99,BTC-28JUN24-50000-C,29771.86,buy,,,0.4,,,
901,267382651,2023-10-20 10:22:23,0,0.0625,0.06204206,62.33,BTC-28JUN24-50000-C,29979.94,sell,,,0.1,,,
902,267422194,2023-10-20 13:48:39,2,0.059,0.05876136,61.9,BTC-28JUN24-50000-C,29625.7,sell,,,5.0,,,
903,267439151,2023-10-20 16:23:28,0,0.0593,0.0577275,62.17,BTC-28JUN24-50000-C,29557.22,buy,,102345,215.0,,,
904,267521388,2023-10-21 20:23:09,0,0.0615,0.06166089,62.02,BTC-28JUN24-50000-C,30043.89,sell,,,0.1,,,
905,267557749,2023-10-22 10:22:30,0,0.0625,0.06252983,62.75,BTC-28JUN24-50000-C,29927.61,sell,,,7.8,,,
906,267562899,2023-10-22 13:52:52,1,0.0625,0.06120253,62.74,BTC-28JUN24-50000-C,29948.46,buy,,,12.2,,,
907,267562900,2023-10-22 13:52:52,1,0.0625,0.06120253,62.74,BTC-28JUN24-50000-C,29948.46,buy,,,0.1,,,
908,267562919,2023-10-22 13:54:24,0,0.063,0.06125786,62.93,BTC-28JUN24-50000-C,29954.43,buy,,,0.2,,,
909,267562920,2023-10-22 13:54:24,1,0.063,0.06125786,62.93,BTC-28JUN24-50000-C,29954.43,buy,,,15.0,,,
910,267601043,2023-10-23 01:32:15,0,0.066,0.06638714,62.42,BTC-28JUN24-50000-C,30599.39,buy,,,0.1,,,
911,267707813,2023-10-23 11:08:56,2,0.065,0.06612187,62.23,BTC-28JUN24-50000-C,30588.71,sell,,,0.1,,,
912,267711546,2023-10-23 11:47:38,0,0.0655,0.06548238,62.18,BTC-28JUN24-50000-C,30689.11,buy,,,0.9,,,
913,267711717,2023-10-23 11:48:47,0,0.066,0.06563949,62.31,BTC-28JUN24-50000-C,30711.31,buy,,,1.0,,,
914,267719574,2023-10-23 13:06:53,2,0.065,0.06570987,62.08,BTC-28JUN24-50000-C,30655.75,buy,,,0.1,,,
915,267720000,2023-10-23 13:10:20,3,0.065,0.06584018,61.99,BTC-28JUN24-50000-C,30694.97,sell,,,12.0,,,
916,267720001,2023-10-23 13:10:20,3,0.065,0.06584018,61.99,BTC-28JUN24-50000-C,30694.97,buy,,,2.9,,,
917,267767211,2023-10-23 16:57:41,0,0.069,0.06884642,62.09,BTC-28JUN24-50000-C,31281.18,buy,,,0.1,,,
918,267788981,2023-10-23 18:44:41,0,0.07,0.07046968,63.55,BTC-28JUN24-50000-C,30824.94,sell,,,1.0,,,
919,267788982,2023-10-23 18:44:41,1,0.07,0.07046968,63.55,BTC-28JUN24-50000-C,30824.94,sell,,,0.1,,,
920,267788983,2023-10-23 18:44:41,1,0.07,0.07046968,63.55,BTC-28JUN24-50000-C,30824.94,sell,,,0.2,,,
921,267788984,2023-10-23 18:44:41,1,0.07,0.07046968,63.55,BTC-28JUN24-50000-C,30824.94,sell,,,0.1,,,
922,267788994,2023-10-23 18:44:41,1,0.07,0.07046968,63.55,BTC-28JUN24-50000-C,30824.94,sell,,,0.7,,,
923,267789013,2023-10-23 18:44:41,1,0.07,0.07046968,63.55,BTC-28JUN24-50000-C,30824.94,sell,,,0.4,,,
