trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,liquidation,combo_trade_id
10350,249046030,2023-03-30 18:52:47,3,0.0005,0.00013703,102.56,BTC-31MAR23-30000-C,27881.73,sell,0.1,,,,
10351,249046031,2023-03-30 18:52:47,3,0.0005,0.00013703,102.56,BTC-31MAR23-30000-C,27881.73,sell,0.1,,,,
10352,249046032,2023-03-30 18:52:47,3,0.0005,0.00013703,102.56,BTC-31MAR23-30000-C,27881.73,sell,0.1,,,,
10353,249046033,2023-03-30 18:52:48,3,0.0005,0.00013699,102.57,BTC-31MAR23-30000-C,27881.71,sell,0.1,,,,
10354,249046034,2023-03-30 18:52:48,3,0.0005,0.00013699,102.57,BTC-31MAR23-30000-C,27881.71,sell,0.1,,,,
10355,249046035,2023-03-30 18:52:48,3,0.0005,0.00013699,102.57,BTC-31MAR23-30000-C,27881.71,sell,0.1,,,,
10356,249046036,2023-03-30 18:52:49,3,0.0005,0.00013686,102.57,BTC-31MAR23-30000-C,27881.86,sell,0.1,,,,
10357,249046037,2023-03-30 18:52:49,3,0.0005,0.00013686,102.57,BTC-31MAR23-30000-C,27881.86,sell,0.1,,,,
10358,249046038,2023-03-30 18:52:49,3,0.0005,0.00013686,102.57,BTC-31MAR23-30000-C,27881.86,sell,0.1,,,,
10359,249046039,2023-03-30 18:52:50,3,0.0005,0.00013683,102.54,BTC-31MAR23-30000-C,27882.44,sell,0.1,,,,
10360,249046040,2023-03-30 18:52:51,3,0.0005,0.00013719,102.51,BTC-31MAR23-30000-C,27883.08,sell,0.1,,,,
10361,249046041,2023-03-30 18:52:51,3,0.0005,0.00013719,102.51,BTC-31MAR23-30000-C,27883.08,sell,0.1,,,,
10362,249046042,2023-03-30 18:52:51,3,0.0005,0.00013719,102.51,BTC-31MAR23-30000-C,27883.08,sell,0.1,,,,
10363,249046043,2023-03-30 18:52:51,3,0.0005,0.00013719,102.51,BTC-31MAR23-30000-C,27883.08,sell,0.1,,,,
10364,249046044,2023-03-30 18:52:52,3,0.0005,0.00013749,102.51,BTC-31MAR23-30000-C,27883.24,sell,0.1,,,,
10365,249046045,2023-03-30 18:52:52,3,0.0005,0.00013749,102.51,BTC-31MAR23-30000-C,27883.24,sell,0.1,,,,
10366,249046046,2023-03-30 18:52:52,3,0.0005,0.00013749,102.51,BTC-31MAR23-30000-C,27883.24,sell,0.1,,,,
10367,249046047,2023-03-30 18:52:53,3,0.0005,0.00013749,102.5,BTC-31MAR23-30000-C,27883.37,sell,0.1,,,,
10368,249046048,2023-03-30 18:52:53,3,0.0005,0.00013749,102.5,BTC-31MAR23-30000-C,27883.37,sell,0.1,,,,
10369,249046049,2023-03-30 18:52:53,3,0.0005,0.00013749,102.5,BTC-31MAR23-30000-C,27883.37,sell,0.1,,,,
10370,249046050,2023-03-30 18:52:54,3,0.0005,0.00013761,102.49,BTC-31MAR23-30000-C,27883.49,sell,0.1,,,,
10371,249046051,2023-03-30 18:52:54,3,0.0005,0.00013761,102.49,BTC-31MAR23-30000-C,27883.49,sell,0.1,,,,
10372,249046052,2023-03-30 18:52:54,3,0.0005,0.00013761,102.49,BTC-31MAR23-30000-C,27883.49,sell,0.1,,,,
10373,249046053,2023-03-30 18:52:55,3,0.0005,0.00013773,102.45,BTC-31MAR23-30000-C,27884.25,sell,0.1,,,,
10374,249046054,2023-03-30 18:52:55,3,0.0005,0.00013773,102.45,BTC-31MAR23-30000-C,27884.25,sell,0.1,,,,
10375,249046055,2023-03-30 18:52:55,3,0.0005,0.00013773,102.45,BTC-31MAR23-30000-C,27884.25,sell,0.1,,,,
10376,249046056,2023-03-30 18:52:56,3,0.0005,0.00013779,102.44,BTC-31MAR23-30000-C,27884.39,sell,0.1,,,,
10377,249046057,2023-03-30 18:52:56,3,0.0005,0.00013779,102.44,BTC-31MAR23-30000-C,27884.39,sell,0.1,,,,
10378,249046058,2023-03-30 18:52:56,3,0.0005,0.00013779,102.44,BTC-31MAR23-30000-C,27884.39,sell,0.1,,,,
10379,249046059,2023-03-30 18:52:57,3,0.0005,0.00013815,102.45,BTC-31MAR23-30000-C,27884.27,sell,0.1,,,,
10380,249046060,2023-03-30 18:52:57,3,0.0005,0.00013815,102.45,BTC-31MAR23-30000-C,27884.27,sell,0.1,,,,
10381,249046061,2023-03-30 18:52:57,3,0.0005,0.00013815,102.45,BTC-31MAR23-30000-C,27884.27,sell,0.1,,,,
10382,249046062,2023-03-30 18:52:58,3,0.0005,0.00013824,102.45,BTC-31MAR23-30000-C,27884.03,sell,0.1,,,,
10383,249046063,2023-03-30 18:52:58,3,0.0005,0.00013824,102.45,BTC-31MAR23-30000-C,27884.03,sell,0.1,,,,
10384,249046064,2023-03-30 18:52:58,3,0.0005,0.00013824,102.45,BTC-31MAR23-30000-C,27884.03,sell,0.1,,,,
10385,249046066,2023-03-30 18:52:59,3,0.0005,0.00013811,102.46,BTC-31MAR23-30000-C,27883.83,sell,0.1,,,,
10386,249046067,2023-03-30 18:52:59,3,0.0005,0.00013811,102.46,BTC-31MAR23-30000-C,27883.83,sell,0.1,,,,
10387,249046068,2023-03-30 18:52:59,3,0.0005,0.00013811,102.46,BTC-31MAR23-30000-C,27883.83,sell,0.1,,,,
10388,249046069,2023-03-30 18:53:00,3,0.0005,0.00013814,102.46,BTC-31MAR23-30000-C,27883.38,sell,0.1,,,,
10389,249046070,2023-03-30 18:53:00,3,0.0005,0.00013814,102.46,BTC-31MAR23-30000-C,27883.38,sell,0.1,,,,
10390,249046071,2023-03-30 18:53:00,3,0.0005,0.00013814,102.46,BTC-31MAR23-30000-C,27883.38,sell,0.1,,,,
10391,249046076,2023-03-30 18:53:01,3,0.0005,0.00013809,102.54,BTC-31MAR23-30000-C,27881.72,sell,0.1,,,,
10392,249046077,2023-03-30 18:53:01,3,0.0005,0.00013809,102.54,BTC-31MAR23-30000-C,27881.72,sell,0.1,,,,
10393,249046078,2023-03-30 18:53:01,3,0.0005,0.00013809,102.54,BTC-31MAR23-30000-C,27881.72,sell,0.1,,,,
10394,249046079,2023-03-30 18:53:02,3,0.0005,0.00013794,102.52,BTC-31MAR23-30000-C,27881.97,sell,0.1,,,,
10395,249046080,2023-03-30 18:53:02,3,0.0005,0.00013794,102.52,BTC-31MAR23-30000-C,27881.97,sell,0.1,,,,
10396,249046081,2023-03-30 18:53:02,3,0.0005,0.00013794,102.52,BTC-31MAR23-30000-C,27881.97,sell,0.1,,,,
10397,249046082,2023-03-30 18:53:02,3,0.0005,0.00013794,102.52,BTC-31MAR23-30000-C,27881.97,sell,0.1,,,,
10398,249046083,2023-03-30 18:53:03,3,0.0005,0.00013741,102.51,BTC-31MAR23-30000-C,27882.06,sell,0.1,,,,
10399,249046084,2023-03-30 18:53:03,3,0.0005,0.00013741,102.51,BTC-31MAR23-30000-C,27882.06,sell,0.1,,,,
10400,249046085,2023-03-30 18:53:03,3,0.0005,0.00013741,102.51,BTC-31MAR23-30000-C,27882.06,sell,0.1,,,,
10401,249046086,2023-03-30 18:53:04,3,0.0005,0.00013749,102.51,BTC-31MAR23-30000-C,27881.79,sell,0.1,,,,
10402,249046087,2023-03-30 18:53:04,3,0.0005,0.00013749,102.51,BTC-31MAR23-30000-C,27881.79,sell,0.1,,,,
10403,249046088,2023-03-30 18:53:04,3,0.0005,0.00013749,102.51,BTC-31MAR23-30000-C,27881.79,sell,0.1,,,,
10404,249046089,2023-03-30 18:53:05,3,0.0005,0.00013748,102.52,BTC-31MAR23-30000-C,27881.54,sell,0.1,,,,
10405,249046090,2023-03-30 18:53:05,3,0.0005,0.00013748,102.52,BTC-31MAR23-30000-C,27881.54,sell,0.1,,,,
10406,249046091,2023-03-30 18:53:05,3,0.0005,0.00013748,102.52,BTC-31MAR23-30000-C,27881.54,sell,0.1,,,,
10407,249046092,2023-03-30 18:53:06,3,0.0005,0.00013744,102.48,BTC-31MAR23-30000-C,27882.16,sell,0.1,,,,
10408,249046093,2023-03-30 18:53:06,3,0.0005,0.00013744,102.48,BTC-31MAR23-30000-C,27882.16,sell,0.1,,,,
10409,249046094,2023-03-30 18:53:06,3,0.0005,0.00013744,102.48,BTC-31MAR23-30000-C,27882.16,sell,0.1,,,,
10410,249046102,2023-03-30 18:53:07,3,0.0005,0.00013744,102.49,BTC-31MAR23-30000-C,27881.9,sell,0.1,,,,
10411,249046112,2023-03-30 18:53:08,3,0.0005,0.00013773,102.5,BTC-31MAR23-30000-C,27880.05,sell,0.1,,,,
10412,249046113,2023-03-30 18:53:08,3,0.0005,0.00013773,102.5,BTC-31MAR23-30000-C,27880.05,sell,0.1,,,,
10413,249046114,2023-03-30 18:53:08,3,0.0005,0.00013773,102.5,BTC-31MAR23-30000-C,27880.05,sell,0.1,,,,
10414,249046116,2023-03-30 18:53:09,3,0.0005,0.00013684,102.58,BTC-31MAR23-30000-C,27879.98,sell,0.1,,,,
10415,249046117,2023-03-30 18:53:09,3,0.0005,0.00013684,102.58,BTC-31MAR23-30000-C,27879.98,sell,0.1,,,,
10416,249046118,2023-03-30 18:53:09,3,0.0005,0.00013684,102.58,BTC-31MAR23-30000-C,27879.98,sell,0.1,,,,
10417,249046120,2023-03-30 18:53:10,3,0.0005,0.00013681,102.58,BTC-31MAR23-30000-C,27879.98,sell,0.1,,,,
10418,249046121,2023-03-30 18:53:10,3,0.0005,0.00013681,102.58,BTC-31MAR23-30000-C,27879.74,sell,0.1,,,,
10419,249046122,2023-03-30 18:53:10,3,0.0005,0.00013681,102.58,BTC-31MAR23-30000-C,27879.74,sell,0.1,,,,
10420,249046123,2023-03-30 18:53:11,3,0.0005,0.00013676,102.59,BTC-31MAR23-30000-C,27878.54,sell,0.1,,,,
10421,249046124,2023-03-30 18:53:11,3,0.0005,0.00013676,102.59,BTC-31MAR23-30000-C,27878.54,sell,0.1,,,,
10422,249046125,2023-03-30 18:53:11,3,0.0005,0.00013676,102.59,BTC-31MAR23-30000-C,27878.54,sell,0.1,,,,
10423,249046128,2023-03-30 18:53:12,3,0.0005,0.00013612,102.59,BTC-31MAR23-30000-C,27878.54,sell,0.1,,,,
10424,249046129,2023-03-30 18:53:12,3,0.0005,0.00013612,102.65,BTC-31MAR23-30000-C,27878.35,sell,0.1,,,,
10425,249046130,2023-03-30 18:53:12,3,0.0005,0.00013612,102.65,BTC-31MAR23-30000-C,27878.35,sell,0.1,,,,
10426,249046131,2023-03-30 18:53:13,3,0.0005,0.00013606,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10427,249046132,2023-03-30 18:53:13,3,0.0005,0.00013606,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10428,249046133,2023-03-30 18:53:13,3,0.0005,0.00013606,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10429,249046134,2023-03-30 18:53:13,3,0.0005,0.00013606,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10430,249046135,2023-03-30 18:53:14,3,0.0005,0.00013614,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10431,249046136,2023-03-30 18:53:14,3,0.0005,0.00013614,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10432,249046137,2023-03-30 18:53:14,3,0.0005,0.00013614,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10433,249046138,2023-03-30 18:53:15,3,0.0005,0.00013614,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10434,249046139,2023-03-30 18:53:15,3,0.0005,0.00013614,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10435,249046140,2023-03-30 18:53:15,3,0.0005,0.00013614,102.64,BTC-31MAR23-30000-C,27878.47,sell,0.1,,,,
10436,249046141,2023-03-30 18:53:16,3,0.0005,0.00013652,102.63,BTC-31MAR23-30000-C,27879.12,sell,0.1,,,,
10437,249046142,2023-03-30 18:53:16,3,0.0005,0.00013652,102.6,BTC-31MAR23-30000-C,27879.13,sell,0.1,,,,
10438,249046143,2023-03-30 18:53:16,3,0.0005,0.00013652,102.6,BTC-31MAR23-30000-C,27879.13,sell,0.1,,,,
10439,249046145,2023-03-30 18:53:17,3,0.0005,0.00013659,102.6,BTC-31MAR23-30000-C,27879.13,sell,0.1,,,,
10440,249046146,2023-03-30 18:53:17,3,0.0005,0.00013659,102.6,BTC-31MAR23-30000-C,27879.13,sell,0.1,,,,
10441,249046147,2023-03-30 18:53:17,3,0.0005,0.00013659,102.6,BTC-31MAR23-30000-C,27879.13,sell,0.1,,,,
10442,249046148,2023-03-30 18:53:18,3,0.0005,0.0001366,102.6,BTC-31MAR23-30000-C,27879.01,sell,0.1,,,,
10443,249046149,2023-03-30 18:53:18,3,0.0005,0.0001366,102.59,BTC-31MAR23-30000-C,27879.0,sell,0.1,,,,
10444,249046150,2023-03-30 18:53:18,3,0.0005,0.0001366,102.59,BTC-31MAR23-30000-C,27879.0,sell,0.1,,,,
10445,249046151,2023-03-30 18:53:19,3,0.0005,0.00013666,102.59,BTC-31MAR23-30000-C,27879.0,sell,0.1,,,,
10446,249046152,2023-03-30 18:53:19,3,0.0005,0.00013666,102.59,BTC-31MAR23-30000-C,27879.0,sell,0.1,,,,
10447,249046153,2023-03-30 18:53:19,3,0.0005,0.00013666,102.59,BTC-31MAR23-30000-C,27879.0,sell,0.1,,,,
10448,249046155,2023-03-30 18:53:20,3,0.0005,0.00013671,102.59,BTC-31MAR23-30000-C,27879.01,sell,0.1,,,,
10449,249046156,2023-03-30 18:53:20,3,0.0005,0.00013671,102.58,BTC-31MAR23-30000-C,27878.92,sell,0.1,,,,
10450,249046157,2023-03-30 18:53:20,3,0.0005,0.00013671,102.58,BTC-31MAR23-30000-C,27878.92,sell,0.1,,,,
10451,249046159,2023-03-30 18:53:21,3,0.0005,0.00013673,102.58,BTC-31MAR23-30000-C,27878.92,sell,0.1,,,,
10452,249046160,2023-03-30 18:53:21,3,0.0005,0.00013673,102.58,BTC-31MAR23-30000-C,27878.92,sell,0.1,,,,
10453,249046161,2023-03-30 18:53:21,3,0.0005,0.00013673,102.58,BTC-31MAR23-30000-C,27878.92,sell,0.1,,,,
10454,249046165,2023-03-30 18:53:22,3,0.0005,0.00013679,102.58,BTC-31MAR23-30000-C,27878.94,sell,0.1,,,,
10455,249046166,2023-03-30 18:53:22,3,0.0005,0.00013679,102.58,BTC-31MAR23-30000-C,27878.94,sell,0.1,,,,
10456,249046167,2023-03-30 18:53:22,3,0.0005,0.00013679,102.58,BTC-31MAR23-30000-C,27878.94,sell,0.1,,,,
10457,249046170,2023-03-30 18:53:23,3,0.0005,0.00013688,102.57,BTC-31MAR23-30000-C,27878.72,sell,0.1,,,,
10458,249046171,2023-03-30 18:53:23,3,0.0005,0.00013688,102.57,BTC-31MAR23-30000-C,27878.72,sell,0.1,,,,
10459,249046172,2023-03-30 18:53:23,3,0.0005,0.00013688,102.57,BTC-31MAR23-30000-C,27878.72,sell,0.1,,,,
10460,249046173,2023-03-30 18:53:24,3,0.0005,0.00013685,102.57,BTC-31MAR23-30000-C,27878.72,sell,0.1,,,,
10461,249046174,2023-03-30 18:53:24,3,0.0005,0.00013685,102.57,BTC-31MAR23-30000-C,27878.72,sell,0.1,,,,
10462,249046175,2023-03-30 18:53:24,3,0.0005,0.00013685,102.57,BTC-31MAR23-30000-C,27878.72,sell,0.1,,,,
10463,249046176,2023-03-30 18:53:24,3,0.0005,0.00013685,102.57,BTC-31MAR23-30000-C,27878.72,sell,0.1,,,,
10464,249046177,2023-03-30 18:53:25,3,0.0005,0.00013697,102.56,BTC-31MAR23-30000-C,27878.73,sell,0.1,,,,
10465,249046178,2023-03-30 18:53:26,3,0.0005,0.00013716,102.54,BTC-31MAR23-30000-C,27878.93,sell,0.1,,,,
10466,249046179,2023-03-30 18:53:26,3,0.0005,0.00013716,102.54,BTC-31MAR23-30000-C,27878.93,sell,0.1,,,,
10467,249046180,2023-03-30 18:53:26,3,0.0005,0.00013716,102.54,BTC-31MAR23-30000-C,27878.93,sell,0.1,,,,
10468,249046181,2023-03-30 18:53:27,3,0.0005,0.00013718,102.47,BTC-31MAR23-30000-C,27880.71,sell,0.1,,,,
10469,249046182,2023-03-30 18:53:27,3,0.0005,0.00013718,102.47,BTC-31MAR23-30000-C,27880.71,sell,0.1,,,,
10470,249046183,2023-03-30 18:53:27,3,0.0005,0.00013718,102.47,BTC-31MAR23-30000-C,27880.71,sell,0.1,,,,
10471,249046184,2023-03-30 18:53:28,3,0.0005,0.00013793,102.47,BTC-31MAR23-30000-C,27880.96,sell,0.1,,,,
10472,249046185,2023-03-30 18:53:28,3,0.0005,0.00013793,102.47,BTC-31MAR23-30000-C,27880.96,sell,0.1,,,,
10473,249046186,2023-03-30 18:53:28,3,0.0005,0.00013793,102.47,BTC-31MAR23-30000-C,27880.96,sell,0.1,,,,
10474,249046187,2023-03-30 18:53:29,3,0.0005,0.00013793,102.46,BTC-31MAR23-30000-C,27880.96,sell,0.1,,,,
10475,249046188,2023-03-30 18:53:29,3,0.0005,0.00013793,102.46,BTC-31MAR23-30000-C,27880.96,sell,0.1,,,,
10476,249046189,2023-03-30 18:53:29,3,0.0005,0.00013793,102.46,BTC-31MAR23-30000-C,27880.96,sell,0.1,,,,
10477,249046190,2023-03-30 18:53:30,3,0.0005,0.00013803,102.47,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10478,249046191,2023-03-30 18:53:30,3,0.0005,0.00013803,102.47,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10479,249046192,2023-03-30 18:53:30,3,0.0005,0.00013803,102.47,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10480,249046193,2023-03-30 18:53:31,3,0.0005,0.00013803,102.47,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10481,249046194,2023-03-30 18:53:31,3,0.0005,0.00013803,102.47,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10482,249046195,2023-03-30 18:53:31,3,0.0005,0.00013803,102.47,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10483,249046196,2023-03-30 18:53:32,3,0.0005,0.00013803,102.53,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10484,249046197,2023-03-30 18:53:32,3,0.0005,0.00013803,102.53,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10485,249046198,2023-03-30 18:53:32,3,0.0005,0.00013803,102.53,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10486,249046199,2023-03-30 18:53:33,3,0.0005,0.00013737,102.53,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10487,249046200,2023-03-30 18:53:33,3,0.0005,0.00013737,102.53,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10488,249046201,2023-03-30 18:53:33,3,0.0005,0.00013737,102.53,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10489,249046202,2023-03-30 18:53:34,3,0.0005,0.00013737,102.53,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10490,249046203,2023-03-30 18:53:34,3,0.0005,0.00013737,102.53,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10491,249046204,2023-03-30 18:53:34,3,0.0005,0.00013737,102.53,BTC-31MAR23-30000-C,27881.08,sell,0.1,,,,
10492,249046205,2023-03-30 18:53:35,3,0.0005,0.00013721,102.54,BTC-31MAR23-30000-C,27881.06,sell,0.1,,,,
10493,249046206,2023-03-30 18:53:35,3,0.0005,0.00013721,102.54,BTC-31MAR23-30000-C,27881.06,sell,0.1,,,,
10494,249046207,2023-03-30 18:53:35,3,0.0005,0.00013721,102.54,BTC-31MAR23-30000-C,27881.06,sell,0.1,,,,
10495,249046208,2023-03-30 18:53:35,3,0.0005,0.00013721,102.54,BTC-31MAR23-30000-C,27881.06,sell,0.1,,,,
10496,249046209,2023-03-30 18:53:36,3,0.0005,0.00013718,102.54,BTC-31MAR23-30000-C,27881.05,sell,0.1,,,,
10497,249046210,2023-03-30 18:53:36,3,0.0005,0.00013718,102.54,BTC-31MAR23-30000-C,27881.05,sell,0.1,,,,
10498,249046211,2023-03-30 18:53:36,3,0.0005,0.00013718,102.54,BTC-31MAR23-30000-C,27881.05,sell,0.1,,,,
10499,249046212,2023-03-30 18:53:37,3,0.0005,0.00013718,102.54,BTC-31MAR23-30000-C,27881.05,sell,0.1,,,,
10500,249046213,2023-03-30 18:53:37,3,0.0005,0.00013718,102.54,BTC-31MAR23-30000-C,27881.05,sell,0.1,,,,
10501,249046214,2023-03-30 18:53:37,3,0.0005,0.00013718,102.54,BTC-31MAR23-30000-C,27881.05,sell,0.1,,,,
10502,249046215,2023-03-30 18:53:38,3,0.0005,0.00013725,102.54,BTC-31MAR23-30000-C,27881.29,sell,0.1,,,,
10503,249046216,2023-03-30 18:53:38,3,0.0005,0.00013725,102.54,BTC-31MAR23-30000-C,27881.29,sell,0.1,,,,
10504,249046217,2023-03-30 18:53:38,3,0.0005,0.00013725,102.54,BTC-31MAR23-30000-C,27881.29,sell,0.1,,,,
10505,249046218,2023-03-30 18:53:39,3,0.0005,0.00013725,102.54,BTC-31MAR23-30000-C,27881.29,sell,0.1,,,,
10506,249046219,2023-03-30 18:53:40,3,0.0005,0.0001372,102.56,BTC-31MAR23-30000-C,27880.9,sell,0.1,,,,
10507,249046220,2023-03-30 18:53:40,3,0.0005,0.0001372,102.56,BTC-31MAR23-30000-C,27880.9,sell,0.1,,,,
10508,249046221,2023-03-30 18:53:40,3,0.0005,0.0001372,102.56,BTC-31MAR23-30000-C,27880.9,sell,0.1,,,,
10509,249046222,2023-03-30 18:53:41,3,0.0005,0.00013702,102.55,BTC-31MAR23-30000-C,27881.1,sell,0.1,,,,
10510,249046223,2023-03-30 18:53:41,3,0.0005,0.00013702,102.55,BTC-31MAR23-30000-C,27881.1,sell,0.1,,,,
10511,249046224,2023-03-30 18:53:41,3,0.0005,0.00013702,102.55,BTC-31MAR23-30000-C,27881.1,sell,0.1,,,,
10512,249046225,2023-03-30 18:53:42,3,0.0005,0.00013719,102.54,BTC-31MAR23-30000-C,27881.34,sell,0.1,,,,
10513,249046226,2023-03-30 18:53:42,3,0.0005,0.00013719,102.54,BTC-31MAR23-30000-C,27881.34,sell,0.1,,,,
10514,249046227,2023-03-30 18:53:42,3,0.0005,0.00013719,102.54,BTC-31MAR23-30000-C,27881.34,sell,0.1,,,,
10515,249046228,2023-03-30 18:53:43,3,0.0005,0.00013721,102.54,BTC-31MAR23-30000-C,27881.42,sell,0.1,,,,
10516,249046229,2023-03-30 18:53:43,3,0.0005,0.00013721,102.54,BTC-31MAR23-30000-C,27881.42,sell,0.1,,,,
10517,249046230,2023-03-30 18:53:43,3,0.0005,0.00013721,102.54,BTC-31MAR23-30000-C,27881.42,sell,0.1,,,,
10518,249046231,2023-03-30 18:53:44,3,0.0005,0.00013716,102.55,BTC-31MAR23-30000-C,27881.36,sell,0.1,,,,
10519,249046232,2023-03-30 18:53:44,3,0.0005,0.00013716,102.55,BTC-31MAR23-30000-C,27881.36,sell,0.1,,,,
10520,249046233,2023-03-30 18:53:44,3,0.0005,0.00013716,102.55,BTC-31MAR23-30000-C,27881.36,sell,0.1,,,,
10521,249046234,2023-03-30 18:53:45,3,0.0005,0.00013716,102.55,BTC-31MAR23-30000-C,27881.36,sell,0.1,,,,
10522,249046235,2023-03-30 18:53:45,3,0.0005,0.00013716,102.55,BTC-31MAR23-30000-C,27881.36,sell,0.1,,,,
10523,249046236,2023-03-30 18:53:45,3,0.0005,0.00013716,102.55,BTC-31MAR23-30000-C,27881.36,sell,0.1,,,,
10524,249046237,2023-03-30 18:53:46,3,0.0005,0.00013707,102.56,BTC-31MAR23-30000-C,27881.55,sell,0.1,,,,
10525,249046238,2023-03-30 18:53:46,3,0.0005,0.00013707,102.56,BTC-31MAR23-30000-C,27881.55,sell,0.1,,,,
10526,249046239,2023-03-30 18:53:46,3,0.0005,0.00013707,102.56,BTC-31MAR23-30000-C,27881.55,sell,0.1,,,,
10527,249046240,2023-03-30 18:53:46,3,0.0005,0.00013707,102.56,BTC-31MAR23-30000-C,27881.55,sell,0.1,,,,
10528,249046241,2023-03-30 18:53:47,3,0.0005,0.00013719,102.54,BTC-31MAR23-30000-C,27881.55,sell,0.1,,,,
10529,249046242,2023-03-30 18:53:47,3,0.0005,0.00013719,102.55,BTC-31MAR23-30000-C,27881.49,sell,0.1,,,,
10530,249046243,2023-03-30 18:53:47,3,0.0005,0.00013719,102.55,BTC-31MAR23-30000-C,27881.49,sell,0.1,,,,
10531,249046246,2023-03-30 18:53:48,3,0.0005,0.00013714,102.55,BTC-31MAR23-30000-C,27881.49,sell,0.1,,,,
10532,249046247,2023-03-30 18:53:48,3,0.0005,0.00013714,102.55,BTC-31MAR23-30000-C,27881.49,sell,0.1,,,,
10533,249046248,2023-03-30 18:53:48,3,0.0005,0.00013714,102.55,BTC-31MAR23-30000-C,27881.49,sell,0.1,,,,
10534,249046250,2023-03-30 18:53:49,3,0.0005,0.00013625,102.63,BTC-31MAR23-30000-C,27879.49,sell,0.1,,,,
10535,249046251,2023-03-30 18:53:49,3,0.0005,0.00013625,102.63,BTC-31MAR23-30000-C,27879.49,sell,0.1,,,,
10536,249046252,2023-03-30 18:53:49,3,0.0005,0.00013625,102.63,BTC-31MAR23-30000-C,27879.49,sell,0.1,,,,
10537,249046253,2023-03-30 18:53:50,3,0.0005,0.00013616,102.64,BTC-31MAR23-30000-C,27879.34,sell,0.1,,,,
10538,249046254,2023-03-30 18:53:50,3,0.0005,0.00013616,102.64,BTC-31MAR23-30000-C,27879.34,sell,0.1,,,,
10539,249046255,2023-03-30 18:53:50,3,0.0005,0.00013616,102.64,BTC-31MAR23-30000-C,27879.34,sell,0.1,,,,
10540,249046256,2023-03-30 18:53:51,3,0.0005,0.00013613,102.64,BTC-31MAR23-30000-C,27879.51,sell,0.1,,,,
10541,249046257,2023-03-30 18:53:51,3,0.0005,0.00013613,102.64,BTC-31MAR23-30000-C,27879.51,sell,0.1,,,,
10542,249046258,2023-03-30 18:53:51,3,0.0005,0.00013613,102.64,BTC-31MAR23-30000-C,27879.51,sell,0.1,,,,
10543,249046259,2023-03-30 18:53:52,3,0.0005,0.00013613,102.64,BTC-31MAR23-30000-C,27879.42,sell,0.1,,,,
10544,249046260,2023-03-30 18:53:52,3,0.0005,0.00013618,102.64,BTC-31MAR23-30000-C,27879.42,sell,0.1,,,,
10545,249046261,2023-03-30 18:53:52,3,0.0005,0.00013618,102.64,BTC-31MAR23-30000-C,27879.42,sell,0.1,,,,
10546,249046262,2023-03-30 18:53:53,3,0.0005,0.00013615,102.64,BTC-31MAR23-30000-C,27879.5,sell,0.1,,,,
10547,249046263,2023-03-30 18:53:53,3,0.0005,0.00013615,102.64,BTC-31MAR23-30000-C,27879.5,sell,0.1,,,,
10548,249046264,2023-03-30 18:53:53,3,0.0005,0.00013615,102.64,BTC-31MAR23-30000-C,27879.5,sell,0.1,,,,
10549,249046269,2023-03-30 18:53:54,3,0.0005,0.00013619,102.64,BTC-31MAR23-30000-C,27879.65,sell,0.1,,,,
10550,249046270,2023-03-30 18:53:54,3,0.0005,0.00013619,102.64,BTC-31MAR23-30000-C,27879.65,sell,0.1,,,,
10551,249046271,2023-03-30 18:53:54,3,0.0005,0.00013619,102.64,BTC-31MAR23-30000-C,27879.65,sell,0.1,,,,
10552,249046274,2023-03-30 18:53:55,3,0.0005,0.00013616,102.64,BTC-31MAR23-30000-C,27878.81,sell,0.1,,,,
10553,249046275,2023-03-30 18:53:55,3,0.0005,0.00013616,102.64,BTC-31MAR23-30000-C,27878.81,sell,0.1,,,,
