trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id,combo_trade_id,liquidation
3168,342954730,2025-01-22 17:28:42,0,0.0195,0.01906601,68.33,BTC-28MAR25-150000-C,104239.7,buy,2.0,2.0,,,,
3169,342954733,2025-01-22 17:28:50,1,0.0195,0.01907043,68.33,BTC-28MAR25-150000-C,104239.38,buy,2.0,2.0,,,,
3170,343000891,2025-01-23 00:08:45,2,0.0171,0.01709015,66.74,BTC-28MAR25-150000-C,103749.52,buy,10.0,10.0,,178470,,
3171,343021646,2025-01-23 01:02:27,2,0.017,0.01672752,67.21,BTC-28MAR25-150000-C,103199.82,buy,0.2,0.2,,,,
3172,343075915,2025-01-23 05:37:42,2,0.016,0.01612634,67.53,BTC-28MAR25-150000-C,102275.3,buy,0.1,0.1,,,,
3173,343075928,2025-01-23 05:37:43,3,0.016,0.01612634,67.53,BTC-28MAR25-150000-C,102275.3,buy,0.1,0.1,,,,
3174,343076181,2025-01-23 05:39:51,3,0.016,0.01607542,67.53,BTC-28MAR25-150000-C,102289.44,buy,0.2,0.2,,,,
3175,343076843,2025-01-23 05:44:17,3,0.016,0.01613608,67.34,BTC-28MAR25-150000-C,102456.67,buy,0.1,0.1,,,,
3176,343076860,2025-01-23 05:44:26,3,0.016,0.01612163,67.36,BTC-28MAR25-150000-C,102441.55,buy,0.5,0.5,,,,
3177,343102922,2025-01-23 09:36:00,2,0.0145,0.01453498,66.34,BTC-28MAR25-150000-C,101934.39,sell,0.1,0.1,,,,
3178,343108173,2025-01-23 10:08:42,3,0.0145,0.01440341,66.71,BTC-28MAR25-150000-C,101713.66,sell,1.2,1.2,,,,
3179,343108174,2025-01-23 10:08:42,3,0.0145,0.01440341,66.71,BTC-28MAR25-150000-C,101713.66,sell,3.8,3.8,,,,
3180,343108242,2025-01-23 10:09:19,3,0.0145,0.01435861,66.77,BTC-28MAR25-150000-C,101659.14,buy,0.1,0.1,,,,
3181,343123372,2025-01-23 12:17:59,3,0.0145,0.01429942,66.78,BTC-28MAR25-150000-C,101627.48,buy,0.1,0.1,,,,
3182,343125564,2025-01-23 12:39:07,3,0.0145,0.01444914,66.63,BTC-28MAR25-150000-C,101733.07,buy,0.1,0.1,,,,
3183,343126442,2025-01-23 12:48:56,2,0.014,0.01427167,66.35,BTC-28MAR25-150000-C,101453.91,sell,2.0,2.0,,,,
3184,343126443,2025-01-23 12:48:56,3,0.014,0.01427217,66.35,BTC-28MAR25-150000-C,101454.44,sell,2.0,2.0,,,,
3185,343136017,2025-01-23 13:46:18,0,0.015,0.01475816,66.58,BTC-28MAR25-150000-C,102262.13,buy,1.9,1.9,,,,
3186,343136022,2025-01-23 13:46:19,1,0.015,0.01475863,66.59,BTC-28MAR25-150000-C,102259.03,buy,1.4,1.4,,,,
3187,343139778,2025-01-23 14:00:14,0,0.0155,0.01513894,66.91,BTC-28MAR25-150000-C,102474.11,buy,2.0,2.0,,,,
3188,343139779,2025-01-23 14:00:14,1,0.0155,0.01513894,66.91,BTC-28MAR25-150000-C,102474.11,sell,8.0,8.0,,,,
3189,343264451,2025-01-23 15:46:59,0,0.018,0.01819329,66.22,BTC-28MAR25-150000-C,105079.77,sell,0.7,0.7,,,,
3190,343283539,2025-01-23 16:10:36,0,0.021,0.0198437,67.79,BTC-28MAR25-150000-C,106377.8,buy,0.1,0.1,,,,
3191,343283540,2025-01-23 16:10:36,1,0.021,0.0198437,67.79,BTC-28MAR25-150000-C,106377.8,buy,3.4,3.4,,,,
3192,343324245,2025-01-23 17:21:01,2,0.019,0.01886091,67.46,BTC-28MAR25-150000-C,105042.63,buy,1.7,1.7,,,,
3193,343324286,2025-01-23 17:21:05,3,0.019,0.01883249,67.49,BTC-28MAR25-150000-C,105017.99,sell,8.3,8.3,,,,
3194,343462217,2025-01-23 20:45:45,2,0.018,0.01858293,67.0,BTC-28MAR25-150000-C,104707.78,buy,10.0,10.0,,,,
3195,343477437,2025-01-23 20:54:42,2,0.0165,0.01669377,67.37,BTC-28MAR25-150000-C,103119.89,buy,3.4,3.4,,,,
3196,343538656,2025-01-23 23:32:36,3,0.0165,0.0165615,65.85,BTC-28MAR25-150000-C,104349.31,buy,4.9,4.9,,,,
3197,343547046,2025-01-24 01:01:28,2,0.016,0.01568186,66.38,BTC-28MAR25-150000-C,103499.64,buy,0.2,0.2,,,,
3198,343548075,2025-01-24 01:11:22,3,0.016,0.01573959,66.25,BTC-28MAR25-150000-C,103614.9,buy,0.2,0.2,,,,
3199,343548982,2025-01-24 01:21:22,0,0.0165,0.01608244,66.55,BTC-28MAR25-150000-C,103835.16,buy,0.2,0.2,,,,
3200,343550165,2025-01-24 01:31:22,2,0.016,0.01586161,66.33,BTC-28MAR25-150000-C,103564.69,sell,0.1,0.1,,,,
3201,343550902,2025-01-24 01:41:22,3,0.016,0.01573442,66.51,BTC-28MAR25-150000-C,103449.77,buy,0.2,0.2,,,,
3202,343553484,2025-01-24 02:03:33,2,0.0155,0.01540719,66.46,BTC-28MAR25-150000-C,103059.66,sell,0.1,0.1,,,,
3203,343572999,2025-01-24 04:45:32,0,0.0165,0.0165861,65.58,BTC-28MAR25-150000-C,104695.19,buy,0.7,0.7,,,,
3204,343573007,2025-01-24 04:45:32,1,0.0165,0.0165861,65.58,BTC-28MAR25-150000-C,104695.19,buy,2.6,2.6,,,,
3205,343573163,2025-01-24 04:45:33,1,0.0165,0.01659838,65.41,BTC-28MAR25-150000-C,104829.42,buy,8.6,8.6,,,,
3206,343573170,2025-01-24 04:45:33,1,0.0165,0.01659838,65.41,BTC-28MAR25-150000-C,104829.42,buy,6.6,6.6,,,,
3207,343573172,2025-01-24 04:45:33,1,0.0165,0.01659838,65.41,BTC-28MAR25-150000-C,104829.42,buy,4.0,4.0,,,,
3208,343573184,2025-01-24 04:45:33,1,0.0165,0.01659838,65.41,BTC-28MAR25-150000-C,104829.42,buy,1.4,1.4,,,,
3209,343612926,2025-01-24 08:29:57,0,0.0175,0.01745472,65.92,BTC-28MAR25-150000-C,105501.24,buy,0.1,0.1,,,,
3210,343612927,2025-01-24 08:29:57,1,0.0175,0.01745472,65.92,BTC-28MAR25-150000-C,105501.24,buy,0.1,0.1,,,,
3211,343614165,2025-01-24 08:35:50,1,0.0175,0.0174045,65.88,BTC-28MAR25-150000-C,105533.21,buy,9.8,9.8,,,,
3212,343628805,2025-01-24 10:46:55,1,0.0175,0.01767952,66.23,BTC-28MAR25-150000-C,105166.12,sell,2.9,2.9,,,,
3213,343628806,2025-01-24 10:46:55,1,0.0175,0.01767952,66.23,BTC-28MAR25-150000-C,105166.12,sell,0.1,0.1,,,,
3214,343650122,2025-01-24 14:32:06,2,0.017,0.01697508,66.17,BTC-28MAR25-150000-C,105016.95,sell,0.1,0.1,,,,
3215,343650123,2025-01-24 14:32:06,3,0.017,0.01697508,66.17,BTC-28MAR25-150000-C,105016.95,sell,0.1,0.1,,,,
3216,343660824,2025-01-24 14:48:10,0,0.0179,0.01808225,65.86,BTC-28MAR25-150000-C,106019.42,buy,12.5,12.5,BTC-CDIAG-28MAR25_31JAN25-150000_130000,178813,,
3217,343660828,2025-01-24 14:48:12,1,0.0179,0.01812596,65.85,BTC-28MAR25-150000-C,106025.65,buy,14.2,14.2,BTC-CDIAG-28MAR25_31JAN25-150000_130000,178814,,
3218,343667157,2025-01-24 15:06:17,1,0.0179,0.01793551,66.15,BTC-28MAR25-150000-C,105809.69,buy,18.8,18.8,BTC-CDIAG-28MAR25_31JAN25-150000_130000,178825,,
3219,343670944,2025-01-24 15:19:49,1,0.0179,0.01786367,66.09,BTC-28MAR25-150000-C,105859.04,buy,13.6,13.6,BTC-CDIAG-28MAR25_31JAN25-150000_130000,178829,,
3220,343671019,2025-01-24 15:20:12,1,0.0179,0.01791821,66.07,BTC-28MAR25-150000-C,105869.18,buy,13.2,13.2,BTC-CDIAG-28MAR25_31JAN25-150000_130000,178830,,
3221,343671366,2025-01-24 15:21:18,1,0.0179,0.01780283,66.08,BTC-28MAR25-150000-C,105868.49,buy,12.7,12.7,BTC-CDIAG-28MAR25_31JAN25-150000_130000,178831,,
3222,343671686,2025-01-24 15:22:35,1,0.0179,0.0179736,65.99,BTC-28MAR25-150000-C,105944.17,buy,13.5,13.5,BTC-CDIAG-28MAR25_31JAN25-150000_130000,178832,,
3223,343678235,2025-01-24 15:56:20,2,0.0175,0.01760879,65.64,BTC-28MAR25-150000-C,105920.64,buy,5.0,5.0,,,,
3224,343682144,2025-01-24 16:17:30,0,0.018,0.01791836,66.05,BTC-28MAR25-150000-C,106000.85,buy,4.0,4.0,,,,
3225,343686112,2025-01-24 16:34:17,2,0.0175,0.01753297,65.47,BTC-28MAR25-150000-C,106029.09,buy,1.0,1.0,,,,
3226,343687061,2025-01-24 16:40:15,3,0.0175,0.01756851,65.45,BTC-28MAR25-150000-C,106068.92,buy,2.0,2.0,,,,
3227,343693386,2025-01-24 17:12:15,2,0.017,0.01726018,64.94,BTC-28MAR25-150000-C,106034.38,buy,3.0,3.0,,,,
3228,343693387,2025-01-24 17:12:15,3,0.017,0.01726018,64.94,BTC-28MAR25-150000-C,106034.38,buy,0.2,0.2,,,,
3229,343693473,2025-01-24 17:13:08,3,0.017,0.01723709,64.94,BTC-28MAR25-150000-C,106036.9,buy,2.2,2.2,,,,
3230,343693621,2025-01-24 17:14:17,3,0.017,0.01712802,65.04,BTC-28MAR25-150000-C,105969.05,sell,2.1,2.1,,,,
3231,343713044,2025-01-24 18:44:47,0,0.0175,0.01777945,64.63,BTC-28MAR25-150000-C,106674.07,sell,0.1,0.1,,,,
3232,343731547,2025-01-24 20:23:32,2,0.016,0.01635126,64.64,BTC-28MAR25-150000-C,105396.48,sell,4.3,4.3,,,,
3233,343731548,2025-01-24 20:23:32,3,0.016,0.01635126,64.64,BTC-28MAR25-150000-C,105396.48,sell,0.9,0.9,,,,
3234,343731549,2025-01-24 20:23:32,3,0.016,0.01635126,64.64,BTC-28MAR25-150000-C,105396.48,sell,7.5,7.5,,,,
3235,343731550,2025-01-24 20:23:32,3,0.016,0.01635126,64.64,BTC-28MAR25-150000-C,105396.48,sell,1.0,1.0,,,,
3236,343731711,2025-01-24 20:23:45,3,0.016,0.01637472,64.53,BTC-28MAR25-150000-C,105482.92,sell,0.9,0.9,,,,
3237,343731992,2025-01-24 20:24:35,3,0.016,0.01613624,64.46,BTC-28MAR25-150000-C,105537.46,sell,5.0,5.0,,,,
3238,343767045,2025-01-25 02:31:02,2,0.0145,0.01439527,63.96,BTC-28MAR25-150000-C,104677.3,buy,0.1,0.1,,,,
3239,343767046,2025-01-25 02:31:02,3,0.0145,0.01439527,63.96,BTC-28MAR25-150000-C,104677.3,buy,0.1,0.1,,,,
3240,343767047,2025-01-25 02:31:02,3,0.0145,0.01439527,63.96,BTC-28MAR25-150000-C,104677.3,buy,0.3,0.3,,,,
3241,343788363,2025-01-25 08:36:44,2,0.0135,0.01393246,63.44,BTC-28MAR25-150000-C,104262.22,sell,0.1,0.1,,,,
3242,343798084,2025-01-25 11:46:28,0,0.0145,0.01452894,64.29,BTC-28MAR25-150000-C,104552.75,sell,0.6,0.6,,,,
3243,343803388,2025-01-25 13:59:47,2,0.014,0.01449714,63.5,BTC-28MAR25-150000-C,104703.32,sell,5.0,5.0,,,,
3244,343804762,2025-01-25 14:40:05,3,0.014,0.01424226,63.8,BTC-28MAR25-150000-C,104491.31,sell,0.1,0.1,,,,
3245,343804781,2025-01-25 14:40:15,3,0.014,0.01423549,63.81,BTC-28MAR25-150000-C,104486.26,sell,0.1,0.1,,,,
3246,343804782,2025-01-25 14:40:20,3,0.014,0.01423418,63.81,BTC-28MAR25-150000-C,104487.21,buy,0.1,0.1,,,,
3247,343804807,2025-01-25 14:40:31,3,0.014,0.01424384,63.8,BTC-28MAR25-150000-C,104496.95,buy,0.1,0.1,,,,
3248,343804856,2025-01-25 14:40:52,3,0.014,0.01424714,63.79,BTC-28MAR25-150000-C,104509.93,buy,0.1,0.1,,,,
3249,343821723,2025-01-25 18:30:48,0,0.0145,0.01472983,63.51,BTC-28MAR25-150000-C,105259.1,buy,0.1,0.1,,,,
3250,343843443,2025-01-26 04:26:12,1,0.0145,0.01444494,63.7,BTC-28MAR25-150000-C,105323.98,buy,1.0,1.0,,,,
3251,343843444,2025-01-26 04:26:12,1,0.0145,0.01444494,63.7,BTC-28MAR25-150000-C,105323.98,buy,0.1,0.1,,,,
3252,343855864,2025-01-26 08:51:43,1,0.0145,0.01455282,64.11,BTC-28MAR25-150000-C,105045.03,sell,0.1,0.1,,,,
3253,343867801,2025-01-26 13:24:59,0,0.015,0.01450386,64.88,BTC-28MAR25-150000-C,104912.2,buy,0.1,0.1,,,,
3254,343899015,2025-01-26 23:09:27,2,0.013,0.01298499,64.48,BTC-28MAR25-150000-C,103491.39,sell,1.0,1.0,,,,
3255,343899016,2025-01-26 23:09:27,3,0.013,0.01298499,64.48,BTC-28MAR25-150000-C,103491.39,sell,0.1,0.1,,,,
3256,343907065,2025-01-26 23:16:57,2,0.0125,0.01250272,64.44,BTC-28MAR25-150000-C,103045.76,sell,0.1,0.1,,,,
3257,343920093,2025-01-26 23:30:22,2,0.012,0.01211204,63.93,BTC-28MAR25-150000-C,102949.61,buy,0.6,0.6,,,,
3258,343920129,2025-01-26 23:30:39,3,0.012,0.01205035,64.01,BTC-28MAR25-150000-C,102888.99,buy,0.6,0.6,,,,
3259,343920279,2025-01-26 23:31:00,3,0.012,0.01205585,63.98,BTC-28MAR25-150000-C,102906.99,buy,0.6,0.6,,,,
3260,343920471,2025-01-26 23:31:20,3,0.012,0.01203823,64.0,BTC-28MAR25-150000-C,102896.64,buy,0.2,0.2,,,,
3261,343949628,2025-01-27 01:00:20,3,0.012,0.01183062,65.51,BTC-28MAR25-150000-C,101636.43,sell,11.9,11.9,,,,
3262,343949986,2025-01-27 01:01:41,0,0.0125,0.01209002,65.91,BTC-28MAR25-150000-C,101856.39,buy,0.1,0.1,,,,
3263,343963003,2025-01-27 01:39:39,2,0.012,0.01229774,65.57,BTC-28MAR25-150000-C,101657.67,sell,12.0,12.0,,,,
3264,343963446,2025-01-27 01:41:07,3,0.012,0.01237131,65.37,BTC-28MAR25-150000-C,101825.05,sell,5.1,5.1,,,,
3265,343973288,2025-01-27 02:11:26,2,0.0115,0.01133776,65.33,BTC-28MAR25-150000-C,101349.68,buy,3.1,3.1,,,,
3266,343973289,2025-01-27 02:11:26,3,0.0115,0.01133776,65.33,BTC-28MAR25-150000-C,101349.68,buy,6.9,6.9,,,,
3267,343993446,2025-01-27 03:41:06,3,0.0115,0.01123363,65.14,BTC-28MAR25-150000-C,101443.13,buy,0.1,0.1,,,,
3268,344026772,2025-01-27 06:37:30,2,0.0105,0.01037788,66.22,BTC-28MAR25-150000-C,99539.06,sell,1.0,1.0,,,,
3269,344044142,2025-01-27 07:01:32,3,0.0105,0.01035091,66.9,BTC-28MAR25-150000-C,98976.14,buy,0.2,0.2,,,,
3270,344103228,2025-01-27 08:46:11,0,0.0115,0.01088254,68.73,BTC-28MAR25-150000-C,98820.69,buy,1.0,1.0,,,,
3271,344103562,2025-01-27 08:47:30,1,0.0115,0.01093045,68.67,BTC-28MAR25-150000-C,98869.86,buy,3.0,3.0,,,,
3272,344108033,2025-01-27 09:13:48,1,0.0115,0.01144678,68.11,BTC-28MAR25-150000-C,99329.63,sell,2.0,2.0,,,,
3273,344108302,2025-01-27 09:16:05,0,0.012,0.01156051,68.67,BTC-28MAR25-150000-C,99439.71,buy,0.1,0.1,,,,
3274,344108979,2025-01-27 09:20:51,2,0.0115,0.01152151,68.13,BTC-28MAR25-150000-C,99334.35,sell,2.0,2.0,,,,
3275,344117986,2025-01-27 10:15:45,3,0.0115,0.01147018,68.36,BTC-28MAR25-150000-C,99124.78,sell,0.1,0.1,,,,
3276,344129170,2025-01-27 11:14:07,2,0.011,0.01100237,68.26,BTC-28MAR25-150000-C,98666.59,buy,0.3,0.3,,,,
3277,344200971,2025-01-27 14:55:23,0,0.013,0.01344814,66.6,BTC-28MAR25-150000-C,102269.72,sell,0.1,0.1,,,,
3278,344213808,2025-01-27 15:28:12,1,0.013,0.01290006,67.24,BTC-28MAR25-150000-C,101766.74,buy,0.1,0.1,,,,
3279,344218620,2025-01-27 15:38:21,1,0.013,0.01286409,67.44,BTC-28MAR25-150000-C,101567.72,buy,0.1,0.1,,,,
3280,344227138,2025-01-27 16:20:02,2,0.0125,0.01235229,67.62,BTC-28MAR25-150000-C,100896.28,buy,0.1,0.1,,,,
3281,344227139,2025-01-27 16:20:02,3,0.0125,0.01235229,67.62,BTC-28MAR25-150000-C,100896.28,buy,0.1,0.1,,,,
3282,344241347,2025-01-27 17:08:40,2,0.0115,0.01134251,67.93,BTC-28MAR25-150000-C,99568.56,sell,0.2,0.2,,,,
3283,344263172,2025-01-27 18:47:35,2,0.011,0.01109954,67.82,BTC-28MAR25-150000-C,99123.27,sell,0.1,0.1,,,,
3284,344321540,2025-01-27 22:47:14,0,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,buy,2.2,2.2,,,,
3285,344321541,2025-01-27 22:47:14,1,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,buy,11.9,11.9,,,,
3286,344321542,2025-01-27 22:47:14,1,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,buy,10.8,10.8,,,,
3287,344321543,2025-01-27 22:47:14,1,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,buy,9.0,9.0,,,,
3288,344321544,2025-01-27 22:47:14,1,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,buy,0.6,0.6,,,,
3289,344321545,2025-01-27 22:47:14,1,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,buy,12.4,12.4,,,,
3290,344321546,2025-01-27 22:47:14,1,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,buy,2.2,2.2,,,,
3291,344321547,2025-01-27 22:47:14,1,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,buy,3.7,3.7,,,,
3292,344321548,2025-01-27 22:47:14,1,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,buy,2.6,2.6,,,,
3293,344321549,2025-01-27 22:47:14,1,0.0125,0.01220812,66.7,BTC-28MAR25-150000-C,101818.13,sell,4.6,4.6,,,,
3294,344321619,2025-01-27 22:47:39,1,0.0125,0.01224464,66.68,BTC-28MAR25-150000-C,101838.91,buy,0.1,0.1,,,,
3295,344321620,2025-01-27 22:47:39,1,0.0125,0.01224464,66.68,BTC-28MAR25-150000-C,101838.91,sell,11.9,11.9,,,,
3296,344321621,2025-01-27 22:47:39,1,0.0125,0.01224464,66.68,BTC-28MAR25-150000-C,101838.91,sell,0.1,0.1,,,,
3297,344321752,2025-01-27 22:48:35,1,0.0125,0.01246628,66.62,BTC-28MAR25-150000-C,101887.1,sell,1.0,1.0,,,,
3298,344322061,2025-01-27 22:52:23,1,0.0125,0.01251681,66.72,BTC-28MAR25-150000-C,101813.72,sell,6.9,6.9,,,,
3299,344322062,2025-01-27 22:52:23,1,0.0125,0.01251681,66.72,BTC-28MAR25-150000-C,101813.72,sell,5.1,5.1,,,,
3300,344322065,2025-01-27 22:52:23,1,0.0125,0.01251681,66.72,BTC-28MAR25-150000-C,101813.72,sell,14.0,14.0,,,,
3301,344322066,2025-01-27 22:52:23,1,0.0125,0.01251681,66.72,BTC-28MAR25-150000-C,101813.72,sell,0.9,0.9,,,,
3302,344328721,2025-01-27 23:27:03,1,0.0125,0.0123131,66.62,BTC-28MAR25-150000-C,101891.44,buy,0.1,0.1,,,,
3303,344345325,2025-01-28 00:31:52,1,0.0125,0.01240001,66.36,BTC-28MAR25-150000-C,102093.29,sell,0.1,0.1,,,,
3304,344367159,2025-01-28 04:13:44,0,0.0135,0.01306426,66.82,BTC-28MAR25-150000-C,102848.13,buy,0.2,0.2,,,,
3305,344371601,2025-01-28 04:41:52,1,0.0135,0.01328554,66.42,BTC-28MAR25-150000-C,103207.21,sell,10.0,10.0,,,,
3306,344404710,2025-01-28 10:05:08,2,0.013,0.0128195,66.29,BTC-28MAR25-150000-C,102828.45,buy,0.1,0.1,,,,
3307,344404711,2025-01-28 10:05:08,3,0.013,0.0128195,66.29,BTC-28MAR25-150000-C,102828.45,buy,6.0,6.0,,,,
3308,344405859,2025-01-28 10:18:45,2,0.0129,0.01312587,65.76,BTC-28MAR25-150000-C,103140.9,sell,25.0,25.0,BTC-CS-28MAR25-120000_150000,179254,,
3309,344419832,2025-01-28 13:07:41,2,0.0122,0.01255868,65.61,BTC-28MAR25-150000-C,102724.39,sell,37.5,37.5,BTC-CS-28MAR25-120000_150000,179267,,
3310,344419833,2025-01-28 13:07:53,0,0.0124,0.01256007,65.87,BTC-28MAR25-150000-C,102726.03,sell,25.0,25.0,BTC-CS-28MAR25-120000_150000,179268,,
3311,344421919,2025-01-28 13:35:37,0,0.0125,0.01225863,66.29,BTC-28MAR25-150000-C,102497.68,buy,0.1,0.1,,,,
3312,344421920,2025-01-28 13:35:37,1,0.0125,0.01225863,66.29,BTC-28MAR25-150000-C,102497.68,buy,0.1,0.1,,,,
3313,344421927,2025-01-28 13:35:40,1,0.0125,0.01225479,66.27,BTC-28MAR25-150000-C,102510.74,buy,0.1,0.1,,,,
3314,344421998,2025-01-28 13:36:13,1,0.0125,0.01230531,66.21,BTC-28MAR25-150000-C,102546.8,buy,0.1,0.1,,,,
3315,344422153,2025-01-28 13:38:59,1,0.0125,0.01236403,66.21,BTC-28MAR25-150000-C,102550.64,buy,0.4,0.4,,,,
3316,344422154,2025-01-28 13:38:59,1,0.0125,0.01236403,66.21,BTC-28MAR25-150000-C,102550.64,buy,0.1,0.1,,,,
3317,344423330,2025-01-28 13:59:12,2,0.0114,0.01202038,64.65,BTC-28MAR25-150000-C,102597.02,sell,100.0,100.0,,179275,,
3318,344423432,2025-01-28 13:59:24,0,0.0117,0.01195967,65.09,BTC-28MAR25-150000-C,102582.69,sell,100.0,100.0,,179276,,
3319,344424165,2025-01-28 14:04:07,2,0.0115,0.01159432,65.04,BTC-28MAR25-150000-C,102418.46,buy,0.6,0.6,,,,
3320,344427829,2025-01-28 14:13:37,2,0.0114,0.01131027,65.45,BTC-28MAR25-150000-C,101959.67,buy,50.0,50.0,,179277,,
3321,344448409,2025-01-28 15:28:39,0,0.0125,0.01241279,65.32,BTC-28MAR25-150000-C,103231.06,buy,0.5,0.5,,,,
3322,344448410,2025-01-28 15:28:39,1,0.0125,0.01241279,65.32,BTC-28MAR25-150000-C,103231.06,sell,0.5,0.5,,,,
3323,344466924,2025-01-28 16:43:14,2,0.0115,0.0115481,65.19,BTC-28MAR25-150000-C,102255.49,buy,5.0,5.0,,,,
3324,344478337,2025-01-28 17:52:49,3,0.0115,0.0115834,64.9,BTC-28MAR25-150000-C,102497.02,buy,0.1,0.1,,,,
3325,344493230,2025-01-28 19:32:17,3,0.0115,0.0114398,65.32,BTC-28MAR25-150000-C,102197.41,buy,0.6,0.6,,,,
3326,344496888,2025-01-28 20:17:22,3,0.0115,0.01147748,65.38,BTC-28MAR25-150000-C,102165.87,sell,1.2,1.2,,,,
3327,344497410,2025-01-28 20:18:37,2,0.011,0.01130343,64.93,BTC-28MAR25-150000-C,101959.09,sell,0.6,0.6,,,,
3328,344504053,2025-01-28 20:58:20,3,0.011,0.01094908,65.85,BTC-28MAR25-150000-C,101204.41,sell,1.2,1.2,,,,
3329,344542276,2025-01-29 01:34:19,2,0.0105,0.01079525,64.99,BTC-28MAR25-150000-C,101482.11,sell,0.1,0.1,,,,
3330,344542300,2025-01-29 01:35:35,3,0.0105,0.01077578,64.98,BTC-28MAR25-150000-C,101485.79,sell,0.1,0.1,,,,
3331,344562982,2025-01-29 07:40:18,0,0.011,0.01150037,64.56,BTC-28MAR25-150000-C,102506.41,sell,0.1,0.1,,,,T
3332,344571642,2025-01-29 09:18:12,1,0.011,0.01123032,64.57,BTC-28MAR25-150000-C,102521.97,sell,1.0,1.0,,,,
3333,344575592,2025-01-29 10:07:32,1,0.011,0.01100395,64.78,BTC-28MAR25-150000-C,102343.54,buy,0.4,0.4,,,,
3334,344575852,2025-01-29 10:12:17,2,0.0109,0.01108521,64.53,BTC-28MAR25-150000-C,102423.5,sell,25.0,25.0,BTC-RR-28MAR25-95000_150000,179334,,
3335,344576214,2025-01-29 10:17:33,0,0.011,0.01111507,64.63,BTC-28MAR25-150000-C,102425.83,sell,0.6,0.6,,,,
3336,344576503,2025-01-29 10:20:11,2,0.0109,0.01100409,64.36,BTC-28MAR25-150000-C,102512.47,sell,25.0,25.0,BTC-RR-28MAR25-95000_150000,179337,,
3337,344576899,2025-01-29 10:25:16,2,0.0107,0.01091926,64.02,BTC-28MAR25-150000-C,102579.18,sell,25.0,25.0,BTC-RR-28MAR25-95000_150000,179339,,
3338,344585179,2025-01-29 12:37:24,2,0.01,0.01041646,63.39,BTC-28MAR25-150000-C,102306.63,sell,0.1,0.1,,,,
3339,344586482,2025-01-29 12:56:33,0,0.0105,0.0104308,64.24,BTC-28MAR25-150000-C,102220.81,buy,1.9,1.9,,,,
3340,344587137,2025-01-29 13:01:38,1,0.0105,0.01042878,64.29,BTC-28MAR25-150000-C,102187.18,buy,1.9,1.9,,,,
3341,344595711,2025-01-29 14:26:47,1,0.0105,0.0105604,64.44,BTC-28MAR25-150000-C,102097.22,sell,10.0,10.0,,,,
3342,344642034,2025-01-29 19:21:27,1,0.0105,0.01061632,64.85,BTC-28MAR25-150000-C,101795.63,sell,0.9,0.9,,,,
3343,344642035,2025-01-29 19:21:27,1,0.0105,0.01061632,64.85,BTC-28MAR25-150000-C,101795.63,sell,9.1,9.1,,,,
3344,344642079,2025-01-29 19:21:30,1,0.0105,0.01062238,64.88,BTC-28MAR25-150000-C,101778.67,sell,4.8,4.8,,,,
3345,344642080,2025-01-29 19:21:30,1,0.0105,0.01062238,64.88,BTC-28MAR25-150000-C,101778.67,buy,1.8,1.8,,,,
3346,344642082,2025-01-29 19:21:30,1,0.0105,0.01061197,64.92,BTC-28MAR25-150000-C,101745.65,buy,1.8,1.8,,,,
3347,344642083,2025-01-29 19:21:31,1,0.0105,0.01061197,64.92,BTC-28MAR25-150000-C,101745.65,buy,1.1,1.1,,,,
3348,344642095,2025-01-29 19:21:32,1,0.0105,0.01055475,64.96,BTC-28MAR25-150000-C,101710.91,buy,0.1,0.1,,,,
3349,344642103,2025-01-29 19:21:33,1,0.0105,0.01055475,64.96,BTC-28MAR25-150000-C,101710.91,buy,0.1,0.1,,,,
3350,344642104,2025-01-29 19:21:33,1,0.0105,0.01055475,64.96,BTC-28MAR25-150000-C,101710.91,buy,0.1,0.1,,,,
3351,344642105,2025-01-29 19:21:33,1,0.0105,0.01055475,64.96,BTC-28MAR25-150000-C,101710.91,buy,0.1,0.1,,,,
3352,344642106,2025-01-29 19:21:34,1,0.0105,0.01056243,64.94,BTC-28MAR25-150000-C,101729.93,buy,0.1,0.1,,,,
3353,344687884,2025-01-29 20:25:34,0,0.012,0.01234069,63.91,BTC-28MAR25-150000-C,104291.39,sell,0.8,0.8,,,,
3354,344687919,2025-01-29 20:25:36,1,0.012,0.01238264,63.92,BTC-28MAR25-150000-C,104282.09,sell,1.2,1.2,,,,
3355,344688499,2025-01-29 20:26:13,1,0.012,0.01249527,63.76,BTC-28MAR25-150000-C,104407.26,sell,0.9,0.9,,,,
3356,344688500,2025-01-29 20:26:13,1,0.012,0.01249527,63.76,BTC-28MAR25-150000-C,104407.26,sell,0.3,0.3,,,,
