trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,liquidation,block_trade_id
1296,305415499,2024-06-15 07:31:29,0,0.1345,0.13453496,63.37,BTC-27DEC24-80000-C,66072.8,sell,0.5,0.5,,,,
1297,305415500,2024-06-15 07:31:30,2,0.1335,0.13453266,63.03,BTC-27DEC24-80000-C,66072.58,sell,0.1,0.1,,,,
1298,305415801,2024-06-15 07:36:40,2,0.133,0.1339604,62.9,BTC-27DEC24-80000-C,66050.83,sell,0.1,0.1,,,,
1299,305415803,2024-06-15 07:36:42,3,0.133,0.13394863,62.9,BTC-27DEC24-80000-C,66047.04,sell,0.2,0.2,,,,
1300,305421585,2024-06-15 09:33:45,3,0.133,0.13321682,62.93,BTC-27DEC24-80000-C,66074.44,sell,0.1,0.1,,,,
1301,305426931,2024-06-15 13:48:14,3,0.133,0.1336205,62.67,BTC-27DEC24-80000-C,66208.66,sell,0.1,0.1,,,,
1302,305432520,2024-06-15 18:19:38,2,0.1325,0.13361648,62.77,BTC-27DEC24-80000-C,66124.91,sell,0.1,0.1,,,,
1303,305432949,2024-06-15 19:02:43,2,0.1315,0.13346743,62.42,BTC-27DEC24-80000-C,66124.58,sell,0.1,0.1,,,,
1304,305443913,2024-06-16 02:18:22,0,0.1325,0.13270558,62.86,BTC-27DEC24-80000-C,66097.82,sell,0.1,0.1,,,,
1305,305476695,2024-06-17 01:16:28,0,0.1335,0.13372795,62.37,BTC-27DEC24-80000-C,66443.27,sell,0.1,0.1,,,,
1306,305480686,2024-06-17 02:28:44,2,0.132,0.13225251,62.43,BTC-27DEC24-80000-C,66279.73,sell,0.1,0.1,,,,
1307,305488575,2024-06-17 06:15:05,2,0.1315,0.13191935,62.36,BTC-27DEC24-80000-C,66232.41,sell,0.1,0.1,,,,
1308,305492660,2024-06-17 07:15:44,2,0.13,0.13023254,62.41,BTC-27DEC24-80000-C,65945.0,sell,0.1,0.1,,,,
1309,305498909,2024-06-17 08:31:22,3,0.13,0.13028037,62.27,BTC-27DEC24-80000-C,66079.15,sell,0.1,0.1,,,,
1310,305574036,2024-06-17 18:35:08,0,0.138,0.13782063,62.82,BTC-27DEC24-80000-C,67229.51,buy,0.1,0.1,,,,
1311,305626824,2024-06-18 02:16:08,2,0.1255,0.12480218,63.34,BTC-27DEC24-80000-C,64920.91,buy,0.1,0.1,,,,
1312,305660750,2024-06-18 09:32:45,0,0.1285,0.12808909,63.13,BTC-27DEC24-80000-C,65599.6,buy,0.1,0.1,,,,
1313,305662707,2024-06-18 10:06:40,2,0.1275,0.12749595,63.1,BTC-27DEC24-80000-C,65407.04,sell,0.1,0.1,,,,
1314,305667305,2024-06-18 11:26:21,2,0.127,0.12650712,63.36,BTC-27DEC24-80000-C,65230.56,buy,5.0,5.0,,,,
1315,305667306,2024-06-18 11:26:21,3,0.127,0.12650712,63.36,BTC-27DEC24-80000-C,65230.56,buy,1.4,1.4,,,,
1316,305667307,2024-06-18 11:26:21,3,0.127,0.12650712,63.36,BTC-27DEC24-80000-C,65230.56,sell,1.0,1.0,,,,
1317,305667786,2024-06-18 11:32:57,2,0.1255,0.1268305,62.76,BTC-27DEC24-80000-C,65268.49,sell,0.5,0.5,,,,
1318,305668674,2024-06-18 11:41:16,0,0.127,0.12659262,63.27,BTC-27DEC24-80000-C,65262.04,buy,0.1,0.1,,,,
1319,305668675,2024-06-18 11:41:16,1,0.127,0.12659262,63.27,BTC-27DEC24-80000-C,65262.04,buy,4.6,4.6,,,,
1320,305669213,2024-06-18 11:50:15,1,0.127,0.1271145,63.01,BTC-27DEC24-80000-C,65406.21,buy,4.6,4.6,,,,
1321,305669214,2024-06-18 11:50:15,1,0.127,0.1271145,63.01,BTC-27DEC24-80000-C,65406.21,buy,0.2,0.2,,,,
1322,305675956,2024-06-18 12:53:48,2,0.126,0.12622357,63.0,BTC-27DEC24-80000-C,65218.88,buy,1.5,1.5,,,,
1323,305675957,2024-06-18 12:53:48,3,0.126,0.12622357,63.0,BTC-27DEC24-80000-C,65218.88,buy,4.6,4.6,,,,
1324,305676423,2024-06-18 13:04:03,2,0.125,0.12508698,63.02,BTC-27DEC24-80000-C,65033.43,buy,1.8,1.8,,,,
1325,305676424,2024-06-18 13:04:03,3,0.125,0.12508698,63.02,BTC-27DEC24-80000-C,65033.43,buy,4.6,4.6,,,,
1326,305677465,2024-06-18 13:06:13,2,0.1245,0.12449623,63.05,BTC-27DEC24-80000-C,64927.94,buy,1.9,1.9,,,,
1327,305677466,2024-06-18 13:06:13,3,0.1245,0.12449623,63.05,BTC-27DEC24-80000-C,64927.94,buy,4.6,4.6,,,,
1328,305679682,2024-06-18 13:16:25,0,0.1255,0.12533222,63.14,BTC-27DEC24-80000-C,65115.85,buy,4.6,4.6,,,,
1329,305679683,2024-06-18 13:16:25,1,0.1255,0.12533222,63.14,BTC-27DEC24-80000-C,65115.85,buy,1.6,1.6,,,,
1330,305685376,2024-06-18 13:39:56,2,0.1215,0.12141538,62.92,BTC-27DEC24-80000-C,64665.26,buy,0.1,0.1,,,,
1331,305688641,2024-06-18 13:42:50,0,0.122,0.12208927,62.97,BTC-27DEC24-80000-C,64897.53,sell,2.7,2.7,,,,
1332,305688785,2024-06-18 13:42:52,1,0.122,0.12208555,62.96,BTC-27DEC24-80000-C,64906.1,sell,0.3,0.3,,,,
1333,305688901,2024-06-18 13:42:55,1,0.122,0.12214651,62.94,BTC-27DEC24-80000-C,64930.81,sell,3.0,3.0,,,,
1334,305689349,2024-06-18 13:43:04,1,0.122,0.12200953,62.99,BTC-27DEC24-80000-C,64935.79,sell,0.7,0.7,,,,
1335,305689365,2024-06-18 13:43:04,1,0.122,0.12200953,62.99,BTC-27DEC24-80000-C,64935.79,sell,2.3,2.3,,,,
1336,305704579,2024-06-18 14:13:17,2,0.119,0.11874495,62.85,BTC-27DEC24-80000-C,64741.66,buy,0.1,0.1,,,,
1337,305718496,2024-06-18 14:42:28,0,0.122,0.12133319,62.87,BTC-27DEC24-80000-C,65286.07,buy,0.1,0.1,,,,
1338,305718497,2024-06-18 14:42:28,1,0.122,0.12133319,62.87,BTC-27DEC24-80000-C,65286.07,buy,4.7,4.7,,,,
1339,305719492,2024-06-18 14:50:34,1,0.122,0.12100376,63.07,BTC-27DEC24-80000-C,65182.31,buy,0.1,0.1,,,,
1340,305719493,2024-06-18 14:50:34,1,0.122,0.12100376,63.07,BTC-27DEC24-80000-C,65182.31,buy,4.7,4.7,,,,
1341,305728289,2024-06-18 15:22:35,2,0.1195,0.11868008,63.12,BTC-27DEC24-80000-C,64572.44,buy,0.1,0.1,,,,
1342,305728882,2024-06-18 15:29:22,2,0.119,0.11860004,63.05,BTC-27DEC24-80000-C,64506.97,sell,0.1,0.1,,,,
1343,305728884,2024-06-18 15:29:23,3,0.119,0.11860004,63.05,BTC-27DEC24-80000-C,64506.97,sell,0.1,0.1,,,,
1344,305737659,2024-06-18 16:43:19,3,0.119,0.11848166,62.91,BTC-27DEC24-80000-C,64552.93,buy,0.1,0.1,,,,
1345,305737660,2024-06-18 16:43:19,3,0.119,0.11848166,62.91,BTC-27DEC24-80000-C,64552.93,buy,4.7,4.7,,,,
1346,305751653,2024-06-18 19:22:51,2,0.118,0.11757787,62.84,BTC-27DEC24-80000-C,64418.36,buy,0.1,0.1,,,,
1347,305771547,2024-06-18 20:57:44,0,0.1215,0.12059571,63.33,BTC-27DEC24-80000-C,64932.93,buy,0.1,0.1,,,,
1348,305791750,2024-06-18 23:03:46,0,0.126,0.12574747,63.41,BTC-27DEC24-80000-C,65212.78,buy,0.1,0.1,,,,
1349,305792003,2024-06-18 23:06:45,1,0.126,0.12555258,63.52,BTC-27DEC24-80000-C,65144.69,sell,0.9,0.9,,,,
1350,305792353,2024-06-18 23:12:22,1,0.126,0.12567458,63.56,BTC-27DEC24-80000-C,65124.78,buy,0.1,0.1,,,,
1351,305792890,2024-06-18 23:21:42,1,0.126,0.12612919,63.39,BTC-27DEC24-80000-C,65212.47,sell,0.1,0.1,,,,
1352,305793000,2024-06-18 23:23:24,1,0.126,0.12589186,63.45,BTC-27DEC24-80000-C,65173.07,buy,0.1,0.1,,,,
1353,305793598,2024-06-18 23:37:02,1,0.126,0.1252152,63.6,BTC-27DEC24-80000-C,65114.18,buy,0.1,0.1,,,,
1354,305793599,2024-06-18 23:37:02,1,0.126,0.1252152,63.6,BTC-27DEC24-80000-C,65114.18,sell,0.3,0.3,,,,
1355,305793617,2024-06-18 23:37:34,1,0.126,0.12529578,63.62,BTC-27DEC24-80000-C,65089.92,sell,0.4,0.4,,,,
1356,305828147,2024-06-19 07:18:21,0,0.127,0.12764015,63.26,BTC-27DEC24-80000-C,65481.4,sell,0.1,0.1,,,,
1357,305860124,2024-06-19 14:25:05,2,0.126,0.12602685,63.95,BTC-27DEC24-80000-C,64901.27,buy,0.5,0.5,,,,
1358,305915316,2024-06-20 06:49:49,0,0.127,0.12734123,63.39,BTC-27DEC24-80000-C,65441.3,sell,0.2,0.2,,,,
1359,305916036,2024-06-20 07:05:55,1,0.127,0.12675334,63.25,BTC-27DEC24-80000-C,65511.99,buy,0.6,0.6,,,,
1360,305919052,2024-06-20 07:20:51,0,0.1285,0.12848975,63.16,BTC-27DEC24-80000-C,65834.78,sell,0.2,0.2,,,,
1361,305932709,2024-06-20 10:08:12,2,0.128,0.12729984,63.36,BTC-27DEC24-80000-C,65656.34,buy,0.1,0.1,,,,
1362,306023432,2024-06-21 07:34:58,2,0.1205,0.12090038,63.09,BTC-27DEC24-80000-C,64654.61,sell,0.1,0.1,,,,
1363,306024713,2024-06-21 07:42:49,2,0.12,0.12041375,63.05,BTC-27DEC24-80000-C,64577.37,sell,0.1,0.1,,,,
1364,306039106,2024-06-21 08:49:53,2,0.115,0.11563237,62.86,BTC-27DEC24-80000-C,63713.56,sell,0.1,0.1,,,,
1365,306041946,2024-06-21 08:56:09,3,0.115,0.11507287,62.95,BTC-27DEC24-80000-C,63686.45,sell,0.1,0.1,,,,
1366,306047373,2024-06-21 09:26:50,0,0.1165,0.11586038,63.36,BTC-27DEC24-80000-C,63795.88,buy,0.1,0.1,,,,
1367,306048579,2024-06-21 09:35:53,0,0.117,0.11662043,63.37,BTC-27DEC24-80000-C,63901.48,buy,0.1,0.1,,,,
1368,306053727,2024-06-21 10:14:22,1,0.117,0.11723304,63.31,BTC-27DEC24-80000-C,63948.44,sell,0.1,0.1,,,,
1369,306065363,2024-06-21 12:55:58,2,0.115,0.11546605,62.96,BTC-27DEC24-80000-C,63752.58,sell,0.1,0.1,,,,
1370,306070698,2024-06-21 13:33:11,2,0.114,0.11417258,63.11,BTC-27DEC24-80000-C,63443.15,sell,0.1,0.1,,,,
1371,306070761,2024-06-21 13:33:14,3,0.114,0.11385841,63.2,BTC-27DEC24-80000-C,63405.38,sell,0.5,0.5,,,,
1372,306075280,2024-06-21 13:52:28,3,0.114,0.11390236,63.2,BTC-27DEC24-80000-C,63406.97,buy,0.1,0.1,,,,
1373,306076127,2024-06-21 13:58:03,0,0.115,0.11498671,63.26,BTC-27DEC24-80000-C,63551.43,buy,0.1,0.1,,,,
1374,306082798,2024-06-21 14:43:27,0,0.1185,0.11851792,63.59,BTC-27DEC24-80000-C,64054.8,buy,0.1,0.1,,,,
1375,306095168,2024-06-21 16:06:20,2,0.115,0.1159545,63.31,BTC-27DEC24-80000-C,63578.07,sell,0.1,0.1,,,,
1376,306095169,2024-06-21 16:06:20,3,0.115,0.1159545,63.31,BTC-27DEC24-80000-C,63578.07,sell,0.1,0.1,,,,
1377,306095782,2024-06-21 16:12:49,0,0.1155,0.11648492,63.24,BTC-27DEC24-80000-C,63692.44,sell,0.4,0.4,,,,
1378,306096251,2024-06-21 16:18:11,1,0.1155,0.11638394,63.24,BTC-27DEC24-80000-C,63698.65,sell,0.1,0.1,,,,
1379,306096284,2024-06-21 16:18:53,1,0.1155,0.11645342,63.22,BTC-27DEC24-80000-C,63713.76,sell,0.5,0.5,,,,
1380,306096290,2024-06-21 16:19:00,1,0.1155,0.11641688,63.23,BTC-27DEC24-80000-C,63704.26,sell,1.9,1.9,,,,
1381,306096293,2024-06-21 16:19:06,1,0.1155,0.11640888,63.24,BTC-27DEC24-80000-C,63700.31,sell,0.5,0.5,,,,
1382,306097502,2024-06-21 16:39:21,1,0.1155,0.11626424,63.21,BTC-27DEC24-80000-C,63740.65,sell,0.4,0.4,,,,
1383,306098306,2024-06-21 17:01:10,2,0.1145,0.11535484,63.19,BTC-27DEC24-80000-C,63546.61,sell,0.1,0.1,,,,
1384,306100339,2024-06-21 17:35:38,2,0.114,0.11443162,63.18,BTC-27DEC24-80000-C,63471.21,sell,1.7,1.7,,,,
1385,306101855,2024-06-21 17:57:02,0,0.115,0.11570336,63.1,BTC-27DEC24-80000-C,63710.43,sell,0.1,0.1,,,,
1386,306102237,2024-06-21 18:05:39,1,0.115,0.11580412,63.09,BTC-27DEC24-80000-C,63696.22,sell,0.4,0.4,,,,
1387,306102281,2024-06-21 18:06:26,1,0.115,0.11582507,63.08,BTC-27DEC24-80000-C,63691.57,sell,2.2,2.2,,,,
1388,306107046,2024-06-21 19:09:36,0,0.116,0.11670617,63.06,BTC-27DEC24-80000-C,63928.88,sell,0.5,0.5,,,,
1389,306107054,2024-06-21 19:09:44,1,0.116,0.11664039,63.08,BTC-27DEC24-80000-C,63919.63,sell,2.0,2.0,,,,
1390,306107087,2024-06-21 19:10:02,1,0.116,0.11666052,63.08,BTC-27DEC24-80000-C,63909.74,sell,0.6,0.6,,,,
1391,306123437,2024-06-22 05:48:28,0,0.1175,0.1170585,62.82,BTC-27DEC24-80000-C,64376.58,buy,1.0,1.0,,,,
1392,306124280,2024-06-22 06:23:31,1,0.1175,0.11737474,62.84,BTC-27DEC24-80000-C,64372.55,sell,0.2,0.2,,,,
1393,306134742,2024-06-22 13:57:49,2,0.117,0.11724448,62.96,BTC-27DEC24-80000-C,64257.58,sell,0.1,0.1,,,,
1394,306143851,2024-06-23 01:13:56,2,0.1165,0.11631706,62.7,BTC-27DEC24-80000-C,64350.43,sell,0.1,0.1,,,,
1395,306153427,2024-06-23 13:37:00,0,0.1175,0.11729469,63.12,BTC-27DEC24-80000-C,64302.75,buy,0.1,0.1,,,,
1396,306153702,2024-06-23 13:52:22,2,0.117,0.11711421,63.07,BTC-27DEC24-80000-C,64243.82,sell,0.1,0.1,,,,
1397,306153704,2024-06-23 13:52:35,0,0.1175,0.11712049,63.24,BTC-27DEC24-80000-C,64244.79,buy,0.1,0.1,,,,
1398,306154427,2024-06-23 14:28:26,2,0.1165,0.11709934,62.89,BTC-27DEC24-80000-C,64246.73,sell,0.1,0.1,,,,
1399,306157972,2024-06-23 16:56:10,2,0.116,0.11559458,63.36,BTC-27DEC24-80000-C,63920.61,sell,0.1,0.1,,,,
1400,306169602,2024-06-23 23:35:05,2,0.1125,0.11256751,63.05,BTC-27DEC24-80000-C,63476.17,sell,0.1,0.1,,,,
1401,306175006,2024-06-24 00:07:00,2,0.1115,0.11088507,63.26,BTC-27DEC24-80000-C,63183.07,buy,0.1,0.1,,,,
1402,306175007,2024-06-24 00:07:00,3,0.1115,0.11088507,63.26,BTC-27DEC24-80000-C,63183.07,sell,0.1,0.1,,,,
1403,306175283,2024-06-24 00:08:25,2,0.11,0.11031005,62.95,BTC-27DEC24-80000-C,63058.71,sell,0.5,0.5,,,,
1404,306184719,2024-06-24 01:39:52,3,0.11,0.11121276,62.68,BTC-27DEC24-80000-C,63211.1,sell,1.0,1.0,,,,
1405,306184861,2024-06-24 01:41:59,3,0.11,0.11101521,62.71,BTC-27DEC24-80000-C,63205.4,sell,1.2,1.2,,,,
1406,306187849,2024-06-24 02:49:55,2,0.1095,0.10961686,62.86,BTC-27DEC24-80000-C,63024.53,sell,0.1,0.1,,,,
1407,306188764,2024-06-24 02:55:05,2,0.1085,0.10864588,62.82,BTC-27DEC24-80000-C,62830.22,sell,0.1,0.1,,,,
1408,306195901,2024-06-24 04:28:26,2,0.108,0.10799491,62.9,BTC-27DEC24-80000-C,62732.42,sell,0.2,0.2,,,,
1409,306196295,2024-06-24 04:32:41,3,0.108,0.10828116,62.74,BTC-27DEC24-80000-C,62827.74,buy,0.2,0.2,,,,
1410,306208953,2024-06-24 06:55:16,2,0.106,0.10594332,63.0,BTC-27DEC24-80000-C,62264.21,sell,0.2,0.2,,,,
1411,306219290,2024-06-24 08:21:06,3,0.106,0.10565392,62.73,BTC-27DEC24-80000-C,62455.68,buy,0.1,0.1,,,,
1412,306219291,2024-06-24 08:21:06,3,0.106,0.10565392,62.73,BTC-27DEC24-80000-C,62455.68,buy,1.2,1.2,,,,
1413,306220238,2024-06-24 08:26:28,0,0.107,0.10666773,62.71,BTC-27DEC24-80000-C,62660.94,buy,0.6,0.6,,,,
1414,306220239,2024-06-24 08:26:28,1,0.107,0.10666773,62.71,BTC-27DEC24-80000-C,62660.94,buy,0.1,0.1,,,,
1415,306225249,2024-06-24 08:59:06,2,0.1065,0.10652881,62.55,BTC-27DEC24-80000-C,62669.69,buy,0.1,0.1,,,,
1416,306225586,2024-06-24 09:00:48,0,0.107,0.10713359,62.5,BTC-27DEC24-80000-C,62783.56,buy,0.1,0.1,,,,
1417,306227040,2024-06-24 09:09:08,2,0.106,0.10583361,62.65,BTC-27DEC24-80000-C,62503.72,buy,0.1,0.1,,,,
1418,306234869,2024-06-24 09:33:21,2,0.1,0.10070062,62.65,BTC-27DEC24-80000-C,61256.53,sell,0.1,0.1,,,,
1419,306234870,2024-06-24 09:33:21,3,0.1,0.10070062,62.65,BTC-27DEC24-80000-C,61256.53,sell,2.0,2.0,,,,
1420,306266570,2024-06-24 10:56:17,0,0.1005,0.10031199,62.94,BTC-27DEC24-80000-C,61231.92,buy,0.1,0.1,,,,
1421,306267595,2024-06-24 11:03:55,0,0.101,0.10054743,63.12,BTC-27DEC24-80000-C,61245.42,buy,0.1,0.1,,,,
1422,306270804,2024-06-24 11:22:46,2,0.098,0.09904827,62.59,BTC-27DEC24-80000-C,60955.78,sell,5.0,5.0,,,,
1423,306270805,2024-06-24 11:22:46,3,0.098,0.09904827,62.59,BTC-27DEC24-80000-C,60955.78,sell,5.0,5.0,,,,
1424,306282172,2024-06-24 12:39:25,0,0.101,0.10064777,63.09,BTC-27DEC24-80000-C,61202.63,buy,0.1,0.1,,,,
1425,306282645,2024-06-24 12:43:07,1,0.101,0.10100834,63.08,BTC-27DEC24-80000-C,61183.7,sell,0.1,0.1,,,,
1426,306302532,2024-06-24 15:40:11,0,0.1015,0.10104216,63.26,BTC-27DEC24-80000-C,61162.87,buy,14.0,14.0,,BTC-CCAL-27DEC24_27SEP24-80000,,145630
1427,306306875,2024-06-24 15:58:59,2,0.099,0.09886063,63.22,BTC-27DEC24-80000-C,60688.74,buy,0.1,0.1,,,,
1428,306306876,2024-06-24 15:58:59,3,0.099,0.09886063,63.22,BTC-27DEC24-80000-C,60688.74,buy,0.4,0.4,,,,
1429,306330376,2024-06-24 17:16:56,2,0.0975,0.09786073,63.17,BTC-27DEC24-80000-C,60379.03,sell,0.3,0.3,,,,
1430,306330534,2024-06-24 17:17:37,3,0.0975,0.09767832,63.21,BTC-27DEC24-80000-C,60361.42,sell,0.3,0.3,,,,
1431,306336131,2024-06-24 17:38:18,2,0.097,0.09680222,63.33,BTC-27DEC24-80000-C,60185.69,buy,0.1,0.1,,,,
1432,306338594,2024-06-24 17:51:09,0,0.0975,0.09710186,63.5,BTC-27DEC24-80000-C,60201.76,buy,0.1,0.1,,,,
1433,306341188,2024-06-24 18:11:36,1,0.0975,0.09694998,63.66,BTC-27DEC24-80000-C,60115.83,buy,0.1,0.1,,,,
1434,306342430,2024-06-24 18:16:51,2,0.0965,0.09569502,63.83,BTC-27DEC24-80000-C,59817.81,buy,0.1,0.1,,,,
1435,306342431,2024-06-24 18:16:51,3,0.0965,0.09569502,63.83,BTC-27DEC24-80000-C,59817.81,sell,0.9,0.9,,,,
1436,306351719,2024-06-24 19:29:43,0,0.097,0.09686123,63.75,BTC-27DEC24-80000-C,59980.33,buy,0.1,0.1,,,,
1437,306353234,2024-06-24 19:46:43,2,0.0965,0.09620092,63.87,BTC-27DEC24-80000-C,59807.29,buy,0.1,0.1,,,,
1438,306353613,2024-06-24 19:49:29,2,0.096,0.09575659,63.93,BTC-27DEC24-80000-C,59641.81,sell,0.4,0.4,,,,
1439,306354388,2024-06-24 19:51:12,3,0.096,0.0956712,64.05,BTC-27DEC24-80000-C,59584.3,sell,0.2,0.2,,,,
1440,306354389,2024-06-24 19:51:12,3,0.096,0.0956712,64.05,BTC-27DEC24-80000-C,59584.3,sell,0.4,0.4,,,,
1441,306355751,2024-06-24 19:55:37,2,0.0955,0.09516954,64.08,BTC-27DEC24-80000-C,59408.61,sell,0.3,0.3,,,,
1442,306355752,2024-06-24 19:55:37,3,0.0955,0.09516954,64.08,BTC-27DEC24-80000-C,59408.61,sell,4.2,4.2,,,,
1443,306378011,2024-06-24 20:58:20,0,0.098,0.09749661,64.93,BTC-27DEC24-80000-C,59474.76,buy,0.1,0.1,,,,
1444,306380410,2024-06-24 21:13:57,0,0.0985,0.09824096,64.97,BTC-27DEC24-80000-C,59554.93,buy,0.1,0.1,,,,
1445,306382491,2024-06-24 21:30:05,0,0.099,0.09898887,64.78,BTC-27DEC24-80000-C,59793.52,buy,0.1,0.1,,,,
1446,306384620,2024-06-24 21:50:04,0,0.1005,0.09954057,65.12,BTC-27DEC24-80000-C,59876.78,buy,0.4,0.4,,,,
1447,306391606,2024-06-24 23:19:22,0,0.101,0.10134408,64.76,BTC-27DEC24-80000-C,60152.16,sell,0.9,0.9,,,,
1448,306391617,2024-06-24 23:19:31,1,0.101,0.10133293,64.77,BTC-27DEC24-80000-C,60151.7,sell,0.1,0.1,,,,
1449,306391618,2024-06-24 23:19:31,1,0.101,0.10133293,64.77,BTC-27DEC24-80000-C,60151.7,sell,0.3,0.3,,,,
1450,306392865,2024-06-24 23:44:09,0,0.1025,0.10220026,64.93,BTC-27DEC24-80000-C,60361.07,buy,0.1,0.1,,,,
1451,306393101,2024-06-24 23:50:37,1,0.1025,0.10210417,64.95,BTC-27DEC24-80000-C,60345.42,buy,0.1,0.1,,,,
1452,306420797,2024-06-25 06:00:07,0,0.1045,0.1040298,64.38,BTC-27DEC24-80000-C,61012.51,buy,0.1,0.1,,,,
1453,306420903,2024-06-25 06:01:22,1,0.1045,0.10393579,64.43,BTC-27DEC24-80000-C,60978.41,buy,0.1,0.1,,,,
1454,306420904,2024-06-25 06:01:28,0,0.105,0.10403417,64.57,BTC-27DEC24-80000-C,60998.33,buy,3.0,3.0,,,,
1455,306420905,2024-06-25 06:01:28,1,0.105,0.10403417,64.57,BTC-27DEC24-80000-C,60998.33,sell,7.5,7.5,,,,
1456,306420906,2024-06-25 06:01:28,1,0.105,0.10403549,64.57,BTC-27DEC24-80000-C,60998.33,sell,4.0,4.0,,,,
1457,306420907,2024-06-25 06:01:28,1,0.105,0.10403549,64.57,BTC-27DEC24-80000-C,60998.33,sell,4.0,4.0,,,,
1458,306420977,2024-06-25 06:01:53,1,0.105,0.10425187,64.6,BTC-27DEC24-80000-C,60980.88,sell,3.4,3.4,,,,
1459,306421128,2024-06-25 06:05:10,1,0.105,0.10444628,64.66,BTC-27DEC24-80000-C,60948.5,buy,0.1,0.1,,,,
1460,306421129,2024-06-25 06:05:10,1,0.105,0.10444628,64.66,BTC-27DEC24-80000-C,60948.5,buy,3.0,3.0,,,,
1461,306421130,2024-06-25 06:05:10,1,0.105,0.10444628,64.66,BTC-27DEC24-80000-C,60948.5,sell,5.2,5.2,,,,
1462,306421536,2024-06-25 06:14:36,2,0.1035,0.10372907,64.01,BTC-27DEC24-80000-C,61010.18,buy,1.0,1.0,,,,
1463,306422396,2024-06-25 06:33:46,0,0.104,0.1040394,64.06,BTC-27DEC24-80000-C,61101.73,buy,0.1,0.1,,,,
1464,306422464,2024-06-25 06:36:07,0,0.1045,0.1040635,64.24,BTC-27DEC24-80000-C,61089.82,buy,0.1,0.1,,,,
1465,306422470,2024-06-25 06:36:27,1,0.1045,0.10409051,64.24,BTC-27DEC24-80000-C,61090.18,buy,0.1,0.1,,,,
1466,306422494,2024-06-25 06:36:46,0,0.105,0.10402853,64.45,BTC-27DEC24-80000-C,61073.99,buy,0.1,0.1,,,,
1467,306422495,2024-06-25 06:36:46,1,0.105,0.10402853,64.45,BTC-27DEC24-80000-C,61073.99,sell,14.6,14.6,,,,
1468,306422498,2024-06-25 06:36:51,1,0.105,0.10404914,64.46,BTC-27DEC24-80000-C,61066.01,sell,0.6,0.6,,,,
1469,306423412,2024-06-25 06:50:38,2,0.1045,0.10440819,64.26,BTC-27DEC24-80000-C,61097.85,buy,0.1,0.1,,,,
1470,306427893,2024-06-25 07:36:01,2,0.1025,0.10237765,64.02,BTC-27DEC24-80000-C,60847.88,buy,0.1,0.1,,,,
1471,306428749,2024-06-25 07:45:00,2,0.102,0.10174943,64.13,BTC-27DEC24-80000-C,60692.18,buy,0.1,0.1,,,,
1472,306434428,2024-06-25 08:41:59,0,0.1025,0.1017712,64.32,BTC-27DEC24-80000-C,60719.88,buy,0.1,0.1,,,,
1473,306437153,2024-06-25 08:56:33,0,0.1035,0.10417579,64.47,BTC-27DEC24-80000-C,60846.55,buy,0.2,0.2,,,,
1474,306437192,2024-06-25 08:56:50,1,0.1035,0.10419063,64.47,BTC-27DEC24-80000-C,60845.9,buy,1.0,1.0,,,,
1475,306437263,2024-06-25 08:57:10,1,0.1035,0.10419529,64.47,BTC-27DEC24-80000-C,60842.2,buy,1.0,1.0,,,,
1476,306438788,2024-06-25 09:16:31,0,0.104,0.10433298,64.53,BTC-27DEC24-80000-C,60914.2,buy,1.0,1.0,,,,
1477,306446914,2024-06-25 10:03:53,0,0.1065,0.10567174,64.66,BTC-27DEC24-80000-C,61338.66,buy,0.1,0.1,,,,
1478,306450941,2024-06-25 11:00:20,2,0.105,0.10429964,64.33,BTC-27DEC24-80000-C,61269.38,buy,0.1,0.1,,,,
1479,306450942,2024-06-25 11:00:20,3,0.105,0.10429964,64.33,BTC-27DEC24-80000-C,61269.38,buy,0.2,0.2,,,,
1480,306450943,2024-06-25 11:00:20,3,0.105,0.10429964,64.33,BTC-27DEC24-80000-C,61269.38,buy,0.2,0.2,,,,
1481,306452849,2024-06-25 11:29:52,2,0.1034,0.10357214,63.88,BTC-27DEC24-80000-C,61184.79,sell,7.0,7.0,,,,145783
1482,306453046,2024-06-25 11:33:51,2,0.103,0.10331026,63.76,BTC-27DEC24-80000-C,61164.63,buy,0.2,0.2,,,,
1483,306457038,2024-06-25 12:16:34,3,0.103,0.10309565,63.88,BTC-27DEC24-80000-C,61100.84,sell,0.1,0.1,,,,
1484,306461452,2024-06-25 13:04:13,2,0.1025,0.10244707,63.79,BTC-27DEC24-80000-C,61051.61,buy,0.1,0.1,,,,
1485,306462567,2024-06-25 13:14:35,0,0.103,0.10295228,63.77,BTC-27DEC24-80000-C,61158.6,buy,0.1,0.1,,,,
1486,306466515,2024-06-25 13:49:12,0,0.1035,0.10346791,63.74,BTC-27DEC24-80000-C,61289.04,buy,0.1,0.1,,,,
1487,306482528,2024-06-25 15:32:54,0,0.107,0.10679687,63.96,BTC-27DEC24-80000-C,61878.43,buy,0.1,0.1,,,,
1488,306483262,2024-06-25 15:37:57,1,0.107,0.1068637,63.95,BTC-27DEC24-80000-C,61887.09,buy,0.1,0.1,,,,
1489,306484135,2024-06-25 15:51:19,2,0.1065,0.10695029,63.83,BTC-27DEC24-80000-C,61857.97,buy,0.1,0.1,,,,
