trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,liquidation
213,202205768,2022-02-05 04:42:20,3,0.2495,0.24909486,68.95,BTC-30SEP22-40000-C,41504.14,sell,0.1,,,
214,202205769,2022-02-05 04:42:22,3,0.2495,0.24904872,68.97,BTC-30SEP22-40000-C,41504.62,sell,0.1,,,
215,202205772,2022-02-05 04:42:27,3,0.2495,0.24902743,68.98,BTC-30SEP22-40000-C,41501.31,sell,0.3,,,
216,202205775,2022-02-05 04:42:28,3,0.2495,0.24902638,68.99,BTC-30SEP22-40000-C,41498.36,sell,0.2,,,
217,202205776,2022-02-05 04:42:28,3,0.2495,0.24902638,68.99,BTC-30SEP22-40000-C,41496.66,sell,0.1,,,
218,202205777,2022-02-05 04:42:30,3,0.2495,0.24899094,68.99,BTC-30SEP22-40000-C,41487.81,sell,0.1,,,
219,202205862,2022-02-05 04:46:09,3,0.2495,0.24941267,68.99,BTC-30SEP22-40000-C,41487.75,sell,0.1,,,
220,202205863,2022-02-05 04:46:09,3,0.2495,0.24932008,68.99,BTC-30SEP22-40000-C,41487.75,sell,0.1,,,
221,202205867,2022-02-05 04:46:10,3,0.2495,0.24932008,69.0,BTC-30SEP22-40000-C,41486.34,sell,0.1,,,
222,202205868,2022-02-05 04:46:10,3,0.2495,0.24932008,69.0,BTC-30SEP22-40000-C,41486.34,sell,0.2,,,
223,202205872,2022-02-05 04:46:10,3,0.2495,0.24930856,69.0,BTC-30SEP22-40000-C,41486.34,sell,0.2,,,
224,202208998,2022-02-05 06:11:20,0,0.2505,0.25027121,69.0,BTC-30SEP22-40000-C,41587.26,sell,0.6,,,
225,202212129,2022-02-05 07:01:03,2,0.249,0.24869663,68.95,BTC-30SEP22-40000-C,41517.71,sell,0.9,,,
226,202212215,2022-02-05 07:03:50,3,0.249,0.24847488,68.96,BTC-30SEP22-40000-C,41505.13,sell,0.1,,,
227,202212219,2022-02-05 07:03:50,3,0.249,0.24847488,68.96,BTC-30SEP22-40000-C,41505.13,sell,0.1,,,
228,202212221,2022-02-05 07:03:51,3,0.249,0.24847067,68.97,BTC-30SEP22-40000-C,41500.68,sell,0.1,,,
229,202213020,2022-02-05 07:29:43,2,0.2485,0.24899676,69.0,BTC-30SEP22-40000-C,41484.97,sell,4.9,,,
230,202385167,2022-02-07 10:35:05,0,0.26,0.25992553,69.34,BTC-30SEP22-40000-C,42599.47,sell,0.1,,,
231,203272824,2022-02-12 16:21:23,1,0.26,0.25978473,71.02,BTC-30SEP22-40000-C,42405.71,sell,1.0,,,
232,203272833,2022-02-12 16:21:40,2,0.2595,0.25979907,70.84,BTC-30SEP22-40000-C,42409.93,sell,0.2,,,
233,203272834,2022-02-12 16:21:40,3,0.2595,0.25979907,70.84,BTC-30SEP22-40000-C,42406.32,sell,0.3,,,
234,203272835,2022-02-12 16:21:41,3,0.2595,0.25979974,70.84,BTC-30SEP22-40000-C,42406.32,sell,0.2,,,
235,203272840,2022-02-12 16:21:51,3,0.2595,0.2597737,70.85,BTC-30SEP22-40000-C,42399.1,sell,0.1,,,
236,203272841,2022-02-12 16:21:52,3,0.2595,0.25974805,70.86,BTC-30SEP22-40000-C,42398.6,sell,0.2,,,
237,203272856,2022-02-12 16:22:29,0,0.26,0.25981588,71.0,BTC-30SEP22-40000-C,42407.13,sell,0.9,,,
238,203272857,2022-02-12 16:22:29,1,0.26,0.25981588,71.0,BTC-30SEP22-40000-C,42407.13,sell,0.1,,,
239,203542029,2022-02-15 17:25:46,0,0.2645,0.26439739,68.08,BTC-30SEP22-40000-C,43929.48,sell,0.4,,,
240,203542074,2022-02-15 17:25:48,1,0.2645,0.2642654,68.15,BTC-30SEP22-40000-C,43919.63,sell,0.1,,,
241,203542098,2022-02-15 17:25:49,1,0.2645,0.2642222,68.15,BTC-30SEP22-40000-C,43920.5,sell,0.1,,,
242,203827420,2022-02-18 11:01:08,2,0.226,0.22713641,66.42,BTC-30SEP22-40000-C,40824.64,buy,0.7,,,
243,203852721,2022-02-18 14:47:15,2,0.216,0.2159135,66.76,BTC-30SEP22-40000-C,39753.62,sell,0.1,,,
244,203868506,2022-02-18 15:43:29,2,0.2155,0.21694587,66.27,BTC-30SEP22-40000-C,39912.3,sell,0.1,,,
245,203902986,2022-02-18 22:09:24,0,0.217,0.21699276,66.93,BTC-30SEP22-40000-C,39813.05,sell,0.1,,,
246,203959915,2022-02-20 05:49:57,2,0.2135,0.21340473,67.09,BTC-30SEP22-40000-C,39511.66,sell,0.1,,,
247,203972759,2022-02-20 07:12:38,2,0.2075,0.20705928,67.74,BTC-30SEP22-40000-C,38791.7,buy,0.1,,,
248,203992879,2022-02-20 10:07:07,2,0.204,0.20347633,68.33,BTC-30SEP22-40000-C,38268.0,buy,3.4,,,
249,203992880,2022-02-20 10:07:07,3,0.204,0.20347633,68.33,BTC-30SEP22-40000-C,38268.0,sell,0.3,,,
250,203992987,2022-02-20 10:09:56,2,0.2035,0.2034146,68.07,BTC-30SEP22-40000-C,38304.81,sell,2.5,,,
251,203993059,2022-02-20 10:11:02,3,0.2035,0.20341217,68.03,BTC-30SEP22-40000-C,38311.17,sell,1.2,,,
252,203993060,2022-02-20 10:11:02,3,0.2035,0.20341217,68.03,BTC-30SEP22-40000-C,38311.17,sell,0.8,,,
253,203993061,2022-02-20 10:11:03,3,0.2035,0.20341217,68.03,BTC-30SEP22-40000-C,38311.17,sell,0.5,,,
254,204012666,2022-02-20 17:56:06,0,0.204,0.20351493,68.35,BTC-30SEP22-40000-C,38315.01,sell,0.1,,,
255,204023841,2022-02-20 22:51:33,0,0.209,0.2090919,68.94,BTC-30SEP22-40000-C,38663.53,buy,0.1,,,
256,204023845,2022-02-20 22:51:33,1,0.209,0.2090919,68.94,BTC-30SEP22-40000-C,38663.53,buy,0.1,,,
257,204099539,2022-02-21 14:20:19,0,0.211,0.21241186,69.44,BTC-30SEP22-40000-C,38658.99,sell,1.6,,,
258,204226024,2022-02-22 01:40:51,2,0.1995,0.19954276,70.06,BTC-30SEP22-40000-C,37355.8,buy,0.1,,,
259,204411456,2022-02-23 12:29:52,0,0.21,0.20927169,68.7,BTC-30SEP22-40000-C,38906.0,sell,0.5,,,
260,204411467,2022-02-23 12:30:15,1,0.21,0.20935396,68.69,BTC-30SEP22-40000-C,38910.71,sell,0.5,,,
261,204436931,2022-02-23 17:51:48,2,0.2025,0.2025945,68.39,BTC-30SEP22-40000-C,38250.48,sell,0.5,,,
262,204446293,2022-02-23 19:04:34,2,0.198,0.19793578,68.58,BTC-30SEP22-40000-C,37714.92,sell,0.1,,,
263,204507722,2022-02-24 03:16:11,2,0.182,0.18366883,70.82,BTC-30SEP22-40000-C,35557.73,sell,1.3,,,
264,204541024,2022-02-24 04:22:49,2,0.177,0.17637017,71.53,BTC-30SEP22-40000-C,34918.77,sell,2.0,,,
265,204542787,2022-02-24 04:29:56,2,0.174,0.17495429,70.74,BTC-30SEP22-40000-C,34795.2,sell,0.1,,,
266,204546236,2022-02-24 04:40:07,0,0.176,0.17743172,70.4,BTC-30SEP22-40000-C,35083.38,sell,0.1,,,
267,204560843,2022-02-24 05:36:36,2,0.173,0.17292769,71.17,BTC-30SEP22-40000-C,34652.01,buy,0.1,,,
268,204567727,2022-02-24 05:49:26,3,0.173,0.17375895,71.63,BTC-30SEP22-40000-C,34428.77,buy,0.1,,,
269,204657386,2022-02-24 13:30:19,0,0.18,0.17959538,70.98,BTC-30SEP22-40000-C,35330.49,sell,1.0,,,
270,204657512,2022-02-24 13:31:10,0,0.181,0.180266,71.04,BTC-30SEP22-40000-C,35421.07,buy,0.1,,,
271,204664548,2022-02-24 14:07:01,0,0.183,0.18216727,70.82,BTC-30SEP22-40000-C,35684.6,buy,4.4,,,
272,204693529,2022-02-24 15:57:48,0,0.1841,0.1841782,70.12,BTC-30SEP22-40000-C,36009.92,buy,25.0,,32081,
273,204705128,2022-02-24 16:35:06,0,0.186,0.1851011,70.32,BTC-30SEP22-40000-C,36141.25,buy,25.0,,32088,
274,204786103,2022-02-24 20:57:22,0,0.2095,0.20908907,70.53,BTC-30SEP22-40000-C,38343.92,sell,0.1,,,
275,204786219,2022-02-24 20:58:04,2,0.209,0.20859772,70.54,BTC-30SEP22-40000-C,38291.28,sell,0.1,,,
276,204787094,2022-02-24 21:00:51,0,0.2105,0.20987409,70.62,BTC-30SEP22-40000-C,38468.55,sell,0.1,,,
277,204787205,2022-02-24 21:01:00,2,0.21,0.20965113,70.54,BTC-30SEP22-40000-C,38435.17,sell,0.1,,,
278,204787712,2022-02-24 21:02:51,2,0.2085,0.20861019,70.55,BTC-30SEP22-40000-C,38251.81,sell,0.1,,,
279,204875606,2022-02-25 13:00:22,0,0.2155,0.21480976,69.12,BTC-30SEP22-40000-C,39414.37,sell,1.7,,,
280,204875618,2022-02-25 13:00:41,1,0.2155,0.21475295,69.17,BTC-30SEP22-40000-C,39400.82,sell,0.1,,,
281,204875619,2022-02-25 13:00:41,1,0.2155,0.21475295,69.17,BTC-30SEP22-40000-C,39400.82,sell,0.1,,,
282,204875622,2022-02-25 13:00:42,1,0.2155,0.21472309,69.18,BTC-30SEP22-40000-C,39396.81,sell,0.1,,,
283,204936900,2022-02-25 23:13:04,2,0.2045,0.20486509,66.04,BTC-30SEP22-40000-C,39320.14,buy,0.1,,,
284,204936937,2022-02-25 23:14:23,3,0.2045,0.20476042,66.04,BTC-30SEP22-40000-C,39313.94,buy,0.1,,,
285,204936984,2022-02-25 23:15:35,3,0.2045,0.20463397,66.06,BTC-30SEP22-40000-C,39313.4,buy,0.1,,,
286,204937056,2022-02-25 23:16:24,3,0.2045,0.20460128,66.06,BTC-30SEP22-40000-C,39301.79,buy,0.1,,,
287,204937057,2022-02-25 23:16:29,3,0.2045,0.204563,66.07,BTC-30SEP22-40000-C,39301.69,buy,0.1,,,
288,204937114,2022-02-25 23:17:21,0,0.205,0.20459221,66.21,BTC-30SEP22-40000-C,39320.94,buy,0.1,,,
289,204937186,2022-02-25 23:19:24,0,0.2055,0.20495885,66.22,BTC-30SEP22-40000-C,39365.3,buy,0.1,,,
290,204937230,2022-02-25 23:20:29,0,0.206,0.20517992,66.31,BTC-30SEP22-40000-C,39389.76,buy,0.1,,,
291,204937412,2022-02-25 23:20:33,0,0.2065,0.20569107,66.3,BTC-30SEP22-40000-C,39433.86,buy,0.1,,,
292,205036870,2022-02-27 09:04:56,2,0.1985,0.19773557,66.33,BTC-30SEP22-40000-C,38786.61,sell,2.0,,,
293,205185287,2022-02-28 12:19:44,3,0.1985,0.19827376,68.25,BTC-30SEP22-40000-C,38411.57,buy,1.0,,,
294,205297000,2022-02-28 21:48:07,0,0.2305,0.23029968,68.13,BTC-30SEP22-40000-C,41669.03,sell,1.0,,,
295,205297016,2022-02-28 21:48:42,1,0.2305,0.2303961,68.12,BTC-30SEP22-40000-C,41664.24,sell,1.0,,,
296,205970452,2022-03-05 08:50:45,2,0.209,0.20855403,69.31,BTC-30SEP22-40000-C,39157.39,sell,2.0,,,
297,206056390,2022-03-06 08:05:37,2,0.208,0.20990308,68.55,BTC-30SEP22-40000-C,39355.68,sell,0.1,,,
298,206056393,2022-03-06 08:05:43,3,0.208,0.20988727,68.55,BTC-30SEP22-40000-C,39354.48,sell,0.1,,,
299,206056397,2022-03-06 08:05:47,3,0.208,0.20988972,68.55,BTC-30SEP22-40000-C,39355.16,sell,0.1,,,
300,206056400,2022-03-06 08:05:49,3,0.208,0.20989181,68.55,BTC-30SEP22-40000-C,39354.76,sell,0.1,,,
301,206056401,2022-03-06 08:05:51,3,0.208,0.20989865,68.55,BTC-30SEP22-40000-C,39355.45,sell,0.1,,,
302,206056403,2022-03-06 08:05:53,3,0.208,0.20988304,68.55,BTC-30SEP22-40000-C,39353.83,sell,0.1,,,
303,206056407,2022-03-06 08:05:57,3,0.208,0.20987853,68.55,BTC-30SEP22-40000-C,39353.7,sell,0.1,,,
304,206056410,2022-03-06 08:05:59,3,0.208,0.20987907,68.55,BTC-30SEP22-40000-C,39353.94,sell,0.1,,,
305,206056412,2022-03-06 08:06:01,3,0.208,0.20987664,68.55,BTC-30SEP22-40000-C,39353.01,sell,0.1,,,
306,206056416,2022-03-06 08:06:05,3,0.208,0.20987398,68.55,BTC-30SEP22-40000-C,39353.87,sell,0.1,,,
307,206056417,2022-03-06 08:06:07,3,0.208,0.20986835,68.55,BTC-30SEP22-40000-C,39353.54,sell,0.1,,,
308,206056441,2022-03-06 08:06:09,3,0.208,0.20986157,68.55,BTC-30SEP22-40000-C,39345.0,sell,0.2,,,
309,206056447,2022-03-06 08:06:09,3,0.208,0.20986157,68.55,BTC-30SEP22-40000-C,39345.0,sell,0.2,,,
310,206056449,2022-03-06 08:06:11,3,0.208,0.20976805,68.58,BTC-30SEP22-40000-C,39343.83,sell,0.1,,,
311,206056452,2022-03-06 08:06:13,3,0.208,0.20978516,68.58,BTC-30SEP22-40000-C,39345.5,sell,0.1,,,
312,206056456,2022-03-06 08:06:15,3,0.208,0.20979056,68.57,BTC-30SEP22-40000-C,39345.33,sell,0.1,,,
313,206056459,2022-03-06 08:06:17,3,0.208,0.20977694,68.58,BTC-30SEP22-40000-C,39345.27,sell,0.1,,,
314,206056465,2022-03-06 08:06:19,3,0.208,0.20977021,68.58,BTC-30SEP22-40000-C,39344.9,sell,0.1,,,
315,206056483,2022-03-06 08:06:20,3,0.208,0.20976913,68.58,BTC-30SEP22-40000-C,39344.9,sell,0.3,,,
316,206069781,2022-03-06 10:01:27,2,0.1995,0.20044659,68.74,BTC-30SEP22-40000-C,38506.38,sell,0.2,,,
317,206153868,2022-03-07 03:13:38,2,0.194,0.19400204,70.29,BTC-30SEP22-40000-C,37656.64,sell,0.1,,,
318,206331210,2022-03-08 11:20:38,0,0.2065,0.20642101,70.54,BTC-30SEP22-40000-C,38853.24,buy,100.0,,33146,
319,206419607,2022-03-09 02:35:04,0,0.216,0.21483722,72.05,BTC-30SEP22-40000-C,39473.78,sell,0.1,,,
320,206559278,2022-03-09 22:55:08,0,0.2395,0.23829691,71.87,BTC-30SEP22-40000-C,41905.25,buy,1.3,,,
321,206720773,2022-03-10 20:00:42,2,0.216,0.21569126,72.47,BTC-30SEP22-40000-C,39440.27,sell,1.0,,,
322,206758819,2022-03-11 03:56:36,2,0.2085,0.20816852,72.22,BTC-30SEP22-40000-C,38719.34,sell,0.1,,,
323,206923052,2022-03-13 12:57:37,2,0.203,0.2022629,71.85,BTC-30SEP22-40000-C,38500.51,buy,1.3,,,
324,206967925,2022-03-14 01:02:04,2,0.2015,0.19990833,72.76,BTC-30SEP22-40000-C,38115.34,buy,0.1,,,
325,206968041,2022-03-14 01:02:18,2,0.2005,0.20042206,72.26,BTC-30SEP22-40000-C,38167.24,sell,0.1,,,
326,206968880,2022-03-14 01:09:03,0,0.202,0.20178225,72.17,BTC-30SEP22-40000-C,38319.12,sell,0.1,,,
327,206969553,2022-03-14 01:18:02,2,0.201,0.19994382,72.44,BTC-30SEP22-40000-C,38153.72,sell,0.1,,,
328,206972807,2022-03-14 02:47:32,2,0.2005,0.1994544,72.47,BTC-30SEP22-40000-C,38096.62,buy,0.8,,,
329,206975253,2022-03-14 04:11:41,0,0.2025,0.20159894,72.39,BTC-30SEP22-40000-C,38337.97,buy,0.1,,,
330,206975714,2022-03-14 04:12:19,0,0.2035,0.20286001,72.35,BTC-30SEP22-40000-C,38444.21,sell,0.1,,,
331,206975894,2022-03-14 04:12:43,0,0.204,0.20254517,72.58,BTC-30SEP22-40000-C,38407.22,buy,0.1,,,
332,206975903,2022-03-14 04:12:44,1,0.204,0.20266577,72.54,BTC-30SEP22-40000-C,38421.61,buy,0.1,,,
333,206998775,2022-03-14 08:09:41,0,0.209,0.20945662,71.59,BTC-30SEP22-40000-C,39176.2,buy,0.1,,,
334,206998777,2022-03-14 08:09:43,1,0.209,0.20938563,71.59,BTC-30SEP22-40000-C,39179.19,buy,0.1,,,
335,206998782,2022-03-14 08:09:46,1,0.209,0.20931186,71.61,BTC-30SEP22-40000-C,39170.01,buy,0.1,,,
336,206998928,2022-03-14 08:11:11,0,0.21,0.20928965,71.94,BTC-30SEP22-40000-C,39157.07,sell,1.0,,,
337,206999227,2022-03-14 08:13:15,1,0.21,0.20955095,71.88,BTC-30SEP22-40000-C,39176.11,sell,1.0,,,
338,206999306,2022-03-14 08:14:20,2,0.2085,0.20889124,71.65,BTC-30SEP22-40000-C,39097.39,sell,0.1,,,
339,206999311,2022-03-14 08:14:26,3,0.2085,0.20870477,71.67,BTC-30SEP22-40000-C,39092.42,sell,0.1,,,
340,206999312,2022-03-14 08:14:26,3,0.2085,0.20870477,71.67,BTC-30SEP22-40000-C,39092.42,sell,0.1,,,
341,206999313,2022-03-14 08:14:26,3,0.2085,0.20870477,71.67,BTC-30SEP22-40000-C,39092.42,sell,0.1,,,
342,206999314,2022-03-14 08:14:26,3,0.2085,0.20870477,71.67,BTC-30SEP22-40000-C,39092.42,sell,0.1,,,
343,206999315,2022-03-14 08:14:26,3,0.2085,0.20870477,71.67,BTC-30SEP22-40000-C,39092.42,sell,0.1,,,
344,206999316,2022-03-14 08:14:26,3,0.2085,0.20870477,71.67,BTC-30SEP22-40000-C,39092.42,sell,0.1,,,
345,206999319,2022-03-14 08:14:26,3,0.2085,0.20870477,71.67,BTC-30SEP22-40000-C,39092.42,sell,0.1,,,
346,206999331,2022-03-14 08:14:26,3,0.2085,0.20870783,71.69,BTC-30SEP22-40000-C,39085.56,sell,0.2,,,
347,207000091,2022-03-14 08:26:32,2,0.2075,0.2071827,71.86,BTC-30SEP22-40000-C,38977.51,sell,1.1,,,
348,207002032,2022-03-14 09:08:06,3,0.2075,0.20750023,71.92,BTC-30SEP22-40000-C,38950.37,sell,0.1,,,
349,207002046,2022-03-14 09:08:15,3,0.2075,0.2074361,71.95,BTC-30SEP22-40000-C,38947.04,sell,0.2,,,
350,207002047,2022-03-14 09:08:15,3,0.2075,0.2074361,71.95,BTC-30SEP22-40000-C,38947.04,sell,0.6,,,
351,207047657,2022-03-14 21:16:24,0,0.208,0.2088203,73.07,BTC-30SEP22-40000-C,38732.68,sell,0.1,,,
352,207047663,2022-03-14 21:16:25,1,0.208,0.20881231,73.08,BTC-30SEP22-40000-C,38731.52,sell,0.1,,,
353,207047694,2022-03-14 21:16:45,0,0.2085,0.20892898,73.17,BTC-30SEP22-40000-C,38733.51,buy,0.1,,,
354,207097297,2022-03-15 07:05:24,1,0.2085,0.20767137,73.55,BTC-30SEP22-40000-C,38639.56,buy,0.1,,,
355,207101453,2022-03-15 07:15:16,2,0.2045,0.20265363,73.89,BTC-30SEP22-40000-C,38215.93,buy,0.1,,,
356,207106838,2022-03-15 08:02:03,3,0.2045,0.20521113,73.18,BTC-30SEP22-40000-C,38394.1,buy,0.1,,,
357,207111994,2022-03-15 09:15:56,0,0.206,0.20582627,73.56,BTC-30SEP22-40000-C,38443.14,sell,0.1,,,
358,207122965,2022-03-15 12:42:04,0,0.2095,0.2097706,73.46,BTC-30SEP22-40000-C,38827.93,sell,0.2,,,
359,207122966,2022-03-15 12:42:04,1,0.2095,0.2097706,73.46,BTC-30SEP22-40000-C,38827.93,sell,0.1,,,
360,207122967,2022-03-15 12:42:04,1,0.2095,0.2097706,73.46,BTC-30SEP22-40000-C,38827.93,sell,0.1,,,
361,207124809,2022-03-15 13:25:38,1,0.2095,0.20930784,73.53,BTC-30SEP22-40000-C,38774.07,sell,0.1,,,
362,207130173,2022-03-15 14:11:06,0,0.2105,0.21028229,73.73,BTC-30SEP22-40000-C,38852.2,sell,0.1,,,
363,207131762,2022-03-15 14:28:32,0,0.211,0.21044356,73.78,BTC-30SEP22-40000-C,38895.65,sell,0.1,,,
364,207133301,2022-03-15 14:30:11,0,0.2135,0.21267619,73.84,BTC-30SEP22-40000-C,39098.02,buy,0.1,,,
365,207423878,2022-03-17 01:47:17,0,0.2295,0.22773654,72.31,BTC-30SEP22-40000-C,41116.7,buy,0.2,,,
366,207424156,2022-03-17 01:48:06,0,0.2305,0.22893157,72.14,BTC-30SEP22-40000-C,41221.62,buy,0.2,,,
367,207424270,2022-03-17 01:48:08,0,0.231,0.22945402,72.24,BTC-30SEP22-40000-C,41270.03,sell,0.2,,,
368,207432741,2022-03-17 04:54:40,2,0.2305,0.22835189,72.35,BTC-30SEP22-40000-C,41183.39,sell,0.2,,,
369,207432826,2022-03-17 04:54:42,2,0.2285,0.22842147,71.63,BTC-30SEP22-40000-C,41212.04,buy,0.2,,,
370,207434576,2022-03-17 05:01:39,0,0.231,0.2308793,71.69,BTC-30SEP22-40000-C,41393.71,sell,0.2,,,
371,207435849,2022-03-17 05:10:24,2,0.228,0.22756464,71.75,BTC-30SEP22-40000-C,41092.35,sell,0.2,,,
372,207454741,2022-03-17 10:20:35,2,0.2225,0.22289927,71.29,BTC-30SEP22-40000-C,40674.05,buy,0.1,,,
373,207454833,2022-03-17 10:24:00,2,0.222,0.22304449,71.1,BTC-30SEP22-40000-C,40684.5,sell,0.9,,,
374,207509753,2022-03-18 01:13:03,2,0.2185,0.22030408,70.77,BTC-30SEP22-40000-C,40439.87,sell,0.8,,,
375,207619353,2022-03-19 08:21:09,0,0.2245,0.22512806,68.37,BTC-30SEP22-40000-C,41676.35,sell,0.1,,,
376,207619423,2022-03-19 08:21:18,1,0.2245,0.22510705,68.38,BTC-30SEP22-40000-C,41669.04,sell,0.2,,,
377,207619424,2022-03-19 08:21:18,1,0.2245,0.22510705,68.38,BTC-30SEP22-40000-C,41669.04,sell,0.2,,,
378,207619425,2022-03-19 08:21:18,1,0.2245,0.22510705,68.38,BTC-30SEP22-40000-C,41669.04,sell,0.1,,,
379,207619426,2022-03-19 08:21:18,1,0.2245,0.22510705,68.38,BTC-30SEP22-40000-C,41669.04,sell,0.1,,,
380,207619427,2022-03-19 08:21:18,1,0.2245,0.22510705,68.38,BTC-30SEP22-40000-C,41669.04,sell,0.1,,,
381,207621167,2022-03-19 08:45:59,0,0.225,0.22571444,68.27,BTC-30SEP22-40000-C,41756.89,sell,0.1,,,
382,207621171,2022-03-19 08:46:01,1,0.225,0.22572489,68.27,BTC-30SEP22-40000-C,41756.38,sell,0.1,,,
383,207621172,2022-03-19 08:46:01,1,0.225,0.22572489,68.27,BTC-30SEP22-40000-C,41756.38,sell,0.1,,,
384,207621173,2022-03-19 08:46:01,1,0.225,0.22572489,68.27,BTC-30SEP22-40000-C,41756.38,sell,0.1,,,
385,207621174,2022-03-19 08:46:01,1,0.225,0.22572489,68.27,BTC-30SEP22-40000-C,41756.38,sell,0.1,,,
386,207621175,2022-03-19 08:46:03,1,0.225,0.22571785,68.28,BTC-30SEP22-40000-C,41756.36,sell,0.1,,,
387,207621176,2022-03-19 08:46:03,1,0.225,0.22571785,68.28,BTC-30SEP22-40000-C,41756.36,sell,0.1,,,
388,207685331,2022-03-20 12:51:13,2,0.224,0.22406287,68.8,BTC-30SEP22-40000-C,41686.83,buy,0.4,,,
389,208642982,2022-03-29 08:01:49,0,0.275,0.27323521,66.38,BTC-30SEP22-40000-C,47415.32,sell,5.0,,,
390,209767783,2022-04-11 07:39:15,2,0.2065,0.21411195,63.22,BTC-30SEP22-40000-C,42309.51,sell,0.5,,,
391,209767789,2022-04-11 07:39:16,0,0.2115,0.21411489,65.2,BTC-30SEP22-40000-C,42309.22,sell,0.5,,,
392,209768497,2022-04-11 08:00:06,2,0.209,0.21452388,64.15,BTC-30SEP22-40000-C,42320.39,sell,2.0,,,
393,209799858,2022-04-11 11:40:46,2,0.2015,0.20261567,65.57,BTC-30SEP22-40000-C,41291.27,sell,0.5,,,
394,209799921,2022-04-11 11:41:42,0,0.203,0.20185354,66.46,BTC-30SEP22-40000-C,41226.97,sell,0.5,,,
395,209872289,2022-04-11 21:07:47,2,0.1855,0.18624912,66.13,BTC-30SEP22-40000-C,39737.19,sell,0.2,,,
396,209872290,2022-04-11 21:07:47,3,0.1855,0.18624912,66.13,BTC-30SEP22-40000-C,39737.19,sell,0.1,,,
397,209872291,2022-04-11 21:07:47,3,0.1855,0.18624912,66.13,BTC-30SEP22-40000-C,39737.19,sell,0.1,,,
398,209872292,2022-04-11 21:07:47,3,0.1855,0.18624912,66.13,BTC-30SEP22-40000-C,39737.19,sell,0.1,,,
399,210006222,2022-04-12 23:16:31,2,0.185,0.18550512,65.98,BTC-30SEP22-40000-C,39909.53,sell,6.4,,,
400,210135289,2022-04-14 01:59:18,0,0.1975,0.19936021,64.63,BTC-30SEP22-40000-C,41490.17,buy,0.1,,,
401,210135367,2022-04-14 02:02:12,0,0.2,0.19886575,65.77,BTC-30SEP22-40000-C,41449.4,sell,0.1,,,
402,210177829,2022-04-14 15:11:30,2,0.187,0.18774325,65.03,BTC-30SEP22-40000-C,40417.93,sell,1.8,,,
403,210190720,2022-04-14 17:01:54,2,0.1795,0.17973322,64.25,BTC-30SEP22-40000-C,39920.15,buy,1.4,,,
404,210190757,2022-04-14 17:02:16,0,0.18,0.17989896,64.36,BTC-30SEP22-40000-C,39937.66,buy,1.4,,,
405,210191970,2022-04-14 17:20:59,2,0.179,0.17918662,64.34,BTC-30SEP22-40000-C,39861.13,sell,1.4,,,
406,210192953,2022-04-14 17:39:20,0,0.1815,0.18138271,64.77,BTC-30SEP22-40000-C,40001.4,sell,0.1,,,
407,210242770,2022-04-15 08:02:07,0,0.183,0.18331809,64.45,BTC-30SEP22-40000-C,40234.14,buy,1.0,,,
408,210261922,2022-04-15 13:14:58,2,0.1797,0.18111333,63.71,BTC-30SEP22-40000-C,40102.86,buy,25.0,,36586,
409,210391010,2022-04-18 04:29:30,2,0.167,0.16741564,64.52,BTC-30SEP22-40000-C,38901.64,buy,0.2,,,
410,210402310,2022-04-18 06:52:32,0,0.1695,0.1689695,64.92,BTC-30SEP22-40000-C,39042.89,buy,1.0,,,
411,210415569,2022-04-18 12:01:03,2,0.167,0.167811,64.06,BTC-30SEP22-40000-C,39029.29,sell,0.1,,,
412,210415570,2022-04-18 12:01:04,3,0.167,0.167811,64.06,BTC-30SEP22-40000-C,39029.29,sell,0.1,,,
413,210464967,2022-04-18 18:16:25,0,0.1855,0.18319789,63.65,BTC-30SEP22-40000-C,40920.36,buy,0.2,,,
414,210513304,2022-04-19 09:00:25,2,0.18,0.18036268,62.21,BTC-30SEP22-40000-C,40732.72,buy,1.0,,,
415,210513325,2022-04-19 09:01:17,0,0.1805,0.18044825,62.37,BTC-30SEP22-40000-C,40733.83,buy,1.0,,,
416,210530110,2022-04-19 13:53:27,0,0.188,0.18780792,62.35,BTC-30SEP22-40000-C,41405.68,sell,0.2,,,
417,210697630,2022-04-21 15:47:53,0,0.199,0.19702776,63.45,BTC-30SEP22-40000-C,42236.02,sell,10.0,,,
418,210697809,2022-04-21 15:49:03,2,0.1985,0.1965736,63.4,BTC-30SEP22-40000-C,42210.18,buy,6.0,,,
419,210813039,2022-04-22 15:02:23,2,0.1689,0.16897842,62.13,BTC-30SEP22-40000-C,39889.54,sell,100.0,,37093,
420,210813972,2022-04-22 15:04:13,2,0.167,0.16649659,62.33,BTC-30SEP22-40000-C,39657.53,sell,100.0,,37094,
421,210818758,2022-04-22 15:41:53,2,0.166,0.16605478,62.02,BTC-30SEP22-40000-C,39643.53,sell,100.0,,37098,
422,210836001,2022-04-22 18:34:42,2,0.163,0.16393181,61.96,BTC-30SEP22-40000-C,39385.83,sell,0.1,,,
423,210836002,2022-04-22 18:34:42,3,0.163,0.16393181,61.96,BTC-30SEP22-40000-C,39385.83,sell,0.1,,,
424,210836003,2022-04-22 18:34:42,3,0.163,0.16393181,61.96,BTC-30SEP22-40000-C,39385.83,sell,0.1,,,
